@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ Q2 %le 0.31942165071
@ RMSbetabeat %le 0
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
   "BPMYB.4R2.B1"           336.988                 1     93.8452413851               0.0               0.0   0.0202856312745               0.0     1.80666321356               0.0               0.0 0.000531203961331       101.2151279       2.049233201      0.7924101326                33
    "BPMR.5R2.B1"           366.522                 1     30.3984513117               0.0               0.0  0.00976113141952               0.0    -0.57102424264               0.0               0.0 0.000119355846607       32.77197257     -0.3096752397      0.8883971562                42
     "BPM.6R2.B1"           439.818                 1     208.149856691               0.0               0.0    0.121279133537               0.0     5.78527014381               0.0               0.0  0.00490039247459       181.6208991       4.495719562       1.036087404                34
   "BPM_A.7R2.B1"           452.693                 1     87.6168333796               0.0               0.0   0.0601236322585               0.0     3.96134635943               0.0               0.0  0.00235314605771       85.21587822       2.992049051        1.05258811                35
     "BPM.8R2.B1"       494.1300106                 1     85.2931070794               0.0               0.0   0.0885204614211               0.0   -0.185192657572               0.0               0.0  0.00207429523431       113.0897601      -1.026351501       1.134746992                43
     "BPM.9R2.B1"       533.1950212                 1     17.4003192332               0.0               0.0   0.0107115203515               0.0    0.112965536867               0.0               0.0 0.000268472691115       15.94722448      0.2479066568       1.292805637                34
    "BPM.10R2.B1"       573.6580318                 1     156.007636908               0.0               0.0    0.207701580172               0.0    -3.57316348686               0.0               0.0  0.00521441367799       171.7411105      -3.735870934       1.460281322                34
    "BPM.11R2.B1"       625.4967424                 1     34.5081331433               0.0               0.0   0.0378444054438               0.0    0.674736029891               0.0               0.0 0.000717487378776       32.90159014      0.6368100146       1.566688573                33
    "BPM.12R2.B1"       680.2202583                 1     172.355853358               0.0               0.0    0.290813934456               0.0    -2.17767277869               0.0               0.0  0.00545202288661       174.1654418      -2.397279276       1.709291425                33
    "BPM.13R2.B1"       733.6687742                 1     36.0706030452               0.0               0.0   0.0468268050052               0.0    0.398552642795               0.0               0.0 0.000866721038815       33.14947812      0.5386228862       1.822798755                31
    "BPM.14R2.B1"       787.1172901                 1     154.883982561               0.0               0.0    0.289672510104               0.0    -2.20063438339               0.0               0.0  0.00542997581317         170.35043      -2.347473783       1.960490566                23
    "BPM.15R2.B1"        840.565806                 1     34.3061540159               0.0               0.0   0.0547356698263               0.0    0.488169554438               0.0               0.0  0.00101729775515       34.55300863      0.5316580846       2.072703938                21
    "BPM.16R2.B1"       894.0143219                 1     178.322497846               0.0               0.0    0.316892346687               0.0    -2.18501618625               0.0               0.0  0.00602042015133       168.8433479       -2.28480196       2.207282493                21
    "BPM.17R2.B1"       947.4628378                 1     31.2645078728               0.0               0.0   0.0509853738261               0.0    0.480305015411               0.0               0.0 0.000947149679566       33.10170512      0.5063851365       2.323083936                21
    "BPM.18R2.B1"       1000.911354                 1     171.433396848               0.0               0.0    0.290448854792               0.0    -2.64422647864               0.0               0.0  0.00544499686407       170.3630625        -2.3476305       2.460771013                21
    "BPM.19R2.B1"        1054.35987                 1     33.8328621698               0.0               0.0   0.0547980072066               0.0    0.654976675414               0.0               0.0  0.00101846460337       34.55282647      0.5317312573       2.572979721                21
    "BPM.20R2.B1"       1107.808386                 1     170.987386697               0.0               0.0    0.321295342621               0.0    -2.15394484034               0.0               0.0   0.0061082991663       168.8307202      -2.284645441       2.707565464                21
    "BPM.21R2.B1"       1161.256901                 1     30.9006635013               0.0               0.0   0.0507312341375               0.0    0.470999828177               0.0               0.0 0.000942228834446       33.10189183      0.5063120432       2.823371809                27
    "BPM.22R2.B1"       1214.705417                 1      183.42041441               0.0               0.0    0.301376141385               0.0    -2.84519694591               0.0               0.0  0.00566022115112       170.3756854      -2.347786822        2.96105144                21
    "BPM.23R2.B1"       1268.153933                 1     34.2324406464               0.0               0.0    0.101697786749               0.0    0.692515845518               0.0               0.0   0.0018968498166       33.11661624      0.5160399952       3.076157208                21
    "BPM.24R2.B1"       1321.602449                 1     170.766511124               0.0               0.0    0.625725582062               0.0    -2.26135440974               0.0               0.0   0.0119552279055       170.3730582      -2.347745586       3.213836773                21
    "BPM.26R2.B1"       1428.499481                 1     149.575910385               0.0               0.0    0.313035649988               0.0    -2.14041614293               0.0               0.0  0.00581360584958       170.3757138       -2.34778667       3.466622864                21
    "BPM.27R2.B1"       1481.947997                 1     36.8807471387               0.0               0.0    0.054741185783               0.0    0.377419922467               0.0               0.0  0.00101610103001       33.11659909      0.5160399607       3.581728657                28
    "BPM.28R2.B1"       1535.396513                 1      165.43308826               0.0               0.0    0.336460587193               0.0    -1.97977753354               0.0               0.0  0.00639420267615       170.3730331      -2.347745788       3.719408284                29
    "BPM.29R2.B1"       1588.845029                 1     32.0610485594               0.0               0.0   0.0944762421094               0.0     0.41857102546               0.0               0.0  0.00176630072355       33.11640494      0.5160218113       3.834515594                31
    "BPM.30R2.B1"       1642.293545                 1     176.345563469               0.0               0.0    0.832913579553               0.0    -2.59442133606               0.0               0.0   0.0157617278348       170.3757357      -2.347786419       3.972194287                24
    "BPM.33R2.B1"       1802.639092                 1      30.708340329               0.0               0.0   0.0596945610159               0.0     0.42229160457               0.0               0.0  0.00448193812974       33.11642281      0.5160219126       4.340087075                24
    "BPM.34R2.B1"       1856.087608                 1     171.684615161               0.0               0.0    0.292169363195               0.0    -2.59317237394               0.0               0.0  0.00543260968898       170.3757509      -2.347786068        4.47776571                23
    "BPM.33L3.B1"       1909.536124                 1     34.1112505461               0.0               0.0    0.036328081307               0.0    0.601937017789               0.0               0.0 0.000675087929294       33.11656339      0.5160397584       4.592871563                31
    "BPM.32L3.B1"        1962.98464                 1     164.276708893               0.0               0.0    0.305867191855               0.0    -2.11972433047               0.0               0.0  0.00579374350601       170.3730027       -2.34774649       4.730551308                30
    "BPM.31L3.B1"       2016.433156                 1     32.4654438411               0.0               0.0   0.0494818308266               0.0     0.42307103023               0.0               0.0 0.000925500164523       33.11644104      0.5160220577       4.845658554                22
    "BPM.30L3.B1"       2069.881672                 1     178.060820826               0.0               0.0    0.277879804554               0.0    -2.60722069073               0.0               0.0  0.00521592795665       170.3757594      -2.347785619       4.983337132                22
    "BPM.29L3.B1"       2123.330188                 1     33.3029237415               0.0               0.0   0.0359686624362               0.0    0.646156616592               0.0               0.0 0.000670002351233         33.116545      0.5160395916       5.098443021                21
    "BPM.28L3.B1"       2176.778704                 1     170.430450711               0.0               0.0     0.30772490499               0.0    -2.27925220147               0.0               0.0  0.00582555106719       170.3729976      -2.347746986        5.23612282                21
    "BPM.27L3.B1"        2230.22722                 1     33.5510713927               0.0               0.0   0.0506821543488               0.0    0.479581337746               0.0               0.0 0.000948747719866       33.11645955       0.516022246       5.351230029                21
    "BPM.26L3.B1"       2283.675735                 1     171.413847985               0.0               0.0    0.296151794135               0.0     -2.4572910231               0.0               0.0  0.00556654839017       170.3757611      -2.347785075       5.488908554                21
    "BPM.25L3.B1"       2337.124251                 1     32.6738938483               0.0               0.0    0.052165649479               0.0    0.582159400941               0.0               0.0 0.000971705044181       33.11652639       0.516039382       5.604014482                21
    "BPM.24L3.B1"       2390.572767                 1     172.835355579               0.0               0.0    0.350726435334               0.0    -2.33113980567               0.0               0.0  0.00665648009725       170.3729992      -2.347747577       5.741694333                21
    "BPM.23L3.B1"       2444.021283                 1     33.1071072861               0.0               0.0    0.051303600326               0.0    0.511503064678               0.0               0.0 0.000957786496497       33.11647824      0.5160224765       5.856801501                21
    "BPM.22L3.B1"       2497.469799                 1     173.084811389               0.0               0.0    0.299200153276               0.0    -2.47317302099               0.0               0.0  0.00562602352057       170.3757561      -2.347784439       5.994479976                21
    "BPM.21L3.B1"       2550.918315                 1     34.6103063926               0.0               0.0   0.0526652449309               0.0    0.546165410045               0.0               0.0 0.000981569411669       33.11650764      0.5160391308       6.109585946                21
    "BPM.20L3.B1"       2604.366831                 1     155.607692071               0.0               0.0    0.358124666667               0.0    -2.06823679962               0.0               0.0  0.00679849269287       168.7740195      -2.326832353       6.248110946                21
    "BPM.19L3.B1"       2657.815347                 1       40.25655172               0.0               0.0   0.0533091832048               0.0    0.298892722136               0.0               0.0  0.00099582044334       34.54002499       0.522107244       6.360982089                27
    "BPM.18L3.B1"       2711.263863                 1     160.483436065               0.0               0.0    0.310246094972               0.0    -2.08843595459               0.0               0.0   0.0058429029347       170.4266924      -2.305521589       6.494760431                21
    "BPM.17L3.B1"       2764.712379                 1     30.6265817023               0.0               0.0    0.103497549395               0.0    0.490410444338               0.0               0.0  0.00193622707454       33.11556542      0.5159501311       6.609873695                22
    "BPM.16L3.B1"       2818.160894                 1      272.40855613               0.0               0.0    0.651053165663               0.0    -4.11479925449               0.0               0.0   0.0124111184499       168.7871945      -2.327029466       6.748394012                24
    "BPM.14L3.B1"       2925.057926                 1     585.746444577               0.0               0.0    0.212529489146               0.0     -9.1634061319               0.0               0.0  0.00430395667703       170.4135122      -2.305324543       6.995040774                32
    "BPM.13L3.B1"       2978.506442                 1     29.0958397253               0.0               0.0   0.0267804433386               0.0   -0.683900027566               0.0               0.0 0.000471028009901       33.11463215      0.5158611703       7.110161452                34
    "BPM.12L3.B1"       3031.954958                 1     153.270993441               0.0               0.0    0.199514187091               0.0    -1.77645907947               0.0               0.0  0.00342046149219       171.5175732      -2.362831568       7.247251311                34
    "BPM.11L3.B1"       3085.403474                 1     30.6268343822               0.0               0.0   0.0229546731973               0.0    0.264760844123               0.0               0.0 0.000409369504454        28.2592413      0.4555938493       7.373708861                43
    "BPM.10L3.B1"       3138.184185                 1      178.06660919               0.0               0.0     0.16531964724               0.0    -2.48315595423               0.0               0.0  0.00290471298962       172.7569671      -2.549373265       7.522788108                43
     "BPM.9L3.B1"       3177.249195                 1     65.9815967432               0.0               0.0   0.0341629688768               0.0    0.855501536049               0.0               0.0 0.000783620982516       54.93815126       1.085298677       7.583724784                44
     "BPM.8L3.B1"       3217.712206                 1      98.706965535               0.0               0.0    0.152387440462               0.0   -0.169573601208               0.0               0.0  0.00313446818611       175.5991319       -2.48555866       7.660416551                43
     "BPM.7L3.B1"       3256.776216                 1     82.2136769096               0.0               0.0   0.0360746120365               0.0    0.273389132774               0.0               0.0  0.00081794949635       58.10046323       1.096214317       7.719364003                42
     "BPM.6L3.B1"       3329.415216                 1     176.906418401               0.0               0.0   0.0689568018908               0.0     2.19963903724               0.0               0.0 0.000983294809829       206.7756234       2.290629312       7.831510896                41
  "BPMWG.A5L3.B1"       3371.119716                 1     58.4677328629               0.0               0.0   0.0168522676873               0.0    0.959209423107               0.0               0.0  0.00032431530405       68.26217692       1.030677667       7.888594994                42
    "BPMW.5L3.B1"       3400.089716                 1     63.1120583346               0.0               0.0     0.01179816177               0.0   -0.536321588835               0.0               0.0 0.000118123904284       56.59279169     -0.5634984794       7.971952656                42
   "BPMWE.4L3.B1"       3475.217716                 1     266.925530618               0.0               0.0   0.0559409503315               0.0    -1.93982878531               0.0               0.0 0.000526118033421       272.6641978      -2.312545154        8.07532486                43
    "BPMW.4L3.B1"       3502.762716                 1     204.103433718               0.0               0.0    0.052951001228               0.0      2.2674552329               0.0               0.0 0.000824781291663       250.6035005       3.453416752       8.090528029                44
    "BPMW.4R3.B1"       3547.727716                 1     45.8309583627               0.0               0.0  0.00833918657489               0.0    0.706500393573               0.0               0.0 0.000140532098439       44.32448505       1.134129461       8.160679045                44
   "BPMWE.4R3.B1"       3575.272716                 1     30.8089085687               0.0               0.0  0.00648446809884               0.0   -0.583060838333               0.0               0.0 6.31383381352e-05       30.72266468     -0.5357194778       8.308322669                44
    "BPMW.5R3.B1"       3650.400716                 1     297.650564292               0.0               0.0    0.101688086942               0.0     -3.3615242143               0.0               0.0 0.000803117202945       347.6581685      -3.682887484       8.437850831                28
  "BPMWJ.A5R3.B1"       3679.118716                 1     269.857629808               0.0               0.0    0.109009276898               0.0     4.21402842008               0.0               0.0 0.000886490595718       302.5649998       4.227417524       8.450477678                28
   "BPMWC.6R3.B1"       3718.936716                 1     53.7893992914               0.0               0.0   0.0110880025699               0.0     2.05219282908               0.0               0.0 0.000118468738183       64.79675564       1.743958359       8.496370937                42
    "BPMR.6R3.B1"       3731.015216                 1     34.8139825916               0.0               0.0   0.0117714288069               0.0    0.398649730553               0.0               0.0 0.000465825004733       39.70879417      0.3059387216       8.536481749                42
     "BPM.8R3.B1"       3825.903227                 1     34.7822343178               0.0               0.0   0.0368151462259               0.0    0.105106536524               0.0               0.0 0.000333558159723        35.2651492      0.2997553326       8.835957198                42
     "BPM.9R3.B1"       3864.968238                 1     131.318078139               0.0               0.0    0.143207807335               0.0    -2.29845667799               0.0               0.0  0.00351799978145       128.5117235      -1.994837028       8.940088827                21
    "BPM.10R3.B1"       3905.431248                 1     53.2333035605               0.0               0.0   0.0528835924682               0.0    0.838719931874               0.0               0.0  0.00129473646094       54.67179092      0.6264361896       9.014821952                39
    "BPM.11R3.B1"       3958.211959                 1     177.302886735               0.0               0.0    0.243004337339               0.0    -1.65737324443               0.0               0.0  0.00463936000106       183.5210003      -1.972514456       9.107876696                42
    "BPM.12R3.B1"       4012.935475                 1     45.5635584235               0.0               0.0   0.0866504214511               0.0    0.442337138735               0.0               0.0  0.00158976620788       42.56129302      0.5858132969       9.208659941                39
    "BPM.13R3.B1"       4066.383991                 1     175.209137813               0.0               0.0      0.5222028036               0.0    -2.33513408746               0.0               0.0   0.0096818906199       170.7795851      -2.098902737       9.325472939                38
    "BPM.14R3.B1"       4119.832506                 1     31.6379367592               0.0               0.0    0.163742294422               0.0    0.659751846223               0.0               0.0  0.00307920558958       33.11851399      0.5162056838       9.440563908                19
    "BPM.18R3.B1"        4333.62657                 1     31.8137361521               0.0               0.0    0.244484120889               0.0    0.568361209601               0.0               0.0   0.0109762335969       33.11755551      0.5161166443        9.94085164                26
    "BPM.19R3.B1"       4387.075086                 1      169.37329436               0.0               0.0     1.56387472436               0.0    -2.07919398633               0.0               0.0   0.0294604491106        168.762939      -2.326658755       10.07937985                30
    "BPM.22R3.B1"       4547.420634                 1     30.1616976675               0.0               0.0    0.998906682009               0.0    0.515434455497               0.0               0.0   0.0200725467477       33.11660593      0.5160276415       10.44113938                18
    "BPM.27R3.B1"       4814.663213                 1     186.846830361               0.0               0.0    0.329178635649               0.0    -2.35394111327               0.0               0.0    0.018093685576       170.3750681      -2.347771362       11.08438929                22
    "BPM.28R3.B1"       4868.111729                 1     32.7744119731               0.0               0.0   0.0389720343503               0.0    0.554430579582               0.0               0.0 0.000724769911276       33.11637287        0.51603347       11.19949583                28
    "BPM.29R3.B1"       4921.560245                 1     180.533066524               0.0               0.0     0.31370295723               0.0    -2.89242493699               0.0               0.0  0.00588564974748       170.3737166      -2.347761481       11.33717572                27
    "BPM.30R3.B1"       4975.008761                 1     29.5267963309               0.0               0.0   0.0489525331821               0.0     0.75477286416               0.0               0.0 0.000920332452503       33.11662759      0.5160284835       11.45228227                22
    "BPM.31R3.B1"       5028.457277                 1      187.04061265               0.0               0.0    0.274830596847               0.0    -2.45734371314               0.0               0.0  0.00520789267137       170.3750152       -2.34777036       11.58996073                22
    "BPM.32R3.B1"       5081.905793                 1      33.741265917               0.0               0.0   0.0382845019996               0.0    0.563335364471               0.0               0.0 0.000713373740027       33.11636264       0.516033036       11.70506732                21
    "BPM.33R3.B1"       5135.354309                 1     174.150762408               0.0               0.0    0.311790010984               0.0    -2.77732201612               0.0               0.0  0.00584892159954       170.3737711      -2.347762494       11.84274721                22
    "BPM.34R3.B1"       5188.802825                 1      31.980614075               0.0               0.0    0.035910962457               0.0    0.655779639666               0.0               0.0 0.000675024960745       33.11663749      0.5160289231       11.95785372                21
    "BPM.33L4.B1"        5242.25134                 1     162.270079713               0.0               0.0    0.275320957566               0.0    -2.00520139123               0.0               0.0  0.00521963826272       170.3749591      -2.347769338       12.09553218                22
    "BPM.32L4.B1"       5295.699856                 1      33.493260858               0.0               0.0   0.0499532577631               0.0    0.378155518214               0.0               0.0 0.000927751761515       33.11635308      0.5160325914       12.21063881                22
    "BPM.31L4.B1"       5349.148372                 1     183.827518984               0.0               0.0    0.309716745781               0.0    -2.87070315752               0.0               0.0  0.00580936853656       170.3738287      -2.347763525       12.34831869                22
    "BPM.30L4.B1"       5402.596888                 1     32.1616344759               0.0               0.0   0.0359952025491               0.0    0.766032676648               0.0               0.0 0.000673381048138       33.11664671      0.5160293722       12.46342516                23
    "BPM.29L4.B1"       5456.045404                 1     168.378691493               0.0               0.0    0.276811950917               0.0    -2.10238420675               0.0               0.0  0.00524919995132       170.3749002      -2.347768299       12.60110363                21
    "BPM.28L4.B1"        5509.49392                 1     30.3251236357               0.0               0.0   0.0507753772938               0.0    0.432466872123               0.0               0.0 0.000942542268414       33.11634423      0.5160321383        12.7162103                23
    "BPM.27L4.B1"       5562.942436                 1     190.867179817               0.0               0.0    0.349470972394               0.0    -3.11840240994               0.0               0.0  0.00657563091027       170.3738889      -2.347764569       12.85389018                22
    "BPM.26L4.B1"       5616.390952                 1     28.9966297272               0.0               0.0   0.0519366243314               0.0    0.890619330739               0.0               0.0 0.000969875734121       33.11665519      0.5160298287        12.9689966                23
    "BPM.25L4.B1"       5669.839468                 1     184.933704152               0.0               0.0    0.291755078061               0.0    -2.41776921716               0.0               0.0  0.00553765394637       170.3748387      -2.347767251       13.10667508                22
    "BPM.24L4.B1"       5723.287984                 1     36.1367426613               0.0               0.0   0.0511259680182               0.0    0.477104985472               0.0               0.0   0.0009499017417       33.11633612       0.516031679       13.22178179                22
    "BPM.23L4.B1"         5776.7365                 1     147.637121481               0.0               0.0    0.345659705771               0.0     -2.2722488805               0.0               0.0  0.00649903353336       170.3739515      -2.347765621       13.35946166                21
    "BPM.22L4.B1"       5830.185015                 1     36.3852755801               0.0               0.0   0.0522504025914               0.0    0.423514188351               0.0               0.0 0.000975133198587        33.1166629      0.5160302902       13.47456804                21
    "BPM.21L4.B1"       5883.633531                 1     165.099833852               0.0               0.0    0.292384119814               0.0    -1.82892235769               0.0               0.0  0.00555166839367        170.374775      -2.347766197       13.61224654                21
    "BPM.20L4.B1"       5937.082047                 1     35.5631252954               0.0               0.0   0.0538292694123               0.0    0.328545090186               0.0               0.0 0.000999785826107        34.5523301      0.5317955936       13.72445156                21
    "BPM.19L4.B1"       5990.530563                 1     166.074898937               0.0               0.0    0.342331448109               0.0    -2.52590691516               0.0               0.0  0.00643409615308       168.8189486      -2.284509059       13.85904485                21
    "BPM.18L4.B1"       6043.979079                 1     31.4086051532               0.0               0.0   0.0522784401654               0.0    0.650396904994               0.0               0.0 0.000975619757968       33.10237926      0.5062475956        13.9748551                21
    "BPM.17L4.B1"       6097.427595                 1     184.680934367               0.0               0.0    0.292650951167               0.0    -2.27097066891               0.0               0.0   0.0055567938675       170.3873833      -2.347922074       14.11252694                21
    "BPM.16L4.B1"       6150.876111                 1     32.7805317601               0.0               0.0   0.0538454247587               0.0    0.514777731883               0.0               0.0  0.00100005786982       34.55213024      0.5318684233       14.22472735                21
    "BPM.15L4.B1"       6204.324627                 1     168.686211597               0.0               0.0    0.342329362535               0.0    -2.69176013649               0.0               0.0  0.00643436683708       168.8063453      -2.284353381       14.35932787                21
    "BPM.14L4.B1"       6257.773143                 1     36.3638617811               0.0               0.0     0.05239517254               0.0    0.607764635393               0.0               0.0   0.0009778188029       33.10258368      0.5061748462       14.47514296                21
    "BPM.13L4.B1"       6311.221659                 1     147.013945755               0.0               0.0    0.278809540736               0.0    -1.64972903537               0.0               0.0  0.00529040849154       170.3999817      -2.348077554       14.61280733                22
    "BPM.12L4.B1"       6364.670174                 1     40.7917780089               0.0               0.0   0.0286105229717               0.0    0.144289604458               0.0               0.0 0.000502238412364       33.66441246      0.5223849958       14.72676903                31
    "BPM.11L4.B1"        6418.11869                 1     172.510974387               0.0               0.0    0.190766607674               0.0    -2.59201596844               0.0               0.0  0.00325176391359       166.5763012      -2.281622847       14.86492988                32
    "BPM.10L4.B1"       6469.957401                 1      30.810542719               0.0               0.0   0.0222139800063               0.0    0.676710918665               0.0               0.0 0.000410692013135       31.52780044      0.5097137665       14.98126706                34
     "BPM.9L4.B1"       6509.022412                 1     110.691749473               0.0               0.0   0.0886831217136               0.0    -1.62176081633               0.0               0.0  0.00217279198517        111.000041      -1.877407624       15.10739803                27
     "BPM.8L4.B1"       6549.485422                 1     34.1467602407               0.0               0.0   0.0103715496036               0.0    0.179098246051               0.0               0.0 0.000233038043665       21.02823162       0.416962676       15.23843666                41
     "BPM.7L4.B1"       6588.549433                 1     47.9690488264               0.0               0.0   0.0552223197754               0.0     144.968377005               0.0               0.0  0.00110993720517       103.4394451      -2.158433845       15.41380548                42
   "BPMYB.6L4.B1"       6685.153433                 1     206.088060984               0.0               0.0   0.0340225551739               0.0    -5.70207495162               0.0               0.0 0.000253804263453       134.8490532     -0.5661386793       15.55382553                42
   "BPMYA.5L4.B1"       6722.153433                 1     386.544854329               0.0               0.0   0.0824963835836               0.0     53.9111112119               0.0               0.0  0.00022169465327       431.6814919      -5.544663718       15.57941125                41
  "BPMWI.A5L4.B1"       6798.755933                 1     287.978109728               0.0               0.0  0.00800540249351               0.0    0.373640213151               0.0               0.0 2.11284225105e-05       315.6044425      0.8014020126        15.6113604                26
  "BPMWA.B5L4.B1"       6824.619933                 1     262.410750701               0.0               0.0  0.00568203591085               0.0     0.55865721781               0.0               0.0  1.2882770424e-05       277.6303821      0.6668189163       15.62528443                26
  "BPMWA.A5L4.B1"       6833.504933                 1     248.627344922               0.0               0.0  0.00505506790213               0.0    0.241783659104               0.0               0.0  1.6233379218e-05       266.1917904        0.62058589       15.63048707                34
  "BPMWA.A5R4.B1"       6881.553933                 1     209.105670578               0.0               0.0  0.00379031870221               0.0    0.157958754482               0.0               0.0 1.10709544118e-05       218.5680628      0.3705633038       15.66240457                33
  "BPMWA.B5R4.B1"       6890.438933                 1     206.286077363               0.0               0.0  0.00387782598116               0.0    0.172415825414               0.0               0.0 1.62472406392e-05       212.3939333      0.3243302776       15.66896959                33
   "BPMYB.5R4.B1"       6992.829433                 1     191.702125613               0.0               0.0   0.0781375488123               0.0    -3.42509654798               0.0               0.0  0.00223117341418       217.2561595      -3.364430844       15.75149725                42
