@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ Q2 %le 0.31942165071
@ RMSbetabeat %le 0.11238137627
@ RescalingFactor %le 1.01836645655
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.liny"
*            NAME                 S             COUNT              BETY           BETYSTD           BETYMDL            MUYMDL           BETYRES        BETYSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
     "BPM.8R2.B1"       494.1300106                 1     39.9428004357               0.0       37.19868334       1.328247327     40.6764081442               0.0
     "BPM.9R2.B1"       533.1950212                 1     134.837073433               0.0       129.4722727       1.433617497     137.313552683               0.0
    "BPM.10R2.B1"       573.6580318                 1     23.9111812092               0.0       23.62376198       1.545209058     24.3503448798               0.0
    "BPM.11R2.B1"       625.4967424                 1     185.280311409               0.0       177.7202555       1.717704706     188.683254197               0.0
    "BPM.12R2.B1"       680.2202583                 1     33.6025492906               0.0       31.09611553       1.836418256      34.219709052               0.0
    "BPM.13R2.B1"       733.6687742                 1      166.95741155               0.0       169.9041625       1.980789832     170.023827594               0.0
    "BPM.14R2.B1"       787.1172901                 1     35.6209775047               0.0       34.91220257       2.092608637     36.2752086401               0.0
    "BPM.15R2.B1"        840.565806                 1     173.947740715               0.0       173.2968611       2.224249713     177.142544336               0.0
    "BPM.16R2.B1"       894.0143219                 1     38.7584172587               0.0       36.76838923       2.331482339      39.470272045               0.0
    "BPM.17R2.B1"       947.4628378                 1     167.854423066               0.0        171.291828       2.459722589     170.937314033               0.0
    "BPM.18R2.B1"       1000.911354                 1     35.1692295029               0.0       34.88902532       2.571138337     35.8151636284               0.0
    "BPM.19R2.B1"        1054.35987                 1     171.401446715               0.0       172.1263455       2.703425811     174.549483938               0.0
    "BPM.20R2.B1"       1107.808386                 1     38.5322593372               0.0       36.75915125       2.811106284     39.2399604039               0.0
    "BPM.21R2.B1"       1161.256901                 1     172.682924937               0.0       172.4767374       2.938797872     175.854498374               0.0
    "BPM.22R2.B1"       1214.705417                 1     33.3467881665               0.0       34.93051921       3.049673702     33.9592505023               0.0
    "BPM.23R2.B1"       1268.153933                 1     174.907645185               0.0         172.39216        3.18175462      178.12007885               0.0
    "BPM.24R2.B1"       1321.602449                 1     37.3335662226               0.0       34.92687363       3.292640446     38.0192515443               0.0
    "BPM.25R2.B1"       1375.050965                 1     175.200621732               0.0       172.3981218       3.424727436     178.418436338               0.0
    "BPM.26R2.B1"       1428.499481                 1     35.9991116055               0.0       34.93058331       3.535603889     36.6602877245               0.0
    "BPM.27R2.B1"       1481.947997                 1     170.809141716               0.0       172.3937313       3.667683855     173.946300395               0.0
    "BPM.28R2.B1"       1535.396513                 1     34.9919277652               0.0        34.9268385       3.778569141     35.6346054859               0.0
    "BPM.29R2.B1"       1588.845029                 1     181.208044244               0.0       172.3965162       3.910657029     184.536193914               0.0
    "BPM.30R2.B1"       1642.293545                 1     34.7855186164               0.0       34.93058919        4.02153409     35.4244053325               0.0
    "BPM.31R2.B1"        1695.74206                 1     165.729662042               0.0       172.3953586       4.153613221     168.773528679               0.0
    "BPM.32R2.B1"       1749.190576                 1      34.385513125               0.0       34.92686191       4.264497834     35.0170531576               0.0
    "BPM.33R2.B1"       1802.639092                 1     175.039954981               0.0       172.3948798       4.396586489     178.254818708               0.0
    "BPM.34R2.B1"       1856.087608                 1     8.93622176822               0.0       34.93053667       4.507464282       9.100348497               0.0
    "BPM.33L3.B1"       1909.536124                 1     170.794785531               0.0       172.3969913       4.639542719     173.931680538               0.0
    "BPM.32L3.B1"        1962.98464                 1     35.1895873641               0.0       34.92694315       4.750426547     35.8358953913               0.0
    "BPM.31L3.B1"       2016.433156                 1      166.39138795               0.0       172.3932637       4.882515816     169.447408146               0.0
    "BPM.30L3.B1"       2069.881672                 1     34.1041633407               0.0       34.93042737       4.993394442     34.7305359748               0.0
    "BPM.29L3.B1"       2123.330188                 1     175.528023692               0.0       172.3985783        5.12547235     178.751851512               0.0
    "BPM.27L3.B1"        2230.22722                 1     182.713083884               0.0       172.3917182       5.368445013     186.068875799               0.0
    "BPM.26L3.B1"       2283.675735                 1     36.7337921473               0.0        34.9302647       5.479324546     37.4084617445               0.0
    "BPM.25L3.B1"       2337.124251                 1     185.716477643               0.0       172.4000702       5.611402107     189.127431259               0.0
    "BPM.24L3.B1"       2390.572767                 1     31.9488930538               0.0        34.9272672       5.722284128     32.5356810098               0.0
    "BPM.23L3.B1"       2444.021283                 1     164.776150289               0.0       172.3902915       5.854374089     167.802504293               0.0
    "BPM.22L3.B1"       2497.469799                 1     34.8644732117               0.0       34.93005375       5.965254575      35.504810044               0.0
    "BPM.21L3.B1"       2550.918315                 1      172.95745347               0.0       172.4014206        6.09733198     176.134069024               0.0
    "BPM.20L3.B1"       2604.366831                 1     38.3434193789               0.0       36.73757379       6.204947961     39.0476521248               0.0
    "BPM.19L3.B1"       2657.815347                 1     171.344555403               0.0       172.1761995       6.332831672     174.491547734               0.0
    "BPM.18L3.B1"       2711.263863                 1     34.4128219651               0.0       34.94210476       6.443801585     35.0448635644               0.0
    "BPM.17L3.B1"       2764.712379                 1     171.967943825               0.0       171.2538155        6.57640033     175.126385592               0.0
    "BPM.16L3.B1"       2818.160894                 1      37.581498057               0.0       36.68170673       6.684541688     38.2717370079               0.0
    "BPM.15L3.B1"        2871.60941                 1     103.549842916               0.0       173.3078953        6.81201147     105.451686606               0.0
    "BPM.14L3.B1"       2925.057926                 1     36.6925730411               0.0       35.02797645       6.922383399     37.3664855894               0.0
    "BPM.13L3.B1"       2978.506442                 1      169.83977674               0.0       170.1575485       7.055330313     172.959131619               0.0
    "BPM.12L3.B1"       3031.954958                 1     36.3341447849               0.0       33.59156211       7.169737579     37.0014742762               0.0
    "BPM.11L3.B1"       3085.403474                 1     183.530412794               0.0       179.5494178       7.301795446     186.901216145               0.0
    "BPM.10L3.B1"       3138.184185                 1     35.8413064843               0.0       34.50689136       7.409621911     36.4995842824               0.0
     "BPM.9L3.B1"       3177.249195                 1     110.706366063               0.0        111.608586        7.52721441     112.739649725               0.0
     "BPM.8L3.B1"       3217.712206                 1     15.3522307321               0.0       15.18648925       7.693751159     15.6341968107               0.0
     "BPM.7L3.B1"       3256.776216                 1     143.681450387               0.0       145.3515986       7.866931697     146.320369502               0.0
     "BPM.6L3.B1"       3329.415216                 1     73.1224865145               0.0       80.21117239       7.986287904     74.4654874856               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1     238.174591581               0.0       258.4111636       8.033061368     242.549014868               0.0
    "BPMW.5L3.B1"       3400.089716                 1     263.478765901               0.0       293.4058189       8.048660806     268.317937206               0.0
   "BPMWE.4L3.B1"       3475.217716                 1     90.6819260274               0.0       97.07790712        8.12208579     92.3474316812               0.0
    "BPMW.4L3.B1"       3502.762716                 1     103.895206087               0.0       118.3475155       8.167712979     105.803392875               0.0
    "BPMW.4R3.B1"       3547.727716                 1     329.686506422               0.0       356.1379191       8.202856154     335.741679316               0.0
   "BPMWE.4R3.B1"       3575.272716                 1     341.256319809               0.0       367.4677756       8.214145088     347.523989178               0.0
    "BPMW.5R3.B1"       3650.400716                 1     71.7412175817               0.0       77.58919075       8.287530793     73.0588495369               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1     89.5854037695               0.0       87.49877352       8.350892092      91.230770195               0.0
   "BPMWC.6R3.B1"       3718.936716                 1      221.92075063               0.0       233.2218455       8.395849882     225.996648453               0.0
    "BPMR.6R3.B1"       3731.015216                 1     247.575690212               0.0        244.974992        8.40352483     252.122778368               0.0
   "BPM_A.7R3.B1"       3786.839216                 1     73.5720534614               0.0       67.42378392       8.475038195     74.9233113843               0.0
     "BPM.8R3.B1"       3825.903227                 1     182.824147559               0.0       179.5009916       8.537054472     186.181979321               0.0
     "BPM.9R3.B1"       3864.968238                 1     76.9181938825               0.0       72.67252719       8.589817924      78.330908548               0.0
    "BPM.10R3.B1"       3905.431248                 1     165.843043897               0.0       170.3706474       8.653033727     168.888992956               0.0
    "BPM.11R3.B1"       3958.211959                 1     39.7874488034               0.0       41.73516558       8.754732451      40.518203253               0.0
    "BPM.12R3.B1"       4012.935475                 1     167.862856538               0.0       162.4919066       8.876804075     170.945902398               0.0
    "BPM.13R3.B1"       4066.383991                 1     38.6243938349               0.0       34.98876353       8.991775721     39.3337870858               0.0
    "BPM.14R3.B1"       4119.832506                 1     170.148349728               0.0       174.5302343       9.122466035     173.273371999               0.0
    "BPM.15R3.B1"       4173.281022                 1     34.3682328448               0.0        36.6631262       9.229430697     34.9994554999               0.0
    "BPM.17R3.B1"       4280.178054                 1     36.5650569403               0.0       34.95471978       9.470372048     37.2366274697               0.0
    "BPM.18R3.B1"        4333.62657                 1     89.0831422462               0.0       173.5138438       9.601799865     90.7192839073               0.0
    "BPM.19R3.B1"       4387.075086                 1     35.3968327827               0.0        36.7311209       9.709017423     36.0469471739               0.0
    "BPM.20R3.B1"       4440.523602                 1     170.529372478               0.0       171.0402801       9.837463804     173.661392788               0.0
    "BPM.21R3.B1"       4493.972118                 1     40.2855321897               0.0       34.91736442       9.948923651     41.0254346661               0.0
    "BPM.22R3.B1"       4547.420634                 1     165.214232867               0.0       172.3935382       10.08100529     168.248632896               0.0
    "BPM.23R3.B1"        4600.86915                 1     35.2108231673               0.0       34.92720164       10.19188996     35.8575212209               0.0
    "BPM.24R3.B1"       4654.317666                 1     169.165100741               0.0       172.3968723       10.32397676     172.272064213               0.0
    "BPM.25R3.B1"       4707.766181                 1      33.796985459               0.0        34.9302367       10.43485436     34.4177163238               0.0
    "BPM.26R3.B1"       4761.214697                 1     177.439769025               0.0       172.3948421       10.56693462     180.698708832               0.0
    "BPM.27R3.B1"       4814.663213                 1     38.4688071456               0.0       34.92720095       10.67781879     39.1753428204               0.0
    "BPM.28R3.B1"       4868.111729                 1     181.582809282               0.0       172.3955525       10.80990626     184.917842058               0.0
    "BPM.29R3.B1"       4921.560245                 1     33.9200650031               0.0       34.93021368       10.92078441      34.543056403               0.0
    "BPM.30R3.B1"       4975.008761                 1     169.190985143               0.0       172.3961675       11.05286407      172.29842402               0.0
    "BPM.31R3.B1"       5028.457277                 1     35.2833231169               0.0        34.9272475       11.16374763     35.9313527377               0.0
    "BPM.32R3.B1"       5081.905793                 1      168.86413082               0.0       172.3942319       11.29583566      171.96556654               0.0
    "BPM.33R3.B1"       5135.354309                 1     37.1402320827               0.0       34.93014395       11.40671445     37.8223665413               0.0
    "BPM.34R3.B1"       5188.802825                 1     172.993317889               0.0       172.3974729       11.53879362     176.170592145               0.0
    "BPM.33L4.B1"        5242.25134                 1     36.6911690858               0.0       34.92733985       11.64967651     37.3650558485               0.0
    "BPM.32L4.B1"       5295.699856                 1     176.246415437               0.0       172.3929518       11.78176494     179.483437567               0.0
    "BPM.31L4.B1"       5349.148372                 1      35.060361811               0.0       34.93002971       11.89264445     35.7042964227               0.0
    "BPM.30L4.B1"       5402.596888                 1     183.071484828               0.0       172.3987177       12.02472328     186.433859299               0.0
    "BPM.29L4.B1"       5456.045404                 1     34.2403488845               0.0        34.9274751       12.13560542     34.8692227644               0.0
    "BPM.28L4.B1"        5509.49392                 1     177.667672115               0.0        172.391752       12.26769413     180.930797695               0.0
    "BPM.27L4.B1"       5562.942436                 1      33.056846004               0.0        34.9298745       12.37857439     33.6639831297               0.0
    "BPM.26L4.B1"       5616.390952                 1     179.938587608               0.0       172.3998631       12.51065303     183.243421858               0.0
    "BPM.25L4.B1"       5669.839468                 1     36.2162089027               0.0       34.92764906        12.6215344     36.8813723297               0.0
    "BPM.24L4.B1"       5723.287984                 1     174.911173108               0.0         172.39067       12.75362322     178.123671568               0.0
    "BPM.23L4.B1"         5776.7365                 1     34.0635562011               0.0       34.92968316       12.86450427     34.6891830258               0.0
    "BPM.22L4.B1"       5830.185015                 1     169.901788347               0.0       172.4008733       12.99658287      173.02228216               0.0
    "BPM.21L4.B1"       5883.633531                 1     35.9724198576               0.0       34.92785628       13.10746346     36.6331057438               0.0
    "BPM.20L4.B1"       5937.082047                 1     169.210137851               0.0       170.9451972        13.2402561     172.317928495               0.0
    "BPM.19L4.B1"       5990.530563                 1     35.8433773723               0.0       36.68881019       13.34850102     36.5016932053               0.0
    "BPM.17L4.B1"       6097.427595                 1     34.3980211684               0.0       35.03145393       13.58604195     35.0297909295               0.0
    "BPM.16L4.B1"       6150.876111                 1     174.255268352               0.0       169.8355877       13.71914686     177.455720166               0.0
    "BPM.15L4.B1"       6204.324627                 1     36.6482349654               0.0       36.55662649       13.82804602     37.3213331804               0.0
    "BPM.14L4.B1"       6257.773143                 1     172.866712743               0.0       174.6780453       13.95515061     176.041661711               0.0
    "BPM.13L4.B1"       6311.221659                 1     34.2649867095               0.0       35.18994378       14.06470084     34.8943130989               0.0
    "BPM.12L4.B1"       6364.670174                 1     168.707621249               0.0       169.7550071       14.19746998     171.806182444               0.0
    "BPM.11L4.B1"        6418.11869                 1     39.6918296535               0.0       38.84974355       14.30258266     40.4208279181               0.0
    "BPM.10L4.B1"       6469.957401                 1     173.397203744               0.0       175.3024595         14.419632     176.581895952               0.0
     "BPM.9L4.B1"       6509.022412                 1     51.8319314081               0.0       53.72387578       14.48026195      52.783900324               0.0
     "BPM.7L4.B1"       6588.549433                 1     86.3513840301               0.0       84.07281104       14.61796582     87.9373529726               0.0
   "BPMYB.6L4.B1"       6685.153433                 1     514.181944931               0.0       566.5931612        14.6956054     523.625645279               0.0
   "BPMYA.5L4.B1"       6722.153433                 1     238.801916706               0.0       246.7046717       14.71069821     243.187861732               0.0
  "BPMWI.A5L4.B1"       6798.755933                 1     193.173197295               0.0       215.0565958       14.76688731     196.721104429               0.0
  "BPMWA.B5L4.B1"       6824.619933                 1     208.644190217               0.0       223.2694205       14.78571677      212.47624467               0.0
  "BPMWA.A5L4.B1"       6833.504933                 1     208.199974314               0.0        227.539923       14.79199225     212.023870095               0.0
  "BPMWA.A5R4.B1"       6881.553933                 1     246.210102439               0.0       263.4769839       14.82342859     250.732109586               0.0
  "BPMWA.B5R4.B1"       6890.438933                 1     248.002530547               0.0       272.4971133       14.82870702     252.557458248               0.0
   "BPMYB.5R4.B1"       6992.829433                 1     367.947848697               0.0       396.0176765       14.87710599     374.705746871               0.0
   "BPMYA.6R4.B1"       7024.393433                 1     144.960682082               0.0       140.9661806       14.89843142      147.62309615               0.0
     "BPM.7R4.B1"       7120.909433                 1     156.284701284               0.0       158.1455156       15.01762451     159.155097458               0.0
     "BPM.8R4.B1"       7158.698443                 1     15.5017198111               0.0       14.53076802       15.14998494     15.7864314744               0.0
     "BPM.9R4.B1"       7197.763454                 1     147.073966099               0.0       143.6414199       15.35269025     149.775193707               0.0
    "BPM.10R4.B1"       7238.226465                 1     42.6493728508               0.0       46.24042887       15.42406791     43.4326907039               0.0
    "BPM.11R4.B1"       7290.065175                 1     179.178765663               0.0        179.296869       15.53198227     182.469644677               0.0
    "BPM.12R4.B1"       7344.788691                 1     36.6801972025               0.0        34.9523856       15.64495876     37.3538824505               0.0
    "BPM.13R4.B1"       7398.237207                 1     167.090703772               0.0       171.7501434       15.77719422     170.159567922               0.0
    "BPM.14R4.B1"       7451.685723                 1     33.7793751647               0.0       33.49341217       15.89102747     34.3997825908               0.0
    "BPM.15R4.B1"       7505.134239                 1      174.07057561               0.0       171.6990416       16.02716683     177.267635273               0.0
    "BPM.16R4.B1"       7558.582755                 1      32.976933699               0.0       33.49256446       16.14099622     33.5826031188               0.0
    "BPM.17R4.B1"       7612.031271                 1     165.524669946               0.0        171.684774       16.27714552     168.564771604               0.0
    "BPM.18R4.B1"       7665.479786                 1     33.5462479899               0.0       33.49341127        16.3909789     34.1623736959               0.0
    "BPM.19R4.B1"       7718.928302                 1     172.149246868               0.0       171.6990436       16.52711827      175.31101853               0.0
    "BPM.20R4.B1"       7772.376818                 1     35.0891373835               0.0       33.49256535       16.64094765     35.7336005005               0.0
    "BPM.21R4.B1"       7825.825334                 1     170.933433022               0.0        171.684772       16.77709695     174.072874492               0.0
    "BPM.22R4.B1"        7879.27385                 1      32.792971623               0.0       33.49341038       16.89093033     33.3952623114               0.0
    "BPM.23R4.B1"       7932.722366                 1      181.08604849               0.0       171.6981728       17.02707015      184.41195753               0.0
    "BPM.24R4.B1"       7986.170882                 1     32.4513313951               0.0       33.49012381       17.14090488     33.0473473631               0.0
    "BPM.25R4.B1"       8039.619398                 1     161.267367746               0.0        171.684658       17.27706089     164.229277848               0.0
    "BPM.26R4.B1"       8093.067914                 1     35.2846928738               0.0       33.49340967       17.39089428     35.9327476522               0.0
    "BPM.27R4.B1"        8146.51643                 1     174.825798467               0.0       171.6981771       17.52703409     178.036728897               0.0
    "BPM.28R4.B1"       8199.964946                 1     31.7533844104               0.0       33.49012451       17.64086882     32.3365815653               0.0
    "BPM.29R4.B1"       8253.413461                 1     164.622165308               0.0       171.6846538       17.77702483     167.645691154               0.0
    "BPM.30R4.B1"       8306.861977                 1     33.2037678232               0.0       33.49340896       17.89085822     33.8136033821               0.0
    "BPM.31R4.B1"       8360.310493                 1     160.492647407               0.0       171.6981814       18.02699803     163.440328641               0.0
    "BPM.32R4.B1"       8413.759009                 1     32.7370240455               0.0       33.49012522       18.14083276      33.338287175               0.0
    "BPM.33R4.B1"       8467.207525                 1     168.799927844               0.0       171.6846495       18.27698877     171.900184384               0.0
    "BPM.34R4.B1"       8520.656041                 1      33.050215294               0.0       33.49340825       18.39082217      33.657230637               0.0
    "BPM.33L5.B1"       8574.104557                 1     176.584360379               0.0       171.6981857       18.52696198     179.827589361               0.0
    "BPM.32L5.B1"       8627.553073                 1     34.8203359943               0.0       33.49012593        18.6407967     35.4598621823               0.0
    "BPM.31L5.B1"       8681.001589                 1     171.086828807               0.0       171.6846452       18.77695271     174.229087614               0.0
    "BPM.30L5.B1"       8734.450105                 1     31.9500965827               0.0       33.49340754       18.89078611     32.5369066433               0.0
    "BPM.29L5.B1"        8787.89862                 1     176.787222388               0.0         171.69819       19.02692592     180.034177225               0.0
    "BPM.28L5.B1"       8841.347136                 1     33.5685670453               0.0       33.49012664       19.14076064     34.1851026733               0.0
    "BPM.27L5.B1"       8894.795652                 1     171.966290711               0.0       171.6846409       19.27691665     175.124702117               0.0
    "BPM.26L5.B1"       8948.244168                 1     32.9964509161               0.0       33.49340683       19.39075006      33.602478798               0.0
    "BPM.25L5.B1"       9001.692684                 1      173.10408758               0.0       171.6981943       19.52688987     176.283396283               0.0
    "BPM.24L5.B1"         9055.1412                 1      32.256937013               0.0       33.49012735       19.64072458     32.8493826449               0.0
    "BPM.23L5.B1"       9108.589716                 1     164.501241958               0.0       171.6846366       19.77688059     167.522546871               0.0
    "BPM.22L5.B1"       9162.038232                 1     33.8044578064               0.0       33.49340612         19.890714     34.4253259118               0.0
    "BPM.21L5.B1"       9215.486748                 1     171.192908578               0.0       171.6981985       20.02685381     174.337115694               0.0
    "BPM.20L5.B1"       9268.935264                 1     32.9682022098               0.0       33.49256265       20.14068354     33.5737112631               0.0
    "BPM.19L5.B1"       9322.383779                 1     180.157185802               0.0       171.6856171       20.27683239     183.466034926               0.0
    "BPM.18L5.B1"       9375.832295                 1     33.7480746542               0.0       33.49341312       20.39066543     34.3679072008               0.0
    "BPM.17L5.B1"       9429.280811                 1     176.143600434               0.0       171.6982004       20.52680524     179.378734217               0.0
    "BPM.16L5.B1"       9482.729327                 1     35.1299358525               0.0       33.49256344       20.64063497     35.7751482928               0.0
    "BPM.15L5.B1"       9536.177843                 1     166.488968666               0.0       171.6856152       20.77678382     169.546781074               0.0
    "BPM.14L5.B1"       9589.626359                 1     33.9602945589               0.0       33.49341232       20.89061687     34.5840248332               0.0
    "BPM.13L5.B1"       9643.074875                 1     171.471806361               0.0       171.6982023       21.02675668     174.621135841               0.0
    "BPM.12L5.B1"       9696.523391                 1     36.1939329804               0.0       37.37326424       21.13341341     36.8586872777               0.0
    "BPM.11L5.B1"       9749.971907                 1     173.453308061               0.0       169.7543913       21.26095278     176.639030706               0.0
    "BPM.10L5.B1"       9802.752617                 1     57.1791789438               0.0       59.12476159       21.34475036     58.2293578492               0.0
     "BPM.9L5.B1"       9841.817628                 1     223.601822614               0.0       219.6812157       21.40603613     227.708595773               0.0
     "BPM.8L5.B1"       9882.280639                 1     10.0500975879               0.0       11.06935453       21.53265896     10.2346822686               0.0
    "BPMR.7L5.B1"       9921.346649                 1     168.916413534               0.0       171.6711762        21.7978012     172.018809503               0.0
     "BPM.6L5.B1"       9958.240649                 1     9.26849078633               0.0       9.846488997       21.92741913      9.4387201196               0.0
    "BPMR.5L5.B1"       9990.140649                 1     109.173149351               0.0       118.2163979       22.23328728     111.178273254               0.0
   "BPMYA.4L5.B1"       10017.54665                 1      330.53199619               0.0       369.5478179       22.25380832     336.602697735               0.0
   "BPMWB.4L5.B1"       10038.68115                 1     717.364217911               0.0       817.2762409       22.26004595     730.539656647               0.0
   "BPMSY.4L5.B1"       10131.46115                 1     4766.57119798               0.0       5153.353933       22.26724363     4854.11622076               0.0
    "BPMS.2L5.B1"       10158.24665                 1     1336.32233814               0.0        1466.51234       22.26890073     1360.86584429               0.0
   "BPMSW.1L5.B1"       10168.21165                 1     1073.18412589               0.0       1162.864002       22.26997571      1092.8947155               0.0
   "BPMSW.1R5.B1"       10211.33965                 1     1098.01161645               0.0       1162.859714       22.76407165     1118.17819909               0.0
    "BPMS.2R5.B1"       10221.30465                 1     895.462194983               0.0       3889.735265       22.76490831     911.908662476               0.0
   "BPMSY.4R5.B1"       10248.09015                 1     2194.23711827               0.0       2484.962953       22.76605049     2234.53747896               0.0
   "BPMWB.4R5.B1"       10340.87015                 1     1198.81193813               0.0       1315.797268       22.77422027      1220.8298655               0.0
   "BPMYA.4R5.B1"       10362.00265                 1     965.193998583               0.0        1054.03612       22.77702284     982.921192216               0.0
     "BPM.5R5.B1"       10383.12065                 1     516.729228563               0.0       557.7326851       22.78140701     526.219713485               0.0
    "BPMR.6R5.B1"       10415.02065                 1     200.044327865               0.0       199.8506058       22.79688794      203.71843332               0.0
   "BPM_A.7R5.B1"       10449.03465                 1     20.8259569841               0.0       21.35448744       22.88362654     21.2084560181               0.0
     "BPM.8R5.B1"       10490.47364                 1     129.486356231               0.0       122.8584708       23.09302801     131.864561766               0.0
     "BPM.9R5.B1"       10529.54063                 1     44.3016255511               0.0       42.96798859       23.17322829     45.1152894317               0.0
    "BPM.10R5.B1"       10570.00562                 1     168.617637691               0.0       166.3139272       23.26437707     171.714546206               0.0
    "BPM.11R5.B1"       10622.78831                 1     22.1883676355               0.0       31.29957213       23.38103112     22.5958893255               0.0
    "BPM.12R5.B1"       10677.51479                 1     181.704034429               0.0       170.4616741       23.52745829     185.041293682               0.0
    "BPM.13R5.B1"       10730.96627                 1     33.6212372696               0.0       33.47654539       23.64181628      34.238740263               0.0
    "BPM.14R5.B1"       10784.41776                 1     170.251053553               0.0       171.6983294       23.77798319     173.377962129               0.0
    "BPM.15R5.B1"       10837.86924                 1     31.5250206964               0.0       33.49318309       23.89181923     32.1040236191               0.0
    "BPM.16R5.B1"       10891.32073                 1     171.927261758               0.0       171.7125965        24.0279622      175.08495634               0.0
    "BPM.17R5.B1"       10944.77221                 1     33.7761178799               0.0       33.48743432       24.14180437     34.3964654812               0.0
