@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ CG %le nan
@ CG_std %le nan
@ QG %le nan
@ Q1F %le 0.309858916597
@ Q2F %le 0.31942165071
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds"
*            NAME                 S             COUNT            F1001W            FWSTD1            F1001R            F1001I            F1010W            FWSTD2            F1010R            F1010I             Q1001          Q1001STD             Q1010          Q1010STD         MDLF1001R         MDLF1001I         MDLF1010R         MDLF1010I
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.13R2.B1"       733.6687742                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.812379738438   0.0417615290111     0.14595062709   0.0171682331983               0.0               0.0               0.0               0.0
    "BPM.14R2.B1"       787.1172901                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.832127317558    0.015432844516    0.924452972633   0.0130939769922               0.0               0.0               0.0               0.0
    "BPM.15R2.B1"        840.565806                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.845299744003   0.0409128930768    0.646943965965  0.00201879107723               0.0               0.0               0.0               0.0
    "BPM.16R2.B1"       894.0143219                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.79258925026   0.0283704669824    0.470021378717   0.0166675705504               0.0               0.0               0.0               0.0
    "BPM.17R2.B1"       947.4628378                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.863734372061   0.0970209853212    0.210470240337  0.00792018392339               0.0               0.0               0.0               0.0
    "BPM.18R2.B1"       1000.911354                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.789655793809   0.0246650905758    0.942786099316   0.0357005849521               0.0               0.0               0.0               0.0
    "BPM.19R2.B1"        1054.35987                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.792766788104   0.0147318545318    0.684472873844   0.0107563192241               0.0               0.0               0.0               0.0
    "BPM.20R2.B1"       1107.808386                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.802378821078   0.0198835900967    0.453860504132   0.0383785091315               0.0               0.0               0.0               0.0
    "BPM.21R2.B1"       1161.256901                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.827958230142   0.0386653481285    0.176252374892   0.0980568164015               0.0               0.0               0.0               0.0
    "BPM.22R2.B1"       1214.705417                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.918716467255   0.0262811229717    0.887483675706   0.0178887144287               0.0               0.0               0.0               0.0
    "BPM.26R2.B1"       1428.499481                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.798240223776    0.117160422016    0.943400848343   0.0941307339461               0.0               0.0               0.0               0.0
    "BPM.27R2.B1"       1481.947997                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.865156539704    0.118454831127    0.744043971402    0.111903188952               0.0               0.0               0.0               0.0
    "BPM.28R2.B1"       1535.396513                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.646100464457    0.122249520362    0.454005962838   0.0491912632001               0.0               0.0               0.0               0.0
    "BPM.29R2.B1"       1588.845029                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.754600218679   0.0337317588964    0.194698429668  0.00308143712751               0.0               0.0               0.0               0.0
    "BPM.30R2.B1"       1642.293545                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.744420680237   0.0594812813003    0.947530446759   0.0737478011824               0.0               0.0               0.0               0.0
    "BPM.33R2.B1"       1802.639092                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.760562904057   0.0177707680612    0.202487874151   0.0623467111886               0.0               0.0               0.0               0.0
    "BPM.33L3.B1"       1909.536124                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.718588104797    0.138206787002    0.790271385967  0.00661776891921               0.0               0.0               0.0               0.0
    "BPM.32L3.B1"        1962.98464                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.771390654842    0.030972143682    0.407938000593   0.0223614087031               0.0               0.0               0.0               0.0
    "BPM.31L3.B1"       2016.433156                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.742126878992   0.0548522293868    0.163839862086    0.125357763579               0.0               0.0               0.0               0.0
    "BPM.30L3.B1"       2069.881672                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.746343293269    0.131226015813   0.0376555029504   0.0523778011459               0.0               0.0               0.0               0.0
    "BPM.29L3.B1"       2123.330188                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.683273321286    0.168665950094    0.681138212439   0.0187750703892               0.0               0.0               0.0               0.0
    "BPM.27L3.B1"        2230.22722                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.821627187622    0.154149218103    0.179742002266  0.00907152318138               0.0               0.0               0.0               0.0
    "BPM.26L3.B1"       2283.675735                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.646564980316    0.129957874794    0.890418860215   0.0585184889665               0.0               0.0               0.0               0.0
    "BPM.25L3.B1"       2337.124251                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.782009874574   0.0108681122826    0.709179050285   0.0921302271849               0.0               0.0               0.0               0.0
    "BPM.24L3.B1"       2390.572767                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.753437462798   0.0691738502088    0.470620704957   0.0688008175097               0.0               0.0               0.0               0.0
    "BPM.23L3.B1"       2444.021283                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.81238827574   0.0109381550261    0.185325312862  0.00770468101884               0.0               0.0               0.0               0.0
    "BPM.22L3.B1"       2497.469799                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.719846914317   0.0737626650578    0.918600122824   0.0495083119158               0.0               0.0               0.0               0.0
    "BPM.21L3.B1"       2550.918315                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.775354121331    0.041378212186    0.627980067635    0.167040173293               0.0               0.0               0.0               0.0
    "BPM.20L3.B1"       2604.366831                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.756963830476    0.048633714077    0.525048518778    0.171743493951               0.0               0.0               0.0               0.0
    "BPM.19L3.B1"       2657.815347                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.689963562041   0.0337648609622    0.302040954677    0.040827333008               0.0               0.0               0.0               0.0
    "BPM.18L3.B1"       2711.263863                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.650928833871   0.0637994111354    0.979445708617    0.004098695113               0.0               0.0               0.0               0.0
    "BPM.17L3.B1"       2764.712379                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.622455961556   0.0509905772665    0.674503271228    0.124596588489               0.0               0.0               0.0               0.0
    "BPM.14L3.B1"       2925.057926                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.883256235229   0.0100308861722    0.145163013566   0.0301600009062               0.0               0.0               0.0               0.0
    "BPM.13L3.B1"       2978.506442                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.664639826683    0.123048054725    0.649412289077    0.101513064521               0.0               0.0               0.0               0.0
    "BPM.11L3.B1"       3085.403474                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.685853895971   0.0679985466455    0.276763359538     0.12001791517               0.0               0.0               0.0               0.0
    "BPM.10L3.B1"       3138.184185                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.624136592824   0.0631520370801    0.988660012325   0.0649563931244               0.0               0.0               0.0               0.0
     "BPM.9L3.B1"       3177.249195                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.722586152633   0.0913025197386    0.849184151745  0.00875666973834               0.0               0.0               0.0               0.0
     "BPM.8L3.B1"       3217.712206                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.801394349936   0.0779117319928    0.551605697933   0.0277459840034               0.0               0.0               0.0               0.0
     "BPM.7L3.B1"       3256.776216                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.948365235189    0.115905360672     0.30691831484   0.0432896433157               0.0               0.0               0.0               0.0
    "BPMW.5L3.B1"       3400.089716                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.924888315768    0.108684246567   0.0111310998025   0.0132814682712               0.0               0.0               0.0               0.0
    "BPMW.5R3.B1"       3650.400716                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.712798550366     0.11924890181    0.172864359334    0.118832675579               0.0               0.0               0.0               0.0
    "BPMR.6R3.B1"       3731.015216                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.65072401466    0.102071737689    0.951897452222     0.12426620006               0.0               0.0               0.0               0.0
     "BPM.9R3.B1"       3864.968238                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.388575091564     0.09535830619    0.509578755144   0.0757667159423               0.0               0.0               0.0               0.0
    "BPM.12R3.B1"       4012.935475                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.444257510927   0.0655935140317    0.818716926872   0.0310077302679               0.0               0.0               0.0               0.0
    "BPM.13R3.B1"       4066.383991                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.475157548915   0.0690028088435    0.569508010415   0.0603944360998               0.0               0.0               0.0               0.0
    "BPM.18R3.B1"        4333.62657                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.346082270748   0.0481588698703    0.355038402492   0.0608247528494               0.0               0.0               0.0               0.0
    "BPM.27R3.B1"       4814.663213                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.19355639778   0.0370258439719    0.142260123283   0.0230236453505               0.0               0.0               0.0               0.0
    "BPM.28R3.B1"       4868.111729                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.460000204449   0.0923794981607    0.808955562319  0.00530383152182               0.0               0.0               0.0               0.0
    "BPM.29R3.B1"       4921.560245                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.118181229141    0.058270237366    0.726591121704    0.169851045378               0.0               0.0               0.0               0.0
    "BPM.30R3.B1"       4975.008761                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.305726158185   0.0257049445412    0.408632631377   0.0642397891634               0.0               0.0               0.0               0.0
    "BPM.31R3.B1"       5028.457277                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.213501459989    0.148900179653   0.0972671776079   0.0102901434324               0.0               0.0               0.0               0.0
    "BPM.33R3.B1"       5135.354309                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.153402768633   0.0664469095913    0.580059681028   0.0475289727906               0.0               0.0               0.0               0.0
    "BPM.34R3.B1"       5188.802825                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.249371701519   0.0344346883508    0.383711303188   0.0436833987276               0.0               0.0               0.0               0.0
    "BPM.33L4.B1"        5242.25134                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.19935101494    0.054109597236    0.106415185045   0.0291964117709               0.0               0.0               0.0               0.0
    "BPM.32L4.B1"       5295.699856                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.177420089795   0.0459194582956    0.866901688888    0.108599918817               0.0               0.0               0.0               0.0
    "BPM.31L4.B1"       5349.148372                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.184389460903      0.0390459862    0.671223063234   0.0780047634188               0.0               0.0               0.0               0.0
    "BPM.30L4.B1"       5402.596888                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.212436771479   0.0802431700462    0.412865729183   0.0230731597943               0.0               0.0               0.0               0.0
    "BPM.29L4.B1"       5456.045404                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.188706338575     0.10839580049    0.127397915847  0.00825900403067               0.0               0.0               0.0               0.0
    "BPM.28L4.B1"        5509.49392                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.201511428952   0.0649079609247    0.870307285293   0.0366590387928               0.0               0.0               0.0               0.0
    "BPM.27L4.B1"       5562.942436                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.130320074728    0.079675707451    0.704611121816   0.0365228405541               0.0               0.0               0.0               0.0
    "BPM.26L4.B1"       5616.390952                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.15112272623   0.0328492134812    0.443356413597   0.0298557863873               0.0               0.0               0.0               0.0
    "BPM.25L4.B1"       5669.839468                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.134665394413   0.0992266053831    0.181487135817   0.0330106636756               0.0               0.0               0.0               0.0
    "BPM.23L4.B1"         5776.7365                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0914168649191   0.0995925065358     0.66330209408   0.0670044432597               0.0               0.0               0.0               0.0
    "BPM.22L4.B1"       5830.185015                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.182491614394   0.0528684553099    0.341432356916    0.170640725618               0.0               0.0               0.0               0.0
    "BPM.21L4.B1"       5883.633531                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0368026296783       0.109355363    0.198201921285     0.16681555241               0.0               0.0               0.0               0.0
    "BPM.20L4.B1"       5937.082047                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.144315991944  0.00462808848287   0.0283681748563   0.0911106895911               0.0               0.0               0.0               0.0
    "BPM.19L4.B1"       5990.530563                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0995449020629    0.119118813776    0.778780970361    0.149806780198               0.0               0.0               0.0               0.0
    "BPM.17L4.B1"       6097.427595                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0355480345423   0.0689056734928    0.161077665041    0.108620032439               0.0               0.0               0.0               0.0
    "BPM.16L4.B1"       6150.876111                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.112360539263  0.00906857873027    0.935850593268   0.0591122587519               0.0               0.0               0.0               0.0
    "BPM.15L4.B1"       6204.324627                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0482083916622  0.00868099172612    0.687890910697  0.00891364532005               0.0               0.0               0.0               0.0
    "BPM.14L4.B1"       6257.773143                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0195703498112    0.046613980406    0.494718161292   0.0727224186154               0.0               0.0               0.0               0.0
    "BPM.13L4.B1"       6311.221659                 1               nan               0.0               nan               nan               nan               0.0               nan               nan   0.0658851447685   0.0147289423716    0.319818666429   0.0958002357417               0.0               0.0               0.0               0.0
    "BPM.12L4.B1"       6364.670174                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.083872242814   0.0769130056153    0.937711871129  0.00260666093533               0.0               0.0               0.0               0.0
     "BPM.9L4.B1"       6509.022412                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.924333481019   0.0236894479414    0.204942303532  0.00495178125009               0.0               0.0               0.0               0.0
     "BPM.7L4.B1"       6588.549433                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.781225280104    0.137682998292    0.751460062971   0.0955886245348               0.0               0.0               0.0               0.0
   "BPMYA.5L4.B1"       6722.153433                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.701584983372   0.0211918123946    0.476778643209    0.161506272395               0.0               0.0               0.0               0.0
   "BPMYA.6R4.B1"       7024.393433                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.635369933973   0.0455701020501    0.297330640071    0.130687545438               0.0               0.0               0.0               0.0
     "BPM.7R4.B1"       7120.909433                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.652946729271   0.0822431255781    0.989110350748   0.0497972303594               0.0               0.0               0.0               0.0
     "BPM.8R4.B1"       7158.698443                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.617141042747   0.0291292646125    0.650698951314   0.0183287848078               0.0               0.0               0.0               0.0
     "BPM.9R4.B1"       7197.763454                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.709618653668   0.0180541859724    0.411884108062    0.153776667531               0.0               0.0               0.0               0.0
    "BPM.10R4.B1"       7238.226465                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.71924230589   0.0464917934891    0.112200781144   0.0231748412134               0.0               0.0               0.0               0.0
    "BPM.11R4.B1"       7290.065175                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.644814402376   0.0130737770753     0.85369042516   0.0125274066911               0.0               0.0               0.0               0.0
    "BPM.12R4.B1"       7344.788691                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.665785791723   0.0373370508826    0.655166585516   0.0523548763225               0.0               0.0               0.0               0.0
    "BPM.13R4.B1"       7398.237207                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.667652256757   0.0187439138668    0.428822671295   0.0553176525683               0.0               0.0               0.0               0.0
    "BPM.14R4.B1"       7451.685723                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.642011809948   0.0554831829402    0.164535403244   0.0428278578758               0.0               0.0               0.0               0.0
    "BPM.15R4.B1"       7505.134239                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.658127409132   0.0206604983673    0.884564237889  0.00688065208802               0.0               0.0               0.0               0.0
    "BPM.16R4.B1"       7558.582755                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.601329863044   0.0440538785008    0.649228244498   0.0236846621671               0.0               0.0               0.0               0.0
    "BPM.17R4.B1"       7612.031271                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.693324950515  0.00302509120463    0.363135413351   0.0768219211101               0.0               0.0               0.0               0.0
    "BPM.18R4.B1"       7665.479786                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.630984351714   0.0840265487456    0.296086200441     0.15839737105               0.0               0.0               0.0               0.0
    "BPM.19R4.B1"       7718.928302                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.600182382658   0.0761235602736    0.895623815496   0.0524044700849               0.0               0.0               0.0               0.0
    "BPM.20R4.B1"       7772.376818                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.629926222214   0.0123530178643    0.626059027423   0.0178220571861               0.0               0.0               0.0               0.0
    "BPM.21R4.B1"       7825.825334                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.561912458905    0.121143815516    0.337271770023   0.0214312152355               0.0               0.0               0.0               0.0
    "BPM.22R4.B1"        7879.27385                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.581949572966   0.0145515297356   0.0832766386823    0.087557072407               0.0               0.0               0.0               0.0
    "BPM.23R4.B1"       7932.722366                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.651158865228    0.036822590384    0.884051486649   0.0139012988176               0.0               0.0               0.0               0.0
    "BPM.24R4.B1"       7986.170882                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.565835762347   0.0263209536182    0.553993875285  0.00957399632982               0.0               0.0               0.0               0.0
    "BPM.25R4.B1"       8039.619398                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.618673967886   0.0382014497824    0.276884743298    0.100562848417               0.0               0.0               0.0               0.0
    "BPM.26R4.B1"       8093.067914                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.623816696758   0.0232592743229    0.101045241472   0.0675298412114               0.0               0.0               0.0               0.0
    "BPM.27R4.B1"        8146.51643                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.633774581001   0.0239859238257    0.786215772795   0.0610419054757               0.0               0.0               0.0               0.0
    "BPM.28R4.B1"       8199.964946                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.617625269883    0.057402005017    0.500651203429   0.0677699792156               0.0               0.0               0.0               0.0
    "BPM.30R4.B1"       8306.861977                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.528539925265   0.0606211296611    0.870955587849    0.162183780966               0.0               0.0               0.0               0.0
    "BPM.31R4.B1"       8360.310493                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.623486764176    0.021108140761    0.799939920968   0.0426180570647               0.0               0.0               0.0               0.0
    "BPM.33R4.B1"       8467.207525                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.697105645899   0.0151663402964    0.267029274048     0.10307377553               0.0               0.0               0.0               0.0
    "BPM.34R4.B1"       8520.656041                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.664010228746  0.00935690423548    0.994628917715   0.0668286325184               0.0               0.0               0.0               0.0
    "BPM.33L5.B1"       8574.104557                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.590039583811    0.141195003655    0.692711318429    0.030670933303               0.0               0.0               0.0               0.0
    "BPM.32L5.B1"       8627.553073                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.631553843798   0.0463354460823    0.620194015965    0.030270223494               0.0               0.0               0.0               0.0
    "BPM.31L5.B1"       8681.001589                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.658842253499  0.00845270226991    0.411307594513   0.0640777750014               0.0               0.0               0.0               0.0
    "BPM.30L5.B1"       8734.450105                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.66689875695    0.120510461139    0.047506819008   0.0845119556102               0.0               0.0               0.0               0.0
    "BPM.29L5.B1"        8787.89862                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.670051582212 7.77985619358e-05     0.79989069159   0.0694059170579               0.0               0.0               0.0               0.0
    "BPM.28L5.B1"       8841.347136                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.655165230565   0.0164527029757    0.562348438071    0.170543333647               0.0               0.0               0.0               0.0
    "BPM.24L5.B1"         9055.1412                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.627544771494   0.0235038066899    0.549136553871   0.0873821580745               0.0               0.0               0.0               0.0
    "BPM.23L5.B1"       9108.589716                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.637463607796   0.0750688718148    0.387811416925    0.111184289024               0.0               0.0               0.0               0.0
    "BPM.22L5.B1"       9162.038232                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.577064827673  0.00359928483049     0.19978135223   0.0285910138134               0.0               0.0               0.0               0.0
    "BPM.21L5.B1"       9215.486748                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.610286796376   0.0260084047425      0.9789793577    0.119855002141               0.0               0.0               0.0               0.0
    "BPM.16L5.B1"       9482.729327                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.569278343667   0.0224581133671    0.631822661258   0.0659929088195               0.0               0.0               0.0               0.0
    "BPM.15L5.B1"       9536.177843                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.658154249708     0.05212289715    0.479028982848    0.141883490861               0.0               0.0               0.0               0.0
    "BPM.14L5.B1"       9589.626359                 1               nan               0.0               nan               nan               nan               0.0               nan               nan    0.743119222894   0.0505925623654    0.141350649845   0.0393430945602               0.0               0.0               0.0               0.0
    "BPM.13L5.B1"       9643.074875                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.64081530709   0.0242691887938    0.808484946381   0.0348673434614               0.0               0.0               0.0               0.0
    "BPM.12L5.B1"       9696.523391                 1               nan               0.0               nan               nan               nan               0.0               nan               nan     0.59561844397   0.0287082910776    0.558379420634   0.0239556407742               0.0               0.0               0.0               0.0
