@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ DQMIN %le -0.000158086033889
@ DQMINE %le 0.0642353156334
@ FILES %s ""
*            NAME                 S              DETC             DETCE             GAMMA            GAMMAE               C11               C12               C21               C22
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le
      BPM.28R2.B1       1535.396513   0.0310020051145               0.0     1.01587099552               0.0    0.199044049782    0.123481636531   -0.123481636531   -0.199044049782
      BPM.29R2.B1       1588.845029   0.0389448754659               0.0     1.02006031205               0.0    0.273048692131  0.00537859701923 -0.00537859701923   -0.273048692131
      BPM.30R2.B1       1642.293545   0.0382254636894               0.0     1.01967873578               0.0    0.201438387455 -0.00312969590423  0.00312969590423   -0.201438387455
      BPM.33R2.B1       1802.639092   0.0364386147264               0.0     1.01873283996               0.0    0.252310790506   0.0232073293172  -0.0232073293172   -0.252310790506
      BPM.34R2.B1       1856.087608   0.0585954126341               0.0     1.03065151237               0.0    0.232359330508    0.114507369724   -0.114507369724   -0.232359330508
      BPM.33L3.B1       1909.536124   0.0430760867833               0.0     1.02225983189               0.0     0.16188651982   0.0395908009508  -0.0395908009508    -0.16188651982
      BPM.32L3.B1        1962.98464   0.0362958828862               0.0     1.01865739616               0.0    0.208854915329     0.11350346639    -0.11350346639   -0.208854915329
      BPM.31L3.B1       2016.433156   0.0510620502796               0.0     1.02655232844               0.0    0.265786094718   0.0432924344868  -0.0432924344868   -0.265786094718
      BPM.30L3.B1       2069.881672   0.0423720785284               0.0     1.02188400133               0.0    0.205461708411   0.0628258236448  -0.0628258236448   -0.205461708411
      BPM.29L3.B1       2123.330188   0.0414432129582               0.0     1.02138876571               0.0    0.156723913789   0.0749278658848  -0.0749278658848   -0.156723913789
      BPM.27L3.B1        2230.22722   0.0293818578956               0.0     1.01502279998               0.0    0.240037280723   0.0308954919303  -0.0308954919303   -0.240037280723
      BPM.26L3.B1       2283.675735   0.0371796289744               0.0     1.01912478761               0.0    0.128382324965   0.0963366885006  -0.0963366885006   -0.128382324965
      BPM.25L3.B1       2337.124251   0.0490782269518               0.0     1.02548096707               0.0    0.177989938331   0.0858283708619  -0.0858283708619   -0.177989938331
      BPM.24L3.B1       2390.572767   0.0358093929303               0.0     1.01840037794               0.0    0.175714910734    0.153145572922   -0.153145572922   -0.175714910734
      BPM.23L3.B1       2444.021283   0.0352095211966               0.0      1.0180837265               0.0    0.242130033247   0.0520588645665  -0.0520588645665   -0.242130033247
      BPM.22L3.B1       2497.469799    0.037999182849               0.0     1.01955880484               0.0     0.14115283301   0.0927573755895  -0.0927573755895    -0.14115283301
      BPM.21L3.B1       2550.918315    0.049201904548               0.0     1.02554766098               0.0    0.189139091977     0.12440698575    -0.12440698575   -0.189139091977
      BPM.20L3.B1       2604.366831   0.0366636694355               0.0     1.01885183123               0.0    0.147983940453    0.154684462588   -0.154684462588   -0.147983940453
      BPM.19L3.B1       2657.815347    0.041186619655               0.0     1.02125208684               0.0    0.224769805543    0.158719090802   -0.158719090802   -0.224769805543
      BPM.18L3.B1       2711.263863   0.0455451882289               0.0     1.02358123177               0.0    0.154972466725    0.122562078467   -0.122562078467   -0.154972466725
      BPM.17L3.B1       2764.712379   0.0451352400994               0.0     1.02336148323               0.0     0.12058641349    0.178719765037   -0.178719765037    -0.12058641349
      BPM.16L3.B1       2818.160894   0.0428147646434               0.0     1.02212027825               0.0    0.136118814887    0.189688951042   -0.189688951042   -0.136118814887
      BPM.14L3.B1       2925.057926   0.0338452769562               0.0     1.01736468768               0.0    0.217495724325  -0.0352867640659   0.0352867640659   -0.217495724325
      BPM.13L3.B1       2978.506442   0.0455655371269               0.0     1.02359214328               0.0   0.0978598899926     0.20585994347    -0.20585994347  -0.0978598899926
      BPM.12L3.B1       3031.954958   0.0484462378787               0.0     1.02514036602               0.0    0.139579527349    0.189257866247   -0.189257866247   -0.139579527349
      BPM.11L3.B1       3085.403474   0.0418793605758               0.0     1.02162121326               0.0    0.158820368822    0.183001855445   -0.183001855445   -0.158820368822
      BPM.10L3.B1       3138.184185   0.0444492649741               0.0     1.02299408958               0.0   0.0862423403418    0.182064431802   -0.182064431802  -0.0862423403418
       BPM.9L3.B1       3177.249195   0.0356754669452               0.0     1.01832965745               0.0    0.115307820137    0.108902112206   -0.108902112206   -0.115307820137
       BPM.8L3.B1       3217.712206   0.0390781814619               0.0     1.02013106465               0.0    0.187346733868   0.0825848288495  -0.0825848288495   -0.187346733868
       BPM.7L3.B1       3256.776216   0.0341183839452               0.0     1.01750850953               0.0    0.205897857433  -0.0826040380318   0.0826040380318   -0.205897857433
       BPM.6L3.B1       3329.415216   0.0267029610147               0.0     1.01362496616               0.0    0.156450421748  -0.0642723516593   0.0642723516593   -0.156450421748
    BPMWG.A5L3.B1       3371.119716   0.0299446721698               0.0     1.01531720921               0.0    0.181170321158  -0.0602832865042   0.0602832865042   -0.181170321158
      BPMW.5L3.B1       3400.089716   0.0289606290856               0.0     1.01480262187               0.0    0.189807696792  -0.0663108777621   0.0663108777621   -0.189807696792
     BPMWE.4L3.B1       3475.217716 -0.00162638520209                -1     0.99918779798                -1  -0.0424679730636    0.233720733758   -0.233720733758   0.0424679730636
      BPMW.4L3.B1       3502.762716   0.0591956036136               0.0     1.03098021466               0.0    0.204056981002 -0.00167198965686  0.00167198965686   -0.204056981002
      BPMW.4R3.B1       3547.727716   0.0130689902871               0.0     1.00659925021               0.0    0.131404501482  -0.0387642679577   0.0387642679577   -0.131404501482
     BPMWE.4R3.B1       3575.272716   0.0456123037034               0.0     1.02361722182               0.0    0.160839013218    0.205175661544   -0.205175661544   -0.160839013218
      BPMW.5R3.B1       3650.400716   0.0356216999322               0.0     1.01830126957               0.0    0.120903094188    0.167102955451   -0.167102955451   -0.120903094188
    BPMWJ.A5R3.B1       3679.118716   0.0265775627292               0.0     1.01355967543               0.0   0.0741953854522    0.139454797288   -0.139454797288  -0.0741953854522
     BPMWC.6R3.B1       3718.936716  -0.0343417705675                -1    0.983259085962                -1     0.14689926036   0.0279375192095  -0.0279375192095    -0.14689926036
      BPMR.6R3.B1       3731.015216   0.0410592242086               0.0     1.02118424783               0.0   0.0524401682404    0.158809076848   -0.158809076848  -0.0524401682404
       BPM.8R3.B1       3825.903227    0.030282095266               0.0     1.01549383876               0.0   -0.151308996394    0.118207800337   -0.118207800337    0.151308996394
       BPM.9R3.B1       3864.968238   0.0475609790876               0.0     1.02466383919               0.0   -0.212242405743    0.148503754348   -0.148503754348    0.212242405743
      BPM.10R3.B1       3905.431248   0.0324594326712               0.0     1.01663582198               0.0   -0.120821121888    0.176702202587   -0.176702202587    0.120821121888
      BPM.11R3.B1       3958.211959   0.0194152590241               0.0     1.00985131323               0.0   -0.115530913318  -0.0725570854144   0.0725570854144    0.115530913318
      BPM.12R3.B1       4012.935475   0.0349875715849               0.0     1.01796664185               0.0   -0.207468719335   0.0790212333543  -0.0790212333543    0.207468719335
      BPM.13R3.B1       4066.383991     0.03417697721               0.0     1.01753937349               0.0   -0.184629201275    0.150754996959   -0.150754996959    0.184629201275
      BPM.14R3.B1       4119.832506   0.0885667235047               0.0     1.04746027106               0.0   -0.442681065821     0.64909923696    -0.64909923696    0.442681065821
      BPM.18R3.B1        4333.62657   0.0421319764296               0.0     1.02175591903               0.0   -0.164810189885    0.120667606816   -0.120667606816    0.164810189885
      BPM.19R3.B1       4387.075086   0.0404338674516               0.0     1.02085143671               0.0   -0.176894600711    0.014822708006   -0.014822708006    0.176894600711
      BPM.22R3.B1       4547.420634   0.0294611312825               0.0     1.01506425254               0.0   -0.166424129433    0.116440248782   -0.116440248782    0.166424129433
      BPM.27R3.B1       4814.663213    0.034182503083               0.0     1.01754228438               0.0   -0.148630650979  -0.0568645802594   0.0568645802594    0.148630650979
      BPM.28R3.B1       4868.111729    0.029697403256               0.0     1.01518783081               0.0    -0.21767405947   0.0329026840976  -0.0329026840976     0.21767405947
      BPM.29R3.B1       4921.560245   0.0358162496957               0.0     1.01840399909               0.0   -0.230965678492  -0.0277730867246   0.0277730867246    0.230965678492
      BPM.30R3.B1       4975.008761   0.0365411120284               0.0     1.01878702732               0.0   -0.174829807506   0.0804064398266  -0.0804064398266    0.174829807506
      BPM.31R3.B1       5028.457277   0.0383092236787               0.0     1.01972314008               0.0   -0.171805587555   -0.082367154175    0.082367154175    0.171805587555
      BPM.32R3.B1       5081.905793   0.0244319231253               0.0     1.01244446322               0.0   -0.218902149775  -0.0116921993646   0.0116921993646    0.218902149775
      BPM.33R3.B1       5135.354309   0.0403563434115               0.0     1.02081020155               0.0    -0.22410149661  -0.0187625318832   0.0187625318832     0.22410149661
      BPM.34R3.B1       5188.802825   0.0413125078264               0.0      1.0213191365               0.0   -0.188513978386   0.0244326590391  -0.0244326590391    0.188513978386
      BPM.33L4.B1        5242.25134   0.0417518560415               0.0     1.02155324252               0.0   -0.175748832623   -0.106366026012    0.106366026012    0.175748832623
      BPM.32L4.B1       5295.699856    0.044932507611               0.0     1.02325286283               0.0   -0.251818678224   -0.092454896205    0.092454896205    0.251818678224
      BPM.31L4.B1       5349.148372   0.0546803211487               0.0     1.02851504911               0.0   -0.285667631941  -0.0535671662262   0.0535671662262    0.285667631941
      BPM.30L4.B1       5402.596888    0.045689759654               0.0     1.02365876158               0.0   -0.203504645985  0.00585267253661 -0.00585267253661    0.203504645985
      BPM.29L4.B1       5456.045404   0.0408093005721               0.0     1.02105120093               0.0   -0.172514967581  -0.0856212172682   0.0856212172682    0.172514967581
      BPM.28L4.B1        5509.49392   0.0407093759832               0.0      1.0209980206               0.0   -0.231399025169  -0.0879506229155   0.0879506229155    0.231399025169
      BPM.27L4.B1       5562.942436   0.0417885345933               0.0     1.02157279391               0.0   -0.221481490451  -0.0985907144762   0.0985907144762    0.221481490451
      BPM.26L4.B1       5616.390952   0.0407328467044               0.0     1.02101051108               0.0   -0.188754867726  -0.0364839709771   0.0364839709771    0.188754867726
      BPM.25L4.B1       5669.839468    0.040523680482               0.0     1.02089921466               0.0   -0.141765304265   -0.127424290647    0.127424290647    0.141765304265
      BPM.24L4.B1       5723.287984   0.0253910901024               0.0     1.01294254223               0.0   -0.192185418275  -0.0940645672315   0.0940645672315    0.192185418275
      BPM.23L4.B1         5776.7365   0.0436818120808               0.0     1.02258352678               0.0   -0.191910197732   -0.127819946168    0.127819946168    0.191910197732
      BPM.22L4.B1       5830.185015   0.0422331457824               0.0     1.02180988188               0.0   -0.168551972978  -0.0942266826993   0.0942266826993    0.168551972978
      BPM.21L4.B1       5883.633531   0.0377414548031               0.0     1.01942225812               0.0  -0.0971967881132   -0.162170801246    0.162170801246   0.0971967881132
      BPM.20L4.B1       5937.082047   0.0530132032587               0.0     1.02760932838               0.0   -0.196770057435   -0.169213270652    0.169213270652    0.196770057435
      BPM.19L4.B1       5990.530563   0.0429712446663               0.0     1.02220383628               0.0   -0.201311045708   -0.129067961885    0.129067961885    0.201311045708
      BPM.17L4.B1       6097.427595   0.0383434272028               0.0     1.01974127432               0.0   -0.094986789541   -0.180746197318    0.180746197318    0.094986789541
      BPM.16L4.B1       6150.876111   0.0478148691391               0.0     1.02480043795               0.0   -0.197137296595   -0.183852681819    0.183852681819    0.197137296595
      BPM.15L4.B1       6204.324627   0.0423647821157               0.0     1.02188010835               0.0   -0.187218672414   -0.148707201706    0.148707201706    0.187218672414
      BPM.14L4.B1       6257.773143   0.0468821008296               0.0     1.02429885501               0.0   -0.141360594703   -0.150428620196    0.150428620196    0.141360594703
      BPM.13L4.B1       6311.221659   0.0456316074611               0.0     1.02362757399               0.0  -0.0842723796953   -0.161809908796    0.161809908796   0.0842723796953
      BPM.12L4.B1       6364.670174   0.0505514691249               0.0     1.02627626884               0.0   -0.172179510292   -0.254772074367    0.254772074367    0.172179510292
      BPM.11L4.B1        6418.11869   0.0568646233445               0.0     1.02970538109               0.0   -0.137875796263   -0.260932066521    0.260932066521    0.137875796263
      BPM.10L4.B1       6469.957401   0.0241598798214               0.0     1.01230332948               0.0   -0.141407429923  -0.0630837860854   0.0630837860854    0.141407429923
       BPM.9L4.B1       6509.022412   0.0560498618048               0.0     1.02926089498               0.0 -0.00667375709111   -0.268484255678    0.268484255678  0.00667375709111
       BPM.7L4.B1       6588.549433   0.0405206186058               0.0     1.02089758572               0.0     0.15033342056   -0.117860123828    0.117860123828    -0.15033342056
     BPMYB.6L4.B1       6685.153433   0.0967699582399               0.0     1.05220609468               0.0    0.347813250946   -0.254452700904    0.254452700904   -0.347813250946
     BPMYA.5L4.B1       6722.153433   0.0587107496196               0.0     1.03071465374               0.0    0.282647593013   0.0730862998782  -0.0730862998782   -0.282647593013
    BPMWI.A5L4.B1       6798.755933   -0.027400164639                -1    0.986575177982                -1  -0.0852901698955     0.23141931599    -0.23141931599   0.0852901698955
    BPMWA.B5L4.B1       6824.619933  0.00713445277606               0.0     1.00358642824               0.0    0.328816666491    0.169581905173   -0.169581905173   -0.328816666491
    BPMWA.A5L4.B1       6833.504933   0.0535658081878               0.0     1.02790928538               0.0    0.192194748212  -0.0351580427801   0.0351580427801   -0.192194748212
    BPMWA.A5R4.B1       6881.553933    0.852122796444               0.0      2.6004552547               0.0     11.5712801127    -21.5629534657     21.5629534657    -11.5712801127
    BPMWA.B5R4.B1       6890.438933   0.0457882750654               0.0     1.02371160287               0.0    0.214225892035  0.00456653497824 -0.00456653497824   -0.214225892035
     BPMYB.5R4.B1       6992.829433  0.00453265743122               0.0      1.0022740623               0.0    0.395535895103   -0.111834905936    0.111834905936   -0.395535895103
     BPMYA.6R4.B1       7024.393433   0.0518386546763               0.0     1.02697264818               0.0     0.27246286613   0.0460699177436  -0.0460699177436    -0.27246286613
       BPM.7R4.B1       7120.909433   0.0378636748946               0.0     1.01948700462               0.0    0.207844751308  -0.0322032189324   0.0322032189324   -0.207844751308
       BPM.8R4.B1       7158.698443   0.0439760974585               0.0     1.02274090162               0.0    0.153158724029    0.133295953105   -0.133295953105   -0.153158724029
       BPM.9R4.B1       7197.763454   0.0595829900842               0.0      1.0311925389               0.0    0.278955201972   0.0229761138632  -0.0229761138632   -0.278955201972
      BPM.10R4.B1       7238.226465   0.0373145557919               0.0     1.01919620369               0.0    0.258999614172   0.0114073035003  -0.0114073035003   -0.258999614172
      BPM.11R4.B1       7290.065175   0.0490854745804               0.0     1.02548487504               0.0    0.160663750229   0.0804147535995  -0.0804147535995   -0.160663750229
      BPM.12R4.B1       7344.788691   0.0450410776978               0.0     1.02331102842               0.0    0.152304560184    0.147584451541   -0.147584451541   -0.152304560184
      BPM.13R4.B1       7398.237207   0.0465557954168               0.0     1.02412356271               0.0     0.23318582533    0.153878905557   -0.153878905557    -0.23318582533
      BPM.14R4.B1       7451.685723   0.0423228460739               0.0     1.02185773438               0.0    0.215884596993    0.109983230846   -0.109983230846   -0.215884596993
      BPM.15R4.B1       7505.134239   0.0468521781233               0.0     1.02428277669               0.0    0.172667632776   0.0655067248151  -0.0655067248151   -0.172667632776
      BPM.16R4.B1       7558.582755   0.0443173888066               0.0     1.02292350485               0.0    0.127458581202    0.179974100786   -0.179974100786   -0.127458581202
      BPM.17R4.B1       7612.031271   0.0493796785812               0.0     1.02564354954               0.0    0.244857874764    0.145063199636   -0.145063199636   -0.244857874764
      BPM.18R4.B1       7665.479786   0.0448107911119               0.0     1.02318766595               0.0    0.216434454801    0.157455377955   -0.157455377955   -0.216434454801
      BPM.19R4.B1       7718.928302   0.0383284617129               0.0     1.01973333971               0.0     0.14312162596   0.0536284143921  -0.0536284143921    -0.14312162596
      BPM.20R4.B1       7772.376818   0.0417629893821               0.0     1.02155917699               0.0    0.131063714208    0.176138127058   -0.176138127058   -0.131063714208
      BPM.21R4.B1       7825.825334    0.030809460512               0.0     1.01577008131               0.0     0.20373571146    0.161241033794   -0.161241033794    -0.20373571146
      BPM.22R4.B1        7879.27385   0.0499893504437               0.0     1.02597260149               0.0    0.172216809304    0.149106506507   -0.149106506507   -0.172216809304
      BPM.23R4.B1       7932.722366   0.0411727083083               0.0     1.02124467829               0.0    0.156666044456   0.0723654577656  -0.0723654577656   -0.156666044456
      BPM.24R4.B1       7986.170882   0.0436928164364               0.0     1.02258941026               0.0    0.138324615821    0.212442357602   -0.212442357602   -0.138324615821
      BPM.25R4.B1       8039.619398   0.0448567217982               0.0     1.02321226704               0.0    0.222703887608    0.142112354081   -0.142112354081   -0.222703887608
      BPM.26R4.B1       8093.067914   0.0452753473169               0.0     1.02343657037               0.0    0.183350494482    0.129135673457   -0.129135673457   -0.183350494482
      BPM.27R4.B1        8146.51643   0.0494619592864               0.0     1.02568793958               0.0    0.152935528311    0.115632169827   -0.115632169827   -0.152935528311
      BPM.28R4.B1       8199.964946   0.0411873512692               0.0     1.02125247647               0.0    0.162152505397    0.183076876719   -0.183076876719   -0.162152505397
      BPM.29R4.B1       8253.413461   0.0252129001186               0.0     1.01284995562               0.0    0.216302638695   0.0756392152392  -0.0756392152392   -0.216302638695
      BPM.30R4.B1       8306.861977   0.0514103358612               0.0     1.02674076638               0.0    0.129743513006    0.170919405748   -0.170919405748   -0.129743513006
      BPM.31R4.B1       8360.310493   0.0486556765324               0.0     1.02525320225               0.0    0.161749377538    0.109378430384   -0.109378430384   -0.161749377538
      BPM.32R4.B1       8413.759009   0.0495976069186               0.0     1.02576113341               0.0    0.196345601104    0.138439743595   -0.138439743595   -0.196345601104
      BPM.33R4.B1       8467.207525   0.0484048903527               0.0     1.02511809422               0.0    0.250016907909   0.0961365691579  -0.0961365691579   -0.250016907909
      BPM.34R4.B1       8520.656041   0.0361346585978               0.0     1.01857219796               0.0    0.164269819682   0.0756916788466  -0.0756916788466   -0.164269819682
      BPM.33L5.B1       8574.104557   0.0363011418333               0.0     1.01866017559               0.0    0.143964326174    0.109765599903   -0.109765599903   -0.143964326174
      BPM.32L5.B1       8627.553073   0.0405740541339               0.0     1.02092601493               0.0    0.158026603637    0.136481201586   -0.136481201586   -0.158026603637
      BPM.31L5.B1       8681.001589   0.0500689076993               0.0     1.02601556348               0.0    0.228140518964    0.141974067161   -0.141974067161   -0.228140518964
      BPM.30L5.B1       8734.450105   0.0377693043876               0.0     1.01943701044               0.0    0.181191976864   0.0822959057973  -0.0822959057973   -0.181191976864
      BPM.29L5.B1        8787.89862   0.0446273225506               0.0      1.0230894154               0.0    0.169708986046   0.0819694858175  -0.0819694858175   -0.169708986046
      BPM.28L5.B1       8841.347136   0.0369955943484               0.0     1.01902740321               0.0    0.158679565892    0.135125274579   -0.135125274579   -0.158679565892
      BPM.27L5.B1       8894.795652   0.0419468612068               0.0     1.02165720232               0.0    0.210308904243    0.140181735421   -0.140181735421   -0.210308904243
      BPM.24L5.B1         9055.1412   0.0498073960086               0.0     1.02587436394               0.0    0.182993490403    0.174782793079   -0.174782793079   -0.182993490403
      BPM.23L5.B1       9108.589716   0.0464364439664               0.0      1.0240594692               0.0    0.231843828121    0.132508622185   -0.132508622185   -0.231843828121
      BPM.22L5.B1       9162.038232   0.0514961281599               0.0     1.02678719974               0.0    0.204376188888    0.157008011681   -0.157008011681   -0.204376188888
      BPM.21L5.B1       9215.486748   0.0288447222886               0.0     1.01474206202               0.0    0.157355290827   0.0227204888765  -0.0227204888765   -0.157355290827
      BPM.20L5.B1       9268.935264   -0.100167107004                -1    0.953390174643                -1  0.00434868262834   -0.656832213202    0.656832213202 -0.00434868262834
      BPM.16L5.B1       9482.729327   0.0414585416826               0.0     1.02139693256               0.0    0.121730837547    0.183725031758   -0.183725031758   -0.121730837547
      BPM.15L5.B1       9536.177843   0.0536829837769               0.0     1.02797292269               0.0    0.221020586709    0.146674688442   -0.146674688442   -0.221020586709
      BPM.14L5.B1       9589.626359   0.0304685210428               0.0     1.01559146588               0.0    0.225503060198   0.0540313770775  -0.0540313770775   -0.225503060198
      BPM.13L5.B1       9643.074875   0.0439567163075               0.0     1.02273053494               0.0    0.156965183965   0.0885414369839  -0.0885414369839   -0.156965183965
      BPM.12L5.B1       9696.523391   0.0418549264625               0.0     1.02160818675               0.0    0.149717722643    0.175111692657   -0.175111692657   -0.149717722643
      BPM.11L5.B1       9749.971907   0.0517516833401               0.0     1.02692555122               0.0    0.213194148378    0.161719414191   -0.161719414191   -0.213194148378
      BPM.10L5.B1       9802.752617   0.0319627655414               0.0     1.01637498781               0.0    0.155288764979    0.146665690998   -0.146665690998   -0.155288764979
       BPM.9L5.B1       9841.817628   0.0487927772589               0.0      1.0253270862               0.0    0.050818472015    0.185764518004   -0.185764518004   -0.050818472015
       BPM.8L5.B1       9882.280639   0.0457780182709               0.0       1.023706101               0.0   -0.079534757969    0.249696956119   -0.249696956119    0.079534757969
