@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ DQMIN %le 0.00207082609699
@ DQMINE %le 0.00121318977949
@ FILES %s ""
*            NAME                 S              DETC             DETCE             GAMMA            GAMMAE               C11               C12               C21               C22
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le
     BPMYB.4R2.B1           336.988   0.0247087852434               0.0     1.01258815755               0.0    0.192629721168   -0.030413110869    0.030413110869   -0.192629721168
       BPM.6R2.B1           439.818   0.0252001600409               0.0     1.01284333691               0.0    0.120722349978  -0.0771845986978   0.0771845986978   -0.120722349978
     BPM_A.7R2.B1           452.693   0.0221401903598               0.0     1.01125737425               0.0    0.117609340324   -0.044117179317    0.044117179317   -0.117609340324
       BPM.8R2.B1       494.1300106   0.0231820452363               0.0     1.01179652417               0.0    0.150338053901  -0.0609404074527   0.0609404074527   -0.150338053901
       BPM.9R2.B1       533.1950212   0.0224652639493               0.0      1.0114255042               0.0    0.180986066898  -0.0653082474251   0.0653082474251   -0.180986066898
      BPM.10R2.B1       573.6580318   0.0183951097342               0.0     1.00932642439               0.0    0.108174886648  -0.0134595986379   0.0134595986379   -0.108174886648
      BPM.11R2.B1       625.4967424   0.0204468808488               0.0     1.01038293857               0.0    0.120362746144  -0.0229156135118   0.0229156135118   -0.120362746144
      BPM.14R2.B1       787.1172901    0.024482403303               0.0      1.0124706584               0.0    0.131412691453  -0.0711603276696   0.0711603276696   -0.131412691453
      BPM.15R2.B1        840.565806   0.0214332805484               0.0      1.0108920456               0.0    0.131198376049  -0.0188318265558   0.0188318265558   -0.131198376049
      BPM.16R2.B1       894.0143219   0.0218231682598               0.0      1.0110934893               0.0    0.170010445169  -0.0204698438355   0.0204698438355   -0.170010445169
      BPM.17R2.B1       947.4628378    0.024056709953               0.0     1.01224982127               0.0    0.176638264392  -0.0631813756318   0.0631813756318   -0.176638264392
      BPM.18R2.B1       1000.911354   0.0249788107504               0.0     1.01272836255               0.0    0.141793966764    -0.04188460966     0.04188460966   -0.141793966764
      BPM.19R2.B1        1054.35987   0.0226232195891               0.0     1.01150723006               0.0    0.129746756743 -0.00091184489615  0.00091184489615   -0.129746756743
      BPM.20R2.B1       1107.808386   0.0220925785373               0.0     1.01123275617               0.0    0.180957099805  -0.0121489311031   0.0121489311031   -0.180957099805
      BPM.21R2.B1       1161.256901   0.0255579899433               0.0     1.01302928557               0.0    0.195800270272  -0.0648510328977   0.0648510328977   -0.195800270272
      BPM.22R2.B1       1214.705417   0.0189522185655               0.0     1.00961296745               0.0    0.115245389943 -0.00674545935821  0.00674545935821   -0.115245389943
      BPM.23R2.B1       1268.153933    0.016284022154               0.0     1.00824281849               0.0   0.0912141532271    0.094425472918   -0.094425472918  -0.0912141532271
      BPM.27R2.B1       1481.947997   0.0196012637404               0.0     1.00994710497               0.0    0.129445144428   0.0385347560498  -0.0385347560498   -0.129445144428
      BPM.28R2.B1       1535.396513   0.0213721713216               0.0     1.01086048314               0.0    0.174952713073   0.0598426402704  -0.0598426402704   -0.174952713073
      BPM.29R2.B1       1588.845029   0.0216948365037               0.0      1.0110271707               0.0    0.181499560994 -0.00457686813002  0.00457686813002   -0.181499560994
      BPM.30R2.B1       1642.293545   0.0213795519586               0.0     1.01086429503               0.0    0.120940747846   0.0162595178434  -0.0162595178434   -0.120940747846
      BPM.33L3.B1       1909.536124    0.020678063737               0.0     1.01050218917               0.0    0.114393098427    0.069967684437   -0.069967684437   -0.114393098427
      BPM.32L3.B1        1962.98464   0.0194283637271               0.0     1.00985806121               0.0     0.16423713645   0.0764482028268  -0.0764482028268    -0.16423713645
      BPM.31L3.B1       2016.433156   0.0197990819304               0.0     1.01004901052               0.0    0.163899242156   0.0131550903457  -0.0131550903457   -0.163899242156
      BPM.30L3.B1       2069.881672   0.0188693895958               0.0      1.0095703498               0.0   0.0986021521613   0.0476457914934  -0.0476457914934  -0.0986021521613
      BPM.29L3.B1       2123.330188   0.0190136277472               0.0     1.00964456755               0.0     0.11124845592   0.0795892614716  -0.0795892614716    -0.11124845592
      BPM.26L3.B1       2283.675735   0.0202351816174               0.0      1.0102737752               0.0    0.102828527617   0.0579236123563  -0.0579236123563   -0.102828527617
      BPM.25L3.B1       2337.124251   0.0221297866047               0.0     1.01125199475               0.0    0.111994195385   0.0920759986457  -0.0920759986457   -0.111994195385
      BPM.24L3.B1       2390.572767   0.0204944223028               0.0     1.01040745833               0.0    0.148332188592    0.114301830242   -0.114301830242   -0.148332188592
      BPM.23L3.B1       2444.021283   0.0180627606746               0.0      1.0091556003               0.0     0.15226427225   0.0315505985302  -0.0315505985302    -0.15226427225
      BPM.22L3.B1       2497.469799   0.0205277614887               0.0     1.01042465426               0.0   0.0946587410406   0.0764748794801  -0.0764748794801  -0.0946587410406
      BPM.21L3.B1       2550.918315   0.0224169736922               0.0      1.0114005229               0.0     0.11059248408   0.0967560953029  -0.0967560953029    -0.11059248408
      BPM.20L3.B1       2604.366831   0.0184874840933               0.0      1.0093739193               0.0    0.139827165935   0.0964408249666  -0.0964408249666   -0.139827165935
      BPM.19L3.B1       2657.815347    0.023173758243               0.0     1.01179223232               0.0    0.145923575595   0.0839851444866  -0.0839851444866   -0.145923575595
      BPM.18L3.B1       2711.263863   0.0196743604361               0.0     1.00998475696               0.0   0.0820805076401   0.0717316427484  -0.0717316427484  -0.0820805076401
      BPM.17L3.B1       2764.712379   0.0180749689068               0.0     1.00916187368               0.0   0.0870757204504    0.119606411194   -0.119606411194  -0.0870757204504
      BPM.16L3.B1       2818.160894   0.0175145957847               0.0     1.00887403843               0.0    0.116725672421    0.120111664697   -0.120111664697   -0.116725672421
      BPM.13L3.B1       2978.506442   0.0192887749713               0.0     1.00978618998               0.0   0.0789504312394     0.13395767206    -0.13395767206  -0.0789504312394
      BPM.12L3.B1       3031.954958   0.0161188038707               0.0     1.00815816033               0.0    0.120882191268    0.121438955914   -0.121438955914   -0.120882191268
      BPM.11L3.B1       3085.403474   0.0207944065564               0.0     1.01056221803               0.0    0.102859854718    0.101911316281   -0.101911316281   -0.102859854718
      BPM.10L3.B1       3138.184185   0.0167635104305               0.0        1.00848863               0.0   0.0159155241565    0.104431815305   -0.104431815305  -0.0159155241565
       BPM.9L3.B1       3177.249195   0.0189985918448               0.0     1.00963683006               0.0   0.0663392229819    0.122453616832   -0.122453616832  -0.0663392229819
       BPM.8L3.B1       3217.712206   0.0180918497457               0.0     1.00917054833               0.0    0.142865276361   0.0671354995523  -0.0671354995523   -0.142865276361
       BPM.7L3.B1       3256.776216   0.0184526858661               0.0     1.00935602677               0.0    0.158280156637  -0.0760659554895   0.0760659554895   -0.158280156637
       BPM.6L3.B1       3329.415216   0.0187976994704               0.0     1.00953346773               0.0     0.11954096963   -0.104375939109    0.104375939109    -0.11954096963
    BPMWG.A5L3.B1       3371.119716   0.0214813610748               0.0     1.01091688091               0.0   0.0913711042156   -0.132341333755    0.132341333755  -0.0913711042156
      BPMW.5L3.B1       3400.089716   0.0191819776117               0.0     1.00973121269               0.0    0.115485902922 -0.00833512731262  0.00833512731262   -0.115485902922
     BPMWE.4L3.B1       3475.217716   0.0179921274059               0.0     1.00911930668               0.0    0.102809686565  -0.0340936886911   0.0340936886911   -0.102809686565
      BPMW.4L3.B1       3502.762716   0.0189932761987               0.0     1.00963409467               0.0     0.13582399816    0.103300230816   -0.103300230816    -0.13582399816
      BPMW.4R3.B1       3547.727716 -0.00376218658257                -1    0.998124197891                -1   0.0970574299747   0.0270795696753  -0.0270795696753  -0.0970574299747
     BPMWE.4R3.B1       3575.272716    0.023309245443               0.0     1.01186240814               0.0    0.112057960397    0.148705445922   -0.148705445922   -0.112057960397
      BPMW.5R3.B1       3650.400716   0.0232218451742               0.0     1.01181713736               0.0 -0.00889956257669    0.132438255002   -0.132438255002  0.00889956257669
    BPMWJ.A5R3.B1       3679.118716   0.0129672831686               0.0     1.00654738721               0.0   0.0651171733957   0.0744034654832  -0.0744034654832  -0.0651171733957
     BPMWC.6R3.B1       3718.936716   0.0216966421105               0.0      1.0110281037               0.0   0.0584458671615    0.117407558597   -0.117407558597  -0.0584458671615
      BPMR.6R3.B1       3731.015216   0.0173889224153               0.0      1.0088095202               0.0    0.003177588063    0.109059937435   -0.109059937435   -0.003177588063
       BPM.8R3.B1       3825.903227    0.016402464425               0.0     1.00830352166               0.0  -0.0806507636434    0.125768749477   -0.125768749477   0.0806507636434
       BPM.9R3.B1       3864.968238   0.0193431769769               0.0     1.00981419857               0.0   -0.102093276712   0.0621059972749  -0.0621059972749    0.102093276712
      BPM.10R3.B1       3905.431248     0.02295004654               0.0     1.01167639243               0.0   -0.113332163754   0.0281610321641  -0.0281610321641    0.113332163754
      BPM.11R3.B1       3958.211959   0.0183539597699               0.0     1.00930526902               0.0   -0.150393870842    0.030959470097   -0.030959470097    0.150393870842
      BPM.12R3.B1       4012.935475   0.0195240309575               0.0     1.00990732707               0.0   -0.157182333057   0.0721333939219  -0.0721333939219    0.157182333057
      BPM.13R3.B1       4066.383991    0.019142017286               0.0     1.00971064417               0.0   -0.119515857991    0.120881300976   -0.120881300976    0.119515857991
      BPM.14R3.B1       4119.832506    0.020070643992               0.0      1.0101889553               0.0  -0.0931584239238   0.0861983977001  -0.0861983977001   0.0931584239238
      BPM.15R3.B1       4173.281022   0.0206622209873               0.0     1.01049401569               0.0   -0.170149857169  -0.0447409256013   0.0447409256013    0.170149857169
      BPM.19R3.B1       4387.075086    0.019735592657               0.0     1.01001630082               0.0   -0.136222645529   0.0157849447016  -0.0157849447016    0.136222645529
      BPM.20R3.B1       4440.523602   0.0196027182433               0.0     1.00994785414               0.0   -0.167088637984     0.05033811398    -0.05033811398    0.167088637984
      BPM.22R3.B1       4547.420634   0.0164360574624               0.0     1.00832074051               0.0  -0.0931890552687   0.0466961456515  -0.0466961456515   0.0931890552687
      BPM.25R3.B1       4707.766181   0.0194790941842               0.0     1.00988418503               0.0   -0.158836628783   0.0442024346068  -0.0442024346068    0.158836628783
      BPM.30R3.B1       4975.008761   0.0176700616077               0.0     1.00895386865               0.0   -0.102830733773   0.0201720841455  -0.0201720841455    0.102830733773
      BPM.31R3.B1       5028.457277   0.0183099106129               0.0     1.00928262463               0.0   -0.128041833819  -0.0466807357461   0.0466807357461    0.128041833819
      BPM.32R3.B1       5081.905793   0.0176962431425               0.0     1.00896731449               0.0   -0.178025369635   -0.011502503687    0.011502503687    0.178025369635
      BPM.33R3.B1       5135.354309    0.018309539453               0.0     1.00928243383               0.0   -0.158865566902   0.0168422733696  -0.0168422733696    0.158865566902
      BPM.34R3.B1       5188.802825   0.0161147311956               0.0     1.00815607375               0.0  -0.0976082040844  0.00726250158643 -0.00726250158643   0.0976082040844
      BPM.33L4.B1        5242.25134   0.0164663539879               0.0     1.00833627042               0.0   -0.116000317786  -0.0697767896003   0.0697767896003    0.116000317786
      BPM.32L4.B1       5295.699856   0.0206898709062               0.0     1.01050828077               0.0    -0.17555147764  -0.0541968783812   0.0541968783812     0.17555147764
      BPM.31L4.B1       5349.148372   0.0200368513233               0.0     1.01017153767               0.0   -0.180003894671 0.000577105766009 -0.000577105766009    0.180003894671
      BPM.30L4.B1       5402.596888   0.0177322001431               0.0      1.0089857815               0.0   -0.101083301948 -0.00828218580132  0.00828218580132    0.101083301948
      BPM.29L4.B1       5456.045404   0.0156783352961               0.0     1.00793256757               0.0   -0.101675479165  -0.0963436547232   0.0963436547232    0.101675479165
      BPM.28L4.B1        5509.49392   0.0157697284622               0.0     1.00797936354               0.0   -0.168765715769  -0.0416211917853   0.0416211917853    0.168765715769
      BPM.27L4.B1       5562.942436   0.0181902742429               0.0     1.00922113075               0.0   -0.145839417577  -0.0325568681471   0.0325568681471    0.145839417577
      BPM.26L4.B1       5616.390952   0.0176385900966               0.0      1.0089377068               0.0   -0.101096938591  -0.0212217962594   0.0212217962594    0.101096938591
      BPM.25L4.B1       5669.839468   0.0155030724617               0.0     1.00784284612               0.0  -0.0953892337952   -0.106254817751    0.106254817751   0.0953892337952
      BPM.24L4.B1       5723.287984    0.014105061637               0.0     1.00712802602               0.0   -0.160700330736  -0.0562738705065   0.0562738705065    0.160700330736
      BPM.23L4.B1         5776.7365   0.0185849586995               0.0      1.0094240438               0.0   -0.114162563931   -0.067797728982    0.067797728982    0.114162563931
      BPM.22L4.B1       5830.185015   0.0205772436702               0.0     1.01045017817               0.0   -0.112484363241  -0.0640312778974   0.0640312778974    0.112484363241
      BPM.21L4.B1       5883.633531   0.0209846689445               0.0     1.01066040987               0.0   -0.100790573533   -0.108163016324    0.108163016324    0.100790573533
      BPM.20L4.B1       5937.082047   0.0217600982465               0.0     1.01106089468               0.0   -0.142754181358  -0.0978703117141   0.0978703117141    0.142754181358
      BPM.19L4.B1       5990.530563   0.0201458697548               0.0     1.01022773188               0.0   -0.133757588679  -0.0731119492297   0.0731119492297    0.133757588679
      BPM.17L4.B1       6097.427595   0.0181347195343               0.0     1.00919257908               0.0  -0.0655097090585   -0.137455312205    0.137455312205   0.0655097090585
      BPM.16L4.B1       6150.876111   0.0179406475566               0.0     1.00909285717               0.0   -0.132942987131   -0.110435232956    0.110435232956    0.132942987131
      BPM.15L4.B1       6204.324627    0.020608848008               0.0     1.01046648133               0.0    -0.12744350073  -0.0928822367898   0.0928822367898     0.12744350073
      BPM.14L4.B1       6257.773143   0.0209587786374               0.0     1.01064704655               0.0  -0.0862550875218   -0.104047353735    0.104047353735   0.0862550875218
      BPM.13L4.B1       6311.221659    0.022795829892               0.0     1.01159656086               0.0  -0.0723296270566   -0.133870247896    0.133870247896   0.0723296270566
      BPM.12L4.B1       6364.670174   0.0235196592189               0.0     1.01197142125               0.0   -0.111088597408   -0.153338382381    0.153338382381    0.111088597408
      BPM.11L4.B1        6418.11869   0.0217091836419               0.0     1.01103458429               0.0   -0.111526601235   -0.120354654673    0.120354654673    0.111526601235
      BPM.10L4.B1       6469.957401   0.0211055839224               0.0     1.01072282733               0.0  -0.0666773304797  -0.0957786418992   0.0957786418992   0.0666773304797
       BPM.9L4.B1       6509.022412   0.0214176678575               0.0     1.01088398148               0.0  0.00111325818789     -0.1461074681      0.1461074681 -0.00111325818789
       BPM.7L4.B1       6588.549433   0.0235452209121               0.0     1.01198466689               0.0    0.107620179645   -0.118651089305    0.118651089305   -0.107620179645
     BPMYB.6L4.B1       6685.153433     0.02757109624               0.0     1.01407732171               0.0    0.134903626183  -0.0717201676961   0.0717201676961   -0.134903626183
     BPMYA.5L4.B1       6722.153433   0.0204583539934               0.0     1.01038885574               0.0    0.119469658725    0.029148280706   -0.029148280706   -0.119469658725
    BPMWI.A5L4.B1       6798.755933   0.0206197938433               0.0     1.01047212795               0.0    0.172957411777  -0.0889691142684   0.0889691142684   -0.172957411777
    BPMWA.B5L4.B1       6824.619933   0.0299007644921               0.0      1.0152942318               0.0    0.138900633826  -0.0280719603356   0.0280719603356   -0.138900633826
    BPMWA.A5L4.B1       6833.504933   0.0227108585468               0.0     1.01155258278               0.0    0.148313436455    0.033961133963   -0.033961133963   -0.148313436455
    BPMWA.A5R4.B1       6881.553933    0.035132895001               0.0     1.01804329946               0.0   0.0546002678984    -0.17644908366     0.17644908366  -0.0546002678984
    BPMWA.B5R4.B1       6890.438933   0.0222943880715               0.0     1.01133711575               0.0    0.164220153065  -0.0332512405256   0.0332512405256   -0.164220153065
     BPMYB.5R4.B1       6992.829433   0.0177477149461               0.0        1.00899375               0.0    0.238069776647 -0.00888442485839  0.00888442485839   -0.238069776647
     BPMYA.6R4.B1       7024.393433    0.024285284251               0.0     1.01236838089               0.0    0.185531333103 -0.00254610361493  0.00254610361493   -0.185531333103
       BPM.7R4.B1       7120.909433   0.0237408684773               0.0     1.01208606539               0.0    0.145264277608   0.0250676483641  -0.0250676483641   -0.145264277608
       BPM.8R4.B1       7158.698443   0.0227769625284               0.0      1.0115867953               0.0    0.115573548548   0.0606832334822  -0.0606832334822   -0.115573548548
       BPM.9R4.B1       7197.763454   0.0209385067281               0.0     1.01063658354               0.0    0.173436877842  0.00142517939766 -0.00142517939766   -0.173436877842
      BPM.10R4.B1       7238.226465   0.0232053596243               0.0     1.01180859901               0.0    0.167426061836   0.0333102406189  -0.0333102406189   -0.167426061836
      BPM.11R4.B1       7290.065175   0.0218814638287               0.0     1.01112361928               0.0    0.120378947991   0.0351755792088  -0.0351755792088   -0.120378947991
      BPM.12R4.B1       7344.788691   0.0210411288816               0.0     1.01068955359               0.0    0.105545700208    0.105470277577   -0.105470277577   -0.105545700208
      BPM.13R4.B1       7398.237207   0.0233089541334               0.0     1.01186225724               0.0    0.158894216893    0.100903939581   -0.100903939581   -0.158894216893
      BPM.14R4.B1       7451.685723   0.0192353705653               0.0     1.00975869727               0.0    0.143486930753   0.0494758293321  -0.0494758293321   -0.143486930753
      BPM.15R4.B1       7505.134239   0.0205907442348               0.0     1.01045714237               0.0    0.112151981887   0.0446397337383  -0.0446397337383   -0.112151981887
      BPM.16R4.B1       7558.582755   0.0203270361932               0.0     1.01032113595               0.0    0.097206145069    0.112652581518   -0.112652581518   -0.097206145069
      BPM.17R4.B1       7612.031271   0.0194932032248               0.0     1.00989145089               0.0    0.157032263667   0.0806153967717  -0.0806153967717   -0.157032263667
      BPM.18R4.B1       7665.479786   0.0212956319332               0.0      1.0108209553               0.0    0.144438186564   0.0654262891781  -0.0654262891781   -0.144438186564
      BPM.19R4.B1       7718.928302   0.0202939940861               0.0     1.01030409849               0.0    0.103807954906   0.0506700558364  -0.0506700558364   -0.103807954906
      BPM.20R4.B1       7772.376818   0.0193184292119               0.0     1.00980145703               0.0   0.0989361082524     0.10992868162    -0.10992868162  -0.0989361082524
      BPM.21R4.B1       7825.825334   0.0206823087733               0.0     1.01050437927               0.0     0.15532627837   0.0890810427728  -0.0890810427728    -0.15532627837
      BPM.22R4.B1        7879.27385   0.0193557618306               0.0     1.00982067815               0.0    0.135100066922   0.0611677435023  -0.0611677435023   -0.135100066922
      BPM.23R4.B1       7932.722366   0.0185967724017               0.0     1.00943011929               0.0   0.0934372074575   0.0763756601165  -0.0763756601165  -0.0934372074575
      BPM.24R4.B1       7986.170882    0.020236276557               0.0     1.01027433972               0.0   0.0977003232628    0.113165485484   -0.113165485484  -0.0977003232628
      BPM.25R4.B1       8039.619398   0.0165864507443               0.0     1.00839783873               0.0    0.147143487959   0.0642037354772  -0.0642037354772   -0.147143487959
      BPM.26R4.B1       8093.067914   0.0192707950446               0.0     1.00977693362               0.0    0.119622681325   0.0647388523136  -0.0647388523136   -0.119622681325
      BPM.27R4.B1        8146.51643   0.0186994132814               0.0     1.00948290948               0.0   0.0996922156921   0.0692418846214  -0.0692418846214  -0.0996922156921
      BPM.28R4.B1       8199.964946   0.0191158154107               0.0     1.00969715813               0.0    0.110102981446     0.10954393643    -0.10954393643   -0.110102981446
      BPM.29R4.B1       8253.413461   0.0184424747573               0.0     1.00935077661               0.0    0.146328069597   0.0718506925511  -0.0718506925511   -0.146328069597
      BPM.31R4.B1       8360.310493   0.0180647445342               0.0     1.00915661973               0.0   0.0976367688289   0.0745508660599  -0.0745508660599  -0.0976367688289
      BPM.32R4.B1       8413.759009   0.0196136871814               0.0     1.00995350397               0.0    0.117516888086    0.091019443474   -0.091019443474   -0.117516888086
      BPM.33R4.B1       8467.207525   0.0186666469969               0.0     1.00946605624               0.0    0.151128050867   0.0619367834251  -0.0619367834251   -0.151128050867
      BPM.34R4.B1       8520.656041   0.0169965914824               0.0     1.00860818485               0.0    0.115880284395    0.046781796431   -0.046781796431   -0.115880284395
      BPM.33L5.B1       8574.104557   0.0159811829354               0.0     1.00808765938               0.0   0.0893463535706       0.057929941      -0.057929941  -0.0893463535706
      BPM.32L5.B1       8627.553073   0.0163017679601               0.0     1.00825191274               0.0    0.114067065303   0.0903160305732  -0.0903160305732   -0.114067065303
      BPM.31L5.B1       8681.001589   0.0205264741311               0.0     1.01042399024               0.0    0.149417691035   0.0719795361385  -0.0719795361385   -0.149417691035
      BPM.30L5.B1       8734.450105   0.0145389183611               0.0      1.0073496995               0.0    0.118289995967   0.0229969258643  -0.0229969258643   -0.118289995967
      BPM.29L5.B1        8787.89862   0.0162607579036               0.0     1.00823089655               0.0   0.0945054265938   0.0433487635683  -0.0433487635683  -0.0945054265938
      BPM.28L5.B1       8841.347136   0.0151851515624               0.0     1.00768015556               0.0     0.10784418544   0.0948942122938  -0.0948942122938    -0.10784418544
      BPM.27L5.B1       8894.795652   0.0158238033618               0.0     1.00800705453               0.0    0.159593833958   0.0481493588177  -0.0481493588177   -0.159593833958
      BPM.26L5.B1       8948.244168   0.0142901787034               0.0     1.00722259129               0.0    0.106545529668   0.0348360072864  -0.0348360072864   -0.106545529668
      BPM.25L5.B1       9001.692684   0.0260862423344               0.0     1.01330398269               0.0    0.117778703821    0.132787977385   -0.132787977385   -0.117778703821
      BPM.24L5.B1         9055.1412   0.0189847791953               0.0     1.00962972222               0.0    0.121053626967   0.0794329650093  -0.0794329650093   -0.121053626967
      BPM.23L5.B1       9108.589716    0.018689445063               0.0     1.00947778227               0.0    0.170535130164   0.0789217923267  -0.0789217923267   -0.170535130164
      BPM.22L5.B1       9162.038232   0.0216048606174               0.0     1.01098068122               0.0    0.120419925391   0.0800753806054  -0.0800753806054   -0.120419925391
      BPM.21L5.B1       9215.486748   0.0200586961875               0.0     1.01018279698               0.0    0.109397347512   0.0271540403003  -0.0271540403003   -0.109397347512
      BPM.20L5.B1       9268.935264   0.0181529333463               0.0     1.00920193958               0.0    0.101466072876    0.111712288915   -0.111712288915   -0.101466072876
      BPM.19L5.B1       9322.383779    0.019203655779               0.0     1.00974237148               0.0    0.155969677428   0.0841941066013  -0.0841941066013   -0.155969677428
      BPM.17L5.B1       9429.280811   0.0202891973737               0.0     1.01030162523               0.0    0.109780574999   0.0347669041643  -0.0347669041643   -0.109780574999
      BPM.16L5.B1       9482.729327     0.01830201448               0.0     1.00927856562               0.0   0.0947597586426     0.11239072656    -0.11239072656  -0.0947597586426
      BPM.15L5.B1       9536.177843   0.0185287472885               0.0     1.00939513722               0.0    0.158687482756   0.0781650906866  -0.0781650906866   -0.158687482756
      BPM.14L5.B1       9589.626359   0.0198134824119               0.0      1.0100564301               0.0     0.14470047781   0.0584365919974  -0.0584365919974    -0.14470047781
      BPM.13L5.B1       9643.074875   0.0181994063293               0.0      1.0092258243               0.0   0.0906961551618   0.0491350223925  -0.0491350223925  -0.0906961551618
      BPM.12L5.B1       9696.523391    0.018611711183               0.0     1.00943780208               0.0    0.106951896312     0.10206244626    -0.10206244626   -0.106951896312
      BPM.11L5.B1       9749.971907   0.0187661651868               0.0     1.00951724572               0.0    0.151613182729   0.0984752166351  -0.0984752166351   -0.151613182729
      BPM.10L5.B1       9802.752617   0.0216610190733               0.0     1.01100969688               0.0    0.109446584108     0.10452305212    -0.10452305212   -0.109446584108
       BPM.9L5.B1       9841.817628   0.0210290510183               0.0     1.01068331897               0.0   0.0518015076124    0.122432222115   -0.122432222115  -0.0518015076124
       BPM.8L5.B1       9882.280639   0.0207165273209               0.0     1.01052203386               0.0  -0.0238351107993    0.160488863176   -0.160488863176   0.0238351107993
      BPMR.5L5.B1       9990.140649   0.0341089784545               0.0     1.01750355546               0.0 0.000428562913405   -0.242639188881    0.242639188881 -0.000428562913405
     BPMYA.4L5.B1       10017.54665   0.0166070812207               0.0      1.0084084162               0.0   0.0309274248099   -0.104909331925    0.104909331925  -0.0309274248099
     BPMWB.4L5.B1       10038.68115   0.0312736349972               0.0     1.01601341013               0.0   0.0366909807448   -0.242691733063    0.242691733063  -0.0366909807448
     BPMSY.4L5.B1       10131.46115  -0.0685026708319                -1    0.967413612286                -1  -0.0012921010819    0.479258411477   -0.479258411477   0.0012921010819
      BPMS.2L5.B1       10158.24665   0.0278711730154               0.0     1.01423382236               0.0   0.0240732286506   -0.303881287696    0.303881287696  -0.0240732286506
