@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ Q1 %le 0.309853386094
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 1.95475552648
@ RescalingFactor %le 1.03097272384
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.linx"
*            NAME                 S             COUNT              BETX           BETXSTD           BETXMDL            MUXMDL           BETXRES        BETXSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.16L3.B1"       2818.160894                 1     162.755055128               0.0       168.7871945       6.748394012     167.796022504               0.0
    "BPM.13L3.B1"       2978.506442                 1     34.2038260272               0.0       33.11463215       7.110161452      35.263211685               0.0
    "BPM.12L3.B1"       3031.954958                 1     179.593933549               0.0       171.5175732       7.247251311     185.156446856               0.0
    "BPM.11L3.B1"       3085.403474                 1     27.6236467067               0.0        28.2592413       7.373708861     28.4792262877               0.0
    "BPM.10L3.B1"       3138.184185                 1     173.953380144               0.0       172.7569671       7.522788108     179.341190149               0.0
     "BPM.9L3.B1"       3177.249195                 1      52.967384244               0.0       54.93815126       7.583724784     54.6079284088               0.0
     "BPM.8L3.B1"       3217.712206                 1     171.029909723               0.0       175.5991319       7.660416551     176.327171885               0.0
     "BPM.7L3.B1"       3256.776216                 1     56.3936917668               0.0       58.10046323       7.719364003     58.1403580083               0.0
     "BPM.6L3.B1"       3329.415216                 1     195.339126346               0.0       206.7756234       7.831510896     201.389311161               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1     58.8246961873               0.0       68.26217692       7.888594994     60.6466572574               0.0
    "BPMW.5L3.B1"       3400.089716                 1     46.2807349112               0.0       56.59279169       7.971952656     47.7141753328               0.0
   "BPMWE.4L3.B1"       3475.217716                 1     242.947721154               0.0       272.6641978        8.07532486     250.472473829               0.0
    "BPMW.4L3.B1"       3502.762716                 1      237.15683137               0.0       250.6035005       8.090528029     244.502224415               0.0
    "BPMW.4R3.B1"       3547.727716                 1     43.1282225286               0.0       44.32448505       8.160679045     44.4640210547               0.0
   "BPMWE.4R3.B1"       3575.272716                 1     27.4893959746               0.0       30.72266468       8.308322669     28.3408174447               0.0
    "BPMW.5R3.B1"       3650.400716                 1     301.376722452               0.0       347.6581685       8.437850831     310.711180449               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1     262.472119111               0.0       302.5649998       8.450477678     270.601595573               0.0
   "BPMWC.6R3.B1"       3718.936716                 1     58.6588522464               0.0       64.79675564       8.496370937     60.4756766779               0.0
    "BPMR.6R3.B1"       3731.015216                 1      36.944370009               0.0       39.70879417       8.536481749     38.0886377788               0.0
     "BPM.8R3.B1"       3825.903227                 1     30.8193341247               0.0        35.2651492       8.835957198     31.7738928495               0.0
     "BPM.9R3.B1"       3864.968238                 1     119.081733255               0.0       128.5117235       8.940088827     122.770018894               0.0
    "BPM.10R3.B1"       3905.431248                 1     51.5401210836               0.0       54.67179092       9.014821952     53.1364590207               0.0
    "BPM.11R3.B1"       3958.211959                 1      185.74223708               0.0       183.5210003       9.107876696     191.495180095               0.0
    "BPM.12R3.B1"       4012.935475                 1     48.5309471752               0.0       42.56129302       9.208659941     50.0340827999               0.0
    "BPM.13R3.B1"       4066.383991                 1     174.820754539               0.0       170.7795851       9.325472939     180.235429491               0.0
    "BPM.14R3.B1"       4119.832506                 1     31.1820834715               0.0       33.11851399       9.440563908     32.1478775316               0.0
    "BPM.15R3.B1"       4173.281022                 1     164.241401042               0.0       168.7497879       9.579096744       169.3284046               0.0
    "BPM.16R3.B1"       4226.729538                 1     22.9780077666               0.0       34.53801546       9.691981666     23.6896992556               0.0
    "BPM.18R3.B1"        4333.62657                 1     32.1013182784               0.0       33.11755551        9.94085164     33.0955835444               0.0
    "BPM.19R3.B1"       4387.075086                 1     170.444672353               0.0        168.762939       10.07937985      175.72380812               0.0
    "BPM.20R3.B1"       4440.523602                 1     36.0606208607               0.0       34.53896949       10.19225756     37.1775165122               0.0
    "BPM.22R3.B1"       4547.420634                 1     30.3091926798               0.0       33.11660593       10.44113938     31.2479509345               0.0
    "BPM.25R3.B1"       4707.766181                 1     171.285667552               0.0       170.3736653       10.83160423     176.590851231               0.0
    "BPM.30R3.B1"       4975.008761                 1     31.8581134284               0.0       33.11662759       11.45228227     32.8448459777               0.0
    "BPM.31R3.B1"       5028.457277                 1     181.373397713               0.0       170.3750152       11.58996073     186.991025872               0.0
    "BPM.32R3.B1"       5081.905793                 1     33.3035636959               0.0       33.11636264       11.70506732     34.3350657771               0.0
    "BPM.33R3.B1"       5135.354309                 1     160.513726122               0.0       170.3737711       11.84274721     165.485273433               0.0
    "BPM.34R3.B1"       5188.802825                 1      32.191662333               0.0       33.11663749       11.95785372     33.1887258004               0.0
    "BPM.33L4.B1"        5242.25134                 1     170.852347989               0.0       170.3749591       12.09553218     176.144110581               0.0
    "BPM.32L4.B1"       5295.699856                 1     32.6489948555               0.0       33.11635308       12.21063881     33.6602231568               0.0
    "BPM.31L4.B1"       5349.148372                 1     172.689001717               0.0       170.3738287       12.34831869     178.037650478               0.0
    "BPM.30L4.B1"       5402.596888                 1     32.3976368902               0.0       33.11664671       12.46342516     33.4010799507               0.0
    "BPM.29L4.B1"       5456.045404                 1       178.8210309               0.0       170.3749002       12.60110363     184.359605307               0.0
    "BPM.28L4.B1"        5509.49392                 1     31.8457749641               0.0       33.11634423        12.7162103     32.8321253576               0.0
    "BPM.27L4.B1"       5562.942436                 1     170.315973042               0.0       170.3738889       12.85389018     175.591122641               0.0
    "BPM.26L4.B1"       5616.390952                 1     31.9318577644               0.0       33.11665519        12.9689966     32.9208743767               0.0
    "BPM.25L4.B1"       5669.839468                 1     167.806820674               0.0       170.3748387       13.10667508      173.00425499               0.0
    "BPM.24L4.B1"       5723.287984                 1     33.5854051215               0.0       33.11633612       13.22178179     34.6256365994               0.0
    "BPM.23L4.B1"         5776.7365                 1     167.165139048               0.0       170.3739515       13.35946166     172.342698735               0.0
    "BPM.22L4.B1"       5830.185015                 1     32.6866533427               0.0        33.1166629       13.47456804       33.69904803               0.0
    "BPM.21L4.B1"       5883.633531                 1      172.92368351               0.0        170.374775       13.61224654     178.279601005               0.0
    "BPM.20L4.B1"       5937.082047                 1     34.3428157245               0.0        34.5523301       13.72445156     35.4065062719               0.0
    "BPM.19L4.B1"       5990.530563                 1     167.762417251               0.0       168.8189486       13.85904485     172.958476271               0.0
    "BPM.18L4.B1"       6043.979079                 1     31.6390729152               0.0       33.10237926        13.9748551     32.6190211832               0.0
    "BPM.17L4.B1"       6097.427595                 1     174.188081438               0.0       170.3873833       14.11252694     179.583160781               0.0
    "BPM.16L4.B1"       6150.876111                 1     37.3639597566               0.0       34.55213024       14.22472735     38.5212233637               0.0
    "BPM.15L4.B1"       6204.324627                 1     170.326941343               0.0       168.8063453       14.35932787      175.60243066               0.0
    "BPM.14L4.B1"       6257.773143                 1     33.0937516971               0.0       33.10258368       14.47514296     34.1187553293               0.0
    "BPM.13L4.B1"       6311.221659                 1     178.243422443               0.0       170.3999817       14.61280733     183.764106743               0.0
    "BPM.12L4.B1"       6364.670174                 1     34.6479138006               0.0       33.66441246       14.72676903     35.7210540664               0.0
    "BPM.11L4.B1"        6418.11869                 1     165.651588395               0.0       166.5763012       14.86492988     170.782269296               0.0
    "BPM.10L4.B1"       6469.957401                 1     34.3265963228               0.0       31.52780044       14.98126706     35.3897845111               0.0
     "BPM.9L4.B1"       6509.022412                 1     106.604350474               0.0        111.000041       15.10739803     109.906177582               0.0
     "BPM.8L4.B1"       6549.485422                 1     24.0651199997               0.0       21.02823162       15.23843666     24.8104823157               0.0
     "BPM.7L4.B1"       6588.549433                 1      93.551838657               0.0       103.4394451       15.41380548     96.4493939206               0.0
   "BPMYB.6L4.B1"       6685.153433                 1      113.66892056               0.0       134.8490532       15.55382553     117.189556645               0.0
   "BPMYA.5L4.B1"       6722.153433                 1     388.587090782               0.0       431.6814919       15.57941125     400.622691434               0.0
  "BPMWI.A5L4.B1"       6798.755933                 1     280.063762024               0.0       315.6044425        15.6113604     288.738099583               0.0
  "BPMWA.B5L4.B1"       6824.619933                 1     254.454200985               0.0       277.6303821       15.62528443     262.335340682               0.0
  "BPMWA.A5L4.B1"       6833.504933                 1      235.50089256               0.0       266.1917904       15.63048707     242.794996669               0.0
  "BPMWA.A5R4.B1"       6881.553933                 1     190.482363942               0.0       218.5680628       15.66240457     196.382121597               0.0
  "BPMWA.B5R4.B1"       6890.438933                 1     183.005707477               0.0       212.3939333       15.66896959     188.673892716               0.0
   "BPMYB.5R4.B1"       6992.829433                 1     197.141839806               0.0       217.2561595       15.75149725     203.247859568               0.0
   "BPMYA.6R4.B1"       7024.393433                 1     436.037287936               0.0       486.1398227       15.76697937      449.54255044               0.0
     "BPM.7R4.B1"       7120.909433                 1     22.7328501571               0.0       22.79889128       15.93450269     23.4369484471               0.0
     "BPM.8R4.B1"       7158.698443                 1     111.330161627               0.0       113.0607275       16.07991314     114.778359978               0.0
     "BPM.9R4.B1"       7197.763454                 1     18.1588906538               0.0        18.5713731       16.21624484     18.7213209592               0.0
    "BPM.10R4.B1"       7238.226465                 1     155.462634724               0.0       152.1990454        16.3816195     160.277735977               0.0
    "BPM.11R4.B1"       7290.065175                 1     34.1708769881               0.0       34.70392971       16.49278171     35.2292421244               0.0
    "BPM.12R4.B1"       7344.788691                 1     160.287897153               0.0        170.420853        16.6284393     165.252449926               0.0
    "BPM.13R4.B1"       7398.237207                 1     32.0851748146               0.0       33.47884206       16.74286491     33.0789400735               0.0
    "BPM.14R4.B1"       7451.685723                 1     174.525848795               0.0       171.6773885       16.87901446     179.931389713               0.0
    "BPM.15R4.B1"       7505.134239                 1     35.1406345514               0.0       33.49086865       16.99285025      36.229035721               0.0
    "BPM.16R4.B1"       7558.582755                 1     167.474624527               0.0       171.6764447       17.12900082     172.661769823               0.0
    "BPM.17R4.B1"       7612.031271                 1     36.0361107519               0.0       33.49130626       17.24283608     37.1522472585               0.0
    "BPM.18R4.B1"       7665.479786                 1     170.370490188               0.0       171.6773889       17.37898495     175.647328331               0.0
    "BPM.19R4.B1"       7718.928302                 1      33.553224198               0.0        33.4908687       17.49282073      34.592458945               0.0
    "BPM.20R4.B1"       7772.376818                 1      167.00237248               0.0       171.6764442        17.6289713     172.174890843               0.0
    "BPM.21R4.B1"       7825.825334                 1     31.8919388746               0.0       33.49130622       17.74280656     32.8797190902               0.0
    "BPM.22R4.B1"        7879.27385                 1     172.127943999               0.0       171.6773894       17.87895543     177.459215274               0.0
    "BPM.23R4.B1"       7932.722366                 1      33.859826925               0.0       33.49177445       17.99278936     34.9085579936               0.0
    "BPM.24R4.B1"       7986.170882                 1     158.005249899               0.0       171.6788307       18.12893623      162.89910287               0.0
    "BPM.25R4.B1"       8039.619398                 1     36.2911123498               0.0       33.49132722       18.24277051     37.4151469505               0.0
    "BPM.26R4.B1"       8093.067914                 1     178.961808072               0.0       171.6773888       18.37891937     184.504742731               0.0
    "BPM.27R4.B1"        8146.51643                 1     33.2478257511               0.0       33.49177437       18.49275331     34.2776014764               0.0
    "BPM.28R4.B1"       8199.964946                 1     169.622139839               0.0       171.6788313       18.62890018     174.875799534               0.0
    "BPM.29R4.B1"       8253.413461                 1     33.0651797067               0.0        33.4913273       18.74273446     34.0892983866               0.0
    "BPM.31R4.B1"       8360.310493                 1     36.8202828917               0.0        33.4917743       18.99271725     37.9607073455               0.0
    "BPM.32R4.B1"       8413.759009                 1     162.855262281               0.0       171.6788318       19.12886413     167.899333346               0.0
    "BPM.33R4.B1"       8467.207525                 1     30.6824481554               0.0       33.49132738        19.2426984     31.6327671489               0.0
    "BPM.34R4.B1"       8520.656041                 1     171.829524558               0.0       171.6773877       19.37884727      177.15155297               0.0
    "BPM.33L5.B1"       8574.104557                 1     33.2373008966               0.0       33.49177422        19.4926812     34.2667506385               0.0
    "BPM.32L5.B1"       8627.553073                 1     160.973594356               0.0       171.6788324       19.62882807     165.959385039               0.0
    "BPM.31L5.B1"       8681.001589                 1     32.3896625035               0.0       33.49132746       19.74266235     33.3928585756               0.0
    "BPM.30L5.B1"       8734.450105                 1      171.29493998               0.0       171.6773871       19.87881121     176.600410851               0.0
    "BPM.29L5.B1"        8787.89862                 1     32.3602342901               0.0       33.49177414       19.99264515     33.3625188902               0.0
    "BPM.28L5.B1"       8841.347136                 1     169.942755539               0.0        171.678833       20.12879202     175.206345575               0.0
    "BPM.27L5.B1"       8894.795652                 1     30.9671184643               0.0       33.49132754       20.24262629     31.9262544726               0.0
    "BPM.26L5.B1"       8948.244168                 1     175.686452536               0.0       171.6773865       20.37877516     181.127940513               0.0
    "BPM.25L5.B1"       9001.692684                 1     22.7638757187               0.0       33.49177406       20.49260909     23.4689349549               0.0
    "BPM.24L5.B1"         9055.1412                 1     166.090612843               0.0       171.6788335       20.62875597     171.234891527               0.0
    "BPM.23L5.B1"       9108.589716                 1     32.1900092045               0.0       33.49132762       20.74259024     33.1870214701               0.0
    "BPM.22L5.B1"       9162.038232                 1     178.711581128               0.0        171.677386       20.87873911     184.246765577               0.0
    "BPM.21L5.B1"       9215.486748                 1     33.4782163458               0.0       33.49177398       20.99257304     34.5151278954               0.0
    "BPM.20L5.B1"       9268.935264                 1     173.645375057               0.0        171.676489       21.12872111     179.023645305               0.0
    "BPM.19L5.B1"       9322.383779                 1     30.7796668202               0.0       33.49040098       21.24255822     31.7329969406               0.0
    "BPM.17L5.B1"       9429.280811                 1      36.299425726               0.0       33.49177398       21.49254352     37.4237178146               0.0
    "BPM.16L5.B1"       9482.729327                 1     167.531654967               0.0       171.6764903       21.62869159     172.720566651               0.0
    "BPM.15L5.B1"       9536.177843                 1     33.5788049595               0.0       33.49040098        21.7425287     34.6188320124               0.0
    "BPM.14L5.B1"       9589.626359                 1     182.392159116               0.0       171.6773425       21.87868007     188.041341091               0.0
    "BPM.13L5.B1"       9643.074875                 1     35.5699441488               0.0       33.49177397       21.99251401      36.671642206               0.0
    "BPM.12L5.B1"       9696.523391                 1     169.443617279               0.0       168.1512586       22.13049826     174.691747644               0.0
    "BPM.11L5.B1"       9749.971907                 1     35.4963372102               0.0        37.5248342        22.2382219       36.59575546               0.0
    "BPM.10L5.B1"       9802.752617                 1     158.521131006               0.0       150.3503314       22.36968741      163.43096222               0.0
     "BPM.9L5.B1"       9841.817628                 1     20.7784322288               0.0       21.32865309       22.47730301      21.421996872               0.0
     "BPM.8L5.B1"       9882.280639                 1     120.501193794               0.0       118.0728601       22.66146928     124.233443992               0.0
    "BPMR.5L5.B1"       9990.140649                 1     416.471719904               0.0       462.1055391       22.88181088     429.370983473               0.0
   "BPMYA.4L5.B1"       10017.54665                 1     908.439547084               0.0       1054.043045        22.8881843     936.576394303               0.0
   "BPMWB.4L5.B1"       10038.68115                 1     1162.11957036               0.0       1315.864719       22.89098702     1198.11357888               0.0
   "BPMSY.4L5.B1"       10131.46115                 1     2276.81656631               0.0       2485.073071       22.89915642     2347.33577705               0.0
    "BPMS.2L5.B1"       10158.24665                 1     3317.17728046               0.0       3889.910817       22.90029854      3419.9192963               0.0
   "BPMSW.1L5.B1"       10168.21165                 1     1087.01271102               0.0       1162.912886       22.90113517     1120.68045553               0.0
   "BPMSW.1R5.B1"       10211.33965                 1     1110.00521468               0.0       1162.912184       23.39523136     1144.38509965               0.0
   "BPMWB.4R5.B1"       10340.87015                 1     766.910142161               0.0       817.3344555        23.4051606     790.663438206               0.0
   "BPMYA.4R5.B1"       10362.00265                 1     334.591540574               0.0       369.6082815       23.41139683      344.95475196               0.0
     "BPM.5R5.B1"       10383.12065                 1     167.115724122               0.0       168.4295663       23.42488375     172.291753295               0.0
    "BPMR.6R5.B1"       10415.02065                 1     7.78124641342               0.0       8.430381443       23.58150134     8.02225280972               0.0
   "BPM_A.7R5.B1"       10449.03465                 1     135.619836992               0.0       141.2419446       23.85403894     139.820352751               0.0
     "BPM.8R5.B1"       10490.47364                 1     20.8797713576               0.0       18.49863175       23.96924729     21.5264747497               0.0
     "BPM.9R5.B1"       10529.54063                 1     100.225323557               0.0       110.3220925       24.17193213     103.329574825               0.0
    "BPM.10R5.B1"       10570.00562                 1     35.5565497364               0.0       38.03706263       24.26381535     36.6578329321               0.0
    "BPM.11R5.B1"       10622.78831                 1     189.591070946               0.0       181.7845149       24.38513182     195.463222829               0.0
    "BPM.12R5.B1"       10677.51479                 1     36.3890785925               0.0         34.790099       24.49695998     37.5161474746               0.0
    "BPM.13R5.B1"       10730.96627                 1     166.896599591               0.0       171.7494436       24.62968881      172.06584188               0.0
    "BPM.14R5.B1"       10784.41776                 1     31.9706582153               0.0       33.48864627        24.7435307     32.9608765833               0.0
    "BPM.15R5.B1"       10837.86924                 1     175.030752214               0.0       171.6886063       24.87969107     180.451931366               0.0
    "BPM.16R5.B1"       10891.32073                 1     35.8178865602               0.0       33.48817036       24.99353555     36.9272640692               0.0
    "BPM.17R5.B1"       10944.77221                 1     171.302652455               0.0       171.6923318       25.12969523     176.608362202               0.0
    "BPM.18R5.B1"        10998.2237                 1     30.9364562446               0.0       33.48864624       25.24353723     31.8946425605               0.0
    "BPM.19R5.B1"       11051.67518                 1     172.455727994               0.0       171.6886062        25.3796976     177.797151632               0.0
    "BPM.20R5.B1"       11105.12666                 1     33.1044033334               0.0       33.48817039       25.49354209     34.1297368758               0.0
    "BPM.21R5.B1"       11158.57815                 1     165.302113572               0.0       171.6923319       25.62970177     170.421970286               0.0
    "BPM.22R5.B1"       11212.02963                 1     32.3913172702               0.0       33.48864622       25.74354377     33.3945645949               0.0
    "BPM.23R5.B1"       11265.48112                 1     178.445662676               0.0       171.6909512       25.87970295     183.972610907               0.0
    "BPM.24R5.B1"        11318.9326                 1     33.5672359041               0.0       33.48909703       25.99354459     34.6069046318               0.0
    "BPM.25R5.B1"       11372.38408                 1     159.896707163               0.0       171.6923727       26.12970177     164.849143717               0.0
    "BPM.26R5.B1"       11425.83557                 1     32.9002775217               0.0       33.48864622       26.24354377     33.9192887317               0.0
    "BPM.27R5.B1"       11479.28705                 1     178.432452366               0.0       171.6909512       26.37970295     183.958991437               0.0
    "BPM.28R5.B1"       11532.73854                 1     33.7754025714               0.0       33.48909703       26.49354459     34.8215187879               0.0
    "BPM.29R5.B1"       11586.19002                 1     176.301366238               0.0       171.6923727       26.62970177     181.761899767               0.0
    "BPM.30R5.B1"        11639.6415                 1     34.0491059484               0.0       33.48864622       26.74354377      35.103699504               0.0
    "BPM.31R5.B1"       11693.09299                 1      177.75577558               0.0       171.6909512       26.87970295     183.261356128               0.0
    "BPM.32R5.B1"       11746.54447                 1      32.247657981               0.0       33.48909703       26.99354459     33.2464557862               0.0
    "BPM.33R5.B1"       11799.99596                 1     165.611706045               0.0       171.6923727       27.12970177     170.741151682               0.0
    "BPM.34R5.B1"       11853.44744                 1     34.2342345804               0.0       33.48864622       27.24354377      35.294562074               0.0
    "BPM.33L6.B1"       11906.89893                 1     176.489238149               0.0       171.6909512       27.37970295     181.955590583               0.0
    "BPM.32L6.B1"       11960.35041                 1      34.529799744               0.0       33.48909703       27.49354459     35.5992816958               0.0
    "BPM.29L6.B1"       12120.70486                 1     183.552299729               0.0       171.6909512       27.87970295     189.237414419               0.0
    "BPM.28L6.B1"       12174.15635                 1     35.0666632419               0.0       33.48909703       27.99354459     36.1527733186               0.0
    "BPM.27L6.B1"       12227.60783                 1      169.96403865               0.0       171.6923727       28.12970177     175.228287882               0.0
