@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.299853386094
@ Q2 %le 0.331421650825
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.linx"
*            NAME                 S             COUNT                 X              STDX              XMDL            MUXMDL
$              %s               %le               %le               %le               %le               %le               %le
    "BPM.20R2.B1"       1107.808386                 1   0.0655993605934 1.48323969742e-08               0.0       2.707565464
    "BPM.21R2.B1"       1161.256901                 1   -0.177565459332 1.48323969742e-08               0.0       2.823371809
    "BPM.22R2.B1"       1214.705417                 1    0.327766647597 1.48323969742e-08               0.0        2.96105144
    "BPM.23R2.B1"       1268.153933                 1   -0.561120369012 1.48323969742e-08               0.0       3.076157208
    "BPM.27R2.B1"       1481.947997                 1    0.176400723414 1.48323969742e-08               0.0       3.581728657
    "BPM.28R2.B1"       1535.396513                 1  -0.0725112693399 1.48323969742e-08               0.0       3.719408284
    "BPM.29R2.B1"       1588.845029                 1   -0.400635296653 1.48323969742e-08               0.0       3.834515594
    "BPM.30R2.B1"       1642.293545                 1    0.354983733631 1.48323969742e-08               0.0       3.972194287
    "BPM.34R2.B1"       1856.087608                 1   0.0645172290183 1.48323969742e-08               0.0        4.47776571
    "BPM.33L3.B1"       1909.536124                 1    -0.20311251996 1.48323969742e-08               0.0       4.592871563
    "BPM.32L3.B1"        1962.98464                 1   0.0966268279207 1.48323969742e-08               0.0       4.730551308
    "BPM.31L3.B1"       2016.433156                 1   -0.428350045394 1.48323969742e-08               0.0       4.845658554
    "BPM.30L3.B1"       2069.881672                 1    0.106032598315 1.48323969742e-08               0.0       4.983337132
    "BPM.29L3.B1"       2123.330188                 1  -0.0378982498907 1.48323969742e-08               0.0       5.098443021
    "BPM.28L3.B1"       2176.778704                 1   0.0277028338233 1.48323969742e-08               0.0        5.23612282
    "BPM.27L3.B1"        2230.22722                 1   -0.086788641084 1.48323969742e-08               0.0       5.351230029
    "BPM.26L3.B1"       2283.675735                 1   -0.184534922005 1.48323969742e-08               0.0       5.488908554
    "BPM.25L3.B1"       2337.124251                 1    0.346487555893 1.48323969742e-08               0.0       5.604014482
    "BPM.24L3.B1"       2390.572767                 1    0.130705867355 1.48323969742e-08               0.0       5.741694333
    "BPM.23L3.B1"       2444.021283                 1    -0.25127604406 1.48323969742e-08               0.0       5.856801501
    "BPM.22L3.B1"       2497.469799                 1  -0.0294353150947 1.48323969742e-08               0.0       5.994479976
    "BPM.21L3.B1"       2550.918315                 1   0.0551674776972 1.48323969742e-08               0.0       6.109585946
    "BPM.20L3.B1"       2604.366831                 1   0.0606851300751 1.48323969742e-08               0.0       6.248110946
    "BPM.19L3.B1"       2657.815347                 1   -0.255677142174 1.48323969742e-08               0.0       6.360982089
    "BPM.18L3.B1"       2711.263863                 1   0.0429045902772 1.48323969742e-08               0.0       6.494760431
    "BPM.17L3.B1"       2764.712379                 1   -0.388031629473 1.48323969742e-08               0.0       6.609873695
    "BPM.16L3.B1"       2818.160894                 1    0.154071443944 1.48323969742e-08               0.0       6.748394012
    "BPM.13L3.B1"       2978.506442                 1    0.410267341754 1.48323969742e-08               0.0       7.110161452
    "BPM.12L3.B1"       3031.954958                 1     0.17044772663 1.48323969742e-08               0.0       7.247251311
    "BPM.11L3.B1"       3085.403474                 1   -0.552557990174 1.48323969742e-08               0.0       7.373708861
    "BPM.10L3.B1"       3138.184185                 1    0.135023159006 1.48323969742e-08               0.0       7.522788108
     "BPM.9L3.B1"       3177.249195                 1     -0.4804171257 1.48323969742e-08               0.0       7.583724784
     "BPM.8L3.B1"       3217.712206                 1    0.260761985465 1.48323969742e-08               0.0       7.660416551
     "BPM.7L3.B1"       3256.776216                 1   -0.247915794083 1.48323969742e-08               0.0       7.719364003
     "BPM.6L3.B1"       3329.415216                 1    -0.17138247071 1.48323969742e-08               0.0       7.831510896
  "BPMWG.A5L3.B1"       3371.119716                 1   0.0933414465004 1.48323969742e-08               0.0       7.888594994
    "BPMW.5L3.B1"       3400.089716                 1   0.0727885530143 1.48323969742e-08               0.0       7.971952656
   "BPMWE.4L3.B1"       3475.217716                 1  -0.0910740379835 1.48323969742e-08               0.0        8.07532486
    "BPMW.4L3.B1"       3502.762716                 1    0.127767762093 1.48323969742e-08               0.0       8.090528029
    "BPMW.4R3.B1"       3547.727716                 1     0.74470714862 1.48323969742e-08               0.0       8.160679045
   "BPMWE.4R3.B1"       3575.272716                 1   -0.941575257977 1.48323969742e-08               0.0       8.308322669
    "BPMW.5R3.B1"       3650.400716                 1    0.621079248071 1.48323969742e-08               0.0       8.437850831
  "BPMWJ.A5R3.B1"       3679.118716                 1   -0.583220629709 1.48323969742e-08               0.0       8.450477678
   "BPMWC.6R3.B1"       3718.936716                 1    0.298487801985 1.48323969742e-08               0.0       8.496370937
    "BPMR.6R3.B1"       3731.015216                 1    0.393157652016 1.48323969742e-08               0.0       8.536481749
     "BPM.8R3.B1"       3825.903227                 1    0.150017765722 1.48323969742e-08               0.0       8.835957198
     "BPM.9R3.B1"       3864.968238                 1   -0.182063384691 1.48323969742e-08               0.0       8.940088827
    "BPM.10R3.B1"       3905.431248                 1    0.652752775457 1.48323969742e-08               0.0       9.014821952
    "BPM.11R3.B1"       3958.211959                 1   -0.433097717301 1.48323969742e-08               0.0       9.107876696
    "BPM.12R3.B1"       4012.935475                 1      0.3751022904 1.48323969742e-08               0.0       9.208659941
    "BPM.13R3.B1"       4066.383991                 1   0.0442018502473 1.48323969742e-08               0.0       9.325472939
    "BPM.14R3.B1"       4119.832506                 1   -0.107844279164 1.48323969742e-08               0.0       9.440563908
    "BPM.15R3.B1"       4173.281022                 1  -0.0378798493489 1.48323969742e-08               0.0       9.579096744
    "BPM.16R3.B1"       4226.729538                 1  -0.0237744602189 1.48323969742e-08               0.0       9.691981666
    "BPM.18R3.B1"        4333.62657                 1    0.576139763635 1.48323969742e-08               0.0        9.94085164
    "BPM.19R3.B1"       4387.075086                 1  -0.0546671956713 1.48323969742e-08               0.0       10.07937985
    "BPM.20R3.B1"       4440.523602                 1   -0.431902540982 1.48323969742e-08               0.0       10.19225756
    "BPM.22R3.B1"       4547.420634                 1  0.00536138655287 1.48323969742e-08               0.0       10.44113938
    "BPM.25R3.B1"       4707.766181                 1   -0.179507879181 1.48323969742e-08               0.0       10.83160423
    "BPM.30R3.B1"       4975.008761                 1   -0.150276036115 1.48323969742e-08               0.0       11.45228227
    "BPM.31R3.B1"       5028.457277                 1  -0.0330789269354 1.48323969742e-08               0.0       11.58996073
    "BPM.32R3.B1"       5081.905793                 1    0.188582876586 1.48323969742e-08               0.0       11.70506732
    "BPM.33R3.B1"       5135.354309                 1   0.0525890752829 1.48323969742e-08               0.0       11.84274721
    "BPM.34R3.B1"       5188.802825                 1    -0.44077797834 1.48323969742e-08               0.0       11.95785372
    "BPM.33L4.B1"        5242.25134                 1    0.308943986243 1.48323969742e-08               0.0       12.09553218
    "BPM.32L4.B1"       5295.699856                 1    -0.18517679736 1.48323969742e-08               0.0       12.21063881
    "BPM.31L4.B1"       5349.148372                 1  -0.0845306037645 1.48323969742e-08               0.0       12.34831869
    "BPM.30L4.B1"       5402.596888                 1   0.0577488616362 1.48323969742e-08               0.0       12.46342516
    "BPM.29L4.B1"       5456.045404                 1   0.0159006633748 1.48323969742e-08               0.0       12.60110363
    "BPM.28L4.B1"        5509.49392                 1   -0.103484509404 1.48323969742e-08               0.0        12.7162103
    "BPM.27L4.B1"       5562.942436                 1   0.0260236198705 1.48323969742e-08               0.0       12.85389018
    "BPM.26L4.B1"       5616.390952                 1   0.0200364804552 1.48323969742e-08               0.0        12.9689966
    "BPM.25L4.B1"       5669.839468                 1    0.109875181147 1.48323969742e-08               0.0       13.10667508
    "BPM.24L4.B1"       5723.287984                 1   -0.206615171883 1.48323969742e-08               0.0       13.22178179
    "BPM.23L4.B1"         5776.7365                 1  -0.0188796403649 1.48323969742e-08               0.0       13.35946166
    "BPM.22L4.B1"       5830.185015                 1  -0.0933748352726 1.48323969742e-08               0.0       13.47456804
    "BPM.21L4.B1"       5883.633531                 1    0.159002797869 1.48323969742e-08               0.0       13.61224654
    "BPM.20L4.B1"       5937.082047                 1   -0.473483653938 1.48323969742e-08               0.0       13.72445156
    "BPM.19L4.B1"       5990.530563                 1    0.263879717149 1.48323969742e-08               0.0       13.85904485
    "BPM.18L4.B1"       6043.979079                 1   -0.311423009318 1.48323969742e-08               0.0        13.9748551
    "BPM.17L4.B1"       6097.427595                 1  -0.0404629607608 1.48323969742e-08               0.0       14.11252694
    "BPM.16L4.B1"       6150.876111                 1    0.336716578439 1.48323969742e-08               0.0       14.22472735
    "BPM.15L4.B1"       6204.324627                 1   -0.196147763447 1.48323969742e-08               0.0       14.35932787
    "BPM.14L4.B1"       6257.773143                 1     0.03702712567 1.48323969742e-08               0.0       14.47514296
    "BPM.13L4.B1"       6311.221659                 1  -0.0609936769449 1.48323969742e-08               0.0       14.61280733
    "BPM.12L4.B1"       6364.670174                 1   0.0794785236907 1.48323969742e-08               0.0       14.72676903
    "BPM.11L4.B1"        6418.11869                 1     -0.1343771867 1.48323969742e-08               0.0       14.86492988
    "BPM.10L4.B1"       6469.957401                 1    0.186310789909 1.48323969742e-08               0.0       14.98126706
     "BPM.9L4.B1"       6509.022412                 1 -0.00593824837344 1.48323969742e-08               0.0       15.10739803
     "BPM.8L4.B1"       6549.485422                 1  -0.0803061914282 1.48323969742e-08               0.0       15.23843666
     "BPM.7L4.B1"       6588.549433                 1  -0.0715118358327 1.48323969742e-08               0.0       15.41380548
   "BPMYB.6L4.B1"       6685.153433                 1    0.101923199304 1.48323969742e-08               0.0       15.55382553
   "BPMYA.5L4.B1"       6722.153433                 1   0.0884533190858 1.48323969742e-08               0.0       15.57941125
  "BPMWI.A5L4.B1"       6798.755933                 1   -0.399288843717 1.48323969742e-08               0.0        15.6113604
  "BPMWA.B5L4.B1"       6824.619933                 1   -0.218380579029 1.48323969742e-08               0.0       15.62528443
  "BPMWA.A5L4.B1"       6833.504933                 1   0.0996836962346 1.48323969742e-08               0.0       15.63048707
  "BPMWA.A5R4.B1"       6881.553933                 1    0.493102342212 1.48323969742e-08               0.0       15.66240457
  "BPMWA.B5R4.B1"       6890.438933                 1    0.310137511456 1.48323969742e-08               0.0       15.66896959
   "BPMYB.5R4.B1"       6992.829433                 1  -0.0407558087264 1.48323969742e-08               0.0       15.75149725
   "BPMYA.6R4.B1"       7024.393433                 1  -0.0466139203178 1.48323969742e-08               0.0       15.76697937
     "BPM.7R4.B1"       7120.909433                 1   -0.172442817322 1.48323969742e-08               0.0       15.93450269
     "BPM.8R4.B1"       7158.698443                 1    0.370579505274 1.48323969742e-08               0.0       16.07991314
     "BPM.9R4.B1"       7197.763454                 1   -0.233009709531 1.48323969742e-08               0.0       16.21624484
    "BPM.10R4.B1"       7238.226465                 1   0.0485557708355 1.48323969742e-08               0.0        16.3816195
    "BPM.11R4.B1"       7290.065175                 1    0.345760707515 1.48323969742e-08               0.0       16.49278171
    "BPM.12R4.B1"       7344.788691                 1   -0.109823255092 1.48323969742e-08               0.0        16.6284393
    "BPM.13R4.B1"       7398.237207                 1    0.152513990959 1.48323969742e-08               0.0       16.74286491
    "BPM.14R4.B1"       7451.685723                 1    0.111334616306 1.48323969742e-08               0.0       16.87901446
    "BPM.15R4.B1"       7505.134239                 1   -0.332173803217 1.48323969742e-08               0.0       16.99285025
    "BPM.16R4.B1"       7558.582755                 1   -0.065316649907 1.48323969742e-08               0.0       17.12900082
    "BPM.17R4.B1"       7612.031271                 1    0.716844314734 1.48323969742e-08               0.0       17.24283608
    "BPM.18R4.B1"       7665.479786                 1  -0.0612350195307 1.48323969742e-08               0.0       17.37898495
    "BPM.19R4.B1"       7718.928302                 1   -0.551607667958 1.48323969742e-08               0.0       17.49282073
    "BPM.20R4.B1"       7772.376818                 1    0.160510071369 1.48323969742e-08               0.0        17.6289713
    "BPM.21R4.B1"       7825.825334                 1   -0.108914520588 1.48323969742e-08               0.0       17.74280656
    "BPM.22R4.B1"        7879.27385                 1  -0.0851042427789 1.48323969742e-08               0.0       17.87895543
    "BPM.23R4.B1"       7932.722366                 1    0.223181829525 1.48323969742e-08               0.0       17.99278936
    "BPM.24R4.B1"       7986.170882                 1   0.0285698538188 1.48323969742e-08               0.0       18.12893623
    "BPM.25R4.B1"       8039.619398                 1  -0.0627421840845 1.48323969742e-08               0.0       18.24277051
    "BPM.26R4.B1"       8093.067914                 1   -0.150796666358 1.48323969742e-08               0.0       18.37891937
    "BPM.27R4.B1"        8146.51643                 1    0.485923713079 1.48323969742e-08               0.0       18.49275331
    "BPM.28R4.B1"       8199.964946                 1   0.0228259445871 1.48323969742e-08               0.0       18.62890018
    "BPM.29R4.B1"       8253.413461                 1   -0.573887026837 1.48323969742e-08               0.0       18.74273446
    "BPM.31R4.B1"       8360.310493                 1   0.0105460381643 1.48323969742e-08               0.0       18.99271725
    "BPM.32R4.B1"       8413.759009                 1   0.0950786148167 1.48323969742e-08               0.0       19.12886413
    "BPM.33R4.B1"       8467.207525                 1   -0.320049459264 1.48323969742e-08               0.0        19.2426984
    "BPM.34R4.B1"       8520.656041                 1     0.20569909623 1.48323969742e-08               0.0       19.37884727
    "BPM.33L5.B1"       8574.104557                 1   -0.253546746137 1.48323969742e-08               0.0        19.4926812
    "BPM.32L5.B1"       8627.553073                 1  -0.0457334607047 1.48323969742e-08               0.0       19.62882807
    "BPM.31L5.B1"       8681.001589                 1    0.102696599638 1.48323969742e-08               0.0       19.74266235
    "BPM.30L5.B1"       8734.450105                 1   0.0212866464944 1.48323969742e-08               0.0       19.87881121
    "BPM.29L5.B1"        8787.89862                 1   -0.116487478556 1.48323969742e-08               0.0       19.99264515
    "BPM.28L5.B1"       8841.347136                 1   0.0849287342816 1.48323969742e-08               0.0       20.12879202
    "BPM.27L5.B1"       8894.795652                 1    -0.14645980025 1.48323969742e-08               0.0       20.24262629
    "BPM.26L5.B1"       8948.244168                 1   0.0970712532072 1.48323969742e-08               0.0       20.37877516
    "BPM.25L5.B1"       9001.692684                 1   -0.205640196048 1.48323969742e-08               0.0       20.49260909
    "BPM.24L5.B1"         9055.1412                 1   -0.042393073116 1.48323969742e-08               0.0       20.62875597
    "BPM.23L5.B1"       9108.589716                 1    0.427007349597 1.48323969742e-08               0.0       20.74259024
    "BPM.22L5.B1"       9162.038232                 1   -0.139232930462 1.48323969742e-08               0.0       20.87873911
    "BPM.21L5.B1"       9215.486748                 1   -0.127917011719 1.48323969742e-08               0.0       20.99257304
    "BPM.20L5.B1"       9268.935264                 1      0.0874573045 1.48323969742e-08               0.0       21.12872111
    "BPM.19L5.B1"       9322.383779                 1  -0.0787442498717 1.48323969742e-08               0.0       21.24255822
    "BPM.17L5.B1"       9429.280811                 1    0.419123505247 1.48323969742e-08               0.0       21.49254352
    "BPM.16L5.B1"       9482.729327                 1    0.118143524115 1.48323969742e-08               0.0       21.62869159
    "BPM.15L5.B1"       9536.177843                 1   -0.355815423685 1.48323969742e-08               0.0        21.7425287
    "BPM.14L5.B1"       9589.626359                 1    0.179738127831 1.48323969742e-08               0.0       21.87868007
    "BPM.13L5.B1"       9643.074875                 1   -0.405959831672 1.48323969742e-08               0.0       21.99251401
    "BPM.12L5.B1"       9696.523391                 1    0.254748156417 1.48323969742e-08               0.0       22.13049826
    "BPM.11L5.B1"       9749.971907                 1    0.077714642307 1.48323969742e-08               0.0        22.2382219
    "BPM.10L5.B1"       9802.752617                 1   -0.196161438353 1.48323969742e-08               0.0       22.36968741
     "BPM.9L5.B1"       9841.817628                 1   -0.197487693056 1.48323969742e-08               0.0       22.47730301
     "BPM.8L5.B1"       9882.280639                 1   0.0820629009663 1.48323969742e-08               0.0       22.66146928
    "BPMR.5L5.B1"       9990.140649                 1   -0.169309514335 1.48323969742e-08               0.0       22.88181088
   "BPMYA.4L5.B1"       10017.54665                 1   -0.950339140708 1.48323969742e-08               0.0        22.8881843
   "BPMWB.4L5.B1"       10038.68115                 1    -1.86680871694 1.48323969742e-08               0.0       22.89098702
   "BPMSY.4L5.B1"       10131.46115                 1    -4.68785251013 1.48323969742e-08               0.0       22.89915642
    "BPMS.2L5.B1"       10158.24665                 1    -5.10367059427 1.48323969742e-08               0.0       22.90029854
   "BPMSW.1L5.B1"       10168.21165                 1    -2.74081444732 1.48323969742e-08               0.0       22.90113517
   "BPMSW.1R5.B1"       10211.33965                 1     2.84217580672 1.48323969742e-08               0.0       23.39523136
   "BPMWB.4R5.B1"       10340.87015                 1     1.54590661831 1.48323969742e-08               0.0        23.4051606
   "BPMYA.4R5.B1"       10362.00265                 1    0.577956093924 1.48323969742e-08               0.0       23.41139683
     "BPM.5R5.B1"       10383.12065                 1   -0.519616268466 1.48323969742e-08               0.0       23.42488375
    "BPMR.6R5.B1"       10415.02065                 1  -0.0808402966634 1.48323969742e-08               0.0       23.58150134
   "BPM_A.7R5.B1"       10449.03465                 1    0.241203406542 1.48323969742e-08               0.0       23.85403894
     "BPM.8R5.B1"       10490.47364                 1   -0.239582237292 1.48323969742e-08               0.0       23.96924729
     "BPM.9R5.B1"       10529.54063                 1   -0.183446044373 1.48323969742e-08               0.0       24.17193213
    "BPM.10R5.B1"       10570.00562                 1    0.345768017429 1.48323969742e-08               0.0       24.26381535
    "BPM.11R5.B1"       10622.78831                 1  -0.0920809891257 1.48323969742e-08               0.0       24.38513182
    "BPM.12R5.B1"       10677.51479                 1    0.156828060614 1.48323969742e-08               0.0       24.49695998
    "BPM.13R5.B1"       10730.96627                 1    -0.04584262206 1.48323969742e-08               0.0       24.62968881
    "BPM.14R5.B1"       10784.41776                 1   -0.154058387369 1.48323969742e-08               0.0        24.7435307
    "BPM.15R5.B1"       10837.86924                 1   0.0482572132189 1.48323969742e-08               0.0       24.87969107
    "BPM.16R5.B1"       10891.32073                 1   -0.204710476157 1.48323969742e-08               0.0       24.99353555
    "BPM.17R5.B1"       10944.77221                 1    0.118977972368 1.48323969742e-08               0.0       25.12969523
    "BPM.18R5.B1"        10998.2237                 1   0.0828038332095 1.48323969742e-08               0.0       25.24353723
    "BPM.19R5.B1"       11051.67518                 1  -0.0469976211151 1.48323969742e-08               0.0        25.3796976
    "BPM.20R5.B1"       11105.12666                 1   0.0512831388972 1.48323969742e-08               0.0       25.49354209
    "BPM.21R5.B1"       11158.57815                 1   0.0278369555153 1.48323969742e-08               0.0       25.62970177
    "BPM.22R5.B1"       11212.02963                 1   -0.319668763246 1.48323969742e-08               0.0       25.74354377
    "BPM.23R5.B1"       11265.48112                 1  -0.0540122998282 1.48323969742e-08               0.0       25.87970295
    "BPM.24R5.B1"        11318.9326                 1  -0.0637243336331 1.48323969742e-08               0.0       25.99354459
    "BPM.25R5.B1"       11372.38408                 1    0.125099624362 1.48323969742e-08               0.0       26.12970177
    "BPM.26R5.B1"       11425.83557                 1      -0.124668924 1.48323969742e-08               0.0       26.24354377
    "BPM.27R5.B1"       11479.28705                 1    0.123141683063 1.48323969742e-08               0.0       26.37970295
    "BPM.28R5.B1"       11532.73854                 1   -0.332437835199 1.48323969742e-08               0.0       26.49354459
    "BPM.29R5.B1"       11586.19002                 1  -0.0406373491505 1.48323969742e-08               0.0       26.62970177
    "BPM.30R5.B1"        11639.6415                 1    0.189848310983 1.48323969742e-08               0.0       26.74354377
    "BPM.31R5.B1"       11693.09299                 1  -0.0551488349775 1.48323969742e-08               0.0       26.87970295
    "BPM.32R5.B1"       11746.54447                 1   -0.159619286267 1.48323969742e-08               0.0       26.99354459
    "BPM.33R5.B1"       11799.99596                 1   0.0267653998301 1.48323969742e-08               0.0       27.12970177
    "BPM.34R5.B1"       11853.44744                 1     0.17383161329 1.48323969742e-08               0.0       27.24354377
    "BPM.33L6.B1"       11906.89893                 1   -0.170437173423 1.48323969742e-08               0.0       27.37970295
    "BPM.32L6.B1"       11960.35041                 1    0.297839742275 1.48323969742e-08               0.0       27.49354459
    "BPM.29L6.B1"       12120.70486                 1  0.00134997466965 1.48323969742e-08               0.0       27.87970295
    "BPM.28L6.B1"       12174.15635                 1    0.092892490571 1.48323969742e-08               0.0       27.99354459
    "BPM.27L6.B1"       12227.60783                 1  -0.0746580163251 1.48323969742e-08               0.0       28.12970177
    "BPM.26L6.B1"       12281.05931                 1    0.108136481359 1.48323969742e-08               0.0       28.24354377
    "BPM.25L6.B1"        12334.5108                 1  -0.0540457494599 1.48323969742e-08               0.0       28.37970295
    "BPM.24L6.B1"       12387.96228                 1    0.113677556376 1.48323969742e-08               0.0       28.49354459
    "BPM.22L6.B1"       12494.86525                 1    -0.37932353383 1.48323969742e-08               0.0       28.74354377
    "BPM.21L6.B1"       12548.31673                 1    0.185124500453 1.48323969742e-08               0.0       28.87970294
    "BPM.20L6.B1"       12601.76822                 1  -0.0854659706511 1.48323969742e-08               0.0       28.99354644
    "BPM.19L6.B1"        12655.2197                 1   0.0215840326893 1.48323969742e-08               0.0       29.12970732
    "BPM.18L6.B1"       12708.67119                 1    0.117671680539 1.48323969742e-08               0.0       29.24355031
    "BPM.17L6.B1"       12762.12267                 1   0.0457874070319 1.48323969742e-08               0.0       29.37970948
    "BPM.16L6.B1"       12815.57415                 1   -0.163718736378 1.48323969742e-08               0.0       29.49355298
    "BPM.15L6.B1"       12869.02564                 1  -0.0499244958274 1.48323969742e-08               0.0       29.62971385
    "BPM.14L6.B1"       12922.47712                 1   -0.183513187585 1.48323969742e-08               0.0       29.74355684
    "BPM.13L6.B1"       12975.92861                 1   0.0482260127688 1.48323969742e-08               0.0       29.87971602
    "BPM.12L6.B1"       13029.38009                 1    0.157054675033 1.48323969742e-08               0.0       29.99488123
    "BPM.11L6.B1"       13082.83158                 1   0.0591728192095 1.48323969742e-08               0.0       30.12992819
    "BPM.10L6.B1"       13134.67226                 1   -0.147104746553 1.48323969742e-08               0.0       30.24585235
     "BPM.9L6.B1"       13173.73925                 1   -0.133843285632 1.48323969742e-08               0.0       30.36561155
     "BPM.8L6.B1"       13214.20424                 1     0.35925891969 1.48323969742e-08               0.0       30.48833405
   "BPMYA.5L6.B1"       13311.29423                 1   -0.230618186179 1.48323969742e-08               0.0        30.7339036
   "BPMYB.4L6.B1"       13347.69423                 1    -0.22623156612 1.48323969742e-08               0.0       30.74912326
   "BPMSA.4R6.B1"       13568.51473                 1   -0.712744914681 1.48323969742e-08               0.0       30.95582807
   "BPMYA.4R6.B1"       13691.29423                 1  -0.0646143679692 1.48323969742e-08               0.0       31.00787876
