@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ Q1 %le 0.309853386094
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 0
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.liny"
*            NAME                 S             COUNT              BETY           SYSBETY          STATBETY           ERRBETY     CORR_ALFABETA              ALFY           SYSALFY          STATALFY           ERRALFY           BETYMDL           ALFYMDL            MUYMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  "BPMWA.B5L4.B1"       6824.619933                 1     225.220601664               0.0               0.0   0.0039905610008               0.0  -0.0941578680467               0.0               0.0 1.43815578329e-05       223.2694205     -0.2194650596       14.78571677                35
  "BPMWA.A5L4.B1"       6833.504933                 1     231.013700828               0.0               0.0  0.00444380267485               0.0   -0.154324485439               0.0               0.0 1.40242281057e-05        227.539923     -0.2611767514       14.79199225                35
  "BPMWA.A5R4.B1"       6881.553933                 1     268.916054461               0.0               0.0  0.00996750021598               0.0   -0.378188899952               0.0               0.0 4.70074990822e-05       263.4769839     -0.4867485102       14.82342859                35
  "BPMWA.B5R4.B1"       6890.438933                 1     279.315540422               0.0               0.0   0.0109516104586               0.0   -0.439303548411               0.0               0.0  3.4657221443e-05       272.4971133     -0.5284602019       14.82870702                35
   "BPMYB.5R4.B1"       6992.829433                 1     382.863045364               0.0               0.0   0.0459522185285               0.0     4.29379823334               0.0               0.0 0.000203267896084       396.0176765       5.128061855       14.87710599                43
   "BPMYA.6R4.B1"       7024.393433                 1     135.543267525               0.0               0.0    0.017649196521               0.0     2.32385053189               0.0               0.0 3.66775076732e-05       140.9661806       2.952393597       14.89843142                43
     "BPM.7R4.B1"       7120.909433                 1     166.848335648               0.0               0.0   0.0558453623585               0.0    -1.54668264569               0.0               0.0 0.000151557030072       158.1455156     -0.5655000601       15.01762451                43
     "BPM.8R4.B1"       7158.698443                 1     14.4634301849               0.0               0.0  0.00667621150614               0.0     0.73606936165               0.0               0.0 7.59262722971e-05       14.53076802      0.5291756778       15.14998494                35
     "BPM.9R4.B1"       7197.763454                 1     142.146781772               0.0               0.0    0.151586430936               0.0    -2.67105500305               0.0               0.0 0.000118564926241       143.6414199      -3.412284671       15.35269025                43
    "BPM.10R4.B1"       7238.226465                 1     45.1358236698               0.0               0.0   0.0422124381311               0.0    0.797608920807               0.0               0.0 0.000243578540144       46.24042887       0.957384374       15.42406791                41
    "BPM.11R4.B1"       7290.065175                 1     183.903357208               0.0               0.0    0.219109811783               0.0    -2.64032959487               0.0               0.0  0.00219232279575        179.296869       -2.24222561       15.53198227                32
    "BPM.12R4.B1"       7344.788691                 1     34.8515154831               0.0               0.0   0.0385713726765               0.0    0.707287847254               0.0               0.0 0.000264249967049        34.9523856      0.5269832276       15.64495876                25
    "BPM.13R4.B1"       7398.237207                 1     173.544795622               0.0               0.0    0.213264008629               0.0    -1.99448416592               0.0               0.0  0.00101860023751       171.7501434       -2.31330524       15.77719422                31
    "BPM.14R4.B1"       7451.685723                 1     32.5948138858               0.0               0.0   0.0389634558566               0.0    0.392686333979               0.0               0.0 0.000225534766612       33.49341217      0.5273634569       15.89102747                31
    "BPM.15R4.B1"       7505.134239                 1      179.02215625               0.0               0.0    0.624588392618               0.0    -2.86403457847               0.0               0.0  0.00301866886365       171.6990416      -2.356359038       16.02716683                23
    "BPM.16R4.B1"       7558.582755                 1     34.3573324165               0.0               0.0   0.0619186923097               0.0    0.770652666235               0.0               0.0  0.00125047944962       33.49256446      0.5274375981       16.14099622                21
    "BPM.17R4.B1"       7612.031271                 1     167.595744283               0.0               0.0     0.33831868517               0.0    -2.00356183759               0.0               0.0  0.00228092538533        171.684774      -2.356200505       16.27714552                21
    "BPM.18R4.B1"       7665.479786                 1     33.7997518986               0.0               0.0   0.0602931483864               0.0    0.391393106456               0.0               0.0 0.000596738342034       33.49341127      0.5273634351        16.3909789                21
    "BPM.19R4.B1"       7718.928302                 1     172.904234975               0.0               0.0    0.641722595484               0.0    -2.77339325045               0.0               0.0  0.00301873706945       171.6990436       -2.35635909       16.52711827                21
    "BPM.20R4.B1"       7772.376818                 1     34.1218613275               0.0               0.0   0.0619211357828               0.0    0.723602900778               0.0               0.0  0.00125059924071       33.49256535      0.5274376199       16.64094765                21
    "BPM.21R4.B1"       7825.825334                 1     173.163133665               0.0               0.0    0.338324192186               0.0    -2.06310803153               0.0               0.0  0.00228077179899        171.684772      -2.356200453       16.77709695                21
    "BPM.22R4.B1"        7879.27385                 1     32.9373135698               0.0               0.0   0.0602912012716               0.0     0.41765509291               0.0               0.0 0.000596732165417       33.49341038      0.5273634133       16.89093033                21
    "BPM.23R4.B1"       7932.722366                 1     174.582402297               0.0               0.0    0.641720541524               0.0    -2.76013707844               0.0               0.0  0.00301898336465       171.6981728      -2.356347647       17.02707015                21
    "BPM.24R4.B1"       7986.170882                 1     33.7664566968               0.0               0.0   0.0619176265871               0.0    0.709358644756               0.0               0.0  0.00125060740075       33.49012381      0.5274049928       17.14090488                21
    "BPM.25R4.B1"       8039.619398                 1     170.161193585               0.0               0.0    0.338312004301               0.0     -2.0163873342               0.0               0.0  0.00228083855976        171.684658      -2.356272369       17.27706089                21
    "BPM.26R4.B1"       8093.067914                 1     33.5309633026               0.0               0.0   0.0602907372869               0.0    0.386849225444               0.0               0.0 0.000596759136735       33.49340967      0.5273633799       17.39089428                21
    "BPM.27R4.B1"        8146.51643                 1     168.182356473               0.0               0.0    0.641175858787               0.0    -2.68836510284               0.0               0.0  0.00301547158861       171.6981771      -2.356347723       17.52703409                21
    "BPM.28R4.B1"       8199.964946                 1      33.868033007               0.0               0.0   0.0511180525171               0.0    0.631679019457               0.0               0.0  0.00119817246976       33.49012451      0.5274050262       17.64086882                21
    "BPM.29R4.B1"       8253.413461                 1     171.202559394               0.0               0.0    0.316291693901               0.0    -2.02624451809               0.0               0.0  0.00196000538708       171.6846538      -2.356272293       17.77702483                21
    "BPM.30R4.B1"       8306.861977                 1      33.191443926               0.0               0.0   0.0469963659997               0.0    0.376930167136               0.0               0.0 0.000580153805281       33.49340896      0.5273633466       17.89085822                21
    "BPM.31R4.B1"       8360.310493                 1     174.278354034               0.0               0.0    0.323784366364               0.0    -2.72060995333               0.0               0.0  0.00259655736432       171.6981814        -2.3563478       18.02699803                21
    "BPM.32R4.B1"       8413.759009                 1     32.4704145107               0.0               0.0    0.035945041963               0.0    0.663238933797               0.0               0.0  0.00049749296662       33.49012522      0.5274050596       18.14083276                21
    "BPM.33R4.B1"       8467.207525                 1     171.011540458               0.0               0.0    0.316279920584               0.0    -2.04106834024               0.0               0.0  0.00196000193237       171.6846495      -2.356272216       18.27698877                21
    "BPM.34R4.B1"       8520.656041                 1     33.5609291541               0.0               0.0   0.0469682283735               0.0    0.390709859342               0.0               0.0 0.000579504848855       33.49340825      0.5273633132       18.39082217                21
    "BPM.33L5.B1"       8574.104557                 1     173.498564327               0.0               0.0    0.302367540258               0.0    -2.74092643096               0.0               0.0  0.00207657767193       171.6981857      -2.356347877       18.52696198                21
    "BPM.32L5.B1"       8627.553073                 1     32.8964910833               0.0               0.0    0.035946204917               0.0    0.690962684838               0.0               0.0  0.00049751928639       33.49012593      0.5274050929        18.6407967                21
    "BPM.31L5.B1"       8681.001589                 1     171.834049491               0.0               0.0    0.254647464325               0.0     -2.0957325803               0.0               0.0  0.00210328608069       171.6846452       -2.35627214       18.77695271                21
    "BPM.30L5.B1"       8734.450105                 1     34.6147255373               0.0               0.0   0.0391982371854               0.0    0.450382592728               0.0               0.0 0.000421919446516       33.49340754      0.5273632798       18.89078611                21
    "BPM.29L5.B1"        8787.89862                 1     172.431981177               0.0               0.0    0.512940954961               0.0    -2.69519247093               0.0               0.0  0.00227404521691         171.69819      -2.356347953       19.02692592                21
    "BPM.28L5.B1"       8841.347136                 1     32.8273432787               0.0               0.0   0.0511230459557               0.0    0.681858391966               0.0               0.0  0.00119818198633       33.49012664      0.5274051263       19.14076064                21
    "BPM.27L5.B1"       8894.795652                 1     172.606027948               0.0               0.0    0.254642663106               0.0    -2.07549785883               0.0               0.0   0.0021031832119       171.6846409      -2.356272063       19.27691665                21
    "BPM.26L5.B1"       8948.244168                 1     33.9137900022               0.0               0.0   0.0460105064907               0.0    0.417927950625               0.0               0.0  0.00042938442863       33.49340683      0.5273632465       19.39075006                21
    "BPM.25L5.B1"       9001.692684                 1     170.328866307               0.0               0.0    0.641481222011               0.0    -2.69733305979               0.0               0.0  0.00301904559787       171.6981943       -2.35634803       19.52688987                21
    "BPM.24L5.B1"         9055.1412                 1     33.3106836549               0.0               0.0   0.0619234443125               0.0    0.665643171726               0.0               0.0  0.00125065848075       33.49012735      0.5274051597       19.64072458                21
    "BPM.23L5.B1"       9108.589716                 1     173.361344053               0.0               0.0    0.338245613525               0.0    -2.07689983039               0.0               0.0  0.00228024413686       171.6846366      -2.356271986       19.77688059                21
    "BPM.22L5.B1"       9162.038232                 1     33.3454426098               0.0               0.0   0.0602871482957               0.0    0.408295594105               0.0               0.0 0.000596647912235       33.49340612      0.5273632131         19.890714                21
    "BPM.21L5.B1"       9215.486748                 1     175.115345769               0.0               0.0     0.64181057239               0.0    -2.79181126624               0.0               0.0  0.00301881819958       171.6981985      -2.356348106       20.02685381                21
    "BPM.20L5.B1"       9268.935264                 1     33.8814442105               0.0               0.0   0.0619296787405               0.0    0.737106199782               0.0               0.0  0.00125066585371       33.49256265      0.5274326181       20.14068354                21
    "BPM.19L5.B1"       9322.383779                 1     171.436435878               0.0               0.0      0.3382291197               0.0    -2.06492771714               0.0               0.0  0.00227991367339       171.6856171      -2.356211437       20.27683239                21
    "BPM.18L5.B1"       9375.832295                 1     34.5036119887               0.0               0.0   0.0602856326995               0.0    0.415979350677               0.0               0.0 0.000596580536566       33.49341312      0.5273684157       20.39066543                21
    "BPM.17L5.B1"       9429.280811                 1     166.954953027               0.0               0.0    0.641325170998               0.0    -2.67304013451               0.0               0.0  0.00301289395411       171.6982004      -2.356348155       20.52680524                21
    "BPM.16L5.B1"       9482.729327                 1      34.262776361               0.0               0.0   0.0619175924965               0.0    0.661092167761               0.0               0.0  0.00124944277181       33.49256344      0.5274326384       20.64063497                23
    "BPM.15L5.B1"       9536.177843                 1     174.375388257               0.0               0.0    0.321150226568               0.0    -2.05836044848               0.0               0.0  0.00120059515102       171.6856152      -2.356211389       20.77678382                31
    "BPM.14L5.B1"       9589.626359                 1     33.3524284968               0.0               0.0   0.0465345120402               0.0    0.428794564327               0.0               0.0 0.000338064305963       33.49341232      0.5273683954       20.89061687                33
    "BPM.13L5.B1"       9643.074875                 1     170.933067643               0.0               0.0    0.499693363736               0.0    -2.67734767292               0.0               0.0  0.00151220345027       171.6982023      -2.356348203       21.02675668                26
    "BPM.12L5.B1"       9696.523391                 1     36.7305433871               0.0               0.0   0.0615692533261               0.0     0.69011176925               0.0               0.0  0.00131864754649       37.37326424      0.5657643325       21.13341341                33
    "BPM.11L5.B1"       9749.971907                 1     172.401581434               0.0               0.0    0.327055517046               0.0    -2.02346615677               0.0               0.0 0.000523979333619       169.7543913      -2.220196137       21.26095278                34
    "BPM.10L5.B1"       9802.752617                 1     61.0740505299               0.0               0.0    0.090349955816               0.0    0.557571235304               0.0               0.0 0.000296086942116       59.12476159       0.602359137       21.34475036                41
     "BPM.9L5.B1"       9841.817628                 1     233.021813619               0.0               0.0    0.275587646658               0.0    -3.25826570778               0.0               0.0  0.00241027145113       219.6812157       -3.20868366       21.40603613                39
     "BPM.8L5.B1"       9882.280639                 1     10.3650278242               0.0               0.0  0.00832866096203               0.0    0.636195459941               0.0               0.0 0.000275315513474       11.06935453      0.7116323716       21.53265896                28
    "BPMR.5L5.B1"       9990.140649                 1     95.7748576124               0.0               0.0   0.0813098865834               0.0    -4.16036354327               0.0               0.0  0.00205301913888       118.2163979      -4.074156649       22.23328728                34
   "BPMYA.4L5.B1"       10017.54665                 1     390.194795945               0.0               0.0    0.289793011405               0.0    -5.50706947977               0.0               0.0  0.00292593785428       369.5478179      -5.729259595       22.25380832                22
   "BPMWB.4L5.B1"       10038.68115                 1     837.780342333               0.0               0.0     1.93279120994               0.0    -12.9200764128               0.0               0.0    0.024171909476       817.2762409      -13.28813337       22.26004595                10
   "BPMSY.4L5.B1"       10131.46115                 1     4745.67772337               0.0               0.0     1.40572656391               0.0    -28.9239063343               0.0               0.0  0.00951913569698       5153.353933      -33.44667921       22.26724363                 6
    "BPMS.2L5.B1"       10158.24665                 1     1038.50512734               0.0               0.0     18.8371395273               0.0    -3.98715402728               0.0               0.0    0.980245690219        1466.51234      -22.44031642       22.26890073                 3
   "BPMSW.1L5.B1"       10168.21165                 1     1258.57802766               0.0               0.0     9.28579633737               0.0     54.6770436915               0.0               0.0    0.328723136232       1162.864002       53.90757334       22.26997571                 2
   "BPMSW.1R5.B1"       10211.33965                 1     1611.43908051               0.0               0.0     31.9416090715               0.0     91.4176497995               0.0               0.0     2.01711472101       1162.859714      -53.90747391       22.76407165                 3
    "BPMS.2R5.B1"       10221.30465                 1     7922.13497011               0.0               0.0     1037.66963574               0.0    -479.768922548               0.0               0.0     61.2015061728       3889.735265      -249.5446122       22.76490831                 1
   "BPMSY.4R5.B1"       10248.09015                 1       2444.123324               0.0               0.0     1.56543973923               0.0     6.84347720427               0.0               0.0  0.00709954887933       2484.962953       7.319462373       22.76605049                 5
   "BPMWB.4R5.B1"       10340.87015                 1     1330.63635889               0.0               0.0     4.97804276866               0.0     4.36138998265               0.0               0.0   0.0258366328026       1315.797268       5.281910043       22.77422027                 6
   "BPMYA.4R5.B1"       10362.00265                 1     1112.78786221               0.0               0.0    0.841633126409               0.0     11.3990035668               0.0               0.0  0.00392642854472        1054.03612       13.61871082       22.77702284                14
     "BPM.5R5.B1"       10383.12065                 1     383.103803372               0.0               0.0    0.411952163105               0.0     7.96543330934               0.0               0.0  0.00231553434079       557.7326851       9.882730363       22.78140701                22
    "BPMR.6R5.B1"       10415.02065                 1     211.566111898               0.0               0.0   0.0217414406724               0.0     3.50361585996               0.0               0.0 0.000246740470802       199.8506058       3.969851492       22.79688794                35
   "BPM_A.7R5.B1"       10449.03465                 1     20.6099140392               0.0               0.0  0.00330203183111               0.0    0.807226392574               0.0               0.0 7.77815858405e-06       21.35448744       1.022037319       22.88362654                31
     "BPM.8R5.B1"       10490.47364                 1     131.767294035               0.0               0.0    0.121124148682               0.0    -3.43350266105               0.0               0.0 0.000979447361905       122.8584708      -2.776963394       23.09302801                41
     "BPM.9R5.B1"       10529.54063                 1     40.6296856553               0.0               0.0   0.0343259230463               0.0    0.929141301952               0.0               0.0 0.000198328197761       42.96798859      0.7269613659       23.17322829                41
    "BPM.10R5.B1"       10570.00562                 1     187.414915232               0.0               0.0    0.172767620104               0.0    -2.32198681587               0.0               0.0 0.000354861004954       166.3139272      -2.623300829       23.26437707                42
    "BPM.11R5.B1"       10622.78831                 1     34.9331686616               0.0               0.0   0.0341910543826               0.0    0.712424893492               0.0               0.0  0.00015046675223       31.29957213      0.5220302215       23.38103112                35
    "BPM.12R5.B1"       10677.51479                 1     121.071975581               0.0               0.0    0.327204797722               0.0    -2.56282379177               0.0               0.0 0.000238909709393       170.4616741       -2.36291971       23.52745829                33
    "BPM.13R5.B1"       10730.96627                 1     39.9970079233               0.0               0.0   0.0405576301484               0.0    0.782033774084               0.0               0.0  0.00038384812671       33.47654539       0.520077695       23.64181628                34
    "BPM.14R5.B1"       10784.41776                 1     163.871371263               0.0               0.0    0.319570269482               0.0    -2.12419382486               0.0               0.0  0.00221546572282       171.6983294      -2.356462909       23.77798319                33
    "BPM.15R5.B1"       10837.86924                 1     31.8815660564               0.0               0.0   0.0576833747969               0.0    0.373079111987               0.0               0.0 0.000521518954102       33.49318309      0.5273633647       23.89181923                31
    "BPM.16R5.B1"       10891.32073                 1     179.470826972               0.0               0.0    0.636473224238               0.0    -2.89618052359               0.0               0.0  0.00301502186737       171.7125965      -2.356473622        24.0279622                23
    "BPM.17R5.B1"       10944.77221                 1     33.5301694489               0.0               0.0   0.0614228163796               0.0     0.75274704702               0.0               0.0  0.00122457365565       33.48743432      0.5273809875       24.14180437                21
    "BPM.18R5.B1"        10998.2237                 1     169.177877247               0.0               0.0    0.338745374019               0.0    -2.00310347293               0.0               0.0  0.00228477869965       171.6983269      -2.356462868       24.27797067                21
    "BPM.19R5.B1"       11051.67518                 1     32.3438738582               0.0               0.0   0.0600879979114               0.0    0.397736367868               0.0               0.0 0.000597102836441       33.49318281      0.5273633467       24.39180672                21
    "BPM.20R5.B1"       11105.12666                 1     179.510939408               0.0               0.0    0.634006627799               0.0    -2.85797508259               0.0               0.0  0.00301502405274        171.712599      -2.356473663       24.52794969                21
    "BPM.21R5.B1"       11158.57815                 1     34.3154408924               0.0               0.0   0.0614227889541               0.0    0.753896942868               0.0               0.0  0.00122463621063        33.4874346      0.5273810055       24.64179185                21
    "BPM.22R5.B1"       11212.02963                 1     165.754392647               0.0               0.0    0.338739197525               0.0    -1.94481601881               0.0               0.0  0.00228490655458       171.6983244      -2.356462827       24.77795816                21
    "BPM.23R5.B1"       11265.48112                 1     32.4431206551               0.0               0.0   0.0600825313273               0.0    0.347554114228               0.0               0.0 0.000597114305609       33.49074786      0.5273359024       24.89179919                21
    "BPM.24R5.B1"        11318.9326                 1     177.639258233               0.0               0.0    0.633996611678               0.0    -2.84637588892               0.0               0.0  0.00301527808852       171.7116167      -2.356534175       25.02794932                21
    "BPM.25R5.B1"       11372.38408                 1     34.4828408608               0.0               0.0   0.0614232598951               0.0    0.740166365266               0.0               0.0  0.00122464988874       33.48742682      0.5273757836       25.14179185                21
    "BPM.26R5.B1"       11425.83557                 1     166.208367077               0.0               0.0    0.338740221025               0.0    -1.98407891273               0.0               0.0  0.00228490766227       171.6983244      -2.356462827       25.27795816                21
    "BPM.27R5.B1"       11479.28705                 1     33.6734281334               0.0               0.0    0.047039617982               0.0    0.364966624809               0.0               0.0 0.000580602217055       33.49074786      0.5273359024       25.39179919                21
    "BPM.28R5.B1"       11532.73854                 1     177.856371321               0.0               0.0    0.509053951026               0.0    -2.80987785014               0.0               0.0  0.00227294745702       171.7116167      -2.356534175       25.52794932                21
    "BPM.29R5.B1"       11586.19002                 1     33.0912555846               0.0               0.0   0.0508180960643               0.0    0.725433131011               0.0               0.0  0.00117542044676       33.48742682      0.5273757836       25.64179185                21
    "BPM.30R5.B1"        11639.6415                 1     167.098952727               0.0               0.0    0.254957919958               0.0    -2.01954331927               0.0               0.0  0.00210708218714       171.6983244      -2.356462827       25.77795816                21
    "BPM.31R5.B1"       11693.09299                 1     34.2295784068               0.0               0.0    0.039298725237               0.0    0.401229033272               0.0               0.0  0.00042343713673       33.49074786      0.5273359024       25.89179919                21
    "BPM.32R5.B1"       11746.54447                 1     179.863056402               0.0               0.0    0.508899896981               0.0    -2.82141451312               0.0               0.0  0.00227294514271       171.7116167      -2.356534175       26.02794932                21
    "BPM.33R5.B1"       11799.99596                 1     33.6633987226               0.0               0.0   0.0508180948183               0.0    0.740500360476               0.0               0.0  0.00117542033728       33.48742682      0.5273757836       26.14179185                21
    "BPM.34R5.B1"       11853.44744                 1     163.697740449               0.0               0.0    0.244857345673               0.0    -1.95708615429               0.0               0.0  0.00184549965231       171.6983244      -2.356462827       26.27795816                21
    "BPM.33L6.B1"       11906.89893                 1     34.2351742676               0.0               0.0   0.0392987252375               0.0    0.358770341143               0.0               0.0 0.000423437136732       33.49074786      0.5273359024       26.39179919                21
    "BPM.32L6.B1"       11960.35041                 1     178.742595943               0.0               0.0    0.323612050324               0.0    -2.79809074326               0.0               0.0  0.00259664898078       171.7116167      -2.356534175       26.52794932                21
    "BPM.31L6.B1"       12013.80189                 1     33.0323012173               0.0               0.0   0.0359139164086               0.0    0.706028049986               0.0               0.0 0.000496940838834       33.48742682      0.5273757836       26.64179185                21
    "BPM.30L6.B1"       12067.25338                 1     166.582775123               0.0               0.0    0.316481328811               0.0    -1.98468738737               0.0               0.0  0.00196081093619       171.6983244      -2.356462827       26.77795816                21
    "BPM.29L6.B1"       12120.70486                 1     33.7550226169               0.0               0.0   0.0470179117811               0.0     0.36676688986               0.0               0.0 0.000580082289671       33.49074786      0.5273359024       26.89179919                21
    "BPM.28L6.B1"       12174.15635                 1     177.681304739               0.0               0.0    0.323732057685               0.0    -2.80918789623               0.0               0.0  0.00259869211014       171.7116167      -2.356534175       27.02794932                21
    "BPM.27L6.B1"       12227.60783                 1     33.3824423642               0.0               0.0   0.0389469093041               0.0    0.724034920519               0.0               0.0 0.000500534930883       33.48742682      0.5273757836       27.14179185                21
    "BPM.26L6.B1"       12281.05931                 1       165.7404915               0.0               0.0    0.338736582258               0.0    -1.99021896912               0.0               0.0  0.00228490775971       171.6983244      -2.356462827       27.27795816                21
    "BPM.25L6.B1"        12334.5108                 1     34.0119906206               0.0               0.0   0.0600371413305               0.0    0.381035341067               0.0               0.0 0.000596552003175       33.49074786      0.5273359024       27.39179919                21
    "BPM.24L6.B1"       12387.96228                 1     179.113130444               0.0               0.0    0.633998346916               0.0    -2.83892459566               0.0               0.0  0.00301527372133       171.7116167      -2.356534175       27.52794932                21
    "BPM.23L6.B1"       12441.41377                 1     33.3996789105               0.0               0.0   0.0614232193773               0.0    0.760014029193               0.0               0.0  0.00122464280282       33.48742682      0.5273757836       27.64179185                21
    "BPM.22L6.B1"       12494.86525                 1     166.091051066               0.0               0.0     0.33873995652               0.0    -1.97547779095               0.0               0.0   0.0022849015336       171.6983244      -2.356462827       27.77795816                21
    "BPM.21L6.B1"       12548.31673                 1     33.6864870466               0.0               0.0    0.060083416624               0.0    0.378644091905               0.0               0.0  0.00059709863331       33.49074786      0.5273359024       27.89179919                21
    "BPM.20L6.B1"       12601.76822                 1     173.360206068               0.0               0.0    0.634016461761               0.0    -2.72650301102               0.0               0.0  0.00301504708504       171.7124894       -2.35654567       28.02794888                21
    "BPM.19L6.B1"        12655.2197                 1     32.8753653518               0.0               0.0   0.0614282159775               0.0    0.675322483099               0.0               0.0  0.00122464713595       33.48986925      0.5274084393       28.14178606                21
    "BPM.18L6.B1"       12708.67119                 1     168.956588031               0.0               0.0    0.338734175028               0.0    -1.99976163803               0.0               0.0  0.00228467382529       171.6984336      -2.356390815       28.27794565                21
    "BPM.17L6.B1"       12762.12267                 1     30.9665358729               0.0               0.0   0.0600825344132               0.0    0.377042642903               0.0               0.0 0.000597042908866       33.49074763      0.5273358968       28.39178668                21
    "BPM.16L6.B1"       12815.57415                 1     198.579815138               0.0               0.0    0.634731128428               0.0    -3.03310385894               0.0               0.0  0.00302712664575       171.7124899      -2.356545683       28.52793637                23
    "BPM.15L6.B1"       12869.02564                 1     31.5674282277               0.0               0.0   0.0566801807222               0.0     1.13741020661               0.0               0.0 0.000666683943965       33.48986947      0.5274084449       28.64177355                31
    "BPM.14L6.B1"       12922.47712                 1      160.15244401               0.0               0.0     0.28831993992               0.0    -1.99534158738               0.0               0.0   0.0011461465912       171.6984331      -2.356390801       28.77793314                33
    "BPM.13L6.B1"       12975.92861                 1     34.9226386773               0.0               0.0   0.0427767053246               0.0    0.253717838507               0.0               0.0 0.000403118581991        33.4907474      0.5273358911       28.89177417                33
    "BPM.12L6.B1"       13029.38009                 1     174.949317224               0.0               0.0    0.373814783194               0.0    -2.90706265133               0.0               0.0  0.00165408776975       172.3301133      -2.364687839       29.02761038                34
    "BPM.11L6.B1"       13082.83158                 1     28.7034548679               0.0               0.0   0.0298293964213               0.0     0.65499714807               0.0               0.0 0.000479326146959       28.00013899      0.4552474299       29.15448507                43
    "BPM.10L6.B1"       13134.67226                 1     167.585021255               0.0               0.0    0.232242467424               0.0    -2.16043195745               0.0               0.0   0.0017187199448       173.2591773      -2.597893417       29.30126285                43
     "BPM.9L6.B1"       13173.73925                 1     16.7715261393               0.0               0.0   0.0158691879231               0.0     0.55121223559               0.0               0.0 7.90177692801e-05       16.60612193      0.7395553244       29.41453321                43
     "BPM.8L6.B1"       13214.20424                 1     130.458890579               0.0               0.0    0.210795447689               0.0    -3.78184359056               0.0               0.0  0.00130393955705       130.3694074      -3.119037783       29.64014429                43
   "BPMYA.5L6.B1"       13311.29423                 1     173.346362994               0.0               0.0    0.222824053942               0.0   -0.288288197458               0.0               0.0 9.11754688386e-05       173.7940381     -0.4454910546       29.74224023                44
   "BPMYB.4L6.B1"       13347.69423                 1     612.991936018               0.0               0.0    0.393839860068               0.0     -7.9462174814               0.0               0.0  0.00149672975902       602.0958877      -8.258459267       29.76118221                45
   "BPMSA.4R6.B1"       13568.51473                 1     131.964415415               0.0               0.0   0.0031726425787               0.0    0.182868013309               0.0               0.0 7.60871914394e-06       131.4608183      0.2864387109       29.89620361                45
   "BPMYA.4R6.B1"       13691.29423                 1     181.008835297               0.0               0.0   0.0105345836405               0.0   -0.957039693585               0.0               0.0 1.50551843928e-05       185.2031533     -0.7241529465       30.04035375                45
   "BPMYB.5R6.B1"       13727.69423                 1     639.288739954               0.0               0.0    0.227603577573               0.0    -9.75795499727               0.0               0.0  0.00306138873007       616.4975055      -8.215736125       30.05837476                45
    "BPM.11R6.B1"       13954.79389                 1     185.145572237               0.0               0.0     0.70434957162               0.0    -3.19131155237               0.0               0.0   0.0058960693558        177.270474      -2.687182398       30.61535096                45
    "BPM.12R6.B1"       14009.52037                 1     34.8191537448               0.0               0.0   0.0956956412203               0.0    0.898311640547               0.0               0.0  0.00020745533814       34.19120251      0.5315619021       30.72900997                44
    "BPM.13R6.B1"       14062.97186                 1     164.408293614               0.0               0.0    0.531549690293               0.0    -1.80515210639               0.0               0.0  0.00704386754192       170.1924123      -2.316347317        30.8641026                44
    "BPM.14R6.B1"       14116.42334                 1     32.1889163514               0.0               0.0   0.0877753586988               0.0    0.460176034767               0.0               0.0 0.000885666424145       31.88949484      0.5011654688       30.98188857                45
    "BPM.17R6.B1"       14276.77779                 1     168.367957814               0.0               0.0    0.725942177587               0.0    -1.84283475921               0.0               0.0    0.010613418751       171.0099726      -2.440203909       31.38428663                45
    "BPM.19R6.B1"       14383.68076                 1     178.776459979               0.0               0.0    0.475488319956               0.0    -2.86882402099               0.0               0.0  0.00329187722914       174.6438469      -2.441417778       31.64024116                45
