@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ Q1 %le 0.309853386094
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 0.0847420714562
@ RescalingFactor %le 1.00505137364
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.liny"
*            NAME                 S             COUNT              BETY           BETYSTD           BETYMDL            MUYMDL           BETYRES        BETYSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
     "BPM.6L3.B1"       3329.415216                 1     72.0708398598               0.0       80.21117239       7.986287904     72.4348966004               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1     235.576177571               0.0       258.4111636       8.033061368     236.766160864               0.0
    "BPMW.5L3.B1"       3400.089716                 1     261.217896642               0.0       293.4058189       8.048660806     262.537405839               0.0
   "BPMWE.4L3.B1"       3475.217716                 1     90.1654511984               0.0       97.07790712        8.12208579     90.6209105817               0.0
    "BPMW.4L3.B1"       3502.762716                 1     103.115824944               0.0       118.3475155       8.167712979     103.636701504               0.0
    "BPMW.4R3.B1"       3547.727716                 1     326.073576554               0.0       356.1379191       8.202856154     327.720696023               0.0
   "BPMWE.4R3.B1"       3575.272716                 1     337.363271109               0.0       367.4677756       8.214145088     339.067419043               0.0
    "BPMW.5R3.B1"       3650.400716                 1     70.4820560666               0.0       77.58919075       8.287530793     70.8380872667               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1     88.2018893401               0.0       87.49877352       8.350892092     88.6474300388               0.0
   "BPMWC.6R3.B1"       3718.936716                 1     218.381869812               0.0       233.2218455       8.395849882     219.484998232               0.0
    "BPMR.6R3.B1"       3731.015216                 1      243.44890269               0.0        244.974992        8.40352483     244.678654059               0.0
   "BPM_A.7R3.B1"       3786.839216                 1     72.6232793144               0.0       67.42378392       8.475038195     72.9901266331               0.0
     "BPM.8R3.B1"       3825.903227                 1     180.549003499               0.0       179.5009916       8.537054472     181.461023975               0.0
     "BPM.9R3.B1"       3864.968238                 1     75.8178775503               0.0       72.67252719       8.589817924     76.2008619783               0.0
    "BPM.10R3.B1"       3905.431248                 1     163.611012036               0.0       170.3706474       8.653033727     164.437472389               0.0
    "BPM.11R3.B1"       3958.211959                 1     38.8855876445               0.0       41.73516558       8.754732451     39.0820132769               0.0
    "BPM.12R3.B1"       4012.935475                 1     165.418601294               0.0       162.4919066       8.876804075     166.254192455               0.0
    "BPM.13R3.B1"       4066.383991                 1     38.0267079323               0.0       34.98876353       8.991775721     38.2187950423               0.0
    "BPM.14R3.B1"       4119.832506                 1     168.209882019               0.0       174.5302343       9.122466035     169.059572983               0.0
    "BPM.15R3.B1"       4173.281022                 1     34.8189090862               0.0        36.6631262       9.229430697     34.9947924057               0.0
    "BPM.17R3.B1"       4280.178054                 1     36.2799893584               0.0       34.95471978       9.470372048     36.4632531403               0.0
    "BPM.19R3.B1"       4387.075086                 1     34.8209973473               0.0        36.7311209       9.709017423     34.9968912154               0.0
    "BPM.20R3.B1"       4440.523602                 1     167.782217284               0.0       171.0402801       9.837463804     168.629747953               0.0
    "BPM.21R3.B1"       4493.972118                 1     40.2830425618               0.0       34.91736442       9.948923651      40.486527261               0.0
    "BPM.22R3.B1"       4547.420634                 1      163.44315662               0.0       172.3935382       10.08100529     164.268769073               0.0
    "BPM.23R3.B1"        4600.86915                 1     34.5159319345               0.0       34.92720164       10.19188996     34.6902848032               0.0
    "BPM.24R3.B1"       4654.317666                 1     166.906441771               0.0       172.3968723       10.32397676     167.749548571               0.0
    "BPM.25R3.B1"       4707.766181                 1     33.5907691714               0.0        34.9302367       10.43485436     33.7604486973               0.0
    "BPM.26R3.B1"       4761.214697                 1     175.594895014               0.0       172.3948421       10.56693462     176.481890438               0.0
    "BPM.27R3.B1"       4814.663213                 1     37.9923846705               0.0       34.92720095       10.67781879     38.1842984009               0.0
    "BPM.28R3.B1"       4868.111729                 1     178.840643501               0.0       172.3955525       10.80990626     179.744034413               0.0
    "BPM.29R3.B1"       4921.560245                 1     33.4300934733               0.0       34.93021368       10.92078441     33.5989613662               0.0
    "BPM.30R3.B1"       4975.008761                 1     167.176305927               0.0       172.3961675       11.05286407     168.020775912               0.0
    "BPM.31R3.B1"       5028.457277                 1     34.8106873543               0.0        34.9272475       11.16374763     34.9865291428               0.0
    "BPM.32R3.B1"       5081.905793                 1     166.629153063               0.0       172.3942319       11.29583566     167.470859174               0.0
    "BPM.33R3.B1"       5135.354309                 1     36.6052040408               0.0       34.93014395       11.40671445     36.7901106035               0.0
    "BPM.34R3.B1"       5188.802825                 1     171.199918469               0.0       172.3974729       11.53879362     172.064713224               0.0
    "BPM.33L4.B1"        5242.25134                 1     36.0134722228               0.0       34.92733985       11.64967651      36.195389727               0.0
    "BPM.32L4.B1"       5295.699856                 1      174.06296112               0.0       172.3929518       11.78176494     174.942218174               0.0
    "BPM.31L4.B1"       5349.148372                 1      34.688647071               0.0       34.93002971       11.89264445     34.8638723884               0.0
    "BPM.30L4.B1"       5402.596888                 1     180.837177556               0.0       172.3987177       12.02472328     181.750653708               0.0
    "BPM.29L4.B1"       5456.045404                 1     34.6601468899               0.0        34.9274751       12.13560542     34.8352282422               0.0
    "BPM.28L4.B1"        5509.49392                 1     175.129279601               0.0        172.391752       12.26769413     176.013923027               0.0
    "BPM.27L4.B1"       5562.942436                 1     32.8441109092               0.0        34.9298745       12.37857439     33.0100187853               0.0
    "BPM.26L4.B1"       5616.390952                 1     178.044493849               0.0       172.3998631       12.51065303     178.943863112               0.0
    "BPM.25L4.B1"       5669.839468                 1     35.8177546813               0.0       34.92764906        12.6215344      35.998683543               0.0
    "BPM.24L4.B1"       5723.287984                 1     172.942013094               0.0         172.39067       12.75362322      173.81560782               0.0
    "BPM.23L4.B1"         5776.7365                 1     33.4852432479               0.0       34.92968316       12.86450427     33.6543897229               0.0
    "BPM.22L4.B1"       5830.185015                 1       167.8860351               0.0       172.4008733       12.99658287     168.734090192               0.0
    "BPM.21L4.B1"       5883.633531                 1     35.5540752453               0.0       34.92785628       13.10746346     35.7336721638               0.0
    "BPM.20L4.B1"       5937.082047                 1     166.659257422               0.0       170.9451972        13.2402561     167.501115601               0.0
    "BPM.19L4.B1"       5990.530563                 1     35.4653974269               0.0       36.68881019       13.34850102     35.6445464006               0.0
    "BPM.17L4.B1"       6097.427595                 1     33.8413878809               0.0       35.03145393       13.58604195     34.0123333755               0.0
    "BPM.16L4.B1"       6150.876111                 1     171.677169876               0.0       169.8355877       13.71914686     172.544375406               0.0
    "BPM.15L4.B1"       6204.324627                 1     36.0693111974               0.0       36.55662649       13.82804602     36.2515107651               0.0
    "BPM.14L4.B1"       6257.773143                 1     170.939988431               0.0       174.6780453       13.95515061     171.803470182               0.0
    "BPM.13L4.B1"       6311.221659                 1     33.9138913156               0.0       35.18994378       14.06470084     34.0852030522               0.0
    "BPM.12L4.B1"       6364.670174                 1     166.852820465               0.0       169.7550071       14.19746998     167.695656404               0.0
    "BPM.11L4.B1"        6418.11869                 1     39.2180087458               0.0       38.84974355       14.30258266     39.4161135613               0.0
    "BPM.10L4.B1"       6469.957401                 1     171.720876333               0.0       175.3024595         14.419632     172.588302641               0.0
     "BPM.9L4.B1"       6509.022412                 1     51.2107621945               0.0       53.72387578       14.48026195     51.4694468887               0.0
     "BPM.7L4.B1"       6588.549433                 1     84.9089500914               0.0       84.07281104       14.61796582     85.3378569235               0.0
   "BPMYB.6L4.B1"       6685.153433                 1     508.350688878               0.0       566.5931612        14.6956054     510.918558147               0.0
   "BPMYA.5L4.B1"       6722.153433                 1     235.838681647               0.0       246.7046717       14.71069821     237.029990946               0.0
  "BPMWI.A5L4.B1"       6798.755933                 1     191.471762847               0.0       215.0565958       14.76688731     192.438958262               0.0
  "BPMWA.B5L4.B1"       6824.619933                 1     206.783177208               0.0       223.2694205       14.78571677     207.827716298               0.0
  "BPMWA.A5L4.B1"       6833.504933                 1     206.052456237               0.0        227.539923       14.79199225     207.093304183               0.0
  "BPMWA.A5R4.B1"       6881.553933                 1     244.331097323               0.0       263.4769839       14.82342859     245.565304988               0.0
  "BPMWA.B5R4.B1"       6890.438933                 1     247.301300363               0.0       272.4971133       14.82870702     248.550511632               0.0
   "BPMYB.5R4.B1"       6992.829433                 1     365.326861028               0.0       396.0176765       14.87710599     367.172263504               0.0
   "BPMYA.6R4.B1"       7024.393433                 1     143.856846306               0.0       140.9661806       14.89843142     144.583520987               0.0
     "BPM.7R4.B1"       7120.909433                 1     154.295509889               0.0       158.1455156       15.01762451      155.07491416               0.0
     "BPM.8R4.B1"       7158.698443                 1     15.1342560575               0.0       14.53076802       15.14998494     15.2107048395               0.0
     "BPM.9R4.B1"       7197.763454                 1     145.514030442               0.0       143.6414199       15.35269025     146.249076179               0.0
    "BPM.10R4.B1"       7238.226465                 1     42.3658212011               0.0       46.24042887       15.42406791     42.5798267935               0.0
    "BPM.11R4.B1"       7290.065175                 1     176.776382375               0.0        179.296869       15.53198227     177.669345933               0.0
    "BPM.12R4.B1"       7344.788691                 1     36.1066076218               0.0        34.9523856       15.64495876     36.2889955877               0.0
    "BPM.13R4.B1"       7398.237207                 1     164.956622152               0.0       171.7501434       15.77719422     165.789879685               0.0
    "BPM.14R4.B1"       7451.685723                 1     33.3201283054               0.0       33.49341217       15.89102747     33.4884407232               0.0
    "BPM.15R4.B1"       7505.134239                 1     171.866666718               0.0       171.6990416       16.02716683     172.734829468               0.0
    "BPM.16R4.B1"       7558.582755                 1     32.5645724218               0.0       33.49256446       16.14099622     32.7290682445               0.0
    "BPM.17R4.B1"       7612.031271                 1     163.916911175               0.0        171.684774       16.27714552     164.744916739               0.0
    "BPM.18R4.B1"       7665.479786                 1     33.2852029646               0.0       33.49341127        16.3909789     33.4533389614               0.0
    "BPM.19R4.B1"       7718.928302                 1     170.258694457               0.0       171.6990436       16.52711827     171.118734738               0.0
    "BPM.20R4.B1"       7772.376818                 1     34.6998074936               0.0       33.49256535       16.64094765     34.8750891865               0.0
    "BPM.21R4.B1"       7825.825334                 1     169.006255903               0.0        171.684772       16.77709695     169.859969649               0.0
    "BPM.22R4.B1"        7879.27385                 1     32.4844820136               0.0       33.49341038       16.89093033     32.6485732697               0.0
    "BPM.23R4.B1"       7932.722366                 1     178.667639059               0.0       171.6981728       17.02707015     179.570156061               0.0
    "BPM.24R4.B1"       7986.170882                 1     32.0568434575               0.0       33.49012381       17.14090488     32.2187745515               0.0
    "BPM.25R4.B1"       8039.619398                 1     159.561829991               0.0        171.684658       17.27706089     160.367836413               0.0
    "BPM.26R4.B1"       8093.067914                 1      34.983405594               0.0       33.49340967       17.39089428     35.1601198468               0.0
    "BPM.27R4.B1"        8146.51643                 1     172.587288399               0.0       171.6981771       17.52703409     173.459091278               0.0
    "BPM.28R4.B1"       8199.964946                 1     31.4759778849               0.0       33.49012451       17.64086882     31.6349748098               0.0
    "BPM.29R4.B1"       8253.413461                 1     162.604818325               0.0       171.6846538       17.77702483     163.426196017               0.0
    "BPM.30R4.B1"       8306.861977                 1     32.8081022547               0.0       33.49340896       17.89085822     32.9738282376               0.0
    "BPM.31R4.B1"       8360.310493                 1     158.677159302               0.0       171.6981814       18.02699803     159.478696922               0.0
    "BPM.32R4.B1"       8413.759009                 1     32.3163619078               0.0       33.49012522       18.14083276     32.4796039264               0.0
    "BPM.33R4.B1"       8467.207525                 1      166.82456058               0.0       171.6846495       18.27698877     167.667253768               0.0
    "BPM.34R4.B1"       8520.656041                 1     32.6693061837               0.0       33.49340825       18.39082217     32.8343310558               0.0
    "BPM.33L5.B1"       8574.104557                 1     174.344143627               0.0       171.6981857       18.52696198     175.224821038               0.0
    "BPM.32L5.B1"       8627.553073                 1     34.2904386373               0.0       33.49012593        18.6407967     34.4636524551               0.0
    "BPM.31L5.B1"       8681.001589                 1     168.969934853               0.0       171.6846452       18.77695271     169.823465127               0.0
    "BPM.30L5.B1"       8734.450105                 1     31.5243554444               0.0       33.49340754       18.89078611     31.6835967425               0.0
    "BPM.29L5.B1"        8787.89862                 1     174.999862827               0.0         171.69819       19.02692592     175.883852521               0.0
    "BPM.28L5.B1"       8841.347136                 1     33.1295067827               0.0       33.49012664       19.14076064        33.2968563               0.0
    "BPM.27L5.B1"       8894.795652                 1      170.23494457               0.0       171.6846409       19.27691665     171.094864881               0.0
    "BPM.26L5.B1"       8948.244168                 1     32.6455573937               0.0       33.49340683       19.39075006     32.8104623017               0.0
    "BPM.25L5.B1"       9001.692684                 1     170.179582385               0.0       171.6981943       19.52688987     171.039223041               0.0
    "BPM.24L5.B1"         9055.1412                 1     31.7879512326               0.0       33.49012735       19.64072458     31.9485240515               0.0
    "BPM.23L5.B1"       9108.589716                 1      162.47065044               0.0       171.6846366       19.77688059       163.2913504               0.0
    "BPM.22L5.B1"       9162.038232                 1     33.4690908341               0.0       33.49340612         19.890714     33.6381557173               0.0
    "BPM.21L5.B1"       9215.486748                 1      169.73891767               0.0       171.6981985       20.02685381     170.596332364               0.0
    "BPM.20L5.B1"       9268.935264                 1     32.4132362638               0.0       33.49256265       20.14068354     32.5769676311               0.0
    "BPM.19L5.B1"       9322.383779                 1     177.726913817               0.0       171.6856171       20.27683239     178.624678865               0.0
    "BPM.18L5.B1"       9375.832295                 1     33.4984325424               0.0       33.49341312       20.39066543     33.6676456415               0.0
    "BPM.17L5.B1"       9429.280811                 1     173.920989827               0.0       171.6982004       20.52680524      174.79952973               0.0
    "BPM.16L5.B1"       9482.729327                 1     34.6907606621               0.0       33.49256344       20.64063497      34.865996656               0.0
    "BPM.15L5.B1"       9536.177843                 1      164.47562028               0.0       171.6856152       20.77678382     165.306448092               0.0
    "BPM.14L5.B1"       9589.626359                 1      33.604981876               0.0       33.49341232       20.89061687     33.7747331956               0.0
    "BPM.13L5.B1"       9643.074875                 1     169.712397934               0.0       171.6982023       21.02675668     170.569678667               0.0
    "BPM.12L5.B1"       9696.523391                 1     35.7107730457               0.0       37.37326424       21.13341341     35.8911615032               0.0
    "BPM.11L5.B1"       9749.971907                 1     170.872620171               0.0       169.7543913       21.26095278      171.73576162               0.0
    "BPM.10L5.B1"       9802.752617                 1     56.4589198323               0.0       59.12476159       21.34475036     56.7441149316               0.0
     "BPM.9L5.B1"       9841.817628                 1     221.874200314               0.0       219.6812157       21.40603613     222.994969801               0.0
     "BPM.8L5.B1"       9882.280639                 1     9.99968313134               0.0       11.06935453       21.53265896     10.0501952671               0.0
    "BPMR.5L5.B1"       9990.140649                 1     107.779875598               0.0       118.2163979       22.23328728      108.32431202               0.0
   "BPMYA.4L5.B1"       10017.54665                 1     325.563169081               0.0       369.5478179       22.25380832     327.207710291               0.0
   "BPMWB.4L5.B1"       10038.68115                 1     708.210764957               0.0       817.2762409       22.26004595     711.788202146               0.0
   "BPMSY.4L5.B1"       10131.46115                 1     4721.85382206               0.0       5153.353933       22.26724363     4745.70566998               0.0
    "BPMS.2L5.B1"       10158.24665                 1     1321.75451251               0.0        1466.51234       22.26890073     1328.43118842               0.0
   "BPMSW.1L5.B1"       10168.21165                 1     1060.31902135               0.0       1162.864002       22.26997571      1065.6750889               0.0
   "BPMSW.1R5.B1"       10211.33965                 1     1083.04125032               0.0       1162.859714       22.76407165     1088.51209634               0.0
    "BPMS.2R5.B1"       10221.30465                 1     887.774785969               0.0       3889.735265       22.76490831      892.25926812               0.0
   "BPMSY.4R5.B1"       10248.09015                 1     2169.56062718               0.0       2484.962953       22.76605049     2180.51988854               0.0
   "BPMWB.4R5.B1"       10340.87015                 1     1184.67611216               0.0       1315.797268       22.77422027     1190.66035384               0.0
   "BPMYA.4R5.B1"       10362.00265                 1     955.090996005               0.0        1054.03612       22.77702284     959.915517485               0.0
     "BPM.5R5.B1"       10383.12065                 1     510.473465945               0.0       557.7326851       22.78140701     513.052058154               0.0
    "BPMR.6R5.B1"       10415.02065                 1      197.05446972               0.0       199.8506058       22.79688794     198.049865474               0.0
   "BPM_A.7R5.B1"       10449.03465                 1     20.7046666818               0.0       21.35448744       22.88362654     20.8092536893               0.0
     "BPM.8R5.B1"       10490.47364                 1     127.641537458               0.0       122.8584708       23.09302801     128.286302556               0.0
     "BPM.9R5.B1"       10529.54063                 1     43.7103364574               0.0       42.96798859       23.17322829     43.9311336987               0.0
    "BPM.10R5.B1"       10570.00562                 1     166.152757806               0.0       166.3139272       23.26437707     166.992057467               0.0
    "BPM.11R5.B1"       10622.78831                 1     21.9037664322               0.0       31.29957213       23.38103112     22.0144105406               0.0
    "BPM.12R5.B1"       10677.51479                 1     179.502392315               0.0       170.4616741       23.52745829     180.409125967               0.0
    "BPM.13R5.B1"       10730.96627                 1     33.1395746346               0.0       33.47654539       23.64181628     33.3069750083               0.0
    "BPM.14R5.B1"       10784.41776                 1      168.38779753               0.0       171.6983294       23.77798319     169.238387211               0.0
    "BPM.15R5.B1"       10837.86924                 1     31.1954234624               0.0       33.49318309       23.89181923     31.3530032021               0.0
    "BPM.16R5.B1"       10891.32073                 1     169.774197302               0.0       171.7125965        24.0279622     170.631790207               0.0
    "BPM.17R5.B1"       10944.77221                 1     33.4059913331               0.0       33.48743432       24.14180437     33.5747374771               0.0
    "BPM.18R5.B1"        10998.2237                 1     172.374654964               0.0       171.6983269       24.27797067     173.245383752               0.0
    "BPM.19R5.B1"       11051.67518                 1     32.7970785231               0.0       33.49318281       24.39180672      32.962748821               0.0
    "BPM.20R5.B1"       11105.12666                 1     174.971269973               0.0        171.712599       24.52794969     175.855115234               0.0
    "BPM.21R5.B1"       11158.57815                 1     32.7073399279               0.0        33.4874346       24.64179185     32.8725569226               0.0
    "BPM.22R5.B1"       11212.02963                 1     161.896724451               0.0       171.6983244       24.77795816     162.714525298               0.0
    "BPM.23R5.B1"       11265.48112                 1      34.267170084               0.0       33.49074786       24.89179919     34.4402663636               0.0
    "BPM.24R5.B1"        11318.9326                 1     172.539395502               0.0       171.7116167       25.02794932     173.410956456               0.0
    "BPM.25R5.B1"       11372.38408                 1     33.3766271367               0.0       33.48742682       25.14179185     33.5452249511               0.0
