@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ Q1 %le 0.299853386094
@ Q2 %le 0.331421650825
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.25L4.B1"       5669.839468                 1     166.186080098               0.0               0.0    0.291755078061               0.0    -2.27385675911               0.0               0.0  0.00553765394637       162.5388866      -2.193459038        13.1073973                21
    "BPM.24L4.B1"       5723.287984                 1      32.238558463               0.0               0.0   0.0511259680182               0.0    0.476510424142               0.0               0.0   0.0009499017417         31.469867      0.4482668754       13.22971261                21
    "BPM.23L4.B1"         5776.7365                 1     173.783988164               0.0               0.0    0.345659705771               0.0    -2.41812958917               0.0               0.0  0.00649903353336       179.2422452      -2.514583271       13.36741618                21
    "BPM.22L4.B1"       5830.185015                 1     34.8513687753               0.0               0.0   0.0522504025914               0.0    0.544221937698               0.0               0.0 0.000975133198587       34.86121351      0.5871158891       13.47565965                21
    "BPM.21L4.B1"       5883.633531                 1     164.033765913               0.0               0.0    0.292384119814               0.0    -2.20868530381               0.0               0.0  0.00555166839367       162.0067777      -2.189613589       13.61324706                21
    "BPM.20L4.B1"       5937.082047                 1     32.6967479255               0.0               0.0   0.0538292694123               0.0    0.465472036219               0.0               0.0 0.000999785826107       32.88428042      0.4622948238       13.73251994                21
    "BPM.19L4.B1"       5990.530563                 1     174.361979303               0.0               0.0    0.342331448109               0.0    -2.40808845661               0.0               0.0  0.00643409615308       177.5667392      -2.447759038       13.86701995                21
    "BPM.18L4.B1"       6043.979079                 1     35.3453001827               0.0               0.0   0.0522784401654               0.0    0.550371575274               0.0               0.0 0.000975619757968       34.84092437      0.5769191976       13.97593236                21
    "BPM.17L4.B1"       6097.427595                 1     161.810876204               0.0               0.0    0.292650951167               0.0    -2.16415650411               0.0               0.0   0.0055567938675       161.9930993      -2.189589319       14.11354197                21
    "BPM.16L4.B1"       6150.876111                 1     32.6574294342               0.0               0.0   0.0538454247587               0.0    0.451986455116               0.0               0.0  0.00100005786982       32.88934887         0.4622703        14.2328097                21
    "BPM.15L4.B1"       6204.324627                 1     176.649683204               0.0               0.0    0.342329362535               0.0    -2.43912451194               0.0               0.0  0.00643436683708       177.5803688      -2.447782498         14.367289                21
    "BPM.14L4.B1"       6257.773143                 1     34.2364954435               0.0               0.0     0.05239517254               0.0    0.567344024675               0.0               0.0   0.0009778188029        34.8358498      0.5769433622       14.47620588                21
    "BPM.13L4.B1"       6311.221659                 1     163.660606496               0.0               0.0    0.278809540736               0.0    -2.22852299996               0.0               0.0  0.00529040849154       161.9795185      -2.189566668       14.61383691                21
    "BPM.12L4.B1"       6364.670174                 1     32.7732027443               0.0               0.0   0.0367584799703               0.0    0.480588843301               0.0               0.0 0.000681242133029       32.08291075      0.4525642207       14.73495331                23
    "BPM.11L4.B1"        6418.11869                 1     173.697883502               0.0               0.0    0.190766607674               0.0    -2.38995054019               0.0               0.0  0.00325176391359       175.7375792      -2.448192387       14.87260648                31
    "BPM.10L4.B1"       6469.957401                 1     32.7141900715               0.0               0.0   0.0222139800064               0.0    0.569226489405               0.0               0.0 0.000410692013135       33.06663816      0.5825801454       14.98203498                33
     "BPM.9L4.B1"       6509.022412                 1     103.028904426               0.0               0.0   0.0886831217136               0.0     -1.6890120183               0.0               0.0  0.00217279198517       105.8483827       -1.74438599       15.10815527                26
     "BPM.8L4.B1"       6549.485422                 1     23.4171487035               0.0               0.0   0.0103903338206               0.0     0.34292791255               0.0               0.0 0.000233250516869       20.19056672      0.3483691218       15.24715149                33
     "BPM.7L4.B1"       6588.549433                 1     100.871967434               0.0               0.0   0.0552223197754               0.0     33.2043466524               0.0               0.0  0.00110993706977       110.5800885      -2.310604638        15.4185443                42
   "BPMYB.6L4.B1"       6685.153433                 1     130.689516071               0.0               0.0   0.0340225551739               0.0    -1.33878552048               0.0               0.0 0.000253804263662       133.8799566     -0.4958631917       15.55303491                43
   "BPMYA.5L4.B1"       6722.153433                 1     410.193175612               0.0               0.0   0.0824963835836               0.0    -8.92877756591               0.0               0.0 0.000221694656753         424.29007       -5.51373704       15.57904232                42
  "BPMWI.A5L4.B1"       6798.755933                 1     307.531201559               0.0               0.0  0.00794388710413               0.0    0.699208552152               0.0               0.0 2.25041927545e-05       318.5810442      0.7424751631       15.61111939                33
  "BPMWA.B5L4.B1"       6824.619933                 1     275.236494615               0.0               0.0  0.00560467562831               0.0    0.570297691918               0.0               0.0      1.771032e-05       283.4316006      0.6165353885       15.62483513                34
  "BPMWA.A5L4.B1"       6833.504933                 1     262.336994274               0.0               0.0  0.00505506790213               0.0    0.538530724659               0.0               0.0  1.6233379218e-05       272.8601656       0.573271583       15.62992091                34
  "BPMWA.A5R4.B1"       6881.553933                 1     221.177675233               0.0               0.0  0.00379031870214               0.0    0.311088230787               0.0               0.0 1.10709544369e-05       229.0117166      0.3393061817       15.66070432                34
  "BPMWA.B5R4.B1"       6890.438933                 1     216.562862657               0.0               0.0  0.00387782598126               0.0    0.274165734115               0.0               0.0 1.62472406392e-05       223.3666447      0.2960423762       15.66695823                34
   "BPMYB.5R4.B1"       6992.829433                 1     220.922945484               0.0               0.0   0.0781375488123               0.0    -3.36590229348               0.0               0.0  0.00222949524478       231.6295468      -3.567378821       15.74447957                43
   "BPMYA.6R4.B1"       7024.393433                 1     491.985766105               0.0               0.0    0.181947065204               0.0    -5.16095162462               0.0               0.0  0.00496073788563        515.870197      -5.437837574       15.75903249                43
     "BPM.7R4.B1"       7120.909433                 1     22.8332743844               0.0               0.0    0.013618390253               0.0    -4.07760554524               0.0               0.0 7.90079369537e-05       21.54511547      0.3506172379       15.92616669                43
     "BPM.8R4.B1"       7158.698443                 1      107.82289985               0.0               0.0   0.0992675158916               0.0    -2.35880670398               0.0               0.0  0.00250109751886       111.1705448      -2.262148207       16.07955285                43
     "BPM.9R4.B1"       7197.763454                 1     19.9483491826               0.0               0.0   0.0092127048043               0.0    0.372402871483               0.0               0.0 0.000230988260605       19.84176826      0.4155047131       16.21148303                43
    "BPM.10R4.B1"       7238.226465                 1      153.53518855               0.0               0.0    0.154127558545               0.0    -3.16860614858               0.0               0.0  0.00398570853321       148.9304019      -3.099916466       16.37108623                34
