@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ FILES %s ""
*            NAME                 S                S1                S2             X3000            X3000i            X3000r          X3000RMS        X3000PHASE     X3000PHASERMS            X3000M           X3000Mi           X3000Mr       X3000MPHASE
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  "BPMWG.A5L3.B1"       3371.119716       3400.089716       3475.217716     1.43471348711     0.86879921775     1.14174896949 1.48323969742e-08    0.103524596325 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5L3.B1"       3400.089716       3475.217716       3502.762716     3.28273755717     2.83474325078      1.6554747269 1.48323969742e-08    0.165875840899 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4L3.B1"       3475.217716       3502.762716       3547.727716     6.32026360402    -5.25912625258    -3.50532781402 1.48323969742e-08    0.656432326561 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4L3.B1"       3502.762716       3547.727716       3575.272716     2.72290759438     2.28297359142     1.48400045432 1.48323969742e-08    0.158263720696 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4R3.B1"       3547.727716       3575.272716       3650.400716    0.248749433174   -0.208421061357    -0.13578270025 1.48323969742e-08    0.658101264916 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4R3.B1"       3575.272716       3650.400716       3679.118716     3.56725383911     2.61762963545     2.42349232396 1.48323969742e-08    0.131126146507 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5R3.B1"       3650.400716       3679.118716       3718.936716     4.53145400458    -3.41319538969    -2.98063292397 1.48323969742e-08    0.635750947055 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWJ.A5R3.B1"       3679.118716       3718.936716       3731.015216     0.89499402278    0.480863347992    0.754840871554 1.48323969742e-08   0.0902742798402 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWC.6R3.B1"       3718.936716       3731.015216       3825.903227    0.181779633543    0.155309910767  -0.0944598686668 1.48323969742e-08    0.336966859935 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMR.6R3.B1"       3731.015216       3825.903227       3864.968238   0.0454394509466  0.00555059096684   0.0450991645405 1.48323969742e-08   0.0194900203755 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8R3.B1"       3825.903227       3864.968238       3905.431248    0.154828926655    -0.15464900152 -0.00746209475344 1.48323969742e-08    0.742326436994 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9R3.B1"       3864.968238       3905.431248       3958.211959    0.143575776226    0.112985907933   0.0885900001552 1.48323969742e-08    0.144168645201 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10R3.B1"       3905.431248       3958.211959       4012.935475    0.139753341314   -0.073515342402   -0.118854915085 1.48323969742e-08    0.588161217753 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11R3.B1"       3958.211959       4012.935475       4066.383991   0.0701474849729   0.0494306564041   0.0497722799907 1.48323969742e-08      0.1244519228 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12R3.B1"       4012.935475       4066.383991       4119.832506    0.256616730427   -0.178749177867    0.184121910012 1.48323969742e-08    0.877356303464 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13R3.B1"       4066.383991       4119.832506       4173.281022    0.289989716294     0.19204612988   -0.217283960646 1.48323969742e-08    0.384800518725 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14R3.B1"       4119.832506       4173.281022       4226.729538    0.402836474001   -0.381994164662   -0.127897157708 1.48323969742e-08    0.698579752002 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15R3.B1"       4173.281022       4226.729538        4333.62657    0.218059472143    0.167524319598    0.139590600451 1.48323969742e-08    0.139436257863 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16R3.B1"       4226.729538        4333.62657       4387.075086    0.313592732969   -0.216519386733   -0.226847431856 1.48323969742e-08    0.621293222362 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18R3.B1"        4333.62657       4387.075086       4440.523602    0.136014035094   -0.120620267626   0.0628535502596 1.48323969742e-08    0.826453876709 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19R3.B1"       4387.075086       4440.523602       4547.420634   0.0582991369359   0.0529288572358  -0.0244402422081 1.48323969742e-08    0.318848436337 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20R3.B1"       4440.523602       4547.420634       4707.766181    0.236873690751   0.0928880243369    0.217901262742 1.48323969742e-08   0.0641328355978 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22R3.B1"       4547.420634       4707.766181       4975.008761    0.222393994762   -0.115103171647    0.190290169959 1.48323969742e-08     0.91341943133 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25R3.B1"       4707.766181       4975.008761       5028.457277    0.314789478952   -0.312351814271  -0.0390993629134 1.48323969742e-08    0.730180501394 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30R3.B1"       4975.008761       5028.457277       5081.905793    0.280174617022    0.274054069503    0.058242450261 1.48323969742e-08    0.216671967758 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31R3.B1"       5028.457277       5081.905793       5135.354309   0.0907663698163  -0.0729985252909  -0.0539420911255 1.48323969742e-08     0.64871538258 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32R3.B1"       5081.905793       5135.354309       5188.802825    0.175233390134   -0.175135629373  0.00585255003456 1.48323969742e-08    0.755316541118 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33R3.B1"       5135.354309       5188.802825        5242.25134    0.220834176866    0.219266052892   0.0262703582305 1.48323969742e-08    0.231022040775 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.34R3.B1"       5188.802825        5242.25134       5295.699856   0.0684660872627  -0.0609027460074  -0.0312803553978 1.48323969742e-08    0.674484563683 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33L4.B1"        5242.25134       5295.699856       5349.148372   0.0980267219783  -0.0422521390424   0.0884533491065 1.48323969742e-08    0.929075728575 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32L4.B1"       5295.699856       5349.148372       5402.596888    0.391914040095  -0.0801760332005   -0.383625362201 1.48323969742e-08    0.532790704767 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31L4.B1"       5349.148372       5402.596888       5456.045404    0.479468631562    0.168074891023    0.449044540842 1.48323969742e-08   0.0570016588028 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30L4.B1"       5402.596888       5456.045404        5509.49392    0.258522592291   -0.108637541937   -0.234588608433 1.48323969742e-08    0.569024348749 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29L4.B1"       5456.045404        5509.49392       5562.942436   0.0625462776817   0.0475426455872  -0.0406415268219 1.48323969742e-08    0.362570182622 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28L4.B1"        5509.49392       5562.942436       5616.390952     0.17205300268   -0.171916198313   0.0068597732368 1.48323969742e-08    0.756347208473 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27L4.B1"       5562.942436       5616.390952       5669.839468    0.195594094514    0.178974832332   0.0788990443553 1.48323969742e-08    0.183917375177 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26L4.B1"       5616.390952       5669.839468       5723.287984    0.485538497438   -0.190446972897   -0.446629133632 1.48323969742e-08    0.564149632469 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25L4.B1"       5669.839468       5723.287984         5776.7365    0.559943870938     0.10721198985    0.549584140813 1.48323969742e-08    0.030662599653 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24L4.B1"       5723.287984         5776.7365       5830.185015    0.564601297534  -0.0394297450213   -0.563222798176 1.48323969742e-08    0.511123869358 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23L4.B1"         5776.7365       5830.185015       5883.633531    0.310648736144  -0.0783190508125    0.300613977632 1.48323969742e-08    0.959437020117 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22L4.B1"       5830.185015       5883.633531       5937.082047    0.276695919362    0.129366939143   -0.244591142212 1.48323969742e-08    0.422569848173 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21L4.B1"       5883.633531       5937.082047       5990.530563    0.194224906637  -0.0857600212247    0.174265696905 1.48323969742e-08    0.927214378821 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20L4.B1"       5937.082047       5990.530563       6043.979079    0.263517975427   0.0577053379357   -0.257122183693 1.48323969742e-08    0.464863419956 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19L4.B1"       5990.530563       6043.979079       6097.427595    0.149588209595   -0.059827697354    0.137103169471 1.48323969742e-08    0.934513866589 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18L4.B1"       6043.979079       6097.427595       6150.876111   0.0909381793149   0.0870446009807   -0.026324701275 1.48323969742e-08    0.296741034437 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17L4.B1"       6097.427595       6150.876111       6204.324627   0.0933620741779  -0.0561471540908  -0.0745920503962 1.48323969742e-08    0.602693385437 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16L4.B1"       6150.876111       6204.324627       6257.773143    0.303678861146 -0.00829708131173    0.303565494002 1.48323969742e-08    0.995651044508 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15L4.B1"       6204.324627       6257.773143       6311.221659    0.425068637276   0.0170385229671   -0.424727012481 1.48323969742e-08    0.493618696783 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14L4.B1"       6257.773143       6311.221659       6364.670174    0.487000934785   0.0364129386508    0.485637733687 1.48323969742e-08   0.0119110912924 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13L4.B1"       6311.221659       6364.670174        6418.11869    0.404408342871  -0.0333833092923   -0.403028116196 1.48323969742e-08    0.513152971552 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12L4.B1"       6364.670174        6418.11869       6469.957401    0.286554192538  -0.0816955135567    0.274661880001 1.48323969742e-08    0.953987223723 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11L4.B1"        6418.11869       6469.957401       6509.022412   0.0399989640455    0.036301144071  -0.0167971445146 1.48323969742e-08    0.318974353405 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10L4.B1"       6469.957401       6509.022412       6549.485422    0.117343248246    0.101752811759   0.0584448732415 1.48323969742e-08      0.1670215628 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9L4.B1"       6509.022412       6549.485422       6588.549433    0.290043063763   -0.282635449922  -0.0651320296365 1.48323969742e-08    0.713952784238 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8L4.B1"       6549.485422       6588.549433       6685.153433    0.410645921033    0.264769564505    0.313890347371 1.48323969742e-08    0.111522103789 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7L4.B1"       6588.549433       6685.153433       6722.153433     1.89935780708   -0.953396016547    -1.64274042836 1.48323969742e-08    0.583693225535 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYB.6L4.B1"       6685.153433       6722.153433       6798.755933     2.09602955027     0.92530506901     1.88073134841 1.48323969742e-08   0.0727689560272 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYA.5L4.B1"       6722.153433       6798.755933       6824.619933     1.49684676178  -0.0419970258695    -1.49625749057 1.48323969742e-08    0.504465995908 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWI.A5L4.B1"       6798.755933       6824.619933       6833.504933     3.20721387523     2.45206496243     2.06726830903 1.48323969742e-08    0.138518572821 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5L4.B1"       6824.619933       6833.504933       6881.553933     3.14587426698    -3.14150099281   -0.165820432535 1.48323969742e-08    0.741606982547 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5L4.B1"       6833.504933       6881.553933       6890.438933     3.69292982108     2.13374048835    -3.01411383192 1.48323969742e-08    0.401957495937 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5R4.B1"       6881.553933       6890.438933       6992.829433     2.76255232074    -1.60729142835     2.24684436247 1.48323969742e-08    0.901171593463 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5R4.B1"       6890.438933       6992.829433       7024.393433     0.29084506011    0.278251813055   0.0846568220644 1.48323969742e-08    0.202994056784 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYB.5R4.B1"       6992.829433       7024.393433       7120.909433    0.476683191447   -0.409240291259   -0.244436595087 1.48323969742e-08    0.664306665086 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYA.6R4.B1"       7024.393433       7120.909433       7158.698443    0.286833263358    0.226364723829    0.176159963596 1.48323969742e-08      0.1447485652 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7R4.B1"       7120.909433       7158.698443       7197.763454    0.159680083706   -0.135742964754  -0.0840926670541 1.48323969742e-08    0.661727265431 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8R4.B1"       7158.698443       7197.763454       7238.226465     0.12065483772  -0.0659781105716   -0.101017220267 1.48323969742e-08    0.592083471618 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9R4.B1"       7197.763454       7238.226465       7290.065175    0.169603750393    0.130751971411   -0.108024784746 1.48323969742e-08    0.359896855523 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10R4.B1"       7238.226465       7290.065175       7344.788691    0.187554716356   -0.143162542528    0.121166241355 1.48323969742e-08    0.861786257118 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11R4.B1"       7290.065175       7344.788691       7398.237207    0.132518031593     0.11490807992  -0.0660088014311 1.48323969742e-08    0.332986553346 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12R4.B1"       7344.788691       7398.237207       7451.685723    0.103395645395  -0.0871399509332  -0.0556532877555 1.48323969742e-08    0.659541748706 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13R4.B1"       7398.237207       7451.685723       7505.134239    0.173281315864   0.0759026452922    0.155772920834 1.48323969742e-08   0.0721620543776 1.48323969742e-08               0.0               0.0               0.0                 0
