@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ FILES %s ""
*            NAME                 S                S1                S2             X3000            X3000i            X3000r          X3000RMS        X3000PHASE     X3000PHASERMS            X3000M           X3000Mi           X3000Mr       X3000MPHASE
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.11R2.B1"       625.4967424       787.1172901        840.565806    0.302249946875   0.0686629449658   -0.294347465378 1.48323969742e-08    0.463525901789 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14R2.B1"       787.1172901        840.565806       894.0143219    0.357823366375   -0.339647097953    0.112594006839 1.48323969742e-08    0.800945860849 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15R2.B1"        840.565806       894.0143219       947.4628378    0.389902925375    0.389828593506 -0.00761307433973 1.48323969742e-08    0.253107787446 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16R2.B1"       894.0143219       947.4628378       1000.911354    0.405012523106   -0.364525928563   -0.176510598202 1.48323969742e-08    0.678230068825 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17R2.B1"       947.4628378       1000.911354        1054.35987   0.0107591218266   0.0101082456943  0.00368538620249 1.48323969742e-08    0.194357071036 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18R2.B1"       1000.911354        1054.35987       1107.808386    0.278423032817     0.26624803199   0.0814332282586 1.48323969742e-08    0.202759718567 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19R2.B1"        1054.35987       1107.808386       1161.256901    0.195273538688   -0.172625736235   -0.091280392754 1.48323969742e-08    0.672586601542 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20R2.B1"       1107.808386       1161.256901       1214.705417   0.0525092989797   0.0354453972617   0.0387408091332 1.48323969742e-08    0.117934852017 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21R2.B1"       1161.256901       1214.705417       1268.153933    0.121873253189   -0.120689721276   0.0169434654475 1.48323969742e-08    0.772198467858 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22R2.B1"       1214.705417       1268.153933       1321.602449    0.169527223228   0.0867168355029   -0.145669728687 1.48323969742e-08    0.414541012157 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23R2.B1"       1268.153933       1321.602449       1428.499481    0.094294969062  -0.0183783572256   0.0924866324184 1.48323969742e-08    0.968780422759 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24R2.B1"       1321.602449       1428.499481       1481.947997    0.138012545455  -0.0168367539585   -0.136981701037 1.48323969742e-08    0.519464493127 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26R2.B1"       1428.499481       1481.947997       1535.396513   0.0555247443774  -0.0442890285367   0.0334884933889 1.48323969742e-08    0.853039470427 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27R2.B1"       1481.947997       1535.396513       1588.845029    0.135801509153    0.108681945786   0.0814265592325 1.48323969742e-08     0.14766321778 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28R2.B1"       1535.396513       1588.845029       1642.293545    0.251005106731  -0.0722314345729    -0.24038756928 1.48323969742e-08    0.546456731899 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29R2.B1"       1588.845029       1642.293545        1695.74206    0.292739604491    0.246473204824    0.157947571496 1.48323969742e-08    0.159297245658 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30R2.B1"       1642.293545        1695.74206       1802.639092    0.201254637934   -0.165655057107   -0.114288369244 1.48323969742e-08    0.653881988872 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31R2.B1"        1695.74206       1802.639092       1856.087608    0.179403713503    0.179316742666 -0.00558553653404 1.48323969742e-08    0.254955914289 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33R2.B1"       1802.639092       1856.087608       1909.536124    0.209313896626  -0.0210868058352   -0.208249019063 1.48323969742e-08    0.516060913018 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.34R2.B1"       1856.087608       1909.536124        1962.98464    0.257624302588  0.00454678319829    0.257584176623 1.48323969742e-08  0.00280905406166 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33L3.B1"       1909.536124        1962.98464       2016.433156    0.207346416014  -0.0956830088073   -0.183949172489 1.48323969742e-08    0.576337913953 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32L3.B1"        1962.98464       2016.433156       2069.881672    0.110332583505    0.106656611858  -0.0282426296555 1.48323969742e-08    0.291198607287 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31L3.B1"       2016.433156       2069.881672       2123.330188      0.1033633391  -0.0591425382266   0.0847711038152 1.48323969742e-08    0.903048739899 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30L3.B1"       2069.881672       2123.330188       2176.778704   0.0130085112659 -0.00394400530106   0.0123962166624 1.48323969742e-08    0.950974738865 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29L3.B1"       2123.330188       2176.778704        2230.22722    0.318953552538    0.271055398835   -0.168108118303 1.48323969742e-08    0.338353117358 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28L3.B1"       2176.778704        2230.22722       2283.675735    0.445001729644   -0.352326180025    0.271832305393 1.48323969742e-08    0.854587434944 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27L3.B1"        2230.22722       2283.675735       2337.124251    0.319574709226  -0.0498102824327    -0.31566902056 1.48323969742e-08    0.524908125483 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26L3.B1"       2283.675735       2337.124251       2390.572767    0.370684057034    0.323018361899    0.181840061634 1.48323969742e-08    0.168397458848 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25L3.B1"       2337.124251       2390.572767       2444.021283    0.185160812409   -0.182386834633   0.0319306906389 1.48323969742e-08     0.77758390647 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24L3.B1"       2390.572767       2444.021283       2497.469799    0.200666775705   -0.071638877234   -0.187443394497 1.48323969742e-08    0.558100905259 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23L3.B1"       2444.021283       2497.469799       2550.918315    0.161443767009   -0.145944575362   0.0690236975868 1.48323969742e-08    0.820309874789 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22L3.B1"       2497.469799       2550.918315       2604.366831    0.184376595663    0.181283245534  -0.0336320370605 1.48323969742e-08    0.279194822694 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21L3.B1"       2550.918315       2604.366831       2657.815347    0.117387373284    0.015211124098    0.116397667976 1.48323969742e-08   0.0206815455821 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20L3.B1"       2604.366831       2657.815347       2711.263863    0.374209976831   -0.287733164306   -0.239254535838 1.48323969742e-08    0.639599882861 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19L3.B1"       2657.815347       2711.263863       2764.712379    0.198288320841   0.0818083395597    0.180625728401 1.48323969742e-08   0.0676848553579 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18L3.B1"       2711.263863       2764.712379       2818.160894    0.143887854629    0.134912790545   0.0500225314953 1.48323969742e-08    0.193489968504 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17L3.B1"       2764.712379       2818.160894        2871.60941    0.160600935314    -0.11999035246   -0.106747251676 1.48323969742e-08    0.634285240153 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16L3.B1"       2818.160894        2871.60941       2978.506442    0.103255128349 -0.00209674208418     0.10323383749 1.48323969742e-08    0.996767910604 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15L3.B1"        2871.60941       2978.506442       3031.954958   0.0794586357249   0.0467928992534   0.0642191511211 1.48323969742e-08     0.10021868818 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13L3.B1"       2978.506442       3031.954958       3085.403474    0.147994394362   -0.145052432046  -0.0293620966582 1.48323969742e-08    0.718212737649 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12L3.B1"       3031.954958       3085.403474       3138.184185    0.148148429486    0.148138308693    0.001731663024 1.48323969742e-08    0.248139642741 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11L3.B1"       3085.403474       3138.184185       3177.249195    0.301420890651   -0.297815092784   0.0464835866827 1.48323969742e-08      0.7746424021 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10L3.B1"       3138.184185       3177.249195       3217.712206    0.264944074222     0.26138628122  -0.0432732533436 1.48323969742e-08    0.276111724554 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9L3.B1"       3177.249195       3217.712206       3256.776216    0.560251603018   -0.556184369112   0.0673855046767 1.48323969742e-08    0.769189172033 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8L3.B1"       3217.712206       3256.776216       3329.415216    0.642235581883    0.638051774125  -0.0731879510103 1.48323969742e-08     0.26817648306 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7L3.B1"       3256.776216       3329.415216       3371.119716    0.126609008761  0.00104570934184    0.126604690242 1.48323969742e-08  0.00131453286542 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.6L3.B1"       3329.415216       3371.119716       3400.089716    0.876121806055   -0.614580356766   -0.624404039163 1.48323969742e-08    0.623738115786 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWG.A5L3.B1"       3371.119716       3400.089716       3475.217716     1.43257425926      0.8675037957     1.14004656604 1.48323969742e-08    0.103524596325 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5L3.B1"       3400.089716       3475.217716       3502.762716     3.27784283521      2.8305165102     1.65300633326 1.48323969742e-08    0.165875840899 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4L3.B1"       3475.217716       3502.762716       3547.727716     6.31083978242    -5.25128463858    -3.50010119912 1.48323969742e-08    0.656432326561 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4L3.B1"       3502.762716       3547.727716       3575.272716     2.71884760622     2.27956956634     1.48178773719 1.48323969742e-08    0.158263720696 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4R3.B1"       3547.727716       3575.272716       3650.400716    0.248378535625   -0.208110295379   -0.135580241615 1.48323969742e-08    0.658101264916 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4R3.B1"       3575.272716       3650.400716       3679.118716     3.56193488948     2.61372662187     2.41987877858 1.48323969742e-08    0.131126146507 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5R3.B1"       3650.400716       3679.118716       3718.936716     4.52469738543    -3.40810614872    -2.97618865476 1.48323969742e-08    0.635750947055 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWJ.A5R3.B1"       3679.118716       3718.936716       3731.015216    0.893659542996    0.480146357264    0.753715366962 1.48323969742e-08   0.0902742798402 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWC.6R3.B1"       3718.936716       3731.015216       3825.903227    0.181508591235    0.155078336108  -0.0943190243909 1.48323969742e-08    0.336966859935 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMR.6R3.B1"       3731.015216       3825.903227       3864.968238   0.0453716985068  0.00554231476472   0.0450319194843 1.48323969742e-08   0.0194900203755 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8R3.B1"       3825.903227       3864.968238       3905.431248    0.154598069167   -0.154418412308 -0.00745096840585 1.48323969742e-08    0.742326436994 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9R3.B1"       3864.968238       3905.431248       3958.211959    0.143361697734    0.112817440428   0.0884579081399 1.48323969742e-08    0.144168645201 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10R3.B1"       3905.431248       3958.211959       4012.935475    0.139544962259  -0.0734057274374   -0.118677696604 1.48323969742e-08    0.588161217753 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11R3.B1"       3958.211959       4012.935475       4066.383991    0.070042891648   0.0493569528821   0.0496980670913 1.48323969742e-08      0.1244519228 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12R3.B1"       4012.935475       4066.383991       4119.832506    0.256234102353   -0.178482654116    0.183847375255 1.48323969742e-08    0.877356303464 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13R3.B1"       4066.383991       4119.832506       4173.281022    0.289557327469    0.191759779724   -0.216959979653 1.48323969742e-08    0.384800518725 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14R3.B1"       4119.832506       4173.281022       4226.729538    0.402235825151   -0.381424592713   -0.127706456802 1.48323969742e-08    0.698579752002 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15R3.B1"       4173.281022       4226.729538       4280.178054     25.2590759111    -20.4835996917    -14.7798193342 1.48323969742e-08    0.650521922213 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16R3.B1"       4226.729538       4280.178054        4333.62657     30.8923823875     25.0411179805     18.0909286622 1.48323969742e-08    0.150427254624 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17R3.B1"       4280.178054        4333.62657       4387.075086     9.63027770384    -7.77270982603    -5.68570405609 1.48323969742e-08     0.64948524769 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18R3.B1"        4333.62657       4387.075086       4440.523602    0.135811231527   -0.120440416919   0.0627598325475 1.48323969742e-08    0.826453876709 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19R3.B1"       4387.075086       4440.523602       4547.420634   0.0582122100765   0.0528499377256  -0.0244038006137 1.48323969742e-08    0.318848436337 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20R3.B1"       4440.523602       4547.420634        4600.86915   0.0502320389881  -0.0264273432805  -0.0427183013244 1.48323969742e-08    0.588174119848 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22R3.B1"       4547.420634        4600.86915       4707.766181    0.178617638465   0.0743574987881    0.162404504693 1.48323969742e-08   0.0683356919052 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23R3.B1"        4600.86915       4707.766181       4814.663213   0.0104582014828   0.0104205119754 -0.000887078590956 1.48323969742e-08    0.263515974731 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25R3.B1"       4707.766181       4814.663213       4868.111729    0.172814607956    0.109996654543   -0.133287751546 1.48323969742e-08    0.390190575101 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27R3.B1"       4814.663213       4868.111729       4975.008761    0.122525995149   0.0647736068057     0.10400480445 1.48323969742e-08   0.0886511610898 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28R3.B1"       4868.111729       4975.008761       5028.457277    0.145952233111   -0.078762763162   -0.122875878386 1.48323969742e-08    0.590721245575 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30R3.B1"       4975.008761       5028.457277       5081.905793     0.27975686299    0.273645441506   0.0581556079241 1.48323969742e-08    0.216671967758 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31R3.B1"       5028.457277       5081.905793       5135.354309   0.0906310327276  -0.0728896809257  -0.0538616608341 1.48323969742e-08     0.64871538258 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32R3.B1"       5081.905793       5135.354309       5188.802825    0.174972108594   -0.174874493599  0.00584382359673 1.48323969742e-08    0.755316541118 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33R3.B1"       5135.354309       5188.802825        5242.25134    0.220504902327    0.218939116502   0.0262311878438 1.48323969742e-08    0.231022040775 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.34R3.B1"       5188.802825        5242.25134       5295.699856   0.0683640009839  -0.0608119370398  -0.0312337148607 1.48323969742e-08    0.674484563683 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33L4.B1"        5242.25134       5295.699856       5349.148372     0.09788055935  -0.0421891390403   0.0883214608445 1.48323969742e-08    0.929075728575 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32L4.B1"       5295.699856       5349.148372       5402.596888    0.391329677127  -0.0800564868207   -0.383053358056 1.48323969742e-08    0.532790704767 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31L4.B1"       5349.148372       5402.596888       5456.045404    0.478753720424    0.167824283155    0.448374993508 1.48323969742e-08   0.0570016588028 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30L4.B1"       5402.596888       5456.045404        5509.49392    0.258137122484   -0.108475558058   -0.234238825365 1.48323969742e-08    0.569024348749 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29L4.B1"       5456.045404        5509.49392       5562.942436   0.0624530181281   0.0474717571815  -0.0405809283212 1.48323969742e-08    0.362570182622 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28L4.B1"        5509.49392       5562.942436       5616.390952    0.171796463254   -0.171659862868     0.00684954498 1.48323969742e-08    0.756347208473 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27L4.B1"       5562.942436       5616.390952       5669.839468    0.195302454169    0.178707972119   0.0787814020282 1.48323969742e-08    0.183917375177 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26L4.B1"       5616.390952       5669.839468       5723.287984    0.484814535834   -0.190163007162   -0.445963187789 1.48323969742e-08    0.564149632469 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25L4.B1"       5669.839468       5723.287984         5776.7365    0.559108967289    0.107052131539    0.548764684027 1.48323969742e-08    0.030662599653 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24L4.B1"       5723.287984         5776.7365       5830.185015    0.563759449435  -0.0393709533464   -0.562383005486 1.48323969742e-08    0.511123869358 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23L4.B1"         5776.7365       5830.185015       5883.633531    0.310185543712   -0.078202273284    0.300165747515 1.48323969742e-08    0.959437020117 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22L4.B1"       5830.185015       5883.633531       5937.082047    0.276283352238     0.12917404672   -0.244226444878 1.48323969742e-08    0.422569848173 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21L4.B1"       5883.633531       5937.082047       5990.530563    0.193935307819  -0.0856321488461    0.174005858243 1.48323969742e-08    0.927214378821 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20L4.B1"       5937.082047       5990.530563       6043.979079     0.26312505726   0.0576192964596   -0.256738801964 1.48323969742e-08    0.464863419956 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19L4.B1"       5990.530563       6043.979079       6097.427595    0.149365166271  -0.0597384913363    0.136898741952 1.48323969742e-08    0.934513866589 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18L4.B1"       6043.979079       6097.427595       6150.876111   0.0908025860498    0.086914813231  -0.0262854498602 1.48323969742e-08    0.296741034437 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17L4.B1"       6097.427595       6150.876111       6204.324627   0.0932228667672  -0.0560634359428  -0.0744808300073 1.48323969742e-08    0.602693385437 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16L4.B1"       6150.876111       6204.324627       6257.773143    0.303226061138 -0.00828470995842     0.30311286303 1.48323969742e-08    0.995651044508 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15L4.B1"       6204.324627       6257.773143       6311.221659    0.424434839185   0.0170131176975   -0.424093723769 1.48323969742e-08    0.493618696783 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14L4.B1"       6257.773143       6311.221659       6364.670174    0.486274792615   0.0363586451815    0.484913624116 1.48323969742e-08   0.0119110912924 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13L4.B1"       6311.221659       6364.670174        6418.11869    0.403805350288  -0.0333335331483   -0.402427181598 1.48323969742e-08    0.513152971552 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12L4.B1"       6364.670174        6418.11869       6469.957401    0.286126926247  -0.0815737015575    0.274252345728 1.48323969742e-08    0.953987223723 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11L4.B1"        6418.11869       6469.957401       6509.022412   0.0399393236373   0.0362470172929  -0.0167720991521 1.48323969742e-08    0.318974353405 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10L4.B1"       6469.957401       6509.022412       6549.485422    0.117168283734    0.101601093348   0.0583577290821 1.48323969742e-08      0.1670215628 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9L4.B1"       6509.022412       6549.485422       6588.549433    0.289610595395   -0.282214026667  -0.0650349146005 1.48323969742e-08    0.713952784238 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8L4.B1"       6549.485422       6588.549433       6685.153433    0.410033627916    0.264374780158    0.313422321539 1.48323969742e-08    0.111522103789 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7L4.B1"       6588.549433       6685.153433       6722.153433     1.89652577186    -0.95197445654    -1.64029102217 1.48323969742e-08    0.583693225535 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYB.6L4.B1"       6685.153433       6722.153433       6798.755933     2.09290426788    0.923925393977     1.87792708615 1.48323969742e-08   0.0727689560272 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYA.5L4.B1"       6722.153433       6798.755933       6824.619933     1.49461489018  -0.0419344062535     -1.4940264976 1.48323969742e-08    0.504465995908 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWI.A5L4.B1"       6798.755933       6824.619933       6833.504933     3.20243176276     2.44840881385     2.06418591105 1.48323969742e-08    0.138518572821 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5L4.B1"       6824.619933       6833.504933       6881.553933     3.14118361486    -3.13681686145   -0.165573186175 1.48323969742e-08    0.741606982547 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5L4.B1"       6833.504933       6881.553933       6890.438933     3.68742348242     2.13055897711    -3.00961964105 1.48323969742e-08    0.401957495937 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5R4.B1"       6881.553933       6890.438933       6992.829433     2.75843322035    -1.60489487836     2.24349420783 1.48323969742e-08    0.901171593463 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5R4.B1"       6890.438933       6992.829433       7024.393433    0.290411395926    0.277836926017   0.0845305946096 1.48323969742e-08    0.202994056784 1.48323969742e-08               0.0               0.0               0.0                 0
