@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ CG %le 0.000543948021436
@ QG %le -2.93706993126
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds"
*            NAME                 S             COUNT            F1001W            FWSTD1            F1001R            F1001I            F1010W            FWSTD2            F1010R            F1010I             Q1001          Q1001STD             Q1010          Q1010STD         MDLF1001R         MDLF1001I         MDLF1010R         MDLF1010I
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.31R2.B1"        1695.74206                 1   0.0734075997176 0.000211307216311  0.00137294528149  -0.0733947594692   0.0151568083127 0.000192352305328 -0.00869827863679  -0.0124124448432     1.61582648835   0.0753539816738    0.651370172013  0.00621474668346               0.0               0.0               0.0               0.0
    "BPM.33L3.B1"       1909.536124                 1   0.0687081715786 0.000320935300785   -0.016324506925  -0.0667407170723   0.0183355186578 0.000324128454834  -0.0107573332596  -0.0148482667538         1.5275093   0.0763494098193    0.648872328788 0.000257852176539               0.0               0.0               0.0               0.0
    "BPM.32L3.B1"        1962.98464                 1   0.0616631456486 0.000212899123779  -0.0207752328286  -0.0580580160891    0.016402592643 0.000333658507949 -0.00846026628842   0.0140523642047     1.49207443179   0.0569268253257    0.335556300889   0.0506968641277               0.0               0.0               0.0               0.0
    "BPM.31L3.B1"       2016.433156                 1   0.0633332866884 0.000292070861356  -0.0138713838938  -0.0617955492865   0.0163565921744 0.000242419843743   0.0120269182659   0.0110856368597     1.53402370978   0.0805765784563    0.118277162762  0.00666990691077               0.0               0.0               0.0               0.0
    "BPM.30L3.B1"       2069.881672                 1   0.0589797275919 0.000304703925667  -0.0248470725241  -0.0534904781601   0.0167645314814 0.000254974717112      0.0113364541  -0.0123504787045     1.46091987281   0.0712993493728     0.86639852812    0.019144575767               0.0               0.0               0.0               0.0
    "BPM.29L3.B1"       2123.330188                 1   0.0744790302054  0.00035925068657  -0.0370156264912  -0.0646294772979   0.0310039810807  0.00032067295763  -0.0246981340524  -0.0187416385938     1.43179622737    0.149915906963     0.60206632606   0.0547269844324               0.0               0.0               0.0               0.0
    "BPM.26L3.B1"       2283.675735                 1   0.0631987341635 0.000327140209321  -0.0310481369394  -0.0550462822765   0.0147875818463 0.000220780190594   0.0115649813258 -0.00921541012626     1.43404177994   0.0626117787426    0.891075687748  0.00468140701657               0.0               0.0               0.0               0.0
    "BPM.25L3.B1"       2337.124251                 1   0.0736302874173 0.000346552381363  -0.0250204281926  -0.0692488079191   0.0167540659157 0.000370278028566 -0.00967977934731  -0.0136748161411     1.49102308881   0.0629889393732    0.650618145712   0.0258035708462               0.0               0.0               0.0               0.0
    "BPM.24L3.B1"       2390.572767                 1   0.0677709258404 0.000222744634402  -0.0309549672244  -0.0602883769345   0.0180127885917 0.000284036368395  -0.0138333459353   0.0115368580248     1.44743259398   0.0940952995332    0.388563595776   0.0370343167352               0.0               0.0               0.0               0.0
    "BPM.23L3.B1"       2444.021283                 1   0.0597319860855 0.000211327759063  -0.0224108235093  -0.0553684490604    0.019096675278 0.000131902845947   0.0147798494653   0.0120929341541     1.47808417401   0.0905684808661    0.108914062801   0.0283107978774               0.0               0.0               0.0               0.0
    "BPM.22L3.B1"       2497.469799                 1   0.0620792571814 0.000332861702067  -0.0364424303791   -0.050257173023   0.0122454097292 0.000322994539356  0.00855346064543 -0.00876289737605     1.39516504429   0.0532503612248     0.87127278043   0.0177504753471               0.0               0.0               0.0               0.0
    "BPM.21L3.B1"       2550.918315                 1   0.0745342473794 0.000334497156233  -0.0280775170995  -0.0690435157415   0.0143687885872 0.000401942666738  -0.0076695999257  -0.0121506922619     1.47752520037   0.0669767460548    0.659024471448   0.0317244159464               0.0               0.0               0.0               0.0
    "BPM.20L3.B1"       2604.366831                 1   0.0587480680907 0.000184769186662  -0.0240067999498  -0.0536191109639    0.013453584887    0.000477770465 -0.00300912930339   0.0131127452178     1.46566536833   0.0762443275081    0.285311265431    0.100005502115               0.0               0.0               0.0               0.0
    "BPM.19L3.B1"       2657.815347                 1   0.0715311875882  0.00016345211112  -0.0416473589551   -0.058156756184  0.00954535228364 0.000437939859452  0.00225140055415  0.00927604149212     1.39718744503    0.023778849071    0.211666213335   0.0246588567116               0.0               0.0               0.0               0.0
    "BPM.18L3.B1"       2711.263863                 1   0.0667593095149 0.000270328231199  -0.0400859092147   -0.053384691526   0.0186998320334 0.000277173817407   0.0152627810288  -0.0108042229403     1.38946730123   0.0790871117153    0.900099303141   0.0483485320418               0.0               0.0               0.0               0.0
    "BPM.17L3.B1"       2764.712379                 1   0.0525352436647 0.000405659837175  -0.0306383861623  -0.0426760016903   0.0153575294079 0.000273897965473  -0.0123940438511 -0.00906870368524     1.39677970398   0.0462189007584    0.599296029873   0.0071317358127               0.0               0.0               0.0               0.0
    "BPM.13L3.B1"       2978.506442                 1   0.0653751266405 0.000340031274085  -0.0362427482484  -0.0544092858128   0.0183442375442 0.000222398266597  -0.0138822562689  -0.0119914140936     1.40874673031   0.0615061077986    0.612123349278    0.114963053561               0.0               0.0               0.0               0.0
    "BPM.12L3.B1"       3031.954958                 1    0.052407269163 0.000208631899397  -0.0268494418066  -0.0450069920767   0.0190160959092  0.00037713586452 -0.00641855918233   0.0179001117776     1.42573186797   0.0835682943653    0.304167000418   0.0789557388486               0.0               0.0               0.0               0.0
    "BPM.11L3.B1"       3085.403474                 1   0.0618750068436 0.000198433567085  -0.0422726989465  -0.0451833530814  0.00771915225163 0.000199180818196  0.00558314385867  0.00533046115616     1.35256116322   0.0642830662038    0.121065299466   0.0253693950695               0.0               0.0               0.0               0.0
    "BPM.10L3.B1"       3138.184185                 1   0.0515680363186 0.000308431726909  -0.0492769196245  -0.0152002487503   0.0177388211519 0.000373884963009   0.0133101270375   -0.011726307778     1.17514760163    0.062970847245    0.883227726966   0.0309299820847               0.0               0.0               0.0               0.0
     "BPM.9L3.B1"       3177.249195                 1   0.0596107717661 0.000399395734274  -0.0387441137357  -0.0453027345906    0.015519033864 0.000479811134681  -0.0061891602875  -0.0142314688985     1.36779643039   0.0538868261974    0.683297967806   0.0761319751958               0.0               0.0               0.0               0.0
     "BPM.8L3.B1"       3217.712206                 1   0.0571682083247 0.000266116955229 -0.00676977290265   -0.056765960028    0.014499252108  0.00031028206414  -0.0140237199377  0.00368287805967     1.56889940335   0.0719893524561    0.458178245271   0.0314354267937               0.0               0.0               0.0               0.0
     "BPM.7L3.B1"       3256.776216                 1   0.0575807626956 0.000268290784888   0.0311098089581   -0.048453317938   0.0158395629892 0.000425548811223  0.00402933229805   0.0153184932979     1.80437590502   0.0454921000851    0.208632045788   0.0901316295081               0.0               0.0               0.0               0.0
     "BPM.6L3.B1"       3329.415216                 1   0.0584361927137 0.000843748157787   0.0316644670232  -0.0491136452221   0.0163350173453 0.000918406762762    0.016090120872 -0.00281794286629     1.80501865237   0.0293624286797    0.970398817157   0.0772919988534               0.0               0.0               0.0               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1   0.0887322212069  0.00112424749753   0.0638812106823  -0.0615840726331      0.0260951315 0.000737486928057   0.0185266547665  -0.0183771312007      1.8839305573     0.12256434666     0.87383716498    0.165175493469               0.0               0.0               0.0               0.0
    "BPMW.5L3.B1"       3400.089716                 1   0.0594247327502 0.000656382200218   0.0147680863899   -0.057560424658   0.0132775616518 0.000473516954324  0.00269838338083  -0.0130004757816     1.69521433501   0.0422908901066    0.780956225968   0.0371126119193               0.0               0.0               0.0               0.0
   "BPMWE.4L3.B1"       3475.217716                 1     0.07226612479 0.000999480859511   0.0417074471033  -0.0590159440177   0.0206167764185  0.00169011494249  0.00743422155693  -0.0192297639021     1.81955605928  0.00584669443369    0.807042961393    0.103732211032               0.0               0.0               0.0               0.0
    "BPMW.4L3.B1"       3502.762716                 1   0.0735043367093  0.00133342447455  -0.0104443385776  -0.0727585273817    0.036710125022 0.000856229747042  -0.0352564890099  -0.0102280624667     1.56074461579   0.0763364950632     0.54381301949   0.0717299005771               0.0               0.0               0.0               0.0
   "BPMWE.4R3.B1"       3575.272716                 1   0.0778855800682 0.000353775240365  -0.0635861947866    -0.04497732112   0.0142379119569 0.000469984193851 -0.00497020166095   0.0133422349081     1.28321986867   0.0399078247704    0.306120040481    0.151404936942               0.0               0.0               0.0               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1   0.0298081935154 0.000699299769542  -0.0288413204616  -0.0075303807796   0.0211071119654 0.000201031113005   0.0187267204851  0.00973756208678     1.16018496062   0.0415605843042   0.0761580947396    0.096767353131               0.0               0.0               0.0               0.0
   "BPMWC.6R3.B1"       3718.936716                 1   0.0681800061394  0.00171942274314  -0.0543264463267  -0.0411964860963   0.0087785382361 0.000977702418259  0.00787210981776 -0.00388492221026     1.29454605054   0.0448784218062    0.925123584759   0.0185479305256               0.0               0.0               0.0               0.0
    "BPMR.6R3.B1"       3731.015216                 1   0.0750456193294 0.000305846225054  -0.0609569028716  -0.0437732906329    0.024202322793 0.000220383416085   0.0145573664085  -0.0193348263977     1.28565643342    0.133197481973    0.850951945836  0.00716259755206               0.0               0.0               0.0               0.0
     "BPM.8R3.B1"       3825.903227                 1   0.0491420671677 0.000473561022274  -0.0365698782886   0.0328266167533   0.0180115601043 0.000394901460721  -0.0156540695727  0.00890878236382    0.823123750738   0.0499087175434    0.416792387215   0.0366052447196               0.0               0.0               0.0               0.0
     "BPM.9R3.B1"       3864.968238                 1   0.0589459075848 0.000467452302934   -0.031555398302   0.0497883205079   0.0141338161437 0.000192418462411 -0.00187995998921   0.0140082300532    0.729410373213   0.0531653736487    0.270672428464   0.0326295629848               0.0               0.0               0.0               0.0
    "BPM.10R3.B1"       3905.431248                 1   0.0806434098281 0.000455294562906  -0.0336524970006    0.073286212853   0.0214907669176 0.000504002360071   0.0101007726563   0.0189691184416    0.683500138327   0.0565024187363     0.17177067561    0.107683789911               0.0               0.0               0.0               0.0
    "BPM.11R3.B1"       3958.211959                 1   0.0676860558557 0.000376548385224  -0.0492611688363   0.0464191706322   0.0183910584454 0.000264291175797   0.0154047877425    -0.01004607114    0.814860805112    0.121741852883    0.906153355419   0.0389386114437               0.0               0.0               0.0               0.0
    "BPM.12R3.B1"       4012.935475                 1   0.0612355027943 0.000182417791947   -0.029714528509   0.0535428202279   0.0133953031347 0.000299883393356 -0.00084758049389  -0.0133684611447    0.709517068085   0.0515203121577    0.738395328853    0.066855574907               0.0               0.0               0.0               0.0
    "BPM.13R3.B1"       4066.383991                 1   0.0637872353607 0.000296219319745  -0.0404617944697   0.0493118097746   0.0183375933242 0.000313209271678   -0.018326284341 0.000643918609383     0.77115876408   0.0580539368865    0.493389516281   0.0839139041514               0.0               0.0               0.0               0.0
    "BPM.14R3.B1"       4119.832506                 1   0.0607096736082 0.000348461719269  -0.0472989361276   0.0380588374863  0.00978070640951 0.000290418782914  0.00110106460419  0.00971853253358    0.841547266267   0.0690596712663     0.23156601122   0.0460586479936               0.0               0.0               0.0               0.0
    "BPM.15R3.B1"       4173.281022                 1   0.0250984447459 8.68942015769e-05  -0.0230571979414  0.00991451217929   0.0290471227591 0.000213811010315   0.0202178374024   0.0208560396853    0.934263906269   0.0866843453875    0.127209581711   0.0860652463167               0.0               0.0               0.0               0.0
    "BPM.17R3.B1"       4280.178054                 1   0.0628821514446 0.000216446988117  -0.0550748510785   0.0303467584592   0.0344378236429 0.000255479333176  -0.0235847490615  -0.0250942883734    0.900956609712   0.0670609265484    0.628633385682   0.0588465969201               0.0               0.0               0.0               0.0
    "BPM.19R3.B1"       4387.075086                 1   0.0627300631829 0.000180847776274  -0.0296563914245   0.0552771134794   0.0142436328979 0.000347808985216   0.0141493492427   0.0016361522359    0.704658240903   0.0609267781731   0.0182845938612   0.0543084902902               0.0               0.0               0.0               0.0
    "BPM.20R3.B1"       4440.523602                 1    0.079581436113 0.000289847361668  -0.0601284269531   0.0521323052047   0.0199544273092 0.000429022468633 -0.00301122937194  -0.0197259135887    0.829004972899     0.15015366877    0.724392039995    0.043352722411               0.0               0.0               0.0               0.0
    "BPM.22R3.B1"       4547.420634                 1   0.0616354206319 0.000339504909543  -0.0262438854007   0.0557690196753   0.0154648537426 0.000273914865222 -0.00362607296513   0.0150337385946    0.686698615535   0.0538245174618    0.287074172857   0.0447852308014               0.0               0.0               0.0               0.0
    "BPM.23R3.B1"        4600.86915                 1   0.0504350001089 0.000240290606736  -0.0278996861375    0.042015434657   0.0159507167491 0.000153319845021   0.0158776158853 -0.00152534540615     0.73667882735    0.143292124008    0.982724002869   0.0499231522224               0.0               0.0               0.0               0.0
    "BPM.25R3.B1"       4707.766181                 1   0.0717639168099  0.00031371845075  -0.0152406871777   0.0701268936304   0.0196499203455 0.000185024354844  -0.0194774511078 -0.00259774285233    0.609568399044   0.0980629238162    0.520026484112   0.0481265727431               0.0               0.0               0.0               0.0
    "BPM.27R3.B1"       4814.663213                 1   0.0594833564946 0.000164766742709 -0.000441554040605   0.0594817176105   0.0169522466617  0.00025162376115   0.0155407229823  0.00677234051607    0.539014745588    0.073382213919   0.0652722575381  0.00200650115896               0.0               0.0               0.0               0.0
    "BPM.28R3.B1"       4868.111729                 1   0.0711233952321 0.000275635554128  -0.0349884511686   0.0619220932638   0.0237808086669 0.000300133293007  -0.0013230836249   -0.023743974195     0.71213583744    0.173178855594    0.739610572509    0.104129336438               0.0               0.0               0.0               0.0
    "BPM.30R3.B1"       4975.008761                 1   0.0574611333336 0.000339627983248 -0.00324051043198   0.0573696865611    0.019790010362 0.000313182938774 -0.00743001710354   0.0183422832813    0.555750409094   0.0835435231101    0.310612123025  0.00269265565192               0.0               0.0               0.0               0.0
    "BPM.31R3.B1"       5028.457277                 1   0.0590008902603 0.000176852016232 -0.00101159087553   0.0589922175834   0.0174761104047 0.000259807972907   0.0161068475792  0.00678114267195    0.542335464455   0.0791008816629   0.0632901170518   0.0102029507302               0.0               0.0               0.0               0.0
    "BPM.32R3.B1"       5081.905793                 1   0.0559177210936 0.000180461202663 -0.00392591384257    0.055779734069    0.019240451626 0.000202421359641  0.00768541685794  -0.0176388589906    0.560477849761   0.0761633970947    0.813714498202   0.0156908476685               0.0               0.0               0.0               0.0
    "BPM.33R3.B1"       5135.354309                 1   0.0576806003486 0.000339498657106  0.00785563698085   0.0571431590323   0.0179321008032 0.000292066763501  -0.0155793739909 -0.00887937752709    0.489820335436   0.0854006245786    0.581244089493  0.00135383317201               0.0               0.0               0.0               0.0
    "BPM.34R3.B1"       5188.802825                 1   0.0499929803477 0.000348939474517  0.00381476192587   0.0498472233478   0.0196552630526  0.00031770549732 -0.00805072832665   0.0179308432338    0.510393076673   0.0811337100074    0.316510506282   0.0102437440386               0.0               0.0               0.0               0.0
    "BPM.33L4.B1"        5242.25134                 1   0.0510794536973 0.000209917442053   0.0103663309461   0.0500164950064   0.0187001744783 0.000175468123377    0.017115596169  0.00753345161909    0.466682054929   0.0706792740171   0.0658547572381   0.0146188062318               0.0               0.0               0.0               0.0
    "BPM.32L4.B1"       5295.699856                 1   0.0700257384143 0.000249743658959   0.0205443122654   0.0669442699117   0.0182663939819 0.000310519571614   0.0137549240927  -0.0120192850164    0.434783475492   0.0339373255028    0.883872918869    0.121190033293               0.0               0.0               0.0               0.0
    "BPM.31L4.B1"       5349.148372                 1   0.0713886949848 0.000302263253133    0.014859215062   0.0698251351547   0.0228760449232  0.00030779671502  -0.0161788683628  -0.0161727440414     0.46486733259    0.103340695733    0.623679683023  0.00496572880909               0.0               0.0               0.0               0.0
    "BPM.30L4.B1"       5402.596888                 1   0.0600630664709 0.000394634853309   0.0130999305284   0.0586170945547   0.0214640664938 0.000341705979776  -0.0120267710168    0.017778158773    0.461386450854    0.100492723578    0.343949626429   0.0312513959313               0.0               0.0               0.0               0.0
    "BPM.29L4.B1"       5456.045404                 1   0.0488873395161 0.000249179127595   0.0208810587522   0.0442035445451    0.021400076591 0.000131378212735   0.0190829897219  0.00968518360043    0.385756675084   0.0899978316673   0.0745933176462   0.0197160146638               0.0               0.0               0.0               0.0
    "BPM.28L4.B1"        5509.49392                 1   0.0479471211915 0.000118030936404  0.00993419982168   0.0469066957316   0.0195498602818 0.000240918721119  0.00527087735159  -0.0188259100439    0.465200579604   0.0755333876578    0.791809731582    0.014035318854               0.0               0.0               0.0               0.0
    "BPM.27L4.B1"       5562.942436                 1   0.0537842306521 0.000336701306034   0.0291840568457   0.0451778075262   0.0158873787833 0.000279884904173  -0.0129671215869 -0.00917946416488    0.340594492378   0.0539641575919    0.596806490504   0.0115427156557               0.0               0.0               0.0               0.0
    "BPM.26L4.B1"       5616.390952                 1   0.0560862493802 0.000359986098242   0.0169683725478   0.0534578497755   0.0192756194537 0.000307829427591   -0.011992466523   0.0150907339787    0.431506727345   0.0864992303561    0.356135052866  0.00775289992216               0.0               0.0               0.0               0.0
    "BPM.25L4.B1"       5669.839468                 1   0.0432853474011 0.000318589982927   0.0246705173795   0.0355666539312   0.0199947772928 0.000173554121139   0.0179704766607   0.0087665892783    0.329357898652   0.0611994906653   0.0720859932361   0.0501175853296               0.0               0.0               0.0               0.0
    "BPM.24L4.B1"       5723.287984                 1   0.0348227859584 0.000336141263862  0.00813038907785   0.0338603484233   0.0211284096697  0.00028616885681  0.00467174493392  -0.0206054481738    0.455995734641   0.0998756821161    0.783862763881   0.0512231677542               0.0               0.0               0.0               0.0
