@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ CG %le 0.000543948021436
@ CG_std %le 5.09504273347e-07
@ QG %le -2.93706993126
@ Q1F %le 0.309853389971
@ Q2F %le 0.319421650825
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds"
*            NAME                 S             COUNT            F1001W            FWSTD1            F1001R            F1001I            F1010W            FWSTD2            F1010R            F1010I             Q1001          Q1001STD             Q1010          Q1010STD         MDLF1001R         MDLF1001I         MDLF1010R         MDLF1010I
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.15R2.B1"        840.565806                 1   0.0319801979994 0.000227079806245   0.0141876790474  -0.0286608239123   0.0184156119325 0.000264824880487  -0.0169273785199 -0.00725249055782    0.823156464366    0.082271649641    0.564423845741   0.0457147311699               0.0               0.0               0.0               0.0
    "BPM.16R2.B1"       894.0143219                 1   0.0320434819232   0.0002347231401  0.00408523699683  -0.0317820007621   0.0106733873915 0.000163344000388  -0.0059225333907  0.00887945925412    0.770346103591   0.0315111184975    0.343619425428   0.0259616681559               0.0               0.0               0.0               0.0
    "BPM.17R2.B1"       947.4628378                 1   0.0357466118897 0.000216450369003  0.00614491900378  -0.0352144889502   0.0143903355023 0.000395925043911  0.00940058179974    0.010895449403    0.777495643937   0.0350220965246    0.136701142286   0.0389937892342               0.0               0.0               0.0               0.0
    "BPM.18R2.B1"       1000.911354                 1   0.0383900018047 0.000369333638234  0.00631153163084  -0.0378676221466   0.0153320204584 0.000118701829178   0.0121381267777  -0.0093667886527    0.776285296788   0.0593929768075     0.89539787184   0.0124590680377               0.0               0.0               0.0               0.0
    "BPM.19R2.B1"        1054.35987                 1   0.0356962010992 0.000300928952865  0.00854951533333  -0.0346572439827   0.0193499605392 0.000329846760037  -0.0139514557336  -0.0134081264829     0.78849301878    0.071119052031    0.621839784673  0.00448553963068               0.0               0.0               0.0               0.0
    "BPM.20R2.B1"       1107.808386                 1   0.0331878202836  0.00023785566181  0.00472142504758  -0.0328502596747   0.0123403236853 0.000427440384068 -0.00204508705267   0.0121696839567    0.772719064394   0.0254128115012    0.276498033731     0.15172744292               0.0               0.0               0.0               0.0
    "BPM.21R2.B1"       1161.256901                 1   0.0429071483166 0.000316578966608   0.0158245424553   -0.039882417589   0.0202692484581 0.000408187660732  0.00942830762859    0.017942949822    0.810117177659    0.107640047197    0.172999602121    0.110194815059               0.0               0.0               0.0               0.0
    "BPM.22R2.B1"       1214.705417                 1   0.0258668820339 0.000361805257899  0.00280098733074  -0.0257147828326   0.0148946414899 9.20232725429e-05  0.00685682226558  -0.0132224934687    0.767267902656   0.0861053762097    0.826138932128   0.0623051346619               0.0               0.0               0.0               0.0
    "BPM.23R2.B1"       1268.153933                 1    0.034227179529  0.00032284922805  0.00770698309089   -0.033348196805   0.0155649158836 0.000357046157398  -0.0110325289418  -0.0109795223763    0.786147109141   0.0701109843548     0.62461674446  0.00913382209115               0.0               0.0               0.0               0.0
    "BPM.24R2.B1"       1321.602449                 1   0.0348735684754 0.000308146233248  0.00913863509173  -0.0336548826601   0.0179475719982 0.000258948124103 -0.00652382946821   0.0167198980171    0.792199346593    0.149970345433     0.30920808942   0.0955842746269               0.0               0.0               0.0               0.0
    "BPM.26R2.B1"       1428.499481                 1   0.0316383391013  0.00031032056229  -0.0054077119935  -0.0311727629845   0.0198455938929 0.000195050621814   0.0119712731539  -0.0158283358581    0.722662571831   0.0703627167994      0.8530580934   0.0243631470596               0.0               0.0               0.0               0.0
    "BPM.27R2.B1"       1481.947997                 1   0.0291474912909  0.00031652958857  0.00130393796342  -0.0291183102934   0.0166911176926 0.000321449132543  -0.0142907875583 -0.00862361877592    0.757122309554   0.0694632903152    0.586412277458  0.00287130287787               0.0               0.0               0.0               0.0
    "BPM.28R2.B1"       1535.396513                 1   0.0328531885069 0.000247390124076 -0.00921586277851  -0.0315341064296   0.0166073873431 0.000240755778233  -0.0114660478492   0.0120139527669    0.704747122614   0.0599304241828    0.371286799354   0.0271822824484               0.0               0.0               0.0               0.0
    "BPM.29R2.B1"       1588.845029                 1   0.0335376260135 0.000156249989565 -0.00682412857881  -0.0328360111427   0.0181951620575 0.000278992690537   0.0114987185787   0.0141011841115    0.717387926493   0.0687776953001    0.141124170281  0.00104547968949               0.0               0.0               0.0               0.0
    "BPM.30R2.B1"       1642.293545                 1   0.0345651481251  0.00033365273406 -0.00868878757528   -0.033455260205   0.0187621331337 0.000184484872738   0.0150868944356  -0.0111536207581    0.709558758114   0.0792382244452    0.898679940553  0.00624098569248               0.0               0.0               0.0               0.0
    "BPM.31R2.B1"        1695.74206                 1   0.0342080192127 0.000211307216311  0.00063979395523  -0.0342020356433   0.0151881627645 0.000192352305328 -0.00871627251467  -0.0124381221095    0.752976854853   0.0753539816738    0.652717642682  0.00621474668346               0.0               0.0               0.0               0.0
    "BPM.33L3.B1"       1909.536124                 1   0.0320180807228 0.000320935300785 -0.00760723751598  -0.0311012448392   0.0183734488159 0.000324128454834  -0.0107795866444  -0.0148789829346    0.711820951552   0.0763494098193     0.65021463224 0.000257852176539               0.0               0.0               0.0               0.0
    "BPM.32L3.B1"        1962.98464                 1   0.0287350911782 0.000212899123779 -0.00968128050067  -0.0270550969854   0.0164365242128 0.000333658507949 -0.00847776779703   0.0140814339248    0.695308265435   0.0569268253257     0.33625045652   0.0506968641277               0.0               0.0               0.0               0.0
    "BPM.31L3.B1"       2016.433156                 1   0.0295133786716 0.000292070861356 -0.00646407958535  -0.0287967914138   0.0163904285844 0.000242419843743   0.0120517980045   0.0111085693966    0.714856673407   0.0805765784563    0.118521839314  0.00666990691077               0.0               0.0               0.0               0.0
    "BPM.30L3.B1"       2069.881672                 1   0.0274846155219 0.000304703925667  -0.0115787621112  -0.0249266194731   0.0167992117837 0.000254974717112   0.0113599054953  -0.0123760277832    0.680790207956   0.0712993493728    0.868190821741    0.019144575767               0.0               0.0               0.0               0.0
    "BPM.29L3.B1"       2123.330188                 1   0.0347073069547  0.00035925068657  -0.0172493211473  -0.0301174048684   0.0310681181212  0.00032067295763  -0.0247492263693  -0.0187804088805    0.667218558337    0.149915906963    0.603311803286   0.0547269844324               0.0               0.0               0.0               0.0
    "BPM.26L3.B1"       2283.675735                 1   0.0294506770525 0.000327140209321  -0.0144684646961  -0.0256516258391   0.0148181724899 0.000220780190594   0.0115889054688 -0.00923447377913    0.668264988213   0.0626117787426    0.892919030297  0.00468140701657               0.0               0.0               0.0               0.0
    "BPM.25L3.B1"       2337.124251                 1   0.0343117919166 0.000346552381363  -0.0116595460363  -0.0322700178301   0.0167887245681 0.000370278028566 -0.00969980362737  -0.0137031048385    0.694818338491   0.0629889393732    0.651964060686   0.0258035708462               0.0               0.0               0.0               0.0
    "BPM.24L3.B1"       2390.572767                 1   0.0315813232162 0.000222744634402  -0.0144250475103  -0.0280944475015   0.0180500511274 0.000284036368395  -0.0138619625786   0.0115607239899    0.674505121735   0.0940952995332    0.389367406068   0.0370343167352               0.0               0.0               0.0               0.0
    "BPM.23L3.B1"       2444.021283                 1   0.0278351687766 0.000211327759063  -0.0104434674901  -0.0258017559016   0.0191361800188 0.000131902845947   0.0148104241132   0.0121179504578    0.688788790493   0.0905684808661    0.109139370178   0.0283107978774               0.0               0.0               0.0               0.0
    "BPM.22L3.B1"       2497.469799                 1   0.0289289995932 0.000332861702067   -0.016982211152  -0.0234198958549   0.0122707414548 0.000322994539356  0.00857115494251 -0.00878102492885    0.650148388226   0.0532503612248    0.873075157276   0.0177504753471               0.0               0.0               0.0               0.0
    "BPM.21L3.B1"       2550.918315                 1   0.0347330382163 0.000334497156233  -0.0130841527046  -0.0321743514579   0.0143985128853 0.000401942666738 -0.00768546580563  -0.0121758280482    0.688528308186   0.0669767460548    0.660387776345   0.0317244159464               0.0               0.0               0.0               0.0
    "BPM.20L3.B1"       2604.366831                 1    0.027376661949 0.000184769186662  -0.0111871942016  -0.0249865624959   0.0134814159296    0.000477770465  -0.0030153542023   0.0131398711752    0.683001613895   0.0762443275081    0.285901480609    0.100005502115               0.0               0.0               0.0               0.0
    "BPM.19L3.B1"       2657.815347                 1   0.0333336091731  0.00016345211112  -0.0194077133808  -0.0271011099742  0.00956509847832 0.000437939859452  0.00225605796148  0.00929523057134    0.651090829111    0.023778849071     0.21210408112   0.0246588567116               0.0               0.0               0.0               0.0
    "BPM.18L3.B1"       2711.263863                 1   0.0311099089372 0.000270328231199  -0.0186800761481  -0.0248773227896    0.018738515836 0.000277173817407   0.0152943547033  -0.0108265733244    0.647493233925   0.0790871117153    0.901961312583   0.0483485320418               0.0               0.0               0.0               0.0
    "BPM.17L3.B1"       2764.712379                 1   0.0244814791866 0.000405659837175  -0.0142775204001  -0.0198870619848   0.0153892990856 0.000273897965473  -0.0124196830518 -0.00908746385073     0.65090082135   0.0462189007584    0.600535776268   0.0071317358127               0.0               0.0               0.0               0.0
    "BPM.13L3.B1"       2978.506442                 1   0.0304648782517 0.000340031274085  -0.0168891590676  -0.0253547848124   0.0183821857388 0.000222398266597  -0.0139109740916  -0.0120162203857    0.656477468294   0.0615061077986    0.613389631178    0.114963053561               0.0               0.0               0.0               0.0
    "BPM.12L3.B1"       3031.954958                 1   0.0244218429333 0.000208631899397  -0.0125118683175  -0.0209733059736   0.0190554339578  0.00037713586452  -0.0064318370704    0.017937141222    0.664392560433   0.0835682943653     0.30479622191   0.0789557388486               0.0               0.0               0.0               0.0
    "BPM.11L3.B1"       3085.403474                 1   0.0288338187195 0.000198433567085  -0.0196991224791  -0.0210554903886  0.00773512063903 0.000199180818196  0.00559469354717  0.00534148812725    0.630294934527   0.0642830662038    0.121315743756   0.0253693950695               0.0               0.0               0.0               0.0
    "BPM.10L3.B1"       3138.184185                 1    0.024030759539 0.000308431726909  -0.0229630967331 -0.00708333201586    0.017775516939 0.000373884963009    0.013337661313  -0.0117505656523    0.547620026932    0.062970847245    0.885054834664   0.0309299820847               0.0               0.0               0.0               0.0
     "BPM.9L3.B1"       3177.249195                 1   0.0277786827754 0.000399395734274  -0.0180547980338  -0.0211111222983   0.0155511376413 0.000479811134681  -0.0062019636247  -0.0142609091273    0.637394585163   0.0538868261974    0.684711486584   0.0761319751958               0.0               0.0               0.0               0.0
     "BPM.8L3.B1"       3217.712206                 1   0.0266404456248 0.000266116955229 -0.00315472134234  -0.0264529974925   0.0145292462923  0.00031028206414  -0.0140527304022  0.00369049672319    0.731108783545   0.0719893524561    0.459126065379   0.0314354267937               0.0               0.0               0.0               0.0
     "BPM.7L3.B1"       3256.776216                 1   0.0268326963986 0.000268290784888   0.0144972039221  -0.0225792974749   0.0158723298358 0.000425548811223  0.00403766766144   0.0153501822228     0.84084108271   0.0454921000851    0.209063636877   0.0901316295081               0.0               0.0               0.0               0.0
     "BPM.6L3.B1"       3329.415216                 1    0.027231327693 0.000843748157787   0.0147556751679  -0.0228870106886   0.0163688091241 0.000918406762762   0.0161234060405 -0.00282377226334    0.841140603658   0.0293624286797    0.972406253173   0.0772919988534               0.0               0.0               0.0               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1   0.0413493090567  0.00112424749753   0.0297687118331  -0.0286982430693   0.0261491137451 0.000737486928057   0.0185649803223  -0.0184151474414    0.877913634928     0.12256434666    0.875644846694    0.165175493469               0.0               0.0               0.0               0.0
    "BPMW.5L3.B1"       3400.089716                 1   0.0276919883969 0.000656382200218  0.00688194389823  -0.0268232188515   0.0133050285602 0.000473516954324  0.00270396544863  -0.0130273694905    0.789971675478   0.0422908901066    0.782571767565   0.0371126119193               0.0               0.0               0.0               0.0
   "BPMWE.4L3.B1"       3475.217716                 1   0.0336760906875 0.000999480859511   0.0194357145215  -0.0275014924146   0.0206594257486  0.00169011494249  0.00744960051643  -0.0192695439595    0.847915050672  0.00584669443369    0.808712467866    0.103732211032               0.0               0.0               0.0               0.0
    "BPMW.4L3.B1"       3502.762716                 1   0.0342530987533  0.00133342447455  -0.0048670728385  -0.0339055508167   0.0367860661977 0.000856229747042  -0.0353294230908  -0.0102492209643    0.727308643906   0.0763364950632    0.544937989783   0.0717299005771               0.0               0.0               0.0               0.0
   "BPMWE.4R3.B1"       3575.272716                 1   0.0362947627986 0.000353775240365  -0.0296312341132  -0.0209594792763   0.0142673655143 0.000469984193851 -0.00498048337362   0.0133698356042    0.597981817828   0.0399078247704     0.30675330217    0.151404936942               0.0               0.0               0.0               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1   0.0138906497473 0.000699299769542  -0.0134400858803 -0.00350916541854   0.0211507756386 0.000201031113005   0.0187654599111  0.00975770590033    0.540647420374   0.0415605843042   0.0763156407914    0.096767353131               0.0               0.0               0.0               0.0
   "BPMWC.6R3.B1"       3718.936716                 1   0.0317719550688  0.00171942274314  -0.0253161815241  -0.0191976061511   0.0087966981447 0.000977702418259  0.00788839462406 -0.00389295883667    0.603259830576   0.0448784218062    0.927037361209   0.0185479305256               0.0               0.0               0.0               0.0
    "BPMR.6R3.B1"       3731.015216                 1   0.0349713380866 0.000305846225054  -0.0284059812962  -0.0203983997942   0.0242523894395 0.000220383416085   0.0145874808121  -0.0193748237948    0.599117259582    0.133197481973    0.852712285558  0.00716259755206               0.0               0.0               0.0               0.0
     "BPM.8R3.B1"       3825.903227                 1   0.0229002553453 0.000473561022274  -0.0170416020128    0.015297238173   0.0180488200987 0.000394901460721  -0.0156864526944  0.00892721170469    0.383576539595   0.0499087175434    0.417654593593   0.0366052447196               0.0               0.0               0.0               0.0
     "BPM.9R3.B1"       3864.968238                 1   0.0274688553627 0.000467452302934  -0.0147048490283   0.0232014100863   0.0141630543611 0.000192418462411 -0.00188384900816   0.0140372084743    0.339906006419   0.0531653736487    0.271232360702   0.0326295629848               0.0               0.0               0.0               0.0
    "BPM.10R3.B1"       3905.431248                 1   0.0375799143875 0.000455294562906  -0.0156820992428   0.0341514528052   0.0215352242466 0.000504002360071   0.0101216678331   0.0190083593093    0.318511788339   0.0565024187363    0.172126012647    0.107683789911               0.0               0.0               0.0               0.0
    "BPM.11R3.B1"       3958.211959                 1   0.0315417737135 0.000376548385224  -0.0229557568491   0.0216313826761    0.018429103497 0.000264291175797   0.0154366551821  -0.0100668531573    0.379725998182    0.121741852883    0.908027888703   0.0389386114437               0.0               0.0               0.0               0.0
    "BPM.12R3.B1"       4012.935475                 1   0.0285358091552 0.000182417791947  -0.0138470017552   0.0249510109321   0.0134230136115 0.000299883393356 -0.000849333859187  -0.0133961160943    0.330635705161   0.0515203121577    0.739922825951    0.066855574907               0.0               0.0               0.0               0.0
    "BPM.13R3.B1"       4066.383991                 1   0.0297249192336 0.000296219319745   -0.018855239075     0.02297935558    0.018375527774 0.000313209271678  -0.0183641953963 0.000645250665219    0.359360800778   0.0580539368865    0.494410176929   0.0839139041514               0.0               0.0               0.0               0.0
    "BPM.14R3.B1"       4119.832506                 1   0.0282907721976 0.000348461719269  -0.0220413543287   0.0177354585759  0.00980093947447 0.000290418782914  0.00110334234475  0.00973863698125    0.392161917344   0.0690596712663    0.232045045142   0.0460586479936               0.0               0.0               0.0               0.0
    "BPM.15R3.B1"       4173.281022                 1   0.0116959018327 8.68942015769e-05    -0.01074467866  0.00462017317578   0.0291072117033 0.000213811010315   0.0202596614589   0.0208991839725    0.435367969779   0.0866843453875      0.1274727365   0.0860652463167               0.0               0.0               0.0               0.0
    "BPM.17R3.B1"       4280.178054                 1   0.0293031491702 0.000216446988117  -0.0256649389311   0.0141416215815   0.0345090641744 0.000255479333176   -0.023633538151  -0.0251462002032    0.419846734308   0.0670609265484    0.629933821418   0.0588465969201               0.0               0.0               0.0               0.0
    "BPM.19R3.B1"       4387.075086                 1   0.0292322758792 0.000180847776274  -0.0138199098122   0.0257591934241     0.01427309829 0.000347808985216   0.0141786195929  0.00163953689679    0.328371486548   0.0609267781731   0.0183224186726   0.0543084902902               0.0               0.0               0.0               0.0
    "BPM.20R3.B1"       4440.523602                 1   0.0370850335115 0.000289847361668  -0.0280199106408   0.0242937094375   0.0199957064569 0.000429022468633 -0.00301745861521  -0.0197667200166    0.386317195351     0.15015366877    0.725890568894    0.043352722411               0.0               0.0               0.0               0.0
    "BPM.22R3.B1"       4547.420634                 1   0.0287221712911 0.000339504909543   -0.012229678391   0.0259884222324    0.015496845439 0.000273914865222 -0.00363357411758   0.0150648384556    0.320002282106   0.0538245174618     0.28766803491   0.0447852308014               0.0               0.0               0.0               0.0
    "BPM.23R3.B1"        4600.86915                 1   0.0235027634653 0.000240290606736   -0.013001283288   0.0195792370477   0.0159837135363 0.000153319845021   0.0159104614508 -0.00152850084415    0.343293113745    0.143292124008    0.984756935641   0.0499231522224               0.0               0.0               0.0               0.0
    "BPM.25R3.B1"       4707.766181                 1   0.0334420612369  0.00031371845075 -0.00710217636588   0.0326792067015   0.0196905695683 0.000185024354844  -0.0195177435485 -0.00260311672797    0.284059519534   0.0980629238162    0.521102247885   0.0481265727431               0.0               0.0               0.0               0.0
    "BPM.27R3.B1"       4814.663213                 1   0.0277193071239 0.000164766742709 -0.000205764650561   0.0277185434022   0.0169873152849  0.00025162376115   0.0155728716272  0.00678635026137    0.251181442302    0.073382213919   0.0654072843728  0.00200650115896               0.0               0.0               0.0               0.0
    "BPM.28R3.B1"       4868.111729                 1   0.0331435775033 0.000275635554128     -0.0163046553   0.0288557610412   0.0238300033392 0.000300133293007 -0.00132582064979  -0.0237930926689    0.331856054453    0.173178855594    0.741140583547    0.104129336438               0.0               0.0               0.0               0.0
    "BPM.30R3.B1"       4975.008761                 1   0.0267769489892 0.000339627983248 -0.00151008129325   0.0267343346964   0.0198309493851 0.000313182938774 -0.00744538736541   0.0183802274331     0.25898027922   0.0835435231101    0.311254677356  0.00269265565192               0.0               0.0               0.0               0.0
    "BPM.31R3.B1"       5028.457277                 1   0.0274944773477 0.000176852016232 -0.00047140241935   0.0274904358711   0.0175122627298 0.000259807972907   0.0161401673498  0.00679517062601    0.252728900811   0.0791008816629   0.0634210434897   0.0102029507302               0.0               0.0               0.0               0.0
    "BPM.32R3.B1"       5081.905793                 1   0.0260577172508 0.000180461202663 -0.00182948000848   0.0259934151512   0.0192802537928 0.000202421359641  0.00770131545791   -0.017675347989    0.261183271578   0.0761633970947    0.815397805891   0.0156908476685               0.0               0.0               0.0               0.0
    "BPM.33R3.B1"       5135.354309                 1   0.0268792208506 0.000339498657106   0.0036607351528   0.0266287726281   0.0179691964224 0.000292066763501  -0.0156116025921 -0.00889774603902     0.22825679507   0.0854006245786    0.582446492359  0.00135383317201               0.0               0.0               0.0               0.0
    "BPM.34R3.B1"       5188.802825                 1   0.0232967817884 0.000348939474517  0.00177768309758   0.0232288588721   0.0196959233278  0.00031770549732 -0.00806738263591   0.0179679362515    0.237843714275   0.0811337100074    0.317165262428   0.0102437440386               0.0               0.0               0.0               0.0
    "BPM.33L4.B1"        5242.25134                 1     0.02380307952 0.000209917442053  0.00483072119962   0.0233077396443   0.0187388589893 0.000175468123377   0.0171510027087  0.00754903585295    0.217474331849   0.0706792740171    0.065990989073   0.0146188062318               0.0               0.0               0.0               0.0
    "BPM.32L4.B1"       5295.699856                 1   0.0326320682637 0.000249743658959  0.00957367127366    0.031196100678   0.0183041811437 0.000310519571614   0.0137833785071  -0.0120441489643    0.202609560048   0.0339373255028    0.885701361257    0.121190033293               0.0               0.0               0.0               0.0
    "BPM.31L4.B1"       5349.148372                 1    0.033267207469 0.000302263253133  0.00692440995596   0.0325385869323   0.0229233679369  0.00030779671502  -0.0162123371207    -0.01620620013    0.216628669317    0.103340695733    0.624969871177  0.00496572880909               0.0               0.0               0.0               0.0
    "BPM.30L4.B1"       5402.596888                 1   0.0279894525868 0.000394634853309  0.00610458150007   0.0273156281425   0.0215084685884 0.000341705979776  -0.0120516504508   0.0178149359368    0.215006574742    0.100492723578    0.344661145091   0.0312513959313               0.0               0.0               0.0               0.0
    "BPM.29L4.B1"       5456.045404                 1   0.0227815519899 0.000249179127595  0.00973059549315    0.020598898573   0.0214443463116 0.000131378212735   0.0191224661518  0.00970521906012    0.179763019135   0.0899978316673   0.0747476266887   0.0197160146638               0.0               0.0               0.0               0.0
    "BPM.28L4.B1"        5509.49392                 1   0.0223434092549 0.000118030936404  0.00462934763798   0.0218585698887   0.0195903025133 0.000240918721119  0.00528178106339  -0.0188648546605    0.216783962779   0.0755333876578    0.793447725513    0.014035318854               0.0               0.0               0.0               0.0
    "BPM.27L4.B1"       5562.942436                 1   0.0250635084455 0.000336701306034   0.0135998013982    0.021052906154    0.015920244545 0.000279884904173  -0.0129939462969 -0.00919845345737    0.158717394164   0.0539641575919    0.598041086861   0.0115427156557               0.0               0.0               0.0               0.0
    "BPM.26L4.B1"       5616.390952                 1   0.0261362516108 0.000359986098242   0.0079072795781   0.0249114146113   0.0193154943711 0.000307829427591  -0.0120172749923   0.0151219517444    0.201082591941   0.0864992303561    0.356871779168  0.00775289992216               0.0               0.0               0.0               0.0
    "BPM.25L4.B1"       5669.839468                 1   0.0201710177314 0.000318589982927   0.0114964872268   0.0165740983997   0.0200361399113 0.000173554121139    0.018007651667  0.00878472446844    0.153481129587   0.0611994906653   0.0722351154491   0.0501175853296               0.0               0.0               0.0               0.0
