@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ Q1 %le 0.299853389971
@ MUX %le 0.0
@ Q2 %le 0.331421650825
@ MUY %le 0.0
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds.liny"
*            NAME             NAME2                 S                S1             COUNT            PHASEY            STDPHY            PHYMDL            MUYMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
     "BPM.8R3.B1"      "BPM.9R3.B1"       3825.903227       3864.968238                 1     0.05908806785                 0       0.057171274        8.54012691
     "BPM.9R3.B1"     "BPM.10R3.B1"       3864.968238       3905.431248                 1     0.06451216891                 0       0.066021025       8.597298184
    "BPM.10R3.B1"     "BPM.11R3.B1"       3905.431248       3958.211959                 1    0.094572384729                 0       0.098043539       8.663319209
    "BPM.11R3.B1"     "BPM.12R3.B1"       3958.211959       4012.935475                 1    0.116623609616                 0       0.113321595       8.761362748
    "BPM.12R3.B1"     "BPM.13R3.B1"       4012.935475       4066.383991                 1    0.115697452858                 0       0.116503205       8.874684343
    "BPM.13R3.B1"     "BPM.14R3.B1"       4066.383991       4119.832506                 1    0.140616545715                 0       0.140685089       8.991187548
    "BPM.14R3.B1"     "BPM.15R3.B1"       4119.832506       4173.281022                 1    0.106647116127                 0       0.105872555       9.131872637
    "BPM.15R3.B1"     "BPM.17R3.B1"       4173.281022       4280.178054                 1     0.23307093391                 0       0.230754522       9.237745192
    "BPM.17R3.B1"     "BPM.19R3.B1"       4280.178054       4387.075086                 1    0.255924038078                 0       0.249882923       9.468499714
    "BPM.19R3.B1"     "BPM.20R3.B1"       4387.075086       4440.523602                 1    0.117379417201                 0       0.119252923       9.718382637
    "BPM.20R3.B1"     "BPM.21R3.B1"       4440.523602       4493.972118                 1    0.112804261727                 0       0.108554536        9.83763556
    "BPM.21R3.B1"     "BPM.22R3.B1"       4493.972118       4547.420634                 1    0.136395975189                 0       0.141636304       9.946190096
    "BPM.22R3.B1"     "BPM.23R3.B1"       4547.420634        4600.86915                 1    0.114584882668                 0        0.11404047        10.0878264
    "BPM.23R3.B1"     "BPM.24R3.B1"        4600.86915       4654.317666                 1    0.123791389119                 0        0.12327069       10.20186687
    "BPM.24R3.B1"     "BPM.25R3.B1"       4654.317666       4707.766181                 1    0.108689300403                 0         0.1066765       10.32513756
    "BPM.25R3.B1"     "BPM.26R3.B1"       4707.766181       4761.214697                 1    0.139902241942                 0        0.14080193       10.43181406
    "BPM.26R3.B1"     "BPM.27R3.B1"       4761.214697       4814.663213                 1    0.115995186514                 0        0.11547245       10.57261599
    "BPM.27R3.B1"     "BPM.28R3.B1"       4814.663213       4868.111729                 1    0.122848447516                 0        0.12407667       10.68808844
    "BPM.28R3.B1"     "BPM.29R3.B1"       4868.111729       4921.560245                 1    0.108351138913                 0        0.10548422       10.81216511
    "BPM.29R3.B1"     "BPM.30R3.B1"       4921.560245       4975.008761                 1    0.137206432297                 0        0.13968356       10.91764933
    "BPM.30R3.B1"     "BPM.31R3.B1"       4975.008761       5028.457277                 1    0.117660792886                 0        0.11677357       11.05733289
    "BPM.31R3.B1"     "BPM.32R3.B1"       5028.457277       5081.905793                 1    0.123609033512                 0        0.12512343       11.17410646
    "BPM.32R3.B1"     "BPM.33R3.B1"       5081.905793       5135.354309                 1    0.108802778236                 0        0.10446496       11.29922989
    "BPM.33R3.B1"     "BPM.34R3.B1"       5135.354309       5188.802825                 1    0.134345173437                 0        0.13832477       11.40369485
    "BPM.34R3.B1"     "BPM.33L4.B1"       5188.802825        5242.25134                 1    0.116130100424                 0        0.11789402       11.54201962
    "BPM.33L4.B1"     "BPM.32L4.B1"        5242.25134       5295.699856                 1    0.127352321864                 0        0.12638692       11.65991364
    "BPM.32L4.B1"     "BPM.31L4.B1"       5295.699856       5349.148372                 1    0.102510658642                 0        0.10364193       11.78630056
    "BPM.31L4.B1"     "BPM.30L4.B1"       5349.148372       5402.596888                 1    0.138857690877                 0        0.13677763       11.88994249
    "BPM.30L4.B1"     "BPM.29L4.B1"       5402.596888       5456.045404                 1     0.11605194993                 0        0.11878901       12.02672012
    "BPM.29L4.B1"     "BPM.28L4.B1"       5456.045404        5509.49392                 1    0.130561309221                 0        0.12783656       12.14550913
    "BPM.28L4.B1"     "BPM.27L4.B1"        5509.49392       5562.942436                 1    0.103158577823                 0        0.10303283       12.27334569
    "BPM.27L4.B1"     "BPM.26L4.B1"       5562.942436       5616.390952                 1    0.134488336101                 0        0.13509916       12.37637852
    "BPM.26L4.B1"     "BPM.25L4.B1"       5616.390952       5669.839468                 1    0.119135911172                 0        0.11942153       12.51147768
    "BPM.25L4.B1"     "BPM.24L4.B1"       5669.839468       5723.287984                 1    0.129452928757                 0        0.12943507       12.63089921
    "BPM.24L4.B1"     "BPM.23L4.B1"       5723.287984         5776.7365                 1    0.100358275003                 0        0.10265017       12.76033428
    "BPM.23L4.B1"     "BPM.22L4.B1"         5776.7365       5830.185015                 1    0.135653626252                 0        0.13334843       12.86298445
    "BPM.22L4.B1"     "BPM.21L4.B1"       5830.185015       5883.633531                 1    0.117766122956                 0        0.11976476       12.99633288
    "BPM.21L4.B1"     "BPM.20L4.B1"       5883.633531       5937.082047                 1    0.132699620742                 0        0.13179637       13.11609764
    "BPM.20L4.B1"     "BPM.19L4.B1"       5937.082047       5990.530563                 1    0.101706146476                 0        0.10003411       13.24789401
    "BPM.19L4.B1"     "BPM.17L4.B1"       5990.530563       6097.427595                 1    0.249450296329                 0        0.24531762       13.34792812
    "BPM.17L4.B1"     "BPM.16L4.B1"       6097.427595       6150.876111                 1    0.132332823911                 0        0.13478497       13.59324574
    "BPM.16L4.B1"     "BPM.15L4.B1"       6150.876111       6204.324627                 1    0.101607526799                 0        0.10086991       13.72803071
    "BPM.15L4.B1"     "BPM.14L4.B1"       6204.324627       6257.773143                 1    0.127061695826                 0        0.12371875       13.82890062
    "BPM.14L4.B1"     "BPM.13L4.B1"       6257.773143       6311.221659                 1    0.117042950958                 0        0.11757413       13.95261937
    "BPM.13L4.B1"     "BPM.12L4.B1"       6311.221659       6364.670174                 1    0.135794823004                 0        0.13708366        14.0701935
    "BPM.12L4.B1"     "BPM.11L4.B1"       6364.670174        6418.11869                 1    0.100613223967                 0        0.09815262       14.20727716
    "BPM.11L4.B1"     "BPM.10L4.B1"        6418.11869       6469.957401                 1    0.110716803057                 0        0.11106877       14.30542978
    "BPM.10L4.B1"      "BPM.9L4.B1"       6469.957401       6509.022412                 1    0.063262453324                 0        0.06243636       14.41649855
     "BPM.9L4.B1"      "BPM.7L4.B1"       6509.022412       6588.549433                 1    0.142096530767                 0        0.14822786       14.47893491
     "BPM.7L4.B1"    "BPMYB.6L4.B1"       6588.549433       6685.153433                 1    0.077803542933                 0         0.0783098       14.62716277
   "BPMYB.6L4.B1"    "BPMYA.5L4.B1"       6685.153433       6722.153433                 1    0.015026331874                 0        0.01457037       14.70547257
   "BPMYA.5L4.B1"   "BPMWI.A5L4.B1"       6722.153433       6798.755933                 1    0.056563153112                 0        0.05606435       14.72004294
  "BPMWI.A5L4.B1"   "BPMWA.B5L4.B1"       6798.755933       6824.619933                 1    0.020321589691                 0        0.01953017       14.77610729
  "BPMWA.B5L4.B1"   "BPMWA.A5L4.B1"       6824.619933       6833.504933                 1    0.007252925159                 0        0.00658667       14.79563746
  "BPMWA.A5L4.B1"   "BPMWA.A5R4.B1"       6833.504933       6881.553933                 1     0.03170535592                 0        0.03349334       14.80222413
  "BPMWA.A5R4.B1"   "BPMWA.B5R4.B1"       6881.553933       6890.438933                 1    0.004751627363                 0        0.00569065       14.83571747
  "BPMWA.B5R4.B1"    "BPMYB.5R4.B1"       6890.438933       6992.829433                 1   0.0525959512762                 0         0.0525722       14.84140812
   "BPMYB.5R4.B1"    "BPMYA.6R4.B1"       6992.829433       7024.393433                 1   0.0237669637015                 0         0.0231025       14.89398032
   "BPMYA.6R4.B1"      "BPM.7R4.B1"       7024.393433       7120.909433                 1    0.119311113905                 0         0.1223304       14.91708282
     "BPM.7R4.B1"      "BPM.8R4.B1"       7120.909433       7158.698443                 1    0.119626949662                 0        0.12325317       15.03941322
     "BPM.8R4.B1"      "BPM.9R4.B1"       7158.698443       7197.763454                 1    0.207293369116                 0         0.2047475       15.16266639
     "BPM.9R4.B1"     "BPM.10R4.B1"       7197.763454       7238.226465                 1    0.078540087844                 0        0.07710979       15.36741389
    "BPM.10R4.B1"     "BPM.11R4.B1"       7238.226465       7290.065175                 1    0.107252117384                 0        0.10867318       15.44452368
    "BPM.11R4.B1"     "BPM.12R4.B1"       7290.065175       7344.788691                 1    0.103941185118                 0        0.10481803       15.55319686
    "BPM.12R4.B1"     "BPM.13R4.B1"       7344.788691       7398.237207                 1     0.12818572943                 0        0.12873836       15.65801489
    "BPM.13R4.B1"     "BPM.14R4.B1"       7398.237207       7451.685723                 1    0.123145134862                 0        0.12232938       15.78675325
    "BPM.14R4.B1"     "BPM.15R4.B1"       7451.685723       7505.134239                 1    0.140402458389                 0         0.1395114       15.90908263
    "BPM.15R4.B1"     "BPM.16R4.B1"       7505.134239       7558.582755                 1    0.100741283228                 0        0.10576018       16.04859403
    "BPM.16R4.B1"     "BPM.17R4.B1"       7558.582755       7612.031271                 1    0.132605870396                 0        0.13234848       16.15435421
    "BPM.17R4.B1"     "BPM.18R4.B1"       7612.031271       7665.479786                 1     0.12334177798                 0        0.12232737       16.28670269
    "BPM.18R4.B1"     "BPM.19R4.B1"       7665.479786       7718.928302                 1    0.139527969191                 0        0.13951744       16.40903006
    "BPM.19R4.B1"     "BPM.20R4.B1"       7718.928302       7772.376818                 1    0.103203230283                 0        0.10576187        16.5485475
    "BPM.20R4.B1"     "BPM.21R4.B1"       7772.376818       7825.825334                 1    0.130191394475                 0         0.1323429       16.65430937
    "BPM.21R4.B1"     "BPM.22R4.B1"       7825.825334        7879.27385                 1    0.121538124091                 0        0.12232523       16.78665227
    "BPM.22R4.B1"     "BPM.23R4.B1"        7879.27385       7932.722366                 1    0.142577307524                 0        0.13952391        16.9089775
    "BPM.23R4.B1"     "BPM.24R4.B1"       7932.722366       7986.170882                 1    0.104200608483                 0        0.10576847       17.04850141
    "BPM.24R4.B1"     "BPM.25R4.B1"       7986.170882       8039.619398                 1    0.132571553124                 0        0.13234496       17.15426988
    "BPM.25R4.B1"     "BPM.26R4.B1"       8039.619398       8093.067914                 1    0.123814000896                 0        0.12232364       17.28661484
    "BPM.26R4.B1"     "BPM.27R4.B1"       8093.067914        8146.51643                 1    0.140646974749                 0        0.13952838       17.40893848
    "BPM.27R4.B1"     "BPM.28R4.B1"        8146.51643       8199.964946                 1    0.107173178013                 0        0.10576974       17.54846686
    "BPM.28R4.B1"     "BPM.29R4.B1"       8199.964946       8253.413461                 1    0.130493933288                 0        0.13234081        17.6542366
    "BPM.29R4.B1"     "BPM.30R4.B1"       8253.413461       8306.861977                 1    0.124062545774                 0        0.12232204       17.78657741
    "BPM.30R4.B1"     "BPM.31R4.B1"       8306.861977       8360.310493                 1    0.137768259312                 0        0.13953287       17.90889945
    "BPM.31R4.B1"     "BPM.32R4.B1"       8360.310493       8413.759009                 1    0.107636474745                 0        0.10577099       18.04843232
    "BPM.32R4.B1"     "BPM.33R4.B1"       8413.759009       8467.207525                 1    0.134209348192                 0        0.13233667       18.15420331
    "BPM.33R4.B1"     "BPM.34R4.B1"       8467.207525       8520.656041                 1    0.122543071924                 0        0.12232045       18.28653998
    "BPM.34R4.B1"     "BPM.33L5.B1"       8520.656041       8574.104557                 1    0.138142616675                 0        0.13953735       18.40886043
    "BPM.33L5.B1"     "BPM.32L5.B1"       8574.104557       8627.553073                 1     0.10590534967                 0        0.10577224       18.54839778
    "BPM.32L5.B1"     "BPM.31L5.B1"       8627.553073       8681.001589                 1    0.134537890016                 0        0.13233253       18.65417002
    "BPM.31L5.B1"     "BPM.30L5.B1"       8681.001589       8734.450105                 1    0.118497794154                 0        0.12231885       18.78650255
    "BPM.30L5.B1"     "BPM.29L5.B1"       8734.450105        8787.89862                 1    0.141427711662                 0        0.13954183        18.9088214
    "BPM.29L5.B1"     "BPM.28L5.B1"        8787.89862       8841.347136                 1    0.106765651616                 0        0.10577351       19.04836323
    "BPM.28L5.B1"     "BPM.27L5.B1"       8841.347136       8894.795652                 1    0.133642786471                 0        0.13232838       19.15413674
    "BPM.27L5.B1"     "BPM.26L5.B1"       8894.795652       8948.244168                 1    0.120598065002                 0        0.12231726       19.28646512
    "BPM.26L5.B1"     "BPM.25L5.B1"       8948.244168       9001.692684                 1    0.141662401798                 0        0.13954631       19.40878238
    "BPM.25L5.B1"     "BPM.24L5.B1"       9001.692684         9055.1412                 1    0.106670062799                 0        0.10577476       19.54832869
    "BPM.24L5.B1"     "BPM.23L5.B1"         9055.1412       9108.589716                 1    0.132046552177                 0        0.13232425       19.65410345
    "BPM.23L5.B1"     "BPM.22L5.B1"       9108.589716       9162.038232                 1    0.120825292495                 0        0.12231565        19.7864277
    "BPM.22L5.B1"     "BPM.21L5.B1"       9162.038232       9215.486748                 1    0.139906351834                 0        0.13955079       19.90874335
    "BPM.21L5.B1"     "BPM.20L5.B1"       9215.486748       9268.935264                 1    0.102872930638                 0        0.10577143       20.04829414
    "BPM.20L5.B1"     "BPM.19L5.B1"       9268.935264       9322.383779                 1    0.131780222974                 0         0.1323121       20.15406557
    "BPM.19L5.B1"     "BPM.18L5.B1"       9322.383779       9375.832295                 1    0.120329975088                 0        0.12231311       20.28637767
    "BPM.18L5.B1"     "BPM.17L5.B1"       9375.832295       9429.280811                 1    0.140392305049                 0        0.13955682       20.40869078
    "BPM.17L5.B1"     "BPM.16L5.B1"       9429.280811       9482.729327                 1    0.106121242182                 0        0.10577313        20.5482476
    "BPM.16L5.B1"     "BPM.15L5.B1"       9482.729327       9536.177843                 1    0.128845755368                 0        0.13230654       20.65402073
    "BPM.15L5.B1"     "BPM.14L5.B1"       9536.177843       9589.626359                 1     0.12154515833                 0        0.12231094       20.78632727
    "BPM.14L5.B1"     "BPM.13L5.B1"       9589.626359       9643.074875                 1    0.140070061381                 0        0.13956286       20.90863821
    "BPM.13L5.B1"     "BPM.12L5.B1"       9643.074875       9696.523391                 1    0.100621727134                 0        0.09916121       21.04820107
    "BPM.12L5.B1"     "BPM.11L5.B1"       9696.523391       9749.971907                 1    0.123079121756                 0         0.1226657       21.14736228
    "BPM.11L5.B1"     "BPM.10L5.B1"       9749.971907       9802.752617                 1    0.086705482535                 0         0.0887559       21.27002798
    "BPM.10L5.B1"      "BPM.9L5.B1"       9802.752617       9841.817628                 1    0.065819282285                 0        0.06648533       21.35878388
     "BPM.9L5.B1"      "BPM.8L5.B1"       9841.817628       9882.280639                 1    0.129294741046                 0        0.12857291       21.42526921
     "BPM.8L5.B1"     "BPMR.5L5.B1"       9882.280639       9990.140649                 1    0.690890063289                 0        0.68834242       21.55384212
    "BPMR.5L5.B1"    "BPMYA.4L5.B1"       9990.140649       10017.54665                 1    0.019074848725                 0        0.02057448       22.24218454
   "BPMYA.4L5.B1"    "BPMWB.4L5.B1"       10017.54665       10038.68115                 1    0.007125388486                 0         0.0063433       22.26275902
   "BPMWB.4L5.B1"    "BPMSY.4L5.B1"       10038.68115       10131.46115                 1    0.007201912958                 0        0.00737118       22.26910232
   "BPMSY.4L5.B1"     "BPMS.2L5.B1"       10131.46115       10158.24665                 1    0.001927659874                 0        0.00170478        22.2764735
    "BPMS.2L5.B1"    "BPMSW.1L5.B1"       10158.24665       10168.21165                 1    0.001171408509                 0        0.00110745       22.27817828
