@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ Q1 %le 0.299853389971
@ MUX %le 0.0
@ Q2 %le 0.331421650825
@ MUY %le 0.0
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds.liny"
*            NAME             NAME2                 S                S1             COUNT            PHASEY            STDPHY            PHYMDL            MUYMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
    "BPMR.5R2.B1"    "BPMYB.5L2.B1"           366.522            28.288                 1    0.814543395081                 0      0.8099019845      0.9352754339
     "BPM.6R2.B1"    "BPMYB.5L2.B1"           439.818            28.288                 1   0.0871509443963                 0      0.0868741466       1.212247596
   "BPM_A.7R2.B1"    "BPMYB.5L2.B1"           452.693            28.288                 1    0.119698281604                 0      0.1166086636       1.241982113
     "BPM.8R2.B1"    "BPMYB.5L2.B1"       494.1300106            28.288                 1    0.204808019563                 0      0.2037134836       1.329086933
     "BPM.9R2.B1"    "BPMYB.5L2.B1"       533.1950212            28.288                 1    0.308593891318                 0      0.3051869016       1.430560351
    "BPM.10R2.B1"    "BPMYB.5L2.B1"       573.6580318            28.288                 1    0.427743608275                 0      0.4236292356       1.549002685
    "BPM.11R2.B1"    "BPMYB.5L2.B1"       625.4967424            28.288                 1    0.608367457662                 0      0.6012886566       1.726662106
    "BPM.14R2.B1"    "BPMYB.5L2.B1"       787.1172901            28.288                 1    0.979932158145                 0      0.9749135966       2.100287046
    "BPM.15R2.B1"    "BPMYB.5L2.B1"        840.565806            28.288                 1    0.113010740636                 0      0.1074871796       2.232860629
    "BPM.16R2.B1"    "BPMYB.5L2.B1"       894.0143219            28.288                 1    0.212362346666                 0      0.2067098766       2.332083326
    "BPM.17R2.B1"    "BPMYB.5L2.B1"       947.4628378            28.288                 1    0.334332129046                 0      0.3319917336       2.457365183
    "BPM.18R2.B1"    "BPMYB.5L2.B1"       1000.911354            28.288                 1    0.453125058334                 0      0.4517962406        2.57716969
    "BPM.19R2.B1"    "BPMYB.5L2.B1"        1054.35987            28.288                 1    0.590389910908                 0      0.5876464376       2.713019887
    "BPM.20R2.B1"    "BPMYB.5L2.B1"       1107.808386            28.288                 1    0.688101098616                 0      0.6878961396       2.813269589
    "BPM.21R2.B1"    "BPMYB.5L2.B1"       1161.256901            28.288                 1     0.80985659344                 0      0.8104488216       2.935822271
    "BPM.22R2.B1"    "BPMYB.5L2.B1"       1214.705417            28.288                 1    0.926082381517                 0      0.9284883646       3.053861814
    "BPM.23R2.B1"    "BPMYB.5L2.B1"       1268.153933            28.288                 1   0.0684189304923                 0      0.0665889776       3.191962427
    "BPM.24R2.B1"    "BPMYB.5L2.B1"       1321.602449            28.288                 1      0.1711342426                 0      0.1709210196       3.296294469
    "BPM.25R2.B1"    "BPMYB.5L2.B1"       1375.050965            28.288                 1    0.296811055243                 0      0.2962240686       3.421597518
    "BPM.26R2.B1"    "BPMYB.5L2.B1"       1428.499481            28.288                 1    0.416589652396                 0      0.4131750166       3.538548466
    "BPM.27R2.B1"    "BPMYB.5L2.B1"       1481.947997            28.288                 1    0.554946195773                 0      0.5526653306        3.67803878
    "BPM.28R2.B1"    "BPMYB.5L2.B1"       1535.396513            28.288                 1    0.660465744552                 0      0.6579881186       3.783361568
    "BPM.29R2.B1"    "BPMYB.5L2.B1"       1588.845029            28.288                 1    0.782599620178                 0      0.7822107746       3.907584224
    "BPM.30R2.B1"    "BPMYB.5L2.B1"       1642.293545            28.288                 1    0.897275333321                 0      0.8978852896       4.023258739
    "BPM.31R2.B1"    "BPMYB.5L2.B1"        1695.74206            28.288                 1   0.0401740224703                 0      0.0385323736       4.163905823
    "BPM.32R2.B1"    "BPMYB.5L2.B1"       1749.190576            28.288                 1    0.147895405488                 0      0.1450226696       4.270396119
    "BPM.33R2.B1"    "BPMYB.5L2.B1"       1802.639092            28.288                 1    0.269022844931                 0      0.2684023956       4.393775845
    "BPM.33L3.B1"    "BPMYB.5L2.B1"       1909.536124            28.288                 1    0.523681053402                 0      0.5241873806        4.64956083
    "BPM.32L3.B1"    "BPMYB.5L2.B1"        1962.98464            28.288                 1    0.635325577248                 0      0.6319938576       4.757367307
    "BPM.31L3.B1"    "BPMYB.5L2.B1"       2016.433156            28.288                 1    0.758819289337                 0      0.7547867096       4.880160159
    "BPM.30L3.B1"    "BPMYB.5L2.B1"       2069.881672            28.288                 1    0.868126495605                 0      0.8675448666       4.992918316
    "BPM.29L3.B1"    "BPMYB.5L2.B1"       2123.330188            28.288                 1   0.0106107855343                 0      0.0096345736       5.135008023
    "BPM.26L3.B1"    "BPMYB.5L2.B1"       2283.675735            28.288                 1    0.357066220533                 0      0.3525686616       5.477942111
    "BPM.25L3.B1"    "BPMYB.5L2.B1"       2337.124251            28.288                 1     0.49764232494                 0      0.4948855786       5.620259028
    "BPM.24L3.B1"    "BPMYB.5L2.B1"       2390.572767            28.288                 1    0.610576371665                 0      0.6056290256       5.731002475
    "BPM.23L3.B1"    "BPMYB.5L2.B1"       2444.021283            28.288                 1     0.73562056386                 0      0.7280603606        5.85343381
    "BPM.22L3.B1"    "BPMYB.5L2.B1"       2497.469799            28.288                 1    0.843884893745                 0      0.8377619806        5.96313543
    "BPM.21L3.B1"    "BPMYB.5L2.B1"       2550.918315            28.288                 1    0.985205820694                 0      0.9799595596       6.105333009
    "BPM.20L3.B1"    "BPMYB.5L2.B1"       2604.366831            28.288                 1   0.0932095973223                 0      0.0891089946       6.214482444
    "BPM.19L3.B1"    "BPMYB.5L2.B1"       2657.815347            28.288                 1    0.215820770501                 0      0.2079609736       6.333334423
    "BPM.18L3.B1"    "BPMYB.5L2.B1"       2711.263863            28.288                 1    0.321382235523                 0      0.3155585526       6.440932002
    "BPM.17L3.B1"    "BPMYB.5L2.B1"       2764.712379            28.288                 1    0.463060311285                 0      0.4574854866       6.582858936
    "BPM.16L3.B1"    "BPMYB.5L2.B1"       2818.160894            28.288                 1    0.573396472606                 0      0.5693227376       6.694696187
    "BPM.14L3.B1"    "BPMYB.5L2.B1"       2925.057926            28.288                 1     0.79927302897                 0      0.7938749626       6.919248412
    "BPM.13L3.B1"    "BPMYB.5L2.B1"       2978.506442            28.288                 1    0.936434551151                 0      0.9346416426       7.060015092
    "BPM.12L3.B1"    "BPMYB.5L2.B1"       3031.954958            28.288                 1   0.0554213605313                 0      0.0547104866       7.180083936
    "BPM.11L3.B1"    "BPMYB.5L2.B1"       3085.403474            28.288                 1     0.18336889563                 0      0.1793327656       7.304706215
    "BPM.10L3.B1"    "BPMYB.5L2.B1"       3138.184185            28.288                 1    0.287580720571                 0      0.2811880716       7.406561521
     "BPM.9L3.B1"    "BPMYB.5L2.B1"       3177.249195            28.288                 1    0.407497081156                 0      0.4040524886       7.529425938
     "BPM.8L3.B1"    "BPMYB.5L2.B1"       3217.712206            28.288                 1    0.582987649575                 0      0.5783012946       7.703674744
     "BPM.7L3.B1"    "BPMYB.5L2.B1"       3256.776216            28.288                 1    0.744044059846                 0      0.7399105936       7.865284043
     "BPM.6L3.B1"    "BPMYB.5L2.B1"       3329.415216            28.288                 1    0.862483302475                 0      0.8599609876       7.985334437
  "BPMWG.A5L3.B1"    "BPMYB.5L2.B1"       3371.119716            28.288                 1    0.912254225458                 0      0.9104090216       8.035782471
    "BPMW.5L3.B1"    "BPMYB.5L2.B1"       3400.089716            28.288                 1    0.929402327604                 0      0.9273861016       8.052759551
   "BPMWE.4L3.B1"    "BPMYB.5L2.B1"       3475.217716            28.288                 1   0.0109824055803                 0      0.0061019846       8.131475434
    "BPMW.4L3.B1"    "BPMYB.5L2.B1"       3502.762716            28.288                 1   0.0534970307803                 0      0.0526943646       8.178067814
    "BPMW.4R3.B1"    "BPMYB.5L2.B1"       3547.727716            28.288                 1   0.0868822971363                 0      0.0870985526       8.212472002
   "BPMWE.4R3.B1"    "BPMYB.5L2.B1"       3575.272716            28.288                 1   0.0980787643753                 0      0.0979035766       8.223277026
    "BPMW.5R3.B1"    "BPMYB.5L2.B1"       3650.400716            28.288                 1    0.165726037144                 0      0.1662265386       8.291599988
  "BPMWJ.A5R3.B1"    "BPMYB.5L2.B1"       3679.118716            28.288                 1    0.223070919565                 0      0.2247935696       8.350167019
   "BPMWC.6R3.B1"    "BPMYB.5L2.B1"       3718.936716            28.288                 1    0.266885383834                 0      0.2676849546       8.393058404
    "BPMR.6R3.B1"    "BPMYB.5L2.B1"       3731.015216            28.288                 1    0.273384810005                 0      0.2751864756       8.400559925
   "BPM_A.7R3.B1"    "BPMYB.5L2.B1"       3786.839216            28.288                 1    0.345886939073                 0      0.3480387766       8.473412226
     "BPM.8R3.B1"    "BPMYB.5L2.B1"       3825.903227            28.288                 1    0.411145257008                 0      0.4147534606        8.54012691
     "BPM.9R3.B1"    "BPMYB.5L2.B1"       3864.968238            28.288                 1    0.470233324858                 0      0.4719247346       8.597298184
    "BPM.10R3.B1"    "BPMYB.5L2.B1"       3905.431248            28.288                 1    0.534745493768                 0      0.5379457596       8.663319209
    "BPM.11R3.B1"    "BPMYB.5L2.B1"       3958.211959            28.288                 1    0.629317878497                 0      0.6359892986       8.761362748
    "BPM.12R3.B1"    "BPMYB.5L2.B1"       4012.935475            28.288                 1    0.745941488113                 0      0.7493108936       8.874684343
    "BPM.13R3.B1"    "BPMYB.5L2.B1"       4066.383991            28.288                 1    0.861638940971                 0      0.8658140986       8.991187548
    "BPM.14R3.B1"    "BPMYB.5L2.B1"       4119.832506            28.288                 1  0.00225548668632                 0      0.0064991876       9.131872637
    "BPM.15R3.B1"    "BPMYB.5L2.B1"       4173.281022            28.288                 1    0.108902602813                 0      0.1123717426       9.237745192
    "BPM.17R3.B1"    "BPMYB.5L2.B1"       4280.178054            28.288                 1    0.341973536723                 0      0.3431262646       9.468499714
    "BPM.19R3.B1"    "BPMYB.5L2.B1"       4387.075086            28.288                 1    0.597897574801                 0      0.5930091876       9.718382637
    "BPM.20R3.B1"    "BPMYB.5L2.B1"       4440.523602            28.288                 1    0.715276992002                 0      0.7122621106        9.83763556
    "BPM.21R3.B1"    "BPMYB.5L2.B1"       4493.972118            28.288                 1    0.828081253729                 0      0.8208166466       9.946190096
    "BPM.22R3.B1"    "BPMYB.5L2.B1"       4547.420634            28.288                 1    0.964477228918                 0      0.9624529506        10.0878264
    "BPM.23R3.B1"    "BPMYB.5L2.B1"        4600.86915            28.288                 1   0.0790621115863                 0      0.0764934206       10.20186687
    "BPM.24R3.B1"    "BPMYB.5L2.B1"       4654.317666            28.288                 1    0.202853500705                 0      0.1997641106       10.32513756
    "BPM.25R3.B1"    "BPMYB.5L2.B1"       4707.766181            28.288                 1    0.311542801108                 0      0.3064406106       10.43181406
    "BPM.26R3.B1"    "BPMYB.5L2.B1"       4761.214697            28.288                 1     0.45144504305                 0      0.4472425406       10.57261599
    "BPM.27R3.B1"    "BPMYB.5L2.B1"       4814.663213            28.288                 1    0.567440229564                 0      0.5627149906       10.68808844
    "BPM.28R3.B1"    "BPMYB.5L2.B1"       4868.111729            28.288                 1     0.69028867708                 0      0.6867916606       10.81216511
    "BPM.29R3.B1"    "BPMYB.5L2.B1"       4921.560245            28.288                 1    0.798639815993                 0      0.7922758806       10.91764933
    "BPM.30R3.B1"    "BPMYB.5L2.B1"       4975.008761            28.288                 1     0.93584624829                 0      0.9319594406       11.05733289
    "BPM.31R3.B1"    "BPMYB.5L2.B1"       5028.457277            28.288                 1   0.0535070411763                 0      0.0487330106       11.17410646
    "BPM.32R3.B1"    "BPMYB.5L2.B1"       5081.905793            28.288                 1    0.177116074688                 0      0.1738564406       11.29922989
    "BPM.33R3.B1"    "BPMYB.5L2.B1"       5135.354309            28.288                 1    0.285918852924                 0      0.2783214006       11.40369485
    "BPM.34R3.B1"    "BPMYB.5L2.B1"       5188.802825            28.288                 1    0.420264026361                 0      0.4166461706       11.54201962
    "BPM.33L4.B1"    "BPMYB.5L2.B1"        5242.25134            28.288                 1    0.536394126785                 0      0.5345401906       11.65991364
    "BPM.32L4.B1"    "BPMYB.5L2.B1"       5295.699856            28.288                 1    0.663746448649                 0      0.6609271106       11.78630056
    "BPM.31L4.B1"    "BPMYB.5L2.B1"       5349.148372            28.288                 1    0.766257107291                 0      0.7645690406       11.88994249
    "BPM.30L4.B1"    "BPMYB.5L2.B1"       5402.596888            28.288                 1    0.905114798167                 0      0.9013466706       12.02672012
    "BPM.29L4.B1"    "BPMYB.5L2.B1"       5456.045404            28.288                 1   0.0211667480973                 0      0.0201356806       12.14550913
    "BPM.28L4.B1"    "BPMYB.5L2.B1"        5509.49392            28.288                 1    0.151728057318                 0      0.1479722406       12.27334569
    "BPM.27L4.B1"    "BPMYB.5L2.B1"       5562.942436            28.288                 1    0.254886635141                 0      0.2510050706       12.37637852
    "BPM.26L4.B1"    "BPMYB.5L2.B1"       5616.390952            28.288                 1    0.389374971242                 0      0.3861042306       12.51147768
    "BPM.25L4.B1"    "BPMYB.5L2.B1"       5669.839468            28.288                 1    0.508510882414                 0      0.5055257606       12.63089921
    "BPM.24L4.B1"    "BPMYB.5L2.B1"       5723.287984            28.288                 1    0.637963811171                 0      0.6349608306       12.76033428
    "BPM.23L4.B1"    "BPMYB.5L2.B1"         5776.7365            28.288                 1    0.738322086174                 0      0.7376110006       12.86298445
    "BPM.22L4.B1"    "BPMYB.5L2.B1"       5830.185015            28.288                 1    0.873975712426                 0      0.8709594306       12.99633288
    "BPM.21L4.B1"    "BPMYB.5L2.B1"       5883.633531            28.288                 1    0.991741835382                 0      0.9907241906       13.11609764
    "BPM.20L4.B1"    "BPMYB.5L2.B1"       5937.082047            28.288                 1    0.124441456124                 0      0.1225205606       13.24789401
    "BPM.19L4.B1"    "BPMYB.5L2.B1"       5990.530563            28.288                 1      0.2261476026                 0      0.2225546706       13.34792812
    "BPM.17L4.B1"    "BPMYB.5L2.B1"       6097.427595            28.288                 1    0.475597898929                 0      0.4678722906       13.59324574
    "BPM.16L4.B1"    "BPMYB.5L2.B1"       6150.876111            28.288                 1     0.60793072284                 0      0.6026572606       13.72803071
    "BPM.15L4.B1"    "BPMYB.5L2.B1"       6204.324627            28.288                 1    0.709538249639                 0      0.7035271706       13.82890062
    "BPM.14L4.B1"    "BPMYB.5L2.B1"       6257.773143            28.288                 1    0.836599945465                 0      0.8272459206       13.95261937
    "BPM.13L4.B1"    "BPMYB.5L2.B1"       6311.221659            28.288                 1    0.953642896423                 0      0.9448200506        14.0701935
    "BPM.12L4.B1"    "BPMYB.5L2.B1"       6364.670174            28.288                 1   0.0894377194273                 0      0.0819037106       14.20727716
    "BPM.11L4.B1"    "BPMYB.5L2.B1"        6418.11869            28.288                 1    0.190050943394                 0      0.1800563306       14.30542978
    "BPM.10L4.B1"    "BPMYB.5L2.B1"       6469.957401            28.288                 1    0.300767746451                 0      0.2911251006       14.41649855
     "BPM.9L4.B1"    "BPMYB.5L2.B1"       6509.022412            28.288                 1    0.364030199775                 0      0.3535614606       14.47893491
     "BPM.7L4.B1"    "BPMYB.5L2.B1"       6588.549433            28.288                 1    0.506126730542                 0      0.5017893206       14.62716277
   "BPMYB.6L4.B1"    "BPMYB.5L2.B1"       6685.153433            28.288                 1    0.583930273475                 0      0.5800991206       14.70547257
   "BPMYA.5L4.B1"    "BPMYB.5L2.B1"       6722.153433            28.288                 1    0.598956605349                 0      0.5946694906       14.72004294
  "BPMWI.A5L4.B1"    "BPMYB.5L2.B1"       6798.755933            28.288                 1    0.655519758461                 0      0.6507338406       14.77610729
  "BPMWA.B5L4.B1"    "BPMYB.5L2.B1"       6824.619933            28.288                 1    0.675841348152                 0      0.6702640106       14.79563746
  "BPMWA.A5L4.B1"    "BPMYB.5L2.B1"       6833.504933            28.288                 1    0.683094273311                 0      0.6768506806       14.80222413
  "BPMWA.A5R4.B1"    "BPMYB.5L2.B1"       6881.553933            28.288                 1    0.714799629231                 0      0.7103440206       14.83571747
  "BPMWA.B5R4.B1"    "BPMYB.5L2.B1"       6890.438933            28.288                 1    0.719551256594                 0      0.7160346706       14.84140812
   "BPMYB.5R4.B1"    "BPMYB.5L2.B1"       6992.829433            28.288                 1    0.772147207871                 0      0.7686068706       14.89398032
   "BPMYA.6R4.B1"    "BPMYB.5L2.B1"       7024.393433            28.288                 1    0.795914171572                 0      0.7917093706       14.91708282
     "BPM.7R4.B1"    "BPMYB.5L2.B1"       7120.909433            28.288                 1    0.915225285477                 0      0.9140397706       15.03941322
     "BPM.8R4.B1"    "BPMYB.5L2.B1"       7158.698443            28.288                 1   0.0348522351393                 0      0.0372929406       15.16266639
     "BPM.9R4.B1"    "BPMYB.5L2.B1"       7197.763454            28.288                 1    0.242145604255                 0      0.2420404406       15.36741389
    "BPM.10R4.B1"    "BPMYB.5L2.B1"       7238.226465            28.288                 1    0.320685692099                 0      0.3191502306       15.44452368
    "BPM.11R4.B1"    "BPMYB.5L2.B1"       7290.065175            28.288                 1    0.427937809483                 0      0.4278234106       15.55319686
    "BPM.12R4.B1"    "BPMYB.5L2.B1"       7344.788691            28.288                 1    0.531878994601                 0      0.5326414406       15.65801489
    "BPM.13R4.B1"    "BPMYB.5L2.B1"       7398.237207            28.288                 1    0.660064724031                 0      0.6613798006       15.78675325
    "BPM.14R4.B1"    "BPMYB.5L2.B1"       7451.685723            28.288                 1    0.783209858893                 0      0.7837091806       15.90908263
    "BPM.15R4.B1"    "BPMYB.5L2.B1"       7505.134239            28.288                 1    0.923612317283                 0      0.9232205806       16.04859403
    "BPM.16R4.B1"    "BPMYB.5L2.B1"       7558.582755            28.288                 1   0.0243536005103                 0      0.0289807606       16.15435421
    "BPM.17R4.B1"    "BPMYB.5L2.B1"       7612.031271            28.288                 1    0.156959470906                 0      0.1613292406       16.28670269
    "BPM.18R4.B1"    "BPMYB.5L2.B1"       7665.479786            28.288                 1    0.280301248886                 0      0.2836566106       16.40903006
    "BPM.19R4.B1"    "BPMYB.5L2.B1"       7718.928302            28.288                 1    0.419829218077                 0      0.4231740506        16.5485475
    "BPM.20R4.B1"    "BPMYB.5L2.B1"       7772.376818            28.288                 1     0.52303244836                 0      0.5289359206       16.65430937
    "BPM.21R4.B1"    "BPMYB.5L2.B1"       7825.825334            28.288                 1    0.653223842835                 0      0.6612788206       16.78665227
    "BPM.22R4.B1"    "BPMYB.5L2.B1"        7879.27385            28.288                 1    0.774761966926                 0      0.7836040506        16.9089775
    "BPM.23R4.B1"    "BPMYB.5L2.B1"       7932.722366            28.288                 1     0.91733927445                 0      0.9231279606       17.04850141
    "BPM.24R4.B1"    "BPMYB.5L2.B1"       7986.170882            28.288                 1   0.0215398829333                 0      0.0288964306       17.15426988
    "BPM.25R4.B1"    "BPMYB.5L2.B1"       8039.619398            28.288                 1    0.154111436057                 0      0.1612413906       17.28661484
    "BPM.26R4.B1"    "BPMYB.5L2.B1"       8093.067914            28.288                 1    0.277925436953                 0      0.2835650306       17.40893848
    "BPM.27R4.B1"    "BPMYB.5L2.B1"        8146.51643            28.288                 1    0.418572411702                 0      0.4230934106       17.54846686
    "BPM.28R4.B1"    "BPMYB.5L2.B1"       8199.964946            28.288                 1    0.525745589715                 0      0.5288631506        17.6542366
    "BPM.29R4.B1"    "BPMYB.5L2.B1"       8253.413461            28.288                 1    0.656239523003                 0      0.6612039606       17.78657741
    "BPM.30R4.B1"    "BPMYB.5L2.B1"       8306.861977            28.288                 1    0.780302068777                 0      0.7835260006       17.90889945
    "BPM.31R4.B1"    "BPMYB.5L2.B1"       8360.310493            28.288                 1    0.918070328089                 0      0.9230588706       18.04843232
    "BPM.32R4.B1"    "BPMYB.5L2.B1"       8413.759009            28.288                 1   0.0257068028343                 0      0.0288298606       18.15420331
    "BPM.33R4.B1"    "BPMYB.5L2.B1"       8467.207525            28.288                 1    0.159916151026                 0      0.1611665306       18.28653998
    "BPM.34R4.B1"    "BPMYB.5L2.B1"       8520.656041            28.288                 1     0.28245922295                 0      0.2834869806       18.40886043
    "BPM.33L5.B1"    "BPMYB.5L2.B1"       8574.104557            28.288                 1    0.420601839625                 0      0.4230243306       18.54839778
    "BPM.32L5.B1"    "BPMYB.5L2.B1"       8627.553073            28.288                 1    0.526507189295                 0      0.5287965706       18.65417002
    "BPM.31L5.B1"    "BPMYB.5L2.B1"       8681.001589            28.288                 1    0.661045079311                 0      0.6611291006       18.78650255
    "BPM.30L5.B1"    "BPMYB.5L2.B1"       8734.450105            28.288                 1    0.779542873465                 0      0.7834479506        18.9088214
    "BPM.29L5.B1"    "BPMYB.5L2.B1"        8787.89862            28.288                 1    0.920970585127                 0      0.9229897806       19.04836323
    "BPM.28L5.B1"    "BPMYB.5L2.B1"       8841.347136            28.288                 1   0.0277362367433                 0      0.0287632906       19.15413674
    "BPM.27L5.B1"    "BPMYB.5L2.B1"       8894.795652            28.288                 1    0.161379023214                 0      0.1610916706       19.28646512
    "BPM.26L5.B1"    "BPMYB.5L2.B1"       8948.244168            28.288                 1    0.281977088216                 0      0.2834089306       19.40878238
    "BPM.25L5.B1"    "BPMYB.5L2.B1"       9001.692684            28.288                 1    0.423639490014                 0      0.4229552406       19.54832869
    "BPM.24L5.B1"    "BPMYB.5L2.B1"         9055.1412            28.288                 1    0.530309552813                 0      0.5287300006       19.65410345
    "BPM.23L5.B1"    "BPMYB.5L2.B1"       9108.589716            28.288                 1     0.66235610499                 0      0.6610542506        19.7864277
    "BPM.22L5.B1"    "BPMYB.5L2.B1"       9162.038232            28.288                 1    0.783181397485                 0      0.7833699006       19.90874335
    "BPM.21L5.B1"    "BPMYB.5L2.B1"       9215.486748            28.288                 1     0.92308774932                 0      0.9229206906       20.04829414
    "BPM.20L5.B1"    "BPMYB.5L2.B1"       9268.935264            28.288                 1   0.0259606799573                 0      0.0286921206       20.15406557
    "BPM.19L5.B1"    "BPMYB.5L2.B1"       9322.383779            28.288                 1    0.157740902931                 0      0.1610042206       20.28637767
    "BPM.18L5.B1"    "BPMYB.5L2.B1"       9375.832295            28.288                 1    0.278070878019                 0      0.2833173306       20.40869078
    "BPM.17L5.B1"    "BPMYB.5L2.B1"       9429.280811            28.288                 1    0.418463183068                 0      0.4228741506        20.5482476
    "BPM.16L5.B1"    "BPMYB.5L2.B1"       9482.729327            28.288                 1     0.52458442525                 0      0.5286472806       20.65402073
    "BPM.15L5.B1"    "BPMYB.5L2.B1"       9536.177843            28.288                 1    0.653430180618                 0      0.6609538206       20.78632727
    "BPM.14L5.B1"    "BPMYB.5L2.B1"       9589.626359            28.288                 1    0.774975338948                 0      0.7832647606       20.90863821
    "BPM.13L5.B1"    "BPMYB.5L2.B1"       9643.074875            28.288                 1    0.915045400329                 0      0.9228276206       21.04820107
    "BPM.12L5.B1"    "BPMYB.5L2.B1"       9696.523391            28.288                 1   0.0156671274633                 0      0.0219888306       21.14736228
    "BPM.11L5.B1"    "BPMYB.5L2.B1"       9749.971907            28.288                 1    0.138746249219                 0      0.1446545306       21.27002798
    "BPM.10L5.B1"    "BPMYB.5L2.B1"       9802.752617            28.288                 1    0.225451731754                 0      0.2334104306       21.35878388
     "BPM.9L5.B1"    "BPMYB.5L2.B1"       9841.817628            28.288                 1    0.291271014039                 0      0.2998957606       21.42526921
     "BPM.8L5.B1"    "BPMYB.5L2.B1"       9882.280639            28.288                 1    0.420565755085                 0      0.4284686706       21.55384212
    "BPMR.5L5.B1"    "BPMYB.5L2.B1"       9990.140649            28.288                 1    0.111455818374                 0      0.1168110906       22.24218454
   "BPMYA.4L5.B1"    "BPMYB.5L2.B1"       10017.54665            28.288                 1    0.130530667099                 0      0.1373855706       22.26275902
   "BPMWB.4L5.B1"    "BPMYB.5L2.B1"       10038.68115            28.288                 1    0.137656055585                 0      0.1437288706       22.26910232
