@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ Q1 %le 0.309853389971
@ Q2 %le 0.319421650825
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.22R3.B1"       4547.420634                 1     31.3757947851               0.0               0.0    0.174403835254               0.0    0.487998992963               0.0               0.0  0.00451554841263       33.11660593      0.5160276415       10.44113938                29
    "BPM.23R3.B1"        4600.86915                 1     177.341308024               0.0               0.0     1.32979501333               0.0    -2.51736046022               0.0               0.0   0.0251782211536       170.3751177      -2.347772339       10.57881784                18
    "BPM.25R3.B1"       4707.766181                 1     168.164614042               0.0               0.0    0.771957309153               0.0    -2.26524100171               0.0               0.0   0.0125143537178       170.3736653      -2.347760491       10.83160423                37
    "BPM.27R3.B1"       4814.663213                 1     173.423199801               0.0               0.0    0.581994966497               0.0     -2.4379805038               0.0               0.0  0.00958183368403       170.3750681      -2.347771362       11.08438929                19
    "BPM.28R3.B1"       4868.111729                 1     34.5960318274               0.0               0.0    0.203191610175               0.0    0.555487612335               0.0               0.0  0.00379300383687       33.11637287        0.51603347       11.19949583                24
    "BPM.30R3.B1"       4975.008761                 1     32.1075732757               0.0               0.0   0.0517058836858               0.0     0.48560295939               0.0               0.0  0.00363396588672       33.11662759      0.5160284835       11.45228227                30
    "BPM.31R3.B1"       5028.457277                 1     173.701413584               0.0               0.0    0.256893548868               0.0    -2.42436616109               0.0               0.0  0.00478441320908       170.3750152       -2.34777036       11.58996073                18
    "BPM.32R3.B1"       5081.905793                 1     33.6467952661               0.0               0.0   0.0318379615481               0.0    0.564333598065               0.0               0.0 0.000592073879032       33.11636264       0.516033036       11.70506732                23
    "BPM.33R3.B1"       5135.354309                 1     176.519440569               0.0               0.0    0.248459816346               0.0    -2.44100810534               0.0               0.0  0.00469691725942       170.3737711      -2.347762494       11.84274721                29
    "BPM.34R3.B1"       5188.802825                 1     32.1208926035               0.0               0.0    0.031444727223               0.0    0.547917759765               0.0               0.0 0.000583962853821       33.11663749      0.5160289231       11.95785372                22
    "BPM.33L4.B1"        5242.25134                 1     165.776757188               0.0               0.0    0.248874907928               0.0    -2.32531532898               0.0               0.0  0.00470418187122       170.3749591      -2.347769338       12.09553218                23
    "BPM.32L4.B1"       5295.699856                 1     35.5122896925               0.0               0.0   0.0415478723136               0.0    0.480922100207               0.0               0.0 0.000771642575201       33.11635308      0.5160325914       12.21063881                22
    "BPM.31L4.B1"       5349.148372                 1     164.632559674               0.0               0.0    0.248745073141               0.0    -2.18034817333               0.0               0.0  0.00470191458118       170.3738287      -2.347763525       12.34831869                23
    "BPM.30L4.B1"       5402.596888                 1     32.0960550207               0.0               0.0   0.0315152737231               0.0    0.455652414394               0.0               0.0 0.000586492603499       33.11664671      0.5160293722       12.46342516                22
    "BPM.29L4.B1"       5456.045404                 1     174.268916031               0.0               0.0    0.249252494092               0.0    -2.41779322661               0.0               0.0  0.00471075023757       170.3749002      -2.347768299       12.60110363                22
    "BPM.28L4.B1"        5509.49392                 1     33.9760238726               0.0               0.0   0.0444153528785               0.0    0.555271582768               0.0               0.0 0.000824790819149       33.11634423      0.5160321383        12.7162103                22
    "BPM.27L4.B1"       5562.942436                 1     169.067702484               0.0               0.0    0.271467778054               0.0    -2.30855894187               0.0               0.0  0.00513999819047       170.3738889      -2.347764569       12.85389018                21
    "BPM.26L4.B1"       5616.390952                 1     32.1088683945               0.0               0.0   0.0446474114985               0.0    0.504625119325               0.0               0.0 0.000830723087826       33.11665519      0.5160298287        12.9689966                22
    "BPM.25L4.B1"       5669.839468                 1     174.043088623               0.0               0.0    0.271209425646               0.0    -2.43156759725               0.0               0.0  0.00513353825503       170.3748387      -2.347767251       13.10667508                21
    "BPM.24L4.B1"       5723.287984                 1     33.9656133162               0.0               0.0   0.0446493292528               0.0    0.544542054356               0.0               0.0 0.000830741311209       33.11633612       0.516031679       13.22178179                21
    "BPM.23L4.B1"         5776.7365                 1     165.677120605               0.0               0.0     0.27127866506               0.0    -2.25984549155               0.0               0.0  0.00513461913069       170.3739515      -2.347765621       13.35946166                21
    "BPM.22L4.B1"       5830.185015                 1     33.1170422474               0.0               0.0   0.0447409451908               0.0    0.475277556265               0.0               0.0 0.000832559016401        33.1166629      0.5160302902       13.47456804                21
    "BPM.21L4.B1"       5883.633531                 1      172.04146706               0.0               0.0    0.272058462508               0.0    -2.36313884258               0.0               0.0  0.00515036014701        170.374775      -2.347766197       13.61224654                21
    "BPM.20L4.B1"       5937.082047                 1     34.4220112421               0.0               0.0   0.0467417687192               0.0    0.533747961284               0.0               0.0  0.00086985496082        34.5523301      0.5317955936       13.72445156                21
    "BPM.19L4.B1"       5990.530563                 1     165.869864534               0.0               0.0     0.26961543873               0.0    -2.24633855603               0.0               0.0   0.0051037785851       168.8189486      -2.284509059       13.85904485                21
    "BPM.18L4.B1"       6043.979079                 1     33.6158748839               0.0               0.0   0.0447848209604               0.0    0.480469095951               0.0               0.0  0.00083343209206       33.10237926      0.5062475956        13.9748551                21
    "BPM.17L4.B1"       6097.427595                 1     169.818703741               0.0               0.0    0.272567198777               0.0    -2.31689091957               0.0               0.0  0.00516025029619       170.3873833      -2.347922074       14.11252694                21
    "BPM.16L4.B1"       6150.876111                 1     34.3759043372               0.0               0.0   0.0467607959551               0.0     0.51970468936               0.0               0.0  0.00087020937907       34.55213024      0.5318684233       14.22472735                21
    "BPM.15L4.B1"       6204.324627                 1     167.823833308               0.0               0.0    0.270169681703               0.0    -2.27318873469               0.0               0.0  0.00511507036486       168.8063453      -2.284353381       14.35932787                21
    "BPM.14L4.B1"       6257.773143                 1     32.5385123239               0.0               0.0   0.0450317557776               0.0    0.497004170776               0.0               0.0 0.000838139731737       33.10258368      0.5061748462       14.47514296                21
    "BPM.13L4.B1"       6311.221659                 1     172.332501725               0.0               0.0    0.248102962975               0.0    -2.39069603416               0.0               0.0  0.00468736529274       170.3999817      -2.348077554       14.61280733                21
    "BPM.12L4.B1"       6364.670174                 1     34.4426524998               0.0               0.0   0.0295735599759               0.0    0.550775942131               0.0               0.0 0.000548202462369       33.66441246      0.5223849958       14.72676903                23
    "BPM.11L4.B1"        6418.11869                 1     165.167248742               0.0               0.0    0.146916122865               0.0     -2.2333200451               0.0               0.0  0.00247067855614       166.5763012      -2.281622847       14.86492988                31
    "BPM.10L4.B1"       6469.957401                 1       31.11535658               0.0               0.0   0.0201666859669               0.0    0.498515269236               0.0               0.0 0.000372598552822       31.52780044      0.5097137665       14.98126706                33
     "BPM.9L4.B1"       6509.022412                 1     108.313857888               0.0               0.0    0.085589757653               0.0    -1.82756254023               0.0               0.0  0.00206961082013        111.000041      -1.877407624       15.10739803                26
     "BPM.8L4.B1"       6549.485422                 1      24.332931078               0.0               0.0  0.00940379177014               0.0    0.413456396179               0.0               0.0 0.000212058534522       21.02823162       0.416962676       15.23843666                33
     "BPM.7L4.B1"       6588.549433                 1     94.7251652411               0.0               0.0   0.0497057440324               0.0     44.9279129033               0.0               0.0 0.000988461622313       103.4394451      -2.158433845       15.41380548                42
   "BPMYB.6L4.B1"       6685.153433                 1     131.728052383               0.0               0.0   0.0367701050392               0.0    -1.80410279015               0.0               0.0 0.000273437591382       134.8490532     -0.5661386793       15.55382553                43
   "BPMYA.5L4.B1"       6722.153433                 1     417.040068998               0.0               0.0   0.0871725997802               0.0    -10.7238580842               0.0               0.0 0.000188093532555       431.6814919      -5.544663718       15.57941125                42
  "BPMWI.A5L4.B1"       6798.755933                 1     304.313568546               0.0               0.0  0.00777892052322               0.0    0.783441697361               0.0               0.0 9.47379664172e-06       315.6044425      0.8014020126        15.6113604                34
  "BPMWA.B5L4.B1"       6824.619933                 1     269.288703773               0.0               0.0  0.00534072844705               0.0    0.652584516127               0.0               0.0 6.14958980088e-06       277.6303821      0.6668189163       15.62528443                35
  "BPMWA.A5L4.B1"       6833.504933                 1     255.244364126               0.0               0.0  0.00467294776839               0.0    0.607008308379               0.0               0.0 6.01180510092e-06       266.1917904        0.62058589       15.63048707                35
  "BPMWA.A5R4.B1"       6881.553933                 1     210.990314001               0.0               0.0  0.00340837619204               0.0    0.337744803182               0.0               0.0 4.74965625207e-06       218.5680628      0.3705633038       15.66240457                34
