@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.299853389971
@ Q2 %le 0.331421650825
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds.liny"
*            NAME                 S             COUNT                 Y              STDY              YMDL            MUYMDL
$              %s               %le               %le               %le               %le               %le               %le
    "BPM.14L3.B1"       2925.057926                 1  -0.0391997628581 1.48323969742e-08               0.0       6.922383399
    "BPM.13L3.B1"       2978.506442                 1   -0.164581527731 1.48323969742e-08               0.0       7.055330313
    "BPM.12L3.B1"       3031.954958                 1    0.331853028874 1.48323969742e-08               0.0       7.169737579
    "BPM.11L3.B1"       3085.403474                 1   0.0357722153782 1.48323969742e-08               0.0       7.301795446
    "BPM.10L3.B1"       3138.184185                 1  -0.0131697237024 1.48323969742e-08               0.0       7.409621911
     "BPM.9L3.B1"       3177.249195                 1   0.0958027482224 1.48323969742e-08               0.0        7.52721441
     "BPM.8L3.B1"       3217.712206                 1    0.169084989412 1.48323969742e-08               0.0       7.693751159
     "BPM.7L3.B1"       3256.776216                 1    0.132379071123 1.48323969742e-08               0.0       7.866931697
     "BPM.6L3.B1"       3329.415216                 1   -0.910429997169 1.48323969742e-08               0.0       7.986287904
  "BPMWG.A5L3.B1"       3371.119716                 1    0.407489948782 1.48323969742e-08               0.0       8.033061368
    "BPMW.5L3.B1"       3400.089716                 1   -0.137958206791 1.48323969742e-08               0.0       8.048660806
   "BPMWE.4L3.B1"       3475.217716                 1  -0.0750553999124 1.48323969742e-08               0.0        8.12208579
    "BPMW.4L3.B1"       3502.762716                 1   -0.397267226574 1.48323969742e-08               0.0       8.167712979
    "BPMW.4R3.B1"       3547.727716                 1   -0.053022118337 1.48323969742e-08               0.0       8.202856154
   "BPMWE.4R3.B1"       3575.272716                 1   0.0551113924294 1.48323969742e-08               0.0       8.214145088
    "BPMW.5R3.B1"       3650.400716                 1    0.631160124198 1.48323969742e-08               0.0       8.287530793
  "BPMWJ.A5R3.B1"       3679.118716                 1    0.322914715721 1.48323969742e-08               0.0       8.350892092
   "BPMWC.6R3.B1"       3718.936716                 1    0.712491057706 1.48323969742e-08               0.0       8.395849882
    "BPMR.6R3.B1"       3731.015216                 1   -0.658291156205 1.48323969742e-08               0.0        8.40352483
   "BPM_A.7R3.B1"       3786.839216                 1  -0.0704286125585 1.48323969742e-08               0.0       8.475038195
     "BPM.8R3.B1"       3825.903227                 1    0.202273673094 1.48323969742e-08               0.0       8.537054472
     "BPM.9R3.B1"       3864.968238                 1   -0.355892821668 1.48323969742e-08               0.0       8.589817924
    "BPM.10R3.B1"       3905.431248                 1    0.445095697019 1.48323969742e-08               0.0       8.653033727
    "BPM.11R3.B1"       3958.211959                 1    -0.23641249925 1.48323969742e-08               0.0       8.754732451
    "BPM.12R3.B1"       4012.935475                 1  -0.0759068028344 1.48323969742e-08               0.0       8.876804075
    "BPM.13R3.B1"       4066.383991                 1   -0.172561007351 1.48323969742e-08               0.0       8.991775721
    "BPM.14R3.B1"       4119.832506                 1    0.208717359564 1.48323969742e-08               0.0       9.122466035
    "BPM.15R3.B1"       4173.281022                 1   -0.392636660518 1.48323969742e-08               0.0       9.229430697
    "BPM.17R3.B1"       4280.178054                 1    0.115847562842 1.48323969742e-08               0.0       9.470372048
    "BPM.19R3.B1"       4387.075086                 1   -0.379452673642 1.48323969742e-08               0.0       9.709017423
    "BPM.20R3.B1"       4440.523602                 1   -0.140666444817 1.48323969742e-08               0.0       9.837463804
    "BPM.21R3.B1"       4493.972118                 1    0.238981025203 1.48323969742e-08               0.0       9.948923651
    "BPM.22R3.B1"       4547.420634                 1   -0.192050140481 1.48323969742e-08               0.0       10.08100529
    "BPM.23R3.B1"        4600.86915                 1    0.441320815023 1.48323969742e-08               0.0       10.19188996
    "BPM.24R3.B1"       4654.317666                 1  -0.0906897536482 1.48323969742e-08               0.0       10.32397676
    "BPM.25R3.B1"       4707.766181                 1  -0.0477847554557 1.48323969742e-08               0.0       10.43485436
    "BPM.26R3.B1"       4761.214697                 1    0.374223466003 1.48323969742e-08               0.0       10.56693462
    "BPM.27R3.B1"       4814.663213                 1   0.0393089412724 1.48323969742e-08               0.0       10.67781879
    "BPM.28R3.B1"       4868.111729                 1   0.0301967488591 1.48323969742e-08               0.0       10.80990626
    "BPM.29R3.B1"       4921.560245                 1   0.0597105971816 1.48323969742e-08               0.0       10.92078441
    "BPM.30R3.B1"       4975.008761                 1   0.0273575108216 1.48323969742e-08               0.0       11.05286407
    "BPM.31R3.B1"       5028.457277                 1   -0.356987532539 1.48323969742e-08               0.0       11.16374763
    "BPM.32R3.B1"       5081.905793                 1    0.323999722497 1.48323969742e-08               0.0       11.29583566
    "BPM.33R3.B1"       5135.354309                 1   -0.498207989167 1.48323969742e-08               0.0       11.40671445
    "BPM.34R3.B1"       5188.802825                 1    0.239627648562 1.48323969742e-08               0.0       11.53879362
    "BPM.33L4.B1"        5242.25134                 1  -0.0619601097515 1.48323969742e-08               0.0       11.64967651
    "BPM.32L4.B1"       5295.699856                 1    0.257844436473 1.48323969742e-08               0.0       11.78176494
    "BPM.31L4.B1"       5349.148372                 1   -0.647525495786 1.48323969742e-08               0.0       11.89264445
    "BPM.30L4.B1"       5402.596888                 1  -0.0386487430862 1.48323969742e-08               0.0       12.02472328
    "BPM.29L4.B1"       5456.045404                 1    0.174669737515 1.48323969742e-08               0.0       12.13560542
    "BPM.28L4.B1"        5509.49392                 1   0.0916703830617 1.48323969742e-08               0.0       12.26769413
    "BPM.27L4.B1"       5562.942436                 1  -0.0709461098748 1.48323969742e-08               0.0       12.37857439
    "BPM.26L4.B1"       5616.390952                 1  -0.0287632733529 1.48323969742e-08               0.0       12.51065303
    "BPM.25L4.B1"       5669.839468                 1    0.327384842705 1.48323969742e-08               0.0        12.6215344
    "BPM.24L4.B1"       5723.287984                 1 -0.00842072012412 1.48323969742e-08               0.0       12.75362322
    "BPM.23L4.B1"         5776.7365                 1   0.0837235825426 1.48323969742e-08               0.0       12.86450427
    "BPM.22L4.B1"       5830.185015                 1   -0.153494213926 1.48323969742e-08               0.0       12.99658287
    "BPM.21L4.B1"       5883.633531                 1   -0.102123765159 1.48323969742e-08               0.0       13.10746346
    "BPM.20L4.B1"       5937.082047                 1    0.150439768999 1.48323969742e-08               0.0        13.2402561
    "BPM.19L4.B1"       5990.530563                 1  -0.0531902528239 1.48323969742e-08               0.0       13.34850102
    "BPM.17L4.B1"       6097.427595                 1   -0.187667888957 1.48323969742e-08               0.0       13.58604195
    "BPM.16L4.B1"       6150.876111                 1    0.022370192645 1.48323969742e-08               0.0       13.71914686
    "BPM.15L4.B1"       6204.324627                 1    0.344855087444 1.48323969742e-08               0.0       13.82804602
    "BPM.14L4.B1"       6257.773143                 1   -0.161120786658 1.48323969742e-08               0.0       13.95515061
    "BPM.13L4.B1"       6311.221659                 1   -0.133736840987 1.48323969742e-08               0.0       14.06470084
    "BPM.12L4.B1"       6364.670174                 1   -0.157367098212 1.48323969742e-08               0.0       14.19746998
    "BPM.11L4.B1"        6418.11869                 1    0.587107545826 1.48323969742e-08               0.0       14.30258266
    "BPM.10L4.B1"       6469.957401                 1    0.162744906194 1.48323969742e-08               0.0         14.419632
     "BPM.9L4.B1"       6509.022412                 1   -0.228119326714 1.48323969742e-08               0.0       14.48026195
     "BPM.7L4.B1"       6588.549433                 1    0.567039426685 1.48323969742e-08               0.0       14.61796582
   "BPMYB.6L4.B1"       6685.153433                 1    0.255378147581 1.48323969742e-08               0.0        14.6956054
   "BPMYA.5L4.B1"       6722.153433                 1    0.425962394982 1.48323969742e-08               0.0       14.71069821
  "BPMWI.A5L4.B1"       6798.755933                 1    -1.97782905455 1.48323969742e-08               0.0       14.76688731
  "BPMWA.B5L4.B1"       6824.619933                 1  -0.0956138040769 1.48323969742e-08               0.0       14.78571677
  "BPMWA.A5L4.B1"       6833.504933                 1   -0.383259775313 1.48323969742e-08               0.0       14.79199225
  "BPMWA.A5R4.B1"       6881.553933                 1   -0.483649736553 1.48323969742e-08               0.0       14.82342859
  "BPMWA.B5R4.B1"       6890.438933                 1   -0.295995920874 1.48323969742e-08               0.0       14.82870702
   "BPMYB.5R4.B1"       6992.829433                 1    0.170785737723 1.48323969742e-08               0.0       14.87710599
   "BPMYA.6R4.B1"       7024.393433                 1    0.846723914314 1.48323969742e-08               0.0       14.89843142
     "BPM.7R4.B1"       7120.909433                 1   -0.214811186526 1.48323969742e-08               0.0       15.01762451
     "BPM.8R4.B1"       7158.698443                 1   -0.101153671361 1.48323969742e-08               0.0       15.14998494
     "BPM.9R4.B1"       7197.763454                 1   -0.577275040085 1.48323969742e-08               0.0       15.35269025
    "BPM.10R4.B1"       7238.226465                 1    0.268164057536 1.48323969742e-08               0.0       15.42406791
    "BPM.11R4.B1"       7290.065175                 1   0.0336409072711 1.48323969742e-08               0.0       15.53198227
    "BPM.12R4.B1"       7344.788691                 1   0.0135717515111 1.48323969742e-08               0.0       15.64495876
    "BPM.13R4.B1"       7398.237207                 1 -0.00396503402092 1.48323969742e-08               0.0       15.77719422
    "BPM.14R4.B1"       7451.685723                 1   -0.159462487451 1.48323969742e-08               0.0       15.89102747
    "BPM.15R4.B1"       7505.134239                 1   -0.054728799534 1.48323969742e-08               0.0       16.02716683
    "BPM.16R4.B1"       7558.582755                 1  -0.0699391521089 1.48323969742e-08               0.0       16.14099622
    "BPM.17R4.B1"       7612.031271                 1    0.095752517214 1.48323969742e-08               0.0       16.27714552
    "BPM.18R4.B1"       7665.479786                 1   -0.197472542245 1.48323969742e-08               0.0        16.3909789
    "BPM.19R4.B1"       7718.928302                 1    0.241987207583 1.48323969742e-08               0.0       16.52711827
    "BPM.20R4.B1"       7772.376818                 1   -0.230855670978 1.48323969742e-08               0.0       16.64094765
    "BPM.21R4.B1"       7825.825334                 1  -0.0405995037052 1.48323969742e-08               0.0       16.77709695
    "BPM.22R4.B1"        7879.27385                 1    0.372487512963 1.48323969742e-08               0.0       16.89093033
    "BPM.23R4.B1"       7932.722366                 1   -0.151571007357 1.48323969742e-08               0.0       17.02707015
    "BPM.24R4.B1"       7986.170882                 1   -0.228806042522 1.48323969742e-08               0.0       17.14090488
    "BPM.25R4.B1"       8039.619398                 1   0.0559417571475 1.48323969742e-08               0.0       17.27706089
    "BPM.26R4.B1"       8093.067914                 1  -0.0239964068902 1.48323969742e-08               0.0       17.39089428
    "BPM.27R4.B1"        8146.51643                 1  -0.0514166776442 1.48323969742e-08               0.0       17.52703409
    "BPM.28R4.B1"       8199.964946                 1    0.465945493371 1.48323969742e-08               0.0       17.64086882
    "BPM.29R4.B1"       8253.413461                 1    0.218419178034 1.48323969742e-08               0.0       17.77702483
    "BPM.30R4.B1"       8306.861977                 1   -0.969438828865 1.48323969742e-08               0.0       17.89085822
    "BPM.31R4.B1"       8360.310493                 1    0.072272856069 1.48323969742e-08               0.0       18.02699803
    "BPM.32R4.B1"       8413.759009                 1    0.180215339706 1.48323969742e-08               0.0       18.14083276
    "BPM.33R4.B1"       8467.207525                 1   -0.127291859842 1.48323969742e-08               0.0       18.27698877
    "BPM.34R4.B1"       8520.656041                 1    0.171405978405 1.48323969742e-08               0.0       18.39082217
    "BPM.33L5.B1"       8574.104557                 1   0.0228072411049 1.48323969742e-08               0.0       18.52696198
    "BPM.32L5.B1"       8627.553073                 1    0.169375969397 1.48323969742e-08               0.0        18.6407967
    "BPM.31L5.B1"       8681.001589                 1  -0.0372585359443 1.48323969742e-08               0.0       18.77695271
    "BPM.30L5.B1"       8734.450105                 1   0.0720460034923 1.48323969742e-08               0.0       18.89078611
    "BPM.29L5.B1"        8787.89862                 1   -0.188784485386 1.48323969742e-08               0.0       19.02692592
    "BPM.28L5.B1"       8841.347136                 1     0.22443208879 1.48323969742e-08               0.0       19.14076064
    "BPM.27L5.B1"       8894.795652                 1  -0.0826070584717 1.48323969742e-08               0.0       19.27691665
    "BPM.26L5.B1"       8948.244168                 1    0.115882308499 1.48323969742e-08               0.0       19.39075006
    "BPM.25L5.B1"       9001.692684                 1    0.116222945485 1.48323969742e-08               0.0       19.52688987
    "BPM.24L5.B1"         9055.1412                 1   -0.101973221595 1.48323969742e-08               0.0       19.64072458
    "BPM.23L5.B1"       9108.589716                 1    0.201248127406 1.48323969742e-08               0.0       19.77688059
    "BPM.22L5.B1"       9162.038232                 1   -0.276958519469 1.48323969742e-08               0.0         19.890714
    "BPM.21L5.B1"       9215.486748                 1   0.0267326493187 1.48323969742e-08               0.0       20.02685381
    "BPM.20L5.B1"       9268.935264                 1   0.0349097579951 1.48323969742e-08               0.0       20.14068354
    "BPM.19L5.B1"       9322.383779                 1   0.0420197290557 1.48323969742e-08               0.0       20.27683239
    "BPM.18L5.B1"       9375.832295                 1   0.0976971113931 1.48323969742e-08               0.0       20.39066543
    "BPM.17L5.B1"       9429.280811                 1   0.0468249501386 1.48323969742e-08               0.0       20.52680524
    "BPM.16L5.B1"       9482.729327                 1    0.149700649446 1.48323969742e-08               0.0       20.64063497
    "BPM.15L5.B1"       9536.177843                 1   0.0613998146371 1.48323969742e-08               0.0       20.77678382
    "BPM.14L5.B1"       9589.626359                 1  -0.0762640359296 1.48323969742e-08               0.0       20.89061687
    "BPM.13L5.B1"       9643.074875                 1   -0.137868606134 1.48323969742e-08               0.0       21.02675668
    "BPM.12L5.B1"       9696.523391                 1    0.259154717467 1.48323969742e-08               0.0       21.13341341
    "BPM.11L5.B1"       9749.971907                 1  -0.0962182965562 1.48323969742e-08               0.0       21.26095278
    "BPM.10L5.B1"       9802.752617                 1    0.211333369775 1.48323969742e-08               0.0       21.34475036
     "BPM.9L5.B1"       9841.817628                 1   -0.143981144716 1.48323969742e-08               0.0       21.40603613
     "BPM.8L5.B1"       9882.280639                 1    0.460063288467 1.48323969742e-08               0.0       21.53265896
    "BPMR.5L5.B1"       9990.140649                 1   -0.186253556522 1.48323969742e-08               0.0       22.23328728
   "BPMYA.4L5.B1"       10017.54665                 1   -0.195846490192 1.48323969742e-08               0.0       22.25380832
   "BPMWB.4L5.B1"       10038.68115                 1   -0.167291020755 1.48323969742e-08               0.0       22.26004595
   "BPMSY.4L5.B1"       10131.46115                 1   -0.449619364216 1.48323969742e-08               0.0       22.26724363
    "BPMS.2L5.B1"       10158.24665                 1    -1.15664254542 1.48323969742e-08               0.0       22.26890073
   "BPMSW.1L5.B1"       10168.21165                 1    0.754894446309 1.48323969742e-08               0.0       22.26997571
   "BPMSW.1R5.B1"       10211.33965                 1     0.47476622015 1.48323969742e-08               0.0       22.76407165
    "BPMS.2R5.B1"       10221.30465                 1      3.0979835906 1.48323969742e-08               0.0       22.76490831
   "BPMSY.4R5.B1"       10248.09015                 1    0.232167781485 1.48323969742e-08               0.0       22.76605049
   "BPMWB.4R5.B1"       10340.87015                 1    0.541729902704 1.48323969742e-08               0.0       22.77422027
   "BPMYA.4R5.B1"       10362.00265                 1     0.72603056925 1.48323969742e-08               0.0       22.77702284
     "BPM.5R5.B1"       10383.12065                 1    0.136778081475 1.48323969742e-08               0.0       22.78140701
    "BPMR.6R5.B1"       10415.02065                 1    0.114124462257 1.48323969742e-08               0.0       22.79688794
   "BPM_A.7R5.B1"       10449.03465                 1    -0.51974366547 1.48323969742e-08               0.0       22.88362654
     "BPM.8R5.B1"       10490.47364                 1    0.185696477117 1.48323969742e-08               0.0       23.09302801
     "BPM.9R5.B1"       10529.54063                 1   -0.176158190852 1.48323969742e-08               0.0       23.17322829
    "BPM.10R5.B1"       10570.00562                 1   0.0275508976526 1.48323969742e-08               0.0       23.26437707
    "BPM.11R5.B1"       10622.78831                 1  -0.0509433067445 1.48323969742e-08               0.0       23.38103112
    "BPM.12R5.B1"       10677.51479                 1   0.0118222448412 1.48323969742e-08               0.0       23.52745829
    "BPM.13R5.B1"       10730.96627                 1     0.18163668009 1.48323969742e-08               0.0       23.64181628
    "BPM.14R5.B1"       10784.41776                 1    0.140075676694 1.48323969742e-08               0.0       23.77798319
    "BPM.15R5.B1"       10837.86924                 1   -0.248446988039 1.48323969742e-08               0.0       23.89181923
    "BPM.16R5.B1"       10891.32073                 1     0.16017712597 1.48323969742e-08               0.0        24.0279622
    "BPM.17R5.B1"       10944.77221                 1   -0.496517471489 1.48323969742e-08               0.0       24.14180437
    "BPM.18R5.B1"        10998.2237                 1    0.132706161958 1.48323969742e-08               0.0       24.27797067
    "BPM.19R5.B1"       11051.67518                 1   -0.205153523488 1.48323969742e-08               0.0       24.39180672
    "BPM.20R5.B1"       11105.12666                 1    0.133691121327 1.48323969742e-08               0.0       24.52794969
    "BPM.21R5.B1"       11158.57815                 1  -0.0947405155783 1.48323969742e-08               0.0       24.64179185
    "BPM.22R5.B1"       11212.02963                 1    0.252207735893 1.48323969742e-08               0.0       24.77795816
    "BPM.23R5.B1"       11265.48112                 1    -0.33866921501 1.48323969742e-08               0.0       24.89179919
    "BPM.24R5.B1"        11318.9326                 1   -0.209861975163 1.48323969742e-08               0.0       25.02794932
    "BPM.25R5.B1"       11372.38408                 1   -0.326310621356 1.48323969742e-08               0.0       25.14179185
    "BPM.26R5.B1"       11425.83557                 1  -0.0307636974573 1.48323969742e-08               0.0       25.27795816
    "BPM.27R5.B1"       11479.28705                 1    0.175141698788 1.48323969742e-08               0.0       25.39179919
    "BPM.28R5.B1"       11532.73854                 1   -0.220428317072 1.48323969742e-08               0.0       25.52794932
    "BPM.29R5.B1"       11586.19002                 1   -0.385340760817 1.48323969742e-08               0.0       25.64179185
    "BPM.30R5.B1"        11639.6415                 1    0.191492289586 1.48323969742e-08               0.0       25.77795816
    "BPM.31R5.B1"       11693.09299                 1  -0.0596567270572 1.48323969742e-08               0.0       25.89179919
    "BPM.32R5.B1"       11746.54447                 1  -0.0242928969975 1.48323969742e-08               0.0       26.02794932
    "BPM.33R5.B1"       11799.99596                 1   0.0763849852432 1.48323969742e-08               0.0       26.14179185
    "BPM.34R5.B1"       11853.44744                 1   -0.206550539227 1.48323969742e-08               0.0       26.27795816
    "BPM.33L6.B1"       11906.89893                 1    0.328979429363 1.48323969742e-08               0.0       26.39179919
    "BPM.32L6.B1"       11960.35041                 1   -0.101633605508 1.48323969742e-08               0.0       26.52794932
    "BPM.31L6.B1"       12013.80189                 1    0.332326510442 1.48323969742e-08               0.0       26.64179185
    "BPM.30L6.B1"       12067.25338                 1   -0.171653760477 1.48323969742e-08               0.0       26.77795816
    "BPM.29L6.B1"       12120.70486                 1    0.312281423937 1.48323969742e-08               0.0       26.89179919
    "BPM.28L6.B1"       12174.15635                 1  -0.0317963939011 1.48323969742e-08               0.0       27.02794932
    "BPM.27L6.B1"       12227.60783                 1   0.0246749426551 1.48323969742e-08               0.0       27.14179185
    "BPM.26L6.B1"       12281.05931                 1    0.108073558756 1.48323969742e-08               0.0       27.27795816
    "BPM.25L6.B1"        12334.5108                 1   -0.421983339442 1.48323969742e-08               0.0       27.39179919
    "BPM.24L6.B1"       12387.96228                 1     0.24640361297 1.48323969742e-08               0.0       27.52794932
    "BPM.23L6.B1"       12441.41377                 1   -0.177380746103 1.48323969742e-08               0.0       27.64179185
    "BPM.22L6.B1"       12494.86525                 1  -0.0670319629177 1.48323969742e-08               0.0       27.77795816
    "BPM.21L6.B1"       12548.31673                 1    0.393298908094 1.48323969742e-08               0.0       27.89179919
    "BPM.20L6.B1"       12601.76822                 1  -0.0606547944901 1.48323969742e-08               0.0       28.02794888
    "BPM.19L6.B1"        12655.2197                 1   -0.181587942699 1.48323969742e-08               0.0       28.14178606
