@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ Q1 %le 0.309858442458
@ Q2 %le 0.31942165071
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds.liny"
*            NAME                 S             COUNT              BETY           SYSBETY          STATBETY           ERRBETY     CORR_ALFABETA              ALFY           SYSALFY          STATALFY           ERRALFY           BETYMDL           ALFYMDL            MUYMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
   "BPMYB.4R2.B1"           336.988                 1     81.7592030892               0.0               0.0   0.0203990611906               0.0    -1.52674283342               0.0               0.0 0.000901462775313        84.3514057      -1.722529733      0.9035045484                41
    "BPMR.5R2.B1"           366.522                 1     150.916745011               0.0               0.0   0.0946624072191               0.0     2.43137775645               0.0               0.0 0.000183802377527       177.6713376       2.547373094      0.9382608249                34
     "BPM.6R2.B1"           439.818                 1     38.9744255271               0.0               0.0   0.0146203373668               0.0    -1.48805169845               0.0               0.0 9.34626711394e-06       41.49103593      -1.793600967       1.202622917                42
   "BPM_A.7R2.B1"           452.693                 1     83.1840719896               0.0               0.0   0.0546286088933               0.0    -2.88715703792               0.0               0.0 2.90860173933e-05       104.5241018      -3.102171138       1.233940504                43
     "BPM.8R2.B1"       494.1300106                 1     43.0354177704               0.0               0.0   0.0253023941564               0.0    0.422252283135               0.0               0.0 8.57118069501e-05       37.19868334      0.6128231884       1.328247327                35
     "BPM.9R2.B1"       533.1950212                 1     140.434767839               0.0               0.0    0.109372486101               0.0    -2.22869779168               0.0               0.0 0.000416682433073       129.4722727      -2.061083495       1.433617497                35
    "BPM.10R2.B1"       573.6580318                 1     22.0020725007               0.0               0.0   0.0170689840361               0.0     0.66968900863               0.0               0.0 0.000201919601585       23.62376198      0.6110104275       1.545209058                41
    "BPM.11R2.B1"       625.4967424                 1     185.717225438               0.0               0.0    0.233065647788               0.0    -2.86459477714               0.0               0.0  0.00196575332493       177.7202555      -2.924280436       1.717704706                33
    "BPM.12R2.B1"       680.2202583                 1     29.7561121756               0.0               0.0   0.0344569953477               0.0    0.688891851513               0.0               0.0 0.000745272251579       31.09611553      0.5171025922       1.836418256                26
    "BPM.13R2.B1"       733.6687742                 1     183.402893347               0.0               0.0    0.177563981977               0.0    -2.55924930927               0.0               0.0  0.00025451800557       169.9041625      -2.409645321       1.980789832                41
    "BPM.14R2.B1"       787.1172901                 1      34.638271799               0.0               0.0   0.0274412325413               0.0    0.528796923273               0.0               0.0 0.000194510629174       34.91220257      0.5307588712       2.092608637                43
    "BPM.15R2.B1"        840.565806                 1     168.095018924               0.0               0.0    0.186611645454               0.0    -2.35053707725               0.0               0.0 0.000595215546477       173.2968611      -2.335549409       2.224249713                35
    "BPM.16R2.B1"       894.0143219                 1     38.2256395826               0.0               0.0   0.0293134519169               0.0    0.578288400222               0.0               0.0 0.000267645015846       36.76838923       0.567638538       2.331482339                35
    "BPM.17R2.B1"       947.4628378                 1     178.466923817               0.0               0.0    0.181899962986               0.0    -2.28603902446               0.0               0.0 0.000587104470234        171.291828      -2.257639794       2.459722589                44
    "BPM.18R2.B1"       1000.911354                 1     32.9174573407               0.0               0.0   0.0276062803593               0.0    0.531685894655               0.0               0.0 0.000243623784257       34.88902532      0.5372658641       2.571138337                45
    "BPM.19R2.B1"        1054.35987                 1     173.155054476               0.0               0.0    0.182570834101               0.0     -2.4183752261               0.0               0.0 0.000589817103963       172.1263455      -2.321031202       2.703425811                45
    "BPM.20R2.B1"       1107.808386                 1     40.2466478969               0.0               0.0   0.0290798994262               0.0    0.608688518607               0.0               0.0 0.000255819377915       36.75915125      0.5606076777       2.811106284                45
    "BPM.21R2.B1"       1161.256901                 1     170.089855159               0.0               0.0    0.182909702575               0.0    -2.14416045179               0.0               0.0 0.000588333136686       172.4767374      -2.273251375       2.938797872                45
    "BPM.22R2.B1"       1214.705417                 1     30.9923432886               0.0               0.0   0.0276379793427               0.0     0.54462803331               0.0               0.0  0.00027577818697       34.93051921      0.5446993236       3.049673702                45
    "BPM.23R2.B1"       1268.153933                 1     193.416706023               0.0               0.0     0.18300378427               0.0     -2.5268863213               0.0               0.0 0.000631872510669         172.39216       -2.32365105        3.18175462                44
    "BPM.24R2.B1"       1321.602449                 1     35.9980292975               0.0               0.0   0.0396888289531               0.0    0.662949670121               0.0               0.0 0.000552283065701       34.92687363      0.5446170729       3.292640446                36
    "BPM.25R2.B1"       1375.050965                 1     160.080577265               0.0               0.0    0.182985170352               0.0    -2.19221405454               0.0               0.0 0.000632148257067       172.3981218       -2.32383311       3.424727436                44
    "BPM.26R2.B1"       1428.499481                 1     36.1149570851               0.0               0.0   0.0246919076847               0.0    0.463960501216               0.0               0.0 0.000272600081365       34.93058331      0.5446910088       3.535603889                44
    "BPM.27R2.B1"       1481.947997                 1     163.500704716               0.0               0.0    0.168756085755               0.0    -2.26763863478               0.0               0.0 0.000581760583794       172.3937313      -2.323669573       3.667683855                44
    "BPM.28R2.B1"       1535.396513                 1     36.8920949463               0.0               0.0   0.0248145065588               0.0    0.479368090098               0.0               0.0  0.00028484512457        34.9268385      0.5446259652       3.778569141                36
    "BPM.29R2.B1"       1588.845029                 1     167.969131381               0.0               0.0    0.168758813645               0.0    -2.32330983488               0.0               0.0 0.000581769986275       172.3965162      -2.323813309       3.910657029                44
    "BPM.30R2.B1"       1642.293545                 1     36.4253427323               0.0               0.0   0.0246919129402               0.0    0.560359050672               0.0               0.0 0.000272600119918       34.93058919      0.5446816084        4.02153409                45
    "BPM.31R2.B1"        1695.74206                 1     162.976504368               0.0               0.0    0.158785800483               0.0    -2.19286248636               0.0               0.0 0.000581707908076       172.3953586      -2.323690497       4.153613221                45
    "BPM.32R2.B1"       1749.190576                 1     34.1977652914               0.0               0.0   0.0240870295248               0.0     0.46341601098               0.0               0.0 0.000259676001716       34.92686191      0.5446358002       4.264497834                45
    "BPM.33R2.B1"       1802.639092                 1     183.722091473               0.0               0.0    0.165148105951               0.0    -2.46344381328               0.0               0.0 0.000580069577387       172.3948798      -2.323791426       4.396586489                44
    "BPM.34R2.B1"       1856.087608                 1     36.0689516085               0.0               0.0   0.0324140837293               0.0    0.633248385692               0.0               0.0 0.000426950526311       34.93053667      0.5446714156       4.507464282                35
    "BPM.33L3.B1"       1909.536124                 1     163.012591136               0.0               0.0    0.218579584244               0.0    -2.13317767894               0.0               0.0  0.00118181935606       172.3969913      -2.323713168       4.639542719                35
    "BPM.32L3.B1"        1962.98464                 1     33.3021341854               0.0               0.0   0.0313496737065               0.0    0.522319472722               0.0               0.0  0.00045405432339       34.92694315      0.5446462713       4.750426547                43
    "BPM.31L3.B1"       2016.433156                 1     181.130563527               0.0               0.0    0.206257007865               0.0    -2.44834740255               0.0               0.0  0.00115611442911       172.3932637      -2.323768144       4.882515816                43
    "BPM.30L3.B1"       2069.881672                 1     35.1465332876               0.0               0.0   0.0534389203453               0.0    0.572293538374               0.0               0.0  0.00064651595632       34.93042737      0.5446607481       4.993394442                35
    "BPM.29L3.B1"       2123.330188                 1     163.230163988               0.0               0.0    0.489478727762               0.0    -2.23963591642               0.0               0.0  0.00269667693585       172.3985783       -2.32373688        5.12547235                34
    "BPM.27L3.B1"        2230.22722                 1     179.700857838               0.0               0.0    0.275498014143               0.0    -2.38727707422               0.0               0.0  0.00158363988491       172.3917182      -2.323744188       5.368445013                35
    "BPM.26L3.B1"       2283.675735                 1     33.4687963504               0.0               0.0   0.0280595097001               0.0    0.620853767726               0.0               0.0 0.000298207345178        34.9302647      0.5446499388       5.479324546                44
    "BPM.25L3.B1"       2337.124251                 1     173.542234401               0.0               0.0    0.184413678335               0.0    -2.32718422216               0.0               0.0  0.00063155027301       172.4000702      -2.323760893       5.611402107                44
    "BPM.24L3.B1"       2390.572767                 1     33.1575860317               0.0               0.0   0.0278107798062               0.0    0.509091543468               0.0               0.0 0.000287874262952        34.9272672      0.5446678055       5.722284128                44
    "BPM.23L3.B1"       2444.021283                 1     183.603706755               0.0               0.0    0.185568227938               0.0    -2.47508040732               0.0               0.0 0.000635267135212       172.3902915      -2.323720305       5.854374089                36
    "BPM.22L3.B1"       2497.469799                 1     35.0962233749               0.0               0.0   0.0276342273813               0.0    0.546733895691               0.0               0.0 0.000245912613156       34.93005375      0.5446393245       5.965254575                44
    "BPM.21L3.B1"       2550.918315                 1     173.209917359               0.0               0.0    0.183018664896               0.0    -2.28035451935               0.0               0.0 0.000591083035114       172.4014206      -2.323784459        6.09733198                45
    "BPM.20L3.B1"       2604.366831                 1     36.7279271067               0.0               0.0    0.029109901798               0.0    0.600170814999               0.0               0.0 0.000256788535526       36.73757379      0.5620437366       6.204947961                45
    "BPM.19L3.B1"       2657.815347                 1     171.472590129               0.0               0.0    0.182822450415               0.0     -2.2430813763               0.0               0.0 0.000590070547809       172.1761995      -2.269938354       6.332831672                45
    "BPM.18L3.B1"       2711.263863                 1     35.1390518088               0.0               0.0   0.0276899634029               0.0    0.564684027305               0.0               0.0 0.000244711234856       34.94210476      0.5430487487       6.443801585                45
    "BPM.17L3.B1"       2764.712379                 1     167.800793128               0.0               0.0    0.181988490419               0.0    -2.36658461023               0.0               0.0 0.000589276912182       171.2538155      -2.308218099        6.57640033                45
    "BPM.16L3.B1"       2818.160894                 1     37.0786917213               0.0               0.0   0.0289376799796               0.0    0.495254117988               0.0               0.0 0.000260104883544       36.68170673      0.5546900847       6.684541688                45
    "BPM.15L3.B1"        2871.60941                 1     178.471811445               0.0               0.0    0.183335145717               0.0    -2.37013658187               0.0               0.0 0.000587420080546       173.3078953      -2.286164963        6.81201147                45
    "BPM.14L3.B1"       2925.057926                 1     33.3603147512               0.0               0.0   0.0239422161364               0.0    0.536759888472               0.0               0.0 0.000255875715371       35.02797645      0.5506031902       6.922383399                45
    "BPM.13L3.B1"       2978.506442                 1     191.705210712               0.0               0.0    0.159398359335               0.0    -2.36670247136               0.0               0.0 0.000559658963307       170.1575485      -2.291611118       7.055330313                44
    "BPM.12L3.B1"       3031.954958                 1     32.0938212553               0.0               0.0   0.0222587318057               0.0    0.721609214368               0.0               0.0 0.000219239765071       33.59156211      0.5171349923       7.169737579                44
    "BPM.11L3.B1"       3085.403474                 1     180.353093294               0.0               0.0    0.163425275305               0.0    -2.33190184331               0.0               0.0 0.000914588155409       179.5494178      -2.457863594       7.301795446                44
    "BPM.10L3.B1"       3138.184185                 1     33.7315099021               0.0               0.0   0.0234791432285               0.0    0.673803110824               0.0               0.0 0.000466222945899       34.50689136      0.5918614198       7.409621911                44
     "BPM.9L3.B1"       3177.249195                 1     103.228269709               0.0               0.0    0.103550841473               0.0    -1.85589192953               0.0               0.0 0.000721096162513        111.608586       -1.77498357        7.52721441                35
     "BPM.8L3.B1"       3217.712206                 1      12.927239238               0.0               0.0   0.0081669221916               0.0    0.152727946585               0.0               0.0 2.78590018156e-05       15.18648925      0.2091678028       7.693751159                42
     "BPM.7L3.B1"       3256.776216                 1     205.207275781               0.0               0.0   0.0998155368759               0.0    -3.79774151521               0.0               0.0 0.000564624631807       145.3515986      -3.215082454       7.866931697                42
     "BPM.6L3.B1"       3329.415216                 1      48.640130343               0.0               0.0   0.0249391330848               0.0    -1.41223981112               0.0               0.0 2.19745945398e-05       80.21117239      -1.380825111       7.986287904                42
  "BPMWG.A5L3.B1"       3371.119716                 1     244.734531654               0.0               0.0    0.117697364656               0.0      -2.888350715               0.0               0.0 0.000233419235856       258.4111636      -2.892090348       8.033061368                27
    "BPMW.5L3.B1"       3400.089716                 1     242.767683433               0.0               0.0   0.0865521560807               0.0     1.98611260912               0.0               0.0 0.000146202593049       293.4058189       1.893834817       8.048660806                35
   "BPMWE.4L3.B1"       3475.217716                 1     85.5001706023               0.0               0.0   0.0195983539983               0.0    0.604448259819               0.0               0.0 6.62572185334e-05       97.07790712      0.7194107344        8.12208579                43
    "BPMW.4L3.B1"       3502.762716                 1     140.280729815               0.0               0.0   0.0216770303756               0.0    -1.76684324284               0.0               0.0 3.65141792459e-05       118.3475155      -1.822922334       8.167712979                44
    "BPMW.4R3.B1"       3547.727716                 1     323.102856684               0.0               0.0   0.0734676325119               0.0    -3.64665432672               0.0               0.0 9.58747468282e-05       356.1379191      -3.465422012       8.202856154                43
   "BPMWE.4R3.B1"       3575.272716                 1     370.909049616               0.0               0.0   0.0797707906451               0.0     3.02788619907               0.0               0.0 2.15533259241e-05       367.4677756        2.87839903       8.214145088                43
    "BPMW.5R3.B1"       3650.400716                 1     83.8431479611               0.0               0.0   0.0157429700187               0.0     1.04438799579               0.0               0.0  5.0909857863e-06       77.58919075      0.9800636584       8.287530793                44
  "BPMWJ.A5R3.B1"       3679.118716                 1     86.0388554511               0.0               0.0    0.016634778128               0.0    -1.38084119437               0.0               0.0 5.59321738699e-05       87.49877352      -1.247967269       8.350892092                44
   "BPMWC.6R3.B1"       3718.936716                 1     264.895496962               0.0               0.0   0.0689802226535               0.0    -2.56512154146               0.0               0.0 9.05361635131e-05       233.2218455      -2.411757901       8.395849882                36
    "BPMR.6R3.B1"       3731.015216                 1      274.17743235               0.0               0.0   0.0872349430772               0.0     2.32799210698               0.0               0.0   3.984134776e-05        244.974992       2.314650916        8.40352483                36
   "BPM_A.7R3.B1"       3786.839216                 1     65.6155023355               0.0               0.0   0.0213607343069               0.0    0.864429110085               0.0               0.0 7.41568222594e-06       67.42378392      0.8659023956       8.475038195                44
     "BPM.8R3.B1"       3825.903227                 1     187.599127067               0.0               0.0    0.105500151438               0.0    -2.21937186888               0.0               0.0 0.000107106629996       179.5009916      -2.185146424       8.537054472                44
     "BPM.9R3.B1"       3864.968238                 1     74.6029217137               0.0               0.0    0.041116251967               0.0      1.1141727758               0.0               0.0  5.0372676937e-05       72.67252719       1.050469175       8.589817924                44
    "BPM.10R3.B1"       3905.431248                 1       175.6519255               0.0               0.0    0.136151894367               0.0    -1.76674989143               0.0               0.0 0.000167861062528       170.3706474      -1.845596458       8.653033727                44
    "BPM.11R3.B1"       3958.211959                 1     42.0848044743               0.0               0.0   0.0411677109197               0.0    0.489761435018               0.0               0.0 1.85223029666e-05       41.73516558      0.5568329218       8.754732451                44
    "BPM.12R3.B1"       4012.935475                 1     136.433639121               0.0               0.0    0.199112025787               0.0    -1.70382210576               0.0               0.0 0.000640295210974       162.4919066      -1.936079959       8.876804075                44
    "BPM.13R3.B1"       4066.383991                 1     41.1782064625               0.0               0.0   0.0504791067008               0.0    0.520068564724               0.0               0.0 0.000383789770429       34.98876353      0.4829507402       8.991775721                45
    "BPM.14R3.B1"       4119.832506                 1     129.047043584               0.0               0.0     0.34213299606               0.0    -2.20682095605               0.0               0.0  0.00207785369746       174.5302343      -2.347591655       9.122466035                45
    "BPM.15R3.B1"       4173.281022                 1     20.6070480111               0.0               0.0   0.0965988170367               0.0    0.387433643206               0.0               0.0 0.000590764923404        36.6631262      0.5739333722       9.229430697                45
    "BPM.17R3.B1"       4280.178054                 1      31.930217848               0.0               0.0   0.0341957596825               0.0    0.366225835108               0.0               0.0  0.00201490253345       34.95471978      0.5300487218       9.470372048                45
    "BPM.18R3.B1"        4333.62657                 1     185.382369674               0.0               0.0    0.190368253192               0.0    -2.23023003421               0.0               0.0 0.000588786685702       173.5138438      -2.337148702       9.601799865                45
    "BPM.19R3.B1"       4387.075086                 1     33.2141956079               0.0               0.0   0.0295153537995               0.0    0.579177065231               0.0               0.0 0.000276347195787        36.7311209      0.5685759567       9.709017423                45
    "BPM.20R3.B1"       4440.523602                 1     183.957805118               0.0               0.0    0.182977924987               0.0    -2.41216969159               0.0               0.0 0.000585906950797       171.0402801      -2.255400369       9.837463804                45
    "BPM.21R3.B1"       4493.972118                 1     34.0944225491               0.0               0.0   0.0278293587629               0.0    0.536238933446               0.0               0.0 0.000288385253716       34.91736442      0.5360706543       9.948923651                45
    "BPM.22R3.B1"       4547.420634                 1     180.629591866               0.0               0.0     0.18303723752               0.0    -2.39500100499               0.0               0.0 0.000631884300325       172.3935382      -2.323677734       10.08100529                44
    "BPM.23R3.B1"        4600.86915                 1      34.995069135               0.0               0.0   0.0396944519969               0.0    0.660856303913               0.0               0.0 0.000552351900436       34.92720164      0.5446286257       10.19188996                35
    "BPM.24R3.B1"       4654.317666                 1     177.448367193               0.0               0.0    0.258740003658               0.0    -2.27806344958               0.0               0.0  0.00122446339668       172.3968723      -2.323807486       10.32397676                34
    "BPM.25R3.B1"       4707.766181                 1     33.3457887024               0.0               0.0   0.0396912820144               0.0     0.75646656418               0.0               0.0 0.000547432481891        34.9302367      0.5446800201       10.43485436                34
    "BPM.26R3.B1"       4761.214697                 1     165.140649758               0.0               0.0    0.168757154775               0.0     -2.2765811371               0.0               0.0  0.00058176433075       172.3948421      -2.323693933       10.56693462                42
    "BPM.27R3.B1"       4814.663213                 1     36.2851240687               0.0               0.0   0.0248147616255               0.0    0.473600718998               0.0               0.0  0.00028484807729       34.92720095      0.5446363029       10.67781879                34
    "BPM.28R3.B1"       4868.111729                 1     162.301249934               0.0               0.0    0.170845882859               0.0    -2.28667606985               0.0               0.0 0.000582722124696       172.3955525      -2.323790399       10.80990626                34
    "BPM.29R3.B1"       4921.560245                 1     37.5726016975               0.0               0.0   0.0248168993089               0.0    0.406718850195               0.0               0.0 0.000284872643566       34.93021368      0.5446720015       10.92078441                35
    "BPM.30R3.B1"       4975.008761                 1      160.15664454               0.0               0.0     0.15878650516               0.0    -2.32729382445               0.0               0.0 0.000581710423709       172.3961675      -2.323711774       11.05286407                44
    "BPM.31R3.B1"       5028.457277                 1     38.6042688153               0.0               0.0   0.0240872999185               0.0     0.49159558844               0.0               0.0 0.000259678916355        34.9272475      0.5446446003       11.16374763                45
    "BPM.32R3.B1"       5081.905793                 1     164.254665072               0.0               0.0    0.165147564659               0.0    -2.20287675114               0.0               0.0  0.00058006770188       172.3942319      -2.323771944       11.29583566                45
    "BPM.33R3.B1"       5135.354309                 1     31.6569966387               0.0               0.0   0.0244755823487               0.0    0.510701720467               0.0               0.0 0.000253845500303       34.93014395        0.54466349       11.40671445                45
    "BPM.34R3.B1"       5188.802825                 1     203.066310074               0.0               0.0    0.158787767471               0.0    -2.48196848094               0.0               0.0 0.000581715183679       172.3974729      -2.323730698       11.53879362                44
    "BPM.33L4.B1"        5242.25134                 1     29.7134457633               0.0               0.0   0.0240873624571               0.0    0.766412834085               0.0               0.0 0.000259679570154       34.92733985      0.5446532593       11.64967651                44
    "BPM.32L4.B1"       5295.699856                 1     155.351303209               0.0               0.0    0.155169505691               0.0    -2.10905810494               0.0               0.0 0.000579945324497       172.3929518      -2.323752698       11.78176494                44
    "BPM.31L4.B1"       5349.148372                 1     41.5913354886               0.0               0.0   0.0238586564298               0.0    0.510103195594               0.0               0.0 0.000242238552725       34.93002971      0.5446547511       11.89264445                45
    "BPM.30L4.B1"       5402.596888                 1     112.705828693               0.0               0.0    0.165151763139               0.0    -2.04830354074               0.0               0.0 0.000580082324972       172.3987177      -2.323750116       12.02472328                45
    "BPM.29L4.B1"       5456.045404                 1     42.7313194745               0.0               0.0   0.0244737143308               0.0      0.2923918078               0.0               0.0 0.000253826120613        34.9274751      0.5446620099       12.13560542                44
    "BPM.28L4.B1"        5509.49392                 1     204.077734894               0.0               0.0    0.228051370549               0.0    -2.64937127353               0.0               0.0  0.00121383886456        172.391752      -2.323733259       12.26769413                36
    "BPM.27L4.B1"       5562.942436                 1     33.4047151935               0.0               0.0   0.0268035420875               0.0    0.641038285813               0.0               0.0 0.000264300148349        34.9298745      0.5446460572       12.37857439                44
    "BPM.26L4.B1"       5616.390952                 1     171.627995227               0.0               0.0    0.178604479615               0.0     -2.1060363858               0.0               0.0 0.000629839463534       172.3998631      -2.323769423       12.51065303                44
    "BPM.25L4.B1"       5669.839468                 1     33.2782339265               0.0               0.0   0.0273825777039               0.0    0.574407770108               0.0               0.0 0.000258777552531       34.92764906      0.5446705791        12.6215344                44
    "BPM.24L4.B1"       5723.287984                 1     186.047297739               0.0               0.0    0.185746814598               0.0     -2.4354508378               0.0               0.0  0.00063376098605         172.39067      -2.323714235       12.75362322                36
    "BPM.23L4.B1"         5776.7365                 1     34.0174188363               0.0               0.0   0.0381465072496               0.0    0.483920937138               0.0               0.0  0.00050360348915       34.92968316      0.5446376795       12.86450427                44
    "BPM.22L4.B1"       5830.185015                 1     175.321823726               0.0               0.0    0.217483059691               0.0    -2.36675532916               0.0               0.0 0.000948716922708       172.4008733      -2.323788017       12.99658287                45
    "BPM.21L4.B1"       5883.633531                 1     37.1227697259               0.0               0.0   0.0513351691178               0.0    0.631367484021               0.0               0.0 0.000689429709955       34.92785628      0.5446786999       13.10746346                44
    "BPM.20L4.B1"       5937.082047                 1     165.768424829               0.0               0.0    0.332998632482               0.0    -2.11229680349               0.0               0.0  0.00228729494486       170.9451972      -2.304642659        13.2402561                44
    "BPM.19L4.B1"       5990.530563                 1     35.6983094208               0.0               0.0    0.105320000337               0.0    0.613226367405               0.0               0.0 0.000672968585876       36.68881019      0.5529110774       13.34850102                36
    "BPM.17L4.B1"       6097.427595                 1     38.1579535219               0.0               0.0   0.0342178632375               0.0    0.633328676131               0.0               0.0    0.002012027733       35.03145393      0.5525514999       13.58604195                44
    "BPM.16L4.B1"       6150.876111                 1     152.501981069               0.0               0.0    0.185941201654               0.0    -2.08897888433               0.0               0.0 0.000571242163283       169.8355877      -2.287366883       13.71914686                44
    "BPM.15L4.B1"       6204.324627                 1     36.6412754799               0.0               0.0   0.0292419852322               0.0     0.43426065798               0.0               0.0 0.000260882734991       36.55662649      0.5450320754       13.82804602                36
    "BPM.14L4.B1"       6257.773143                 1     174.679747877               0.0               0.0    0.168244582143               0.0    -2.45318230574               0.0               0.0 0.000544315256189       174.6780453        -2.3074424       13.95515061                44
    "BPM.13L4.B1"       6311.221659                 1     39.0721666476               0.0               0.0   0.0246856293264               0.0    0.500445704927               0.0               0.0 0.000131808401224       35.18994378       0.560300807       14.06470084                44
    "BPM.12L4.B1"       6364.670174                 1     142.969653006               0.0               0.0    0.164930554177               0.0    -2.13098898699               0.0               0.0 0.000492338975377       169.7550071      -2.282020347       14.19746998                36
    "BPM.11L4.B1"        6418.11869                 1     42.3833704997               0.0               0.0   0.0313568234724               0.0    0.372240840368               0.0               0.0 0.000192958253781       38.84974355      0.5636651929       14.30258266                42
    "BPM.10L4.B1"       6469.957401                 1     164.500646266               0.0               0.0    0.196171583369               0.0    -2.40153663828               0.0               0.0 0.000188805973946       175.3024595      -2.289383393         14.419632                43
