@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ f2h_factor %le 0.0963122728011
@ p_f2h_factor %le 587.256580587
@ FILES %s ""
*            NAME                 S            AMP_20         AMP_20std          PHASE_20       PHASE_20std             f3000          f3000std      phase_f_3000   phase_f_3000std             h3000         h3000_std      phase_h_3000  phase_h_3000_std
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
      BPM.31L6.B1       12013.80189  0.00559518895099               0.0    0.738178017438    0.738178017438     0.11846610472               0.0    0.641154779436               0.0     1.23002086104               0.0    0.384574192294               0.0
      BPM.23R3.B1        4600.86915   0.0475945459434               0.0    0.550476816151    0.550476816151     1.00771225301               0.0    0.899964632195               0.0     10.4629682563               0.0    0.643384045053               0.0
      BPM.33R3.B1       5135.354309  0.00236860479893               0.0    0.169826321025    0.169826321025   0.0501501176471               0.0    0.310233110162               0.0     0.52070329345               0.0     0.05365252302               0.0
     BPMWE.4L3.B1       3475.217716   0.0082949765536               0.0      0.3760247786      0.3760247786    0.175628306685               0.0    0.607919513828               0.0     1.82352987399               0.0    0.351338926687               0.0
      BPM.16R6.B1       14223.32631  0.00324545000516               0.0    0.702545965043    0.702545965043   0.0687154309786               0.0    0.840569625794               0.0    0.713464950833               0.0    0.583989038652               0.0
      BPM.20R4.B1       7772.376818  0.00315329249495               0.0    0.556175514638    0.556175514638   0.0667641937011               0.0    0.688851389915               0.0    0.693205463431               0.0    0.432270802773               0.0
      BPM.19R6.B1       14383.68076  0.00468614162466               0.0    0.501383962351    0.501383962351   0.0992189806816               0.0    0.621546034378               0.0     1.03018003621               0.0    0.364965447236               0.0
      BPM.31R2.B1        1695.74206  0.00438422408596               0.0    0.508925426816    0.508925426816   0.0928265254724               0.0    0.866932974441               0.0    0.963807859297               0.0    0.610352387299               0.0
      BPM.23L4.B1         5776.7365  0.00451738502178               0.0    0.010313724614    0.010313724614   0.0956459221908               0.0     0.14189194367               0.0    0.993081353073               0.0    0.885311356528               0.0
      BPMR.5R2.B1           366.522   0.0401062746966               0.0   0.0456544802147   0.0456544802147    0.849164197981               0.0    0.165507375195               0.0     8.81678080358               0.0    0.908926788053               0.0
       BPM.5L8.B1        20011.0334   0.0190396900443               0.0    0.269695375297    0.269695375297    0.403124529731               0.0    0.230844682439               0.0     4.18559876127               0.0    0.974264095297               0.0
      BPM.15L3.B1        2871.60941  0.00408073705668               0.0    0.373466464026    0.373466464026   0.0864008396723               0.0    0.652585450438               0.0    0.897090652722               0.0    0.396004863297               0.0
     BPMSA.4R6.B1       13568.51473  0.00457746633089               0.0    0.638715103667    0.638715103667   0.0969180148259               0.0     0.83318182566               0.0     1.00628935448               0.0    0.576601238518               0.0
      BPM.33L3.B1       1909.536124  0.00438038075574               0.0    0.206720822208    0.206720822208   0.0927451512124               0.0    0.311446978179               0.0    0.962962959082               0.0   0.0548663910378               0.0
      BPM.25R2.B1       1375.050965   0.0364329283267               0.0   0.0961930156913   0.0961930156913    0.771388980818               0.0    0.276880932812               0.0     8.00924906436               0.0   0.0203003456706               0.0
      BPM.29R4.B1       8253.413461    0.075135480042               0.0    0.171619021001    0.171619021001     1.59083236058               0.0    0.290978787448               0.0     16.5174417997               0.0   0.0343982003062               0.0
      BPM.26R6.B1       14757.84115  0.00361044706873               0.0    0.183292054604    0.183292054604   0.0764434595999               0.0    0.318144916938               0.0    0.793704243257               0.0   0.0615643297965               0.0
     BPMWI.4L2.B1           73.3255  0.00613790355496               0.0    0.978444434812    0.978444434812    0.129956920431               0.0    0.155470431433               0.0      1.3493287683               0.0    0.898889844291               0.0
      BPMW.4R7.B1       16912.63432    0.284442957129               0.0    0.650737879301    0.650737879301     6.02246848877               0.0   0.0993429595941               0.0     62.5306444716               0.0    0.842762372452               0.0
      BPM.32R2.B1       1749.190576   0.0052529772424               0.0    0.121476707658    0.121476707658    0.111220507035               0.0    0.008925426816               0.0      1.1547905973               0.0    0.752344839674               0.0
      BPM.28L7.B1       15506.16193   0.0031669802882               0.0    0.210471476883    0.210471476883   0.0670540033148               0.0    0.332860808851               0.0     0.69621452557               0.0   0.0762802217093               0.0
      BPM.25L4.B1       5669.839468  0.00636959016954               0.0    0.382361688976    0.382361688976    0.134862386714               0.0    0.521038358699               0.0     1.40026169866               0.0    0.264457771558               0.0
      BPM.20L6.B1       12601.76822  0.00331009185692               0.0    0.320603807695    0.320603807695    0.070084083306               0.0    0.437841454298               0.0    0.727675521174               0.0    0.181260867156               0.0
      BPM.15R7.B1       17502.74241  0.00264851042352               0.0    0.514068653242    0.514068653242   0.0560765178679               0.0    0.655109419085               0.0    0.582236471397               0.0    0.398528831943               0.0
      BPM.20R8.B1       21101.97079  0.00305792623413               0.0     0.20290806475     0.20290806475   0.0647450180235               0.0    0.331942166808               0.0    0.672240578906               0.0   0.0753615796659               0.0
     BPMSY.4L5.B1       10131.46115  0.00463887505947               0.0    0.480807444563    0.480807444563   0.0982182127164               0.0    0.725961043515               0.0     1.01978916975               0.0    0.469380456373               0.0
      BPM.22R8.B1       21208.86782  0.00274158940146               0.0    0.653923668375    0.653923668375   0.0580472652446               0.0    0.802909985776               0.0    0.602698530067               0.0    0.546329398634               0.0
      BPM.23L3.B1       2444.021283  0.00329384069795               0.0    0.927699909593    0.927699909593   0.0697399999304               0.0    0.048657026678               0.0    0.724102940385               0.0    0.792076439536               0.0
      BPM.22L8.B1       19159.73842  0.00605053021578               0.0     0.55013417115     0.55013417115    0.128106977697               0.0    0.654918101487               0.0     1.33012101128               0.0    0.398337514345               0.0
      BPM.22R4.B1        7879.27385  0.00310928932156               0.0    0.935668704464    0.935668704464   0.0658325210458               0.0   0.0771458038079               0.0    0.683532006163               0.0    0.820565216666               0.0
      BPMR.6R5.B1       10415.02065   0.0365239203282               0.0    0.302843086212    0.302843086212    0.773315540953               0.0    0.290253448911               0.0     8.02925233163               0.0   0.0336728617693               0.0
      BPM.16L1.B1       22812.32329  0.00258091389134               0.0    0.414350849313    0.414350849313   0.0546453065307               0.0    0.546046525866               0.0    0.567376357565               0.0    0.289465938724               0.0
       BPM.7L8.B1        19918.1454  0.00557446153427               0.0    0.945835222016    0.945835222016    0.118027246204               0.0   0.0770317253074               0.0     1.22546424013               0.0    0.820451138166               0.0
      BPMS.2L1.B1       23487.84062  0.00616215662299               0.0    0.995035587397    0.995035587397    0.130470427039               0.0    0.245111690005               0.0     1.35466045234               0.0    0.988531102864               0.0
     BPMSW.1L1.B1       23497.79062  0.00400714639703               0.0    0.839017499838    0.839017499838   0.0848427155643               0.0    0.594738972373               0.0    0.880912817202               0.0    0.338158385231               0.0
      BPM.24R5.B1        11318.9326  0.00401196676295               0.0    0.382231217254    0.382231217254    0.084944776456               0.0    0.493547314973               0.0    0.881972504496               0.0    0.236966727831               0.0
      BPM.14R8.B1       20781.27969  0.00323437002075               0.0    0.946137158638    0.946137158638   0.0684808361142               0.0    0.092427379396               0.0    0.711029177513               0.0    0.835846792254               0.0
      BPM.23R5.B1       11265.48112  0.00353376580977               0.0    0.493547314973    0.493547314973   0.0748198986918               0.0    0.623995005813               0.0    0.776846984458               0.0    0.367414418671               0.0
      BPM.27L4.B1       5562.942436  0.00369865369121               0.0    0.356744860044    0.356744860044   0.0783110453182               0.0    0.505535080603               0.0     0.81309518549               0.0    0.248954493461               0.0
      BPM.19R4.B1       7718.928302  0.00394175362943               0.0    0.688851389915    0.688851389915   0.0834581642075               0.0    0.789737174754               0.0    0.866537168943               0.0    0.533156587612               0.0
      BPM.14R7.B1       17449.29093  0.00344351183466               0.0    0.655109419085    0.655109419085   0.0729089646805               0.0    0.756695563769               0.0    0.757005961546               0.0    0.500114976628               0.0
      BPM.28R4.B1       8199.964946  0.00275832444717               0.0    0.310312123317    0.310312123317   0.0584015938821               0.0    0.451699047939               0.0    0.606377486312               0.0    0.195118460797               0.0
      BPM.22L5.B1       9162.038232  0.00275079048709               0.0    0.261973174111    0.261973174111   0.0582420784642               0.0    0.393556952725               0.0    0.604721254834               0.0    0.136976365584               0.0
      BPM.32L6.B1       11960.35041  0.00407235955854               0.0    0.141154779436    0.141154779436   0.0862234641482               0.0     0.49706071689               0.0    0.895248981677               0.0    0.240480129748               0.0
      BPM.22L1.B1        22491.6322  0.00275873569093               0.0     0.09539453258     0.09539453258   0.0584103010852               0.0    0.235338375364               0.0    0.606467892268               0.0    0.978757788222               0.0
      BPM.16L6.B1       12815.57415  0.00348696156273               0.0     0.64605909314     0.64605909314   0.0738289193202               0.0    0.749040985527               0.0    0.766557751915               0.0    0.492460398385               0.0
      BPM.30R4.B1       8306.861977   0.0695694163641               0.0   0.0399415863829   0.0399415863829     1.47298292095               0.0    0.171619021001               0.0      15.293823706               0.0    0.915038433859               0.0
      BPMR.5L1.B1       23326.02462     1.19010952854               0.0    0.204022758364    0.204022758364     25.1980123049               0.0    0.549074066437               0.0     261.628259536               0.0    0.292493479296               0.0
      BPM.20R6.B1       14437.13225  0.00445505412789               0.0    0.373263091329    0.373263091329   0.0943261994313               0.0    0.501383962351               0.0    0.979378813188               0.0    0.244803375209               0.0
      BPM.17L6.B1       12762.12267   0.0026485464807               0.0    0.749040985527    0.749040985527   0.0560772813011               0.0    0.894957503474               0.0    0.582244398042               0.0    0.638376916332               0.0
      BPM.10L5.B1       9802.752617  0.00360744882758               0.0     0.31654096095     0.31654096095   0.0763799782854               0.0    0.443318464662               0.0    0.793045123576               0.0     0.18673787752               0.0
      BPMW.4L3.B1       3502.762716  0.00945200654431               0.0    0.207463300027    0.207463300027    0.200125930848               0.0      0.3760247786               0.0     2.07788607857               0.0    0.119444191458               0.0
      BPM.19R8.B1       21048.52227  0.00376123242381               0.0    0.331942166808    0.331942166808   0.0796360155299               0.0    0.432234757719               0.0     0.82685220911               0.0    0.175654170577               0.0
      BPM.33L4.B1        5242.25134  0.00359060382718               0.0    0.643712394485    0.643712394485   0.0760233215935               0.0    0.770282416434               0.0    0.789341995392               0.0    0.513701829292               0.0
      BPM.26R3.B1       4761.214697     0.29879927739               0.0   0.0115647930518   0.0115647930518      6.3264327256               0.0    0.029238002223               0.0     65.6866725455               0.0    0.772657415081               0.0
      BPM.24R2.B1       1321.602449   0.0694651602661               0.0    0.276880932812    0.276880932812     1.47077552207               0.0    0.355751403598               0.0     15.2709045202               0.0   0.0991708164566               0.0
      BPM.13L2.B1       26305.52257  0.00348830106038               0.0    0.300429552864    0.300429552864   0.0738572803049               0.0     0.43213237391               0.0    0.766852220978               0.0    0.175551786768               0.0
      BPM.27R4.B1        8146.51643  0.00323407491805               0.0    0.451699047939    0.451699047939   0.0684745879484               0.0    0.566819422204               0.0    0.710964303478               0.0    0.310238835062               0.0
      BPMR.6L8.B1        19950.6144  0.00410916407903               0.0    0.681360064994    0.681360064994   0.0870027207947               0.0    0.945835222016               0.0    0.903339919871               0.0    0.689254634874               0.0
       BPM.5R5.B1       10383.12065   0.0051816980875               0.0    0.790253448911    0.790253448911    0.109711324074               0.0    0.884274865771               0.0     1.13912091246               0.0    0.627694278629               0.0
      BPM.34R8.B1       21850.25001   0.0224439230778               0.0    0.334083539987    0.334083539987    0.475201850187               0.0    0.479317261579               0.0     4.93396985002               0.0    0.222736674437               0.0
      BPM.27L1.B1       22224.38962  0.00355992345182               0.0    0.086276002077    0.086276002077   0.0753737305624               0.0    0.198867574656               0.0    0.782597361378               0.0    0.942286987514               0.0
      BPM.21R5.B1       11158.57815  0.00339614875335               0.0    0.863068358575    0.863068358575   0.0719061531937               0.0     0.99564041172               0.0    0.746593877421               0.0    0.739059824578               0.0
      BPM.10L1.B1       23132.34658    0.133981631672               0.0    0.944266651645    0.944266651645     2.83677318982               0.0     0.04681528049               0.0     29.4539118154               0.0    0.790234693348               0.0
      BPMS.2L2.B1           161.394  0.00310552633844               0.0    0.738798380586    0.738798380586   0.0657528479632               0.0    0.965993048327               0.0     0.68270476909               0.0    0.709412461185               0.0
      BPMW.4L7.B1       16796.58732  0.00836851391585               0.0    0.595862557306    0.595862557306    0.177185302335               0.0    0.654357077024               0.0     1.83969599286               0.0    0.397776489882               0.0
      BPM.16L3.B1       2818.160894  0.00343206967819               0.0    0.670148752633    0.670148752633   0.0726667016007               0.0    0.801796714701               0.0    0.754490569969               0.0    0.545216127559               0.0
      BPM.14L3.B1       2925.057926   0.0117406912884               0.0    0.865082475972    0.865082475972    0.248583913044               0.0    0.844317387231               0.0     2.58102011109               0.0    0.587736800089               0.0
     BPMYB.4R2.B1           336.988   0.0342101082845               0.0    0.187979767742    0.187979767742    0.724325542177               0.0    0.336794437008               0.0     7.52059442801               0.0    0.080213849866               0.0
      BPM.31R5.B1       11693.09299  0.00381583839263               0.0    0.633238833285    0.633238833285   0.0807921795983               0.0    0.767026008192               0.0    0.838856536645               0.0     0.51044542105               0.0
     BPMWE.4L7.B1       16768.48232  0.00395010920279               0.0    0.290159419584    0.290159419584   0.0836350755212               0.0    0.533044087505               0.0    0.868374020142               0.0    0.276463500363               0.0
     BPMSX.4R8.B1        20245.3059  0.00311003819125               0.0    0.564721950452    0.564721950452   0.0658483767526               0.0    0.791321808845               0.0    0.683696634266               0.0    0.534741221703               0.0
      BPM.13R3.B1       4066.383991  0.00408625300185               0.0    0.621195615988    0.621195615988   0.0865176279601               0.0      0.7623159378               0.0     0.89830325299               0.0    0.505735350658               0.0
      BPM.15L2.B1       26198.61961  0.00347034276332               0.0    0.003788010881    0.003788010881   0.0734770519483               0.0    0.138829822592               0.0    0.762904350727               0.0     0.88224923545               0.0
       BPM.9R8.B1       20527.35742   0.0109858401266               0.0    0.397790078312    0.397790078312    0.232601561498               0.0    0.451416655203               0.0     2.41507706892               0.0    0.194836068061               0.0
      BPM.24R7.B1       17983.80577  0.00556215292735               0.0    0.704710974042    0.704710974042    0.117766637897               0.0    0.828833519656               0.0     1.22275837204               0.0    0.572252932514               0.0
      BPM.14R5.B1       10784.41776  0.00303649699963               0.0    0.872456102469    0.872456102469    0.064291300024               0.0    0.990680370463               0.0    0.667529673574               0.0    0.734099783321               0.0
      BPM.12L4.B1       6364.670174  0.00606252874357               0.0    0.947744059944    0.947744059944    0.128361020743               0.0   0.0728669999589               0.0     1.33275871299               0.0    0.816286412817               0.0
      BPM.28R7.B1        18197.6117  0.00377183850073               0.0    0.976261352823    0.976261352823   0.0798605764215               0.0    0.085021481118               0.0    0.829183800765               0.0    0.828440893976               0.0
      BPM.28L6.B1       12174.15635  0.00392926995955               0.0    0.221060280352    0.221060280352   0.0831938493189               0.0    0.326417067651               0.0      0.8637928158               0.0   0.0698364805097               0.0
      BPM.14L8.B1       19587.35029  0.00360382348937               0.0    0.199463655883    0.199463655883   0.0763032195377               0.0    0.299891134596               0.0     0.79224814573               0.0   0.0433105474541               0.0
      BPM.32R3.B1       5081.905793  0.00291990963097               0.0    0.310233110162    0.310233110162   0.0618228129817               0.0     0.41795968842               0.0    0.641899637332               0.0    0.161379101278               0.0
      BPM.16R3.B1       4226.729538    0.135003432046               0.0    0.794169093262    0.794169093262     2.85840761739               0.0    0.187034001305               0.0     29.6785397568               0.0    0.930453414163               0.0
      BPM.18L2.B1       26038.26515  0.00277416920235               0.0    0.015676831546    0.015676831546   0.0587370725303               0.0    0.134639135766               0.0     0.60986072514               0.0    0.878058548624               0.0
      BPM.21R3.B1       4493.972118    0.369735749521               0.0     0.49804983072     0.49804983072     7.82836011528               0.0    0.240573877964               0.0     81.2810235665               0.0    0.983993290823               0.0
      BPM.31R7.B1       18357.96616  0.00324229561253               0.0     0.54421608065     0.54421608065   0.0686486434918               0.0      0.6762021006               0.0     0.71277150352               0.0    0.419621513458               0.0
      BPM.18L4.B1       6043.979079   0.0042426570745               0.0    0.952770324601    0.952770324601   0.0898291481628               0.0   0.0663997436296               0.0    0.932686412129               0.0    0.809819156488               0.0
      BPM.31L4.B1       5349.148372  0.00356348495647               0.0    0.947479234104    0.947479234104   0.0754491377714               0.0    0.093839484088               0.0    0.783380306342               0.0    0.837258896946               0.0
      BPM.21L6.B1       12548.31673  0.00307319808375               0.0    0.437841454298    0.437841454298   0.0650683666277               0.0    0.566593047146               0.0    0.675597872787               0.0    0.310012460004               0.0
      BPM.13R8.B1       20727.83117  0.00397698991663               0.0    0.092427379396    0.092427379396   0.0842042168834               0.0    0.204338431175               0.0     0.87428335387               0.0    0.947757844034               0.0
      BPM.13R2.B1       733.6687742  0.00452585819999               0.0    0.465250101401    0.465250101401   0.0958253235348               0.0    0.588021703568               0.0    0.994944057988               0.0    0.331441116426               0.0
      BPM.11L1.B1       23079.56587   0.0921275044776               0.0   0.0446212853461   0.0446212853461     1.95060197048               0.0    0.205296432628               0.0     20.2528910776               0.0    0.948715845486               0.0
     BPMYB.4L8.B1        20031.8004  0.00462505003208               0.0    0.535700214426    0.535700214426   0.0979254974645               0.0    0.769695375297               0.0     1.01674993868               0.0    0.513114788155               0.0
       BPM.6L1.B1       23294.12462     1.31948700543               0.0    0.550081856232    0.550081856232     27.9373024094               0.0    0.683942600587               0.0      290.07001493               0.0    0.427362013445               0.0
      BPM.32R6.B1       15078.55006  0.00400230280603               0.0    0.087650135508    0.087650135508   0.0847401629314               0.0     0.21839156204               0.0    0.879848024212               0.0    0.961810974898               0.0
     BPMYB.4L2.B1            48.858  0.00580259401408               0.0    0.155470431433    0.155470431433    0.122857461319               0.0    0.354185621694               0.0     1.27561584568               0.0   0.0976050345524               0.0
      BPM.23L8.B1       19106.28693  0.00302508585885               0.0    0.524147758681    0.524147758681   0.0640496936349               0.0    0.660452195138               0.0    0.665021100345               0.0    0.403871607996               0.0
       BPM.9L2.B1       26503.33322   0.0033701977775               0.0   0.0979686104332   0.0979686104332    0.071356697036               0.0    0.218643544008               0.0    0.740888933058               0.0    0.962062956866               0.0
      BPM.21L8.B1        19213.1899    0.003778682136               0.0    0.527615245074    0.527615245074   0.0800054756947               0.0    0.655567565052               0.0     0.83068827438               0.0     0.39898697791               0.0
      BPM.29R1.B1       24915.78399  0.00336085805395               0.0    0.500507783337    0.500507783337   0.0711589484565               0.0    0.632688539643               0.0    0.738835730763               0.0    0.376107952501               0.0
      BPM.21L5.B1       9215.486748   0.0030614440271               0.0    0.147021014419    0.147021014419   0.0648194997317               0.0    0.261973174111               0.0    0.673013914494               0.0  0.00539258696938               0.0
      BPM.12L2.B1       26358.97406  0.00429950671146               0.0    0.198541832093    0.198541832093   0.0910328170834               0.0    0.300429552864               0.0    0.945183977451               0.0   0.0438489657223               0.0
      BPM.31R6.B1       15025.09857  0.00467573096119               0.0     0.21839156204     0.21839156204     0.09899855725               0.0    0.326189164892               0.0     1.02789140336               0.0   0.0696085777503               0.0
      BPM.10R8.B1       20567.82043  0.00443998941171               0.0    0.245326869949    0.245326869949   0.0940072364328               0.0    0.397790078312               0.0     0.97606705458               0.0     0.14120949117               0.0
      BPM.29L7.B1       15452.71045  0.00337103259702               0.0    0.332860808851    0.332860808851   0.0713743725458               0.0    0.446172813267               0.0    0.741072455981               0.0    0.189592226125               0.0
      BPM.29L6.B1       12120.70486  0.00675651884537               0.0    0.367626589661    0.367626589661    0.143054770105               0.0    0.499724122145               0.0     1.48532233686               0.0    0.243143535003               0.0
      BPM.30R1.B1       24969.23547  0.00362362010827               0.0     0.38046473434     0.38046473434   0.0767223704099               0.0    0.500507783337               0.0    0.796600144286               0.0    0.243927196195               0.0
      BPM.21R8.B1        21155.4193  0.00340238457559               0.0    0.802909985776    0.802909985776   0.0720381833321               0.0    0.915287718907               0.0    0.747964732188               0.0    0.658707131765               0.0
      BPM.30R5.B1        11639.6415  0.00427502781236               0.0    0.767026008192    0.767026008192   0.0905145289881               0.0    0.882815051903               0.0    0.939802647738               0.0    0.626234464761               0.0
      BPM.12L1.B1       23026.11736  0.00362676446496               0.0     0.77234163482     0.77234163482    0.076788945407               0.0    0.906847780748               0.0    0.797291385342               0.0    0.650267193606               0.0
     BPMWE.4R7.B1       16940.73932    0.277768153957               0.0    0.205127157603    0.205127157603     5.88114387248               0.0    0.150625685875               0.0     61.0632861362               0.0    0.894045098733               0.0
      BPM.20R5.B1       11105.12666  0.00380742228466               0.0     0.99564041172     0.99564041172    0.080613986594               0.0    0.110364118032               0.0    0.837006377791               0.0     0.85378353089               0.0
      BPM.15R2.B1        840.565806  0.00308771765076               0.0    0.878919988237    0.878919988237   0.0653757872636               0.0    0.993307488981               0.0    0.678789788282               0.0    0.736726901839               0.0
      BPM.20R3.B1       4440.523602     3.97414641299               0.0     0.24088424714     0.24088424714     84.1440118031               0.0    0.755790139516               0.0     873.658250978               0.0    0.499209552374               0.0
      BPM.13L8.B1       19640.80177  0.00282775957683               0.0   0.0640405525998   0.0640405525998   0.0598717335706               0.0    0.199463655883               0.0     0.62164178904               0.0    0.942883068741               0.0
      BPM.26R7.B1       18090.70874  0.00393745775439               0.0    0.861870721185    0.861870721185   0.0833672082831               0.0    0.971403702842               0.0    0.865592783334               0.0      0.7148231157               0.0
      BPM.31R1.B1       25022.68696  0.00257973027655               0.0    0.931893048717    0.931893048717   0.0546202460305               0.0    0.078002812473               0.0    0.567116157079               0.0    0.821422225331               0.0
      BPM.13L3.B1       2978.506442  0.00372555201454               0.0    0.019836493907    0.019836493907   0.0788805595233               0.0    0.129877992658               0.0    0.819008390408               0.0    0.873297405516               0.0
      BPM.34R2.B1       1856.087608  0.00351690835499               0.0    0.311446978179    0.311446978179   0.0744629783054               0.0    0.449262920414               0.0    0.773141118362               0.0    0.192682333273               0.0
      BPM.24L3.B1       2390.572767  0.00297457854595               0.0    0.048657026678    0.048657026678   0.0629803097996               0.0    0.186759829776               0.0    0.653917802664               0.0    0.930179242634               0.0
      BPM.15L1.B1       22865.77181  0.00286390541277               0.0     0.29889189834     0.29889189834   0.0606370439869               0.0    0.414350849313               0.0    0.629587925021               0.0    0.157770262171               0.0
      BPM.27R5.B1       11479.28705  0.00373996479773               0.0    0.250501509333    0.250501509333   0.0791857192413               0.0    0.385274658074               0.0    0.822176831034               0.0    0.128694070933               0.0
     BPMWE.4R3.B1       3575.272716   0.0054374337251               0.0    0.268662735073    0.268662735073     0.11512597675               0.0    0.386672938036               0.0     1.19534067053               0.0    0.130092350894               0.0
     BPMYA.4L1.B1       23347.14262  0.00374691305312               0.0    0.650889857497    0.650889857497   0.0793328336209               0.0    0.898864662963               0.0    0.823704303862               0.0    0.642284075821               0.0
      BPM.14R3.B1       4119.832506  0.00488775999886               0.0    0.509019815851    0.509019815851    0.103487816576               0.0    0.621195615988               0.0     1.07450290151               0.0    0.364615028846               0.0
     BPMSY.4L1.B1       23461.05512  0.00374538710642               0.0    0.137279941068    0.137279941068   0.0793005249779               0.0    0.385919780632               0.0    0.823368846686               0.0     0.12933919349               0.0
       BPM.5R1.B1       23719.00462   0.0161700451553               0.0    0.552854709405    0.552854709405    0.342365964665               0.0    0.507267916823               0.0     3.55474909591               0.0    0.250687329681               0.0
      BPM.23R4.B1       7932.722366  0.00394255916893               0.0    0.830790416339    0.830790416339   0.0834752197755               0.0    0.935668704464               0.0    0.866714255076               0.0    0.679088117322               0.0
      BPM.17L4.B1       6097.427595  0.00365072850936               0.0    0.815124320653    0.815124320653   0.0772963325602               0.0    0.952770324601               0.0    0.802559531741               0.0    0.696189737459               0.0
      BPM.10L2.B1       26464.26623  0.00306025683823               0.0    0.218643544008    0.218643544008   0.0647943635582               0.0    0.355378482695               0.0      0.6727529283               0.0   0.0987978955535               0.0
      BPMW.5R3.B1       3650.400716  0.00367858532148               0.0   0.0279422691129   0.0279422691129   0.0778861407063               0.0    0.268662735073               0.0    0.808683446471               0.0   0.0120821479312               0.0
