@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ DQMIN %le 2.67024466748e-05
@ DQMINE %le 0.0624764957274
@ FILES %s ""
*            NAME                 S              DETC             DETCE             GAMMA            GAMMAE               C11               C12               C21               C22
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le
      BPM.18L3.B1       2711.263863   0.0455418496702               0.0     1.02357944159               0.0    0.154966903057    0.122555196986   -0.122555196986   -0.154966903057
      BPM.17L3.B1       2764.712379   0.0451318944417               0.0     1.02335969041               0.0    0.120580611137    0.178712996577   -0.178712996577   -0.120580611137
      BPM.16L3.B1       2818.160894   0.0484911684768               0.0     1.02516456949               0.0    0.128678666719     0.18462926035    -0.18462926035   -0.128678666719
      BPM.15L3.B1        2871.60941   0.0332814983687               0.0       1.017067987               0.0    0.153213289861    0.140667638908   -0.140667638908   -0.153213289861
      BPM.14L3.B1       2925.057926   0.0338424047061               0.0     1.01736317543               0.0    0.217487023213  -0.0352873150151   0.0352873150151   -0.217487023213
      BPM.13L3.B1       2978.506442   0.0455621108729               0.0     1.02359030602               0.0   0.0978552294746    0.205852141829   -0.205852141829  -0.0978552294746
      BPM.12L3.B1       3031.954958   0.0484429038963               0.0     1.02513857012               0.0    0.139575647629    0.189249665865   -0.189249665865   -0.139575647629
      BPM.11L3.B1       3085.403474   0.0418762446482               0.0     1.02161955204               0.0    0.158816709795    0.182993870924   -0.182993870924   -0.158816709795
      BPM.10L3.B1       3138.184185   0.0444460444601               0.0     1.02299236567               0.0   0.0862402496422    0.182055909618   -0.182055909618  -0.0862402496422
       BPM.9L3.B1       3177.249195   0.0356725163008               0.0     1.01832809951               0.0    0.115302674368    0.108895221262   -0.108895221262   -0.115302674368
       BPM.8L3.B1       3217.712206   0.0390751150431               0.0     1.02012943698               0.0     0.18733873223   0.0825814390104  -0.0825814390104    -0.18733873223
       BPM.7L3.B1       3256.776216    0.034115573395               0.0     1.01750702915               0.0    0.205889641214  -0.0826016402001   0.0826016402001   -0.205889641214
       BPM.6L3.B1       3329.415216   0.0267003798085               0.0     1.01362362209               0.0    0.156442499191  -0.0642690837891   0.0642690837891   -0.156442499191
    BPMWG.A5L3.B1       3371.119716   0.0299419479899               0.0     1.01531578357               0.0    0.181161968678  -0.0602810863999   0.0602810863999   -0.181161968678
      BPMW.5L3.B1       3400.089716   0.0289579996276               0.0     1.01480124789               0.0    0.189799406335  -0.0663125626653   0.0663125626653   -0.189799406335
     BPMWE.4L3.B1       3475.217716 -0.00162907010109                -1    0.999186458801                -1  -0.0424763559305    0.233718725768   -0.233718725768   0.0424763559305
      BPMW.4L3.B1       3502.762716    0.059192033671               0.0      1.0309782586               0.0    0.204048397242 -0.00167293581181  0.00167293581181   -0.204048397242
      BPMW.4R3.B1       3547.727716   0.0130676630348               0.0     1.00659857336               0.0    0.131398210409  -0.0387677873031   0.0387677873031   -0.131398210409
     BPMWE.4R3.B1       3575.272716   0.0456090546922               0.0     1.02361547948               0.0    0.160835179678    0.205167478607   -0.205167478607   -0.160835179678
      BPMW.5R3.B1       3650.400716   0.0356191076278               0.0     1.01829990094               0.0    0.120903255666    0.167094595637   -0.167094595637   -0.120903255666
    BPMWJ.A5R3.B1       3679.118716   0.0265750013342               0.0     1.01355834193               0.0   0.0741928931667    0.139446934913   -0.139446934913  -0.0741928931667
     BPMWC.6R3.B1       3718.936716  -0.0343419108169                -1    0.983259019301                -1    0.146896230175   0.0279344647377  -0.0279344647377   -0.146896230175
      BPMR.6R3.B1       3731.015216   0.0410560453624               0.0     1.02118255524               0.0   0.0524393864587    0.158800407382   -0.158800407382  -0.0524393864587
       BPM.8R3.B1       3825.903227   0.0302793627988               0.0     1.01549240804               0.0   -0.151301848355    0.118202953745   -0.118202953745    0.151301848355
       BPM.9R3.B1       3864.968238    0.047557673867               0.0     1.02466206127               0.0   -0.212233939432    0.148501240126   -0.148501240126    0.212233939432
      BPM.10R3.B1       3905.431248   0.0324568597036               0.0     1.01663447022               0.0   -0.120813300898     0.17670002616    -0.17670002616    0.120813300898
      BPM.11R3.B1       3958.211959   0.0194127610617               0.0     1.00985002698               0.0   -0.115522806233  -0.0725581331053   0.0725581331053    0.115522806233
      BPM.12R3.B1       4012.935475   0.0349846014026               0.0     1.01796507527               0.0   -0.207460523506   0.0790180950843  -0.0790180950843    0.207460523506
      BPM.13R3.B1       4066.383991   0.0341740422361               0.0     1.01753782743               0.0   -0.184621150323    0.150751437864   -0.150751437864    0.184621150323
      BPM.14R3.B1       4119.832506   0.0341054943008               0.0      1.0175017203               0.0   -0.126889703425    0.167756179608   -0.167756179608    0.126889703425
      BPM.15R3.B1       4173.281022   0.0372703176951               0.0     1.01917278704               0.0   -0.128314654441   0.0990539224625  -0.0990539224625    0.128314654441
      BPM.17R3.B1       4280.178054    0.036896361696               0.0      1.0189749045               0.0   -0.214338682644     0.10351390291    -0.10351390291    0.214338682644
      BPM.18R3.B1        4333.62657   0.0421286525418               0.0     1.02175414624               0.0   -0.164801800491    0.120664526314   -0.120664526314    0.164801800491
      BPM.19R3.B1       4387.075086   0.0497819393657               0.0     1.02586062209               0.0   -0.198362031559   0.0723439920918  -0.0723439920918    0.198362031559
      BPM.20R3.B1       4440.523602   0.0417595208692               0.0     1.02155732814               0.0   -0.190755003854   0.0550293516989  -0.0550293516989    0.190755003854
      BPM.21R3.B1       4493.972118   0.0734700135854               0.0     1.03889166095               0.0    0.488661075198  -0.0707460428701   0.0707460428701   -0.488661075198
      BPM.22R3.B1       4547.420634   0.0400494068261               0.0     1.02064699052               0.0   -0.180053292533    0.121565872094   -0.121565872094    0.180053292533
      BPM.23R3.B1        4600.86915    0.034588843316               0.0     1.01775640293               0.0   -0.138208724088   0.0448623919519  -0.0448623919519    0.138208724088
      BPM.24R3.B1       4654.317666   0.0392455037065               0.0     1.02021989234               0.0  0.00354393018552    0.204883452663   -0.204883452663 -0.00354393018552
      BPM.25R3.B1       4707.766181   0.0235223035147               0.0     1.01197279146               0.0   -0.184689582871  -0.0440750381749   0.0440750381749    0.184689582871
      BPM.26R3.B1       4761.214697   0.0319681221918               0.0     1.01637779988               0.0   -0.140444130706    0.182325852589   -0.182325852589    0.140444130706
      BPM.27R3.B1       4814.663213   0.0341794393762               0.0     1.01754067049               0.0   -0.148622011169  -0.0568638637453   0.0568638637453    0.148622011169
      BPM.28R3.B1       4868.111729   0.0296946646734               0.0     1.01518639818               0.0   -0.217665503935   0.0329017591484  -0.0329017591484    0.217665503935
      BPM.29R3.B1       4921.560245   0.0358132647695               0.0     1.01840242271               0.0    -0.23095694553   -0.027772479068    0.027772479068     0.23095694553
      BPM.30R3.B1       4975.008761   0.0365379049785               0.0     1.01878533172               0.0   -0.174820944161   0.0804060011535  -0.0804060011535    0.174820944161
      BPM.31R3.B1       5028.457277   0.0383060387155               0.0     1.01972145151               0.0   -0.171797030841  -0.0823656594454   0.0823656594454    0.171797030841
      BPM.32R3.B1       5081.905793   0.0244293295446               0.0     1.01244311741               0.0   -0.218893583056  -0.0116918650381   0.0116918650381    0.218893583056
      BPM.33R3.B1       5135.354309   0.0403531599966               0.0     1.02080850839               0.0   -0.224092730218  -0.0187610534336   0.0187610534336    0.224092730218
      BPM.34R3.B1       5188.802825   0.0413092491657               0.0     1.02131740073               0.0   -0.188505149867    0.024433342938   -0.024433342938    0.188505149867
      BPM.33L4.B1        5242.25134    0.041748597784               0.0     1.02155150577               0.0   -0.175740590909    -0.10636290004     0.10636290004    0.175740590909
      BPM.32L4.B1       5295.699856   0.0449291015464               0.0     1.02325103822               0.0   -0.251809856226  -0.0924526957703   0.0924526957703    0.251809856226
      BPM.31L4.B1       5349.148372   0.0546766318854               0.0     1.02851304214               0.0   -0.285658924872  -0.0535641552358   0.0535641552358    0.285658924872
      BPM.30L4.B1       5402.596888   0.0456863824051               0.0     1.02365695025               0.0    -0.20349588648  0.00585404248965 -0.00585404248965     0.20349588648
      BPM.29L4.B1       5456.045404   0.0408060772645               0.0     1.02104948534               0.0   -0.172506499066  -0.0856189536596   0.0856189536596    0.172506499066
      BPM.28L4.B1        5509.49392   0.0407061747983               0.0     1.02099631705               0.0    -0.23139060268  -0.0879477634291   0.0879477634291     0.23139060268
      BPM.27L4.B1       5562.942436   0.0417853245117               0.0     1.02157108274               0.0   -0.221473705956   -0.098586488045    0.098586488045    0.221473705956
      BPM.26L4.B1       5616.390952   0.0407296338534               0.0     1.02100880126               0.0   -0.188746503938   -0.036481154676    0.036481154676    0.188746503938
      BPM.25L4.B1       5669.839468   0.0405204781466               0.0       1.020897511               0.0    -0.14175780046   -0.127419768197    0.127419768197     0.14175780046
      BPM.24L4.B1       5723.287984   0.0253884723507               0.0     1.01294118188               0.0   -0.192177326998  -0.0940615415084   0.0940615415084    0.192177326998
      BPM.23L4.B1         5776.7365   0.0436785497928               0.0     1.02258178261               0.0   -0.191902977207   -0.127814761009    0.127814761009    0.191902977207
      BPM.22L4.B1       5830.185015   0.0422299598975               0.0     1.02180818242               0.0   -0.168544502133   -0.094222142118    0.094222142118    0.168544502133
      BPM.21L4.B1       5883.633531   0.0377383798401               0.0      1.0194206293               0.0  -0.0971902008085   -0.162165127609    0.162165127609   0.0971902008085
      BPM.20L4.B1       5937.082047   0.0530096028979               0.0     1.02760737495               0.0   -0.196762501573   -0.169208172255    0.169208172255    0.196762501573
      BPM.19L4.B1       5990.530563   0.0429680033978               0.0     1.02220210528               0.0   -0.201304235523   -0.129062293334    0.129062293334    0.201304235523
      BPM.17L4.B1       6097.427595   0.0383403139458               0.0     1.01973962367               0.0  -0.0949808501272   -0.180739735305    0.180739735305   0.0949808501272
      BPM.16L4.B1       6150.876111    0.047811399591               0.0     1.02479857089               0.0   -0.197130023384   -0.183847216936    0.183847216936    0.197130023384
      BPM.15L4.B1       6204.324627   0.0423615199688               0.0     1.02187836786               0.0   -0.187212278202   -0.148701018337    0.148701018337    0.187212278202
      BPM.14L4.B1       6257.773143   0.0468787672359               0.0     1.02429706374               0.0   -0.141353958776   -0.150422702686    0.150422702686    0.141353958776
      BPM.13L4.B1       6311.221659   0.0456281017212               0.0     1.02362569392               0.0  -0.0842669353346   -0.161802655997    0.161802655997   0.0842669353346
      BPM.12L4.B1       6364.670174   0.0505478948401               0.0     1.02627433709               0.0   -0.172173691294   -0.254765100655    0.254765100655    0.172173691294
      BPM.11L4.B1        6418.11869   0.0568609821157               0.0     1.02970339337               0.0     -0.1378703524   -0.260924695099    0.260924695099      0.1378703524
      BPM.10L4.B1       6469.957401    0.024157164157               0.0     1.01230192091               0.0   -0.141402688228  -0.0630769644423   0.0630769644423    0.141402688228
       BPM.9L4.B1       6509.022412   0.0560462275117               0.0     1.02925891361               0.0 -0.00667240413392   -0.268475225491    0.268475225491  0.00667240413392
       BPM.7L4.B1       6588.549433    0.040517495572               0.0     1.02089592425               0.0     0.15032653465   -0.117854808724    0.117854808724    -0.15032653465
     BPMYB.6L4.B1       6685.153433   0.0967652272841               0.0     1.05220333905               0.0    0.347803680801   -0.254449998122    0.254449998122   -0.347803680801
     BPMYA.5L4.B1       6722.153433   0.0587069727641               0.0     1.03071258592               0.0    0.282638625431   0.0730877244694  -0.0730877244694   -0.282638625431
    BPMWI.A5L4.B1       6798.755933  -0.0273979500834                -1    0.986576241263                -1  -0.0852878416859    0.231433381774   -0.231433381774   0.0852878416859
    BPMWA.B5L4.B1       6824.619933  0.00713345961491               0.0      1.0035859263               0.0    0.328810638291    0.169584916158   -0.169584916158   -0.328810638291
    BPMWA.A5L4.B1       6833.504933   0.0535621031414               0.0     1.02790727338               0.0    0.192186189372  -0.0351545283199   0.0351545283199   -0.192186189372
    BPMWA.A5R4.B1       6881.553933    0.852117505628               0.0     2.60040873582               0.0     11.5710550784     -21.562512222      21.562512222    -11.5710550784
    BPMWA.B5R4.B1       6890.438933   0.0457847998634               0.0     1.02370973872               0.0    0.214217034684  0.00456908054675 -0.00456908054675   -0.214217034684
     BPMYB.5R4.B1       6992.829433  0.00452972246096               0.0     1.00227258479               0.0    0.395527448687   -0.111834906257    0.111834906257   -0.395527448687
     BPMYA.6R4.B1       7024.393433   0.0518352114126               0.0     1.02697078346               0.0    0.272453738669   0.0460711563283  -0.0460711563283   -0.272453738669
       BPM.7R4.B1       7120.909433   0.0378602747424               0.0     1.01948520321               0.0    0.207835805754  -0.0322046313427   0.0322046313427   -0.207835805754
       BPM.8R4.B1       7158.698443    0.043972715162               0.0     1.02273909246               0.0    0.153150225437    0.133293470641   -0.133293470641   -0.153150225437
       BPM.9R4.B1       7197.763454   0.0595791017453               0.0     1.03119040707               0.0    0.278945776137   0.0229776083044  -0.0229776083044   -0.278945776137
      BPM.10R4.B1       7238.226465   0.0373112775755               0.0     1.01919446837               0.0    0.258991344119   0.0114041568718  -0.0114041568718   -0.258991344119
      BPM.11R4.B1       7290.065175   0.0490819288355               0.0     1.02548296314               0.0    0.160655671731    0.080410992721   -0.080410992721   -0.160655671731
      BPM.12R4.B1       7344.788691   0.0450377242359               0.0     1.02330923168               0.0    0.152297148913    0.147579656124   -0.147579656124   -0.152297148913
      BPM.13R4.B1       7398.237207   0.0465523639234               0.0     1.02412171977               0.0    0.233177712703    0.153875004636   -0.153875004636   -0.233177712703
      BPM.14R4.B1       7451.685723   0.0423195851357               0.0     1.02185599465               0.0    0.215877385848    0.109978124437   -0.109978124437   -0.215877385848
      BPM.15R4.B1       7505.134239   0.0468487217244               0.0     1.02428091952               0.0    0.172659501568   0.0655031257692  -0.0655031257692   -0.172659501568
      BPM.16R4.B1       7558.582755   0.0443139846067               0.0       1.022921683               0.0    0.127451327571     0.17996888879    -0.17996888879   -0.127451327571
      BPM.17R4.B1       7612.031271   0.0493761447211               0.0     1.02564164317               0.0    0.244850068871    0.145058401998   -0.145058401998   -0.244850068871
      BPM.18R4.B1       7665.479786   0.0448074901612               0.0     1.02318589798               0.0    0.216427354093    0.157450095518   -0.157450095518   -0.216427354093
      BPM.19R4.B1       7718.928302   0.0383251614907               0.0     1.01973158997               0.0    0.143113603632    0.053624562954   -0.053624562954   -0.143113603632
      BPM.20R4.B1       7772.376818   0.0417597090658               0.0     1.02155742846               0.0    0.131056828797     0.17613255503    -0.17613255503   -0.131056828797
      BPM.21R4.B1       7825.825334   0.0308065574769               0.0     1.01576856003               0.0    0.203728562318    0.161236067998   -0.161236067998   -0.203728562318
      BPM.22R4.B1        7879.27385    0.049985852761               0.0     1.02597071282               0.0    0.172210175708    0.149100363741   -0.149100363741   -0.172210175708
      BPM.23R4.B1       7932.722366   0.0411694624725               0.0     1.02124294973               0.0    0.156658255687   0.0723614026307  -0.0723614026307   -0.156658255687
      BPM.24R4.B1       7986.170882   0.0436894967201               0.0     1.02258763536               0.0    0.138317588584    0.212436883174   -0.212436883174   -0.138317588584
      BPM.25R4.B1       8039.619398   0.0448533411825               0.0     1.02321045628               0.0    0.222696179988    0.142107532014   -0.142107532014   -0.222696179988
      BPM.26R4.B1       8093.067914   0.0452720454078               0.0      1.0234348006               0.0    0.183343593751    0.129130126555   -0.129130126555   -0.183343593751
      BPM.27R4.B1        8146.51643   0.0494584261147               0.0     1.02568603333               0.0    0.152927660889    0.115627848609   -0.115627848609   -0.152927660889
      BPM.28R4.B1       8199.964946   0.0411841461569               0.0     1.02125076956               0.0      0.1621455252    0.183071490252   -0.183071490252     -0.1621455252
      BPM.29R4.B1       8253.413461   0.0252102131165               0.0     1.01284855966               0.0     0.21629499854   0.0756351622546  -0.0756351622546    -0.21629499854
      BPM.30R4.B1       8306.861977   0.0514069518285               0.0     1.02673893497               0.0    0.129736381507    0.170914024387   -0.170914024387   -0.129736381507
      BPM.31R4.B1       8360.310493   0.0486522043254               0.0     1.02525133127               0.0    0.161741303794    0.109374526258   -0.109374526258   -0.161741303794
      BPM.32R4.B1       8413.759009   0.0495941401969               0.0     1.02575926261               0.0    0.196337953286    0.138434922514   -0.138434922514   -0.196337953286
      BPM.33R4.B1       8467.207525   0.0484014623964               0.0     1.02511624782               0.0    0.250008705246   0.0961328974035  -0.0961328974035   -0.250008705246
      BPM.34R4.B1       8520.656041   0.0361316297493               0.0     1.01857059759               0.0    0.164262655667   0.0756867838161  -0.0756867838161   -0.164262655667
      BPM.33L5.B1       8574.104557   0.0362981924534               0.0      1.0186586168               0.0    0.143956485179    0.109762068701   -0.109762068701   -0.143956485179
      BPM.32L5.B1       8627.553073   0.0405708877051               0.0     1.02092433023               0.0    0.158019010846    0.136476710331   -0.136476710331   -0.158019010846
      BPM.31L5.B1       8681.001589   0.0500654008171               0.0      1.0260136696               0.0    0.228132361557    0.141970045961   -0.141970045961   -0.228132361557
      BPM.30L5.B1       8734.450105   0.0377662375466               0.0     1.01943538586               0.0    0.181184941931   0.0822908207235  -0.0822908207235   -0.181184941931
      BPM.29L5.B1        8787.89862   0.0446239858576               0.0      1.0230876288               0.0    0.169700784296   0.0819660839457  -0.0819660839457   -0.169700784296
      BPM.28L5.B1       8841.347136   0.0369925620901               0.0     1.01902579888               0.0     0.15867215589    0.135120648105   -0.135120648105    -0.15867215589
      BPM.27L5.B1       8894.795652   0.0502236683672               0.0     1.02609915179               0.0    0.226707521623    0.129877130119   -0.129877130119   -0.226707521623
      BPM.26L5.B1       8948.244168   0.0306678286382               0.0     1.01569587007               0.0    0.187777268655   0.0692150710953  -0.0692150710953   -0.187777268655
      BPM.25L5.B1       9001.692684   0.0369405968238               0.0     1.01899830595               0.0   -0.141542760249    0.209163649967   -0.209163649967    0.141542760249
