@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ Q1 %le 0.299858442458
@ Q2 %le 0.33142165071
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds.liny"
*            NAME                 S             COUNT              BETY           SYSBETY          STATBETY           ERRBETY     CORR_ALFABETA              ALFY           SYSALFY          STATALFY           ERRALFY           BETYMDL           ALFYMDL            MUYMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
     "BPM.9R2.B1"       533.1950212                 1     139.003499109               0.0               0.0     0.10531330978               0.0    -2.11756407593               0.0               0.0 0.000422761650988       127.8156363      -1.951391582       1.430560351                35
    "BPM.10R2.B1"       573.6580318                 1     20.1646813829               0.0               0.0   0.0182095390323               0.0    0.612491392663               0.0               0.0 0.000176426196462       21.70338425      0.5591518683       1.549002685                41
    "BPM.11R2.B1"       625.4967424                 1      194.68837877               0.0               0.0    0.289594904477               0.0     -2.9171879695               0.0               0.0  0.00198140224572       187.1609046      -3.148602827       1.726662106                33
    "BPM.12R2.B1"       680.2202583                 1       32.56036065               0.0               0.0    0.038322216364               0.0    0.767285974743               0.0               0.0 0.000823184571361       33.46794304      0.6004677333       1.836663846                26
    "BPM.13R2.B1"       733.6687742                 1     170.041024713               0.0               0.0    0.203263513742               0.0    -2.35220421879               0.0               0.0 0.000237639649659       160.2966384      -2.213442435       1.979494307                41
    "BPM.14R2.B1"       787.1172901                 1     32.5941586158               0.0               0.0   0.0353236491272               0.0    0.446481686747               0.0               0.0 0.000186868212914       32.62744691       0.446585948       2.100287046                43
    "BPM.15R2.B1"        840.565806                 1     177.548611076               0.0               0.0    0.280622114199               0.0    -2.55920040641               0.0               0.0 0.000915152169891       183.4556299      -2.537141299       2.232860629                35
    "BPM.16R2.B1"       894.0143219                 1      41.291845799               0.0               0.0   0.0354163640309               0.0    0.666843109057               0.0               0.0 0.000321255929273       39.66783428      0.6517350696       2.332083326                35
    "BPM.17R2.B1"       947.4628378                 1     172.053332715               0.0               0.0    0.211974593178               0.0    -2.13231205679               0.0               0.0 0.000714080770392       164.6514988      -2.096525282       2.457365183                44
    "BPM.18R2.B1"       1000.911354                 1     30.3791750065               0.0               0.0   0.0355186187593               0.0    0.459911666332               0.0               0.0 0.000230608033753       32.23318057      0.4671203535        2.57716969                45
    "BPM.19R2.B1"        1054.35987                 1     180.050655836               0.0               0.0    0.275439584015               0.0     -2.5844685612               0.0               0.0  0.00090527149312       179.0138669      -2.490618658       2.713019887                45
    "BPM.20R2.B1"       1107.808386                 1     43.7009041855               0.0               0.0   0.0350666977754               0.0    0.680434443106               0.0               0.0   0.0003011691572       39.93386784      0.6280164327       2.813269589                45
    "BPM.21R2.B1"       1161.256901                 1     169.181081195               0.0               0.0     0.21311115183               0.0     -2.0487344002               0.0               0.0 0.000730404254963       169.3409837      -2.149845238       2.935822271                45
    "BPM.22R2.B1"       1214.705417                 1      28.093564051               0.0               0.0   0.0350868971752               0.0    0.493384949836               0.0               0.0 0.000261477960792       32.09996833      0.4936141232       3.053861814                45
    "BPM.23R2.B1"       1268.153933                 1     197.458845101               0.0               0.0    0.277667414289               0.0     -2.6469186205               0.0               0.0 0.000962744297496       175.5018563      -2.449246888       3.191962427                44
    "BPM.24R2.B1"       1321.602449                 1     39.3876856879               0.0               0.0   0.0437655545551               0.0    0.712442796832               0.0               0.0 0.000563146334979       38.01840941      0.5922723388       3.296294469                36
    "BPM.25R2.B1"       1375.050965                 1     159.760013578               0.0               0.0    0.213706523059               0.0    -2.11222769946               0.0               0.0 0.000796405125593       171.8112234         -2.231294       3.421597518                44
    "BPM.26R2.B1"       1428.499481                 1     33.4674502282               0.0               0.0    0.030549820728               0.0    0.442116336009               0.0               0.0 0.000263623976919       32.10343822      0.5086537375       3.538548466                44
    "BPM.27R2.B1"       1481.947997                 1     162.074230574               0.0               0.0    0.226151062724               0.0    -2.33734094945               0.0               0.0 0.000721196231963       172.9271282      -2.415774969        3.67803878                44
    "BPM.28R2.B1"       1535.396513                 1     39.8999708248               0.0               0.0   0.0306822291354               0.0    0.505579533972               0.0               0.0 0.000348798964209       37.96873847      0.5765795907       3.783361568                36
    "BPM.29R2.B1"       1588.845029                 1     172.437096524               0.0               0.0    0.184754467677               0.0    -2.27980654288               0.0               0.0  0.00068556148935       174.3946677      -2.266206876       3.907584224                44
    "BPM.30R2.B1"       1642.293545                 1     33.5806195862               0.0               0.0   0.0301584582473               0.0    0.546322686817               0.0               0.0 0.000264891405769       32.19892224      0.5248770454       4.023258739                45
    "BPM.31R2.B1"        1695.74206                 1     160.736617124               0.0               0.0    0.204537704123               0.0    -2.23421498874               0.0               0.0 0.000712602022694       170.3551466      -2.379693837       4.163905823                45
    "BPM.32R2.B1"       1749.190576                 1     36.8434896348               0.0               0.0   0.0294071486143               0.0      0.4715175664               0.0               0.0 0.000293435876498       37.82818718      0.5599524411       4.270396119                45
    "BPM.33R2.B1"       1802.639092                 1     190.044255439               0.0               0.0    0.178516990202               0.0    -2.45358560727               0.0               0.0 0.000690006508408       176.9350971       -2.30317444       4.393775845                44
    "BPM.34R2.B1"       1856.087608                 1      33.421548112               0.0               0.0   0.0358734239548               0.0    0.635097790905               0.0               0.0 0.000370618744681       32.38344297      0.5417781642       4.508035461                35
    "BPM.33L3.B1"       1909.536124                 1     157.924853289               0.0               0.0    0.255626424224               0.0    -2.14040189316               0.0               0.0  0.00137164298937       167.8661122       -2.34212859        4.64956083                35
    "BPM.32L3.B1"        1962.98464                 1     35.8633661736               0.0               0.0   0.0355728885778               0.0    0.517199868404               0.0               0.0 0.000442985099005       37.60113828      0.5429093654       4.757367307                43
    "BPM.31L3.B1"       2016.433156                 1     188.508622947               0.0               0.0    0.205165767986               0.0    -2.47048048215               0.0               0.0  0.00130295287726       179.3532948      -2.341043952       4.880160159                43
    "BPM.30L3.B1"       2069.881672                 1     32.8566906813               0.0               0.0    0.052268401796               0.0    0.588013840107               0.0               0.0 0.000565353572899        32.6512466      0.5588300756       4.992918316                35
    "BPM.29L3.B1"       2123.330188                 1     156.629479744               0.0               0.0    0.510546162726               0.0    -2.22617796727               0.0               0.0  0.00270369714325       165.5376394      -2.304250606       5.135008023                34
    "BPM.27L3.B1"        2230.22722                 1     189.090797045               0.0               0.0    0.313771229619               0.0    -2.44473632982               0.0               0.0  0.00150072155183       181.5738554      -2.378634548       5.366719942                35
    "BPM.26L3.B1"       2283.675735                 1     31.4933219049               0.0               0.0   0.0350102246048               0.0    0.646616166274               0.0               0.0  0.00030116268957       32.99398235       0.575501059       5.477942111                44
    "BPM.25L3.B1"       2337.124251                 1     165.245086164               0.0               0.0    0.266087283054               0.0    -2.28248171675               0.0               0.0 0.000881955829156       163.4423356      -2.267241013       5.620259028                44
    "BPM.24L3.B1"       2390.572767                 1     35.1110523057               0.0               0.0    0.035937086548               0.0    0.480189147839               0.0               0.0 0.000328727651631       36.91834384      0.5096976134       5.731002475                44
    "BPM.23L3.B1"       2444.021283                 1     193.657623083               0.0               0.0    0.220203030486               0.0    -2.56242901682               0.0               0.0 0.000813625077383       183.5275363      -2.414774061        5.85343381                36
    "BPM.22L3.B1"       2497.469799                 1     33.7697787515               0.0               0.0   0.0340353869238               0.0    0.592603687219               0.0               0.0 0.000245987696747       33.40096287      0.5912712721        5.96313543                44
    "BPM.21L3.B1"       2550.918315                 1     161.531384066               0.0               0.0    0.255036757212               0.0    -2.19214851145               0.0               0.0 0.000799125012566       161.6455375      -2.232253861       6.105333009                45
    "BPM.20L3.B1"       2604.366831                 1     38.3286548909               0.0               0.0   0.0378845223198               0.0    0.550205257192               0.0               0.0 0.000278545437849       38.26126251      0.5093520719       6.214482444                45
    "BPM.19L3.B1"       2657.815347                 1     184.689342998               0.0               0.0    0.209314701114               0.0    -2.37657531931               0.0               0.0 0.000729679716757        185.636807      -2.406795818       6.333334423                45
    "BPM.18L3.B1"       2711.263863                 1     34.3464920798               0.0               0.0    0.033740303103               0.0    0.630570983385               0.0               0.0 0.000247897103494       34.12812293      0.6109443265       6.440932002                45
    "BPM.17L3.B1"       2764.712379                 1     155.366739044               0.0               0.0     0.23388029082               0.0    -2.23498279795               0.0               0.0 0.000733209240067       158.5783161       -2.17182452       6.582858936                45
    "BPM.16L3.B1"       2818.160894                 1     38.0858272596               0.0               0.0   0.0378087449789               0.0    0.427662768252               0.0               0.0 0.000268777587284        37.4505488      0.4831925698       6.694696187                44
    "BPM.15L3.B1"        2871.60941                 1     188.844896529               0.0               0.0    0.264433472136               0.0    -2.52908317864               0.0               0.0  0.00122138677441        188.237324      -2.463172378       6.814102897                36
    "BPM.14L3.B1"       2925.057926                 1     33.3982333346               0.0               0.0   0.0272633425859               0.0    0.637510733028               0.0               0.0 0.000260535920391       34.99614179      0.6349003686       6.919248412                44
    "BPM.13L3.B1"       2978.506442                 1     178.193890806               0.0               0.0    0.190817113903               0.0     -2.1298518568               0.0               0.0 0.000627060185726       156.4893572      -2.120473124       7.060015092                43
    "BPM.12L3.B1"       3031.954958                 1      31.595913638               0.0               0.0   0.0284211430517               0.0    0.645315239543               0.0               0.0  0.00020843535066       33.76910971      0.4349677292       7.180083936                43
    "BPM.11L3.B1"       3085.403474                 1      197.46365548               0.0               0.0    0.188249878719               0.0    -2.54779181979               0.0               0.0 0.000999877501181       195.3527263      -2.664996138       7.304706215                35
    "BPM.10L3.B1"       3138.184185                 1     34.2610228905               0.0               0.0   0.0233483457908               0.0    0.702339950996               0.0               0.0 0.000455055490358       34.94476338      0.6838011438       7.406561521                43
     "BPM.9L3.B1"       3177.249195                 1     94.7321359041               0.0               0.0    0.102745552994               0.0    -1.69682510278               0.0               0.0 0.000702426028699        102.722325      -1.616760762       7.529425938                35
     "BPM.8L3.B1"       3217.712206                 1     13.3603612745               0.0               0.0  0.00949962065848               0.0   0.0778725396549               0.0               0.0 2.33661857536e-05       15.64879804      0.1349723024       7.703674744                43
     "BPM.7L3.B1"       3256.776216                 1     203.433904936               0.0               0.0    0.108165224964               0.0    -3.69976022465               0.0               0.0 0.000666327776634       153.2825682      -3.322587453       7.865284043                43
     "BPM.6L3.B1"       3329.415216                 1     48.2416749552               0.0               0.0   0.0306877987856               0.0    -1.47857554582               0.0               0.0 2.93262060089e-05       75.35505915      -1.241577639       7.985334437                43
  "BPMWG.A5L3.B1"       3371.119716                 1     409.466126154               0.0               0.0   0.0902160439497               0.0    -2.78038090822               0.0               0.0 9.44848467164e-05       237.5739559      -2.648139896       8.035782471                35
    "BPMW.5L3.B1"       3400.089716                 1     378.425494493               0.0               0.0   0.0545369666724               0.0       1.857561565               0.0               0.0 0.000107086473005       269.6061169       1.734347433       8.052759551                43
   "BPMWE.4L3.B1"       3475.217716                 1     64.6013801628               0.0               0.0   0.0197897483171               0.0    0.575999422027               0.0               0.0 6.93254748171e-05       92.91685615      0.6174955644       8.131475434                44
    "BPMW.4L3.B1"       3502.762716                 1     131.038529036               0.0               0.0   0.0156355518487               0.0    -1.86316934529               0.0               0.0 4.15390138207e-05        118.717368      -1.913535218       8.178067814                45
    "BPMW.4R3.B1"       3547.727716                 1     382.723422076               0.0               0.0     0.09981060474               0.0    -3.90938570996               0.0               0.0 8.13636219303e-05       370.1926369      -3.679153959       8.212472002                44
   "BPMWE.4R3.B1"       3575.272716                 1     373.748222659               0.0               0.0   0.0441975269668               0.0     3.08804557335               0.0               0.0 2.25620087391e-05       385.8362615       2.951152971       8.223277026                44
    "BPMW.5R3.B1"       3650.400716                 1     97.2229951594               0.0               0.0    0.010648392201               0.0     1.10580619963               0.0               0.0 5.29352957098e-06       84.44063974       1.060608579       8.291599988                44
  "BPMWJ.A5R3.B1"       3679.118716                 1     92.2525986365               0.0               0.0   0.0167358601261               0.0    -1.47170499213               0.0               0.0 4.02354247085e-05       93.37258999      -1.275398922       8.350167019                44
   "BPMWC.6R3.B1"       3718.936716                 1     272.255236479               0.0               0.0   0.0711635111232               0.0    -2.57136611323               0.0               0.0  0.00011542878132       239.5404082      -2.395495713       8.393058404                36
    "BPMR.6R3.B1"       3731.015216                 1     283.775829827               0.0               0.0    0.104074616885               0.0     2.46044129774               0.0               0.0 3.77015923278e-05       249.6601964       2.442405009       8.400559925                36
   "BPM_A.7R3.B1"       3786.839216                 1     61.6878175854               0.0               0.0   0.0256367820921               0.0    0.892591687787               0.0               0.0 6.50498575431e-06       63.91364884      0.8849550422       8.473412226                44
     "BPM.8R3.B1"       3825.903227                 1     168.994650265               0.0               0.0    0.135734613841               0.0    -2.03848422825               0.0               0.0 0.000161363975196       164.9490712      -2.001493654        8.54012691                44
     "BPM.9R3.B1"       3864.968238                 1     76.0572010056               0.0               0.0   0.0563590652183               0.0    0.994777012729               0.0               0.0 2.03297456534e-05       67.79374017      0.9329597444       8.597298184                44
    "BPM.10R3.B1"       3905.431248                 1     161.346646145               0.0               0.0    0.158155572045               0.0    -1.82144684835               0.0               0.0 0.000185700685087       168.2508684      -1.906021693       8.663319209                44
    "BPM.11R3.B1"       3958.211959                 1     48.9429232558               0.0               0.0   0.0347524007999               0.0    0.472450977592               0.0               0.0 6.89345168416e-05       45.02422489      0.5612876037       8.761362748                44
    "BPM.12R3.B1"       4012.935475                 1     138.862967602               0.0               0.0    0.196836570375               0.0     -1.7193867073               0.0               0.0 0.000803799201582       169.9287435      -1.950982003       8.874684343                44
    "BPM.13R3.B1"       4066.383991                 1     39.8884112515               0.0               0.0   0.0475833983701               0.0    0.549894240403               0.0               0.0 0.000239024643616       32.74165054      0.5030318554       8.991187548                45
    "BPM.14R3.B1"       4119.832506                 1     126.706171488               0.0               0.0     0.38719519892               0.0    -2.27167584979               0.0               0.0  0.00189519681419       167.1087129       -2.31906565       9.131872637                45
    "BPM.15R3.B1"       4173.281022                 1     18.5666408117               0.0               0.0    0.094342007182               0.0     0.36116875316               0.0               0.0 0.000584986598236       38.96235047       0.548962188       9.237745192                45
    "BPM.17R3.B1"       4280.178054                 1     30.8271324432               0.0               0.0   0.0422708886114               0.0    0.498845716629               0.0               0.0   0.0017622434508       33.26966495      0.5717805865       9.468499714                45
    "BPM.18R3.B1"        4333.62657                 1      173.62940901               0.0               0.0    0.277404451904               0.0    -2.14392236977               0.0               0.0 0.000799850032635       163.2270049      -2.255655665       9.610090404                45
    "BPM.19R3.B1"       4387.075086                 1     34.3373396461               0.0               0.0   0.0387828627736               0.0    0.535363064001               0.0               0.0 0.000310258188907       38.39542165      0.5203713755       9.718382637                45
    "BPM.20R3.B1"       4440.523602                 1     194.621740518               0.0               0.0    0.210867043905               0.0    -2.54815227771               0.0               0.0 0.000724958821555       183.9864421      -2.381238588        9.83763556                45
    "BPM.21R3.B1"       4493.972118                 1     33.4696100079               0.0               0.0   0.0338371822631               0.0    0.603004041813               0.0               0.0 0.000296966575934       33.92500273      0.5994846938       9.946190096                45
    "BPM.22R3.B1"       4547.420634                 1     166.298965912               0.0               0.0    0.237993375654               0.0    -2.25999545074               0.0               0.0  0.00079911029693       159.9995713      -2.195502911        10.0878264                44
    "BPM.23R3.B1"        4600.86915                 1     35.8183526142               0.0               0.0   0.0456961837675               0.0       0.591936401               0.0               0.0 0.000510818083308       35.92439726      0.4790094072       10.20186687                35
    "BPM.24R3.B1"       4654.317666                 1      191.74011353               0.0               0.0    0.266048954947               0.0    -2.44858368154               0.0               0.0  0.00132080961871       186.5725389      -2.482815283       10.32513756                34
    "BPM.25R3.B1"       4707.766181                 1     33.3952112031               0.0               0.0   0.0437314871266               0.0     0.82583210348               0.0               0.0 0.000511794954154       34.43812937      0.6200612767       10.43181406                34
    "BPM.26R3.B1"       4761.214697                 1     151.685571455               0.0               0.0    0.207398493281               0.0    -2.14921701972               0.0               0.0 0.000665843409517       159.0246356      -2.168475417       10.57261599                42
    "BPM.27R3.B1"       4814.663213                 1     37.0873932779               0.0               0.0   0.0333114680688               0.0    0.396767666634               0.0               0.0 0.000305599580592       35.41212191      0.4679057049       10.68808844                34
    "BPM.28R3.B1"       4868.111729                 1     176.893916825               0.0               0.0    0.205197844491               0.0    -2.46737558202               0.0               0.0 0.000734768819272       187.3323016       -2.50738751       10.81216511                34
    "BPM.29R3.B1"       4921.560245                 1     37.3178339655               0.0               0.0   0.0286344991433               0.0    0.492926598573               0.0               0.0 0.000304330581214       34.95801245      0.6299765119       10.91764933                35
    "BPM.30R3.B1"       4975.008761                 1     146.738091253               0.0               0.0    0.185656323688               0.0    -1.97226608892               0.0               0.0 0.000661353000568       158.4859803      -2.146550387       11.05733289                44
    "BPM.31R3.B1"       5028.457277                 1     38.6552762852               0.0               0.0    0.031455297913               0.0    0.401545936559               0.0               0.0 0.000262061891689       34.88869184      0.4592563832       11.17410646                45
    "BPM.32R3.B1"       5081.905793                 1     180.490304337               0.0               0.0     0.19577357802               0.0    -2.40474172202               0.0               0.0 0.000735752350879       187.6456421      -2.526494089       11.29922989                45
    "BPM.33R3.B1"       5135.354309                 1     31.7182015242               0.0               0.0   0.0276890047117               0.0    0.589452110554               0.0               0.0 0.000257905300291       35.48090106      0.6372923615       11.40369485                45
    "BPM.34R3.B1"       5188.802825                 1     188.337088596               0.0               0.0    0.182543537732               0.0    -2.27124131765               0.0               0.0 0.000658255946837        158.400402      -2.130411497       11.54201962                44
    "BPM.33L4.B1"        5242.25134                 1     28.6823764794               0.0               0.0   0.0314448181953               0.0    0.642478613181               0.0               0.0 0.000258114247379       34.37042889       0.453331149       11.65991364                44
    "BPM.32L4.B1"       5295.699856                 1     170.230750573               0.0               0.0    0.181263387799               0.0     -2.1155520862               0.0               0.0 0.000737424622593       187.5027897       -2.53953923       11.78630056                44
    "BPM.31L4.B1"       5349.148372                 1     42.3783898649               0.0               0.0   0.0264657716138               0.0    0.633351087545               0.0               0.0 0.000241590534556       35.99049026      0.6417806991       11.88994249                45
    "BPM.30L4.B1"       5402.596888                 1     101.362210799               0.0               0.0    0.189110628255               0.0    -1.86569999291               0.0               0.0 0.000652546366326       158.7705693      -2.120561999       12.02672012                45
    "BPM.29L4.B1"       5456.045404                 1     41.5599897216               0.0               0.0   0.0322218635623               0.0     0.20003636067               0.0               0.0 0.000243437629821       33.87349378      0.4503147657       12.14550913                44
    "BPM.28L4.B1"        5509.49392                 1      225.62899056               0.0               0.0    0.243105023862               0.0    -2.90670506556               0.0               0.0  0.00136667804868       186.9081989      -2.546116154       12.27334569                35
    "BPM.27L4.B1"       5562.942436                 1     32.6283834725               0.0               0.0   0.0392743844156               0.0    0.706898584876               0.0               0.0 0.000424899194105       36.47088979      0.6433015674       12.37637852                35
    "BPM.26L4.B1"       5616.390952                 1     162.645708217               0.0               0.0    0.195593136929               0.0    -1.91272436908               0.0               0.0 0.000682904482753       159.5849394      -2.117309022       12.51147768                43
    "BPM.25L4.B1"       5669.839468                 1     31.4871787204               0.0               0.0   0.0350573744801               0.0     0.48372021503               0.0               0.0 0.000241758607819       33.41338216      0.4503012917       12.63089921                43
    "BPM.24L4.B1"       5723.287984                 1     199.918419447               0.0               0.0    0.256489798403               0.0    -2.63055675284               0.0               0.0 0.000923930776721       185.8804104      -2.546019775       12.76033428                35
    "BPM.23L4.B1"         5776.7365                 1     36.2192612239               0.0               0.0    0.043153741485               0.0    0.593806248626               0.0               0.0 0.000672783981271       36.90711963       0.641807542       12.86298445                35
    "BPM.22L4.B1"       5830.185015                 1     162.518448812               0.0               0.0    0.241514363578               0.0    -2.15822363613               0.0               0.0  0.00110775242231       160.8181183      -2.120754004       12.99633288                44
    "BPM.21L4.B1"       5883.633531                 1     35.2686560694               0.0               0.0    0.058368771243               0.0    0.536737915362               0.0               0.0 0.000596158314977       33.00444145       0.453291147       13.11609764                44
    "BPM.20L4.B1"       5937.082047                 1     176.189871266               0.0               0.0    0.370609889505               0.0    -2.27236754381               0.0               0.0  0.00256015109162       182.9855105      -2.519351141       13.24789401                44
    "BPM.19L4.B1"       5990.530563                 1     38.1912656863               0.0               0.0   0.0936811246528               0.0     0.70776455766               0.0               0.0 0.000613198543427       39.21279242      0.6453588833       13.34792812                36
    "BPM.17L4.B1"       6097.427595                 1     35.8771274558               0.0               0.0   0.0406467119168               0.0    0.658180345033               0.0               0.0  0.00194781140424       32.60437068      0.4706896289       13.59324574                44
    "BPM.16L4.B1"       6150.876111                 1     160.814169278               0.0               0.0    0.283971302326               0.0    -2.28443792302               0.0               0.0 0.000868013825792       179.0683217      -2.479787914       13.72803071                44
    "BPM.15L4.B1"       6204.324627                 1     39.3718790415               0.0               0.0   0.0360697628034               0.0    0.509407267106               0.0               0.0 0.000325497574603       39.49888125      0.6249477091       13.82890062                36
    "BPM.14L4.B1"       6257.773143                 1     167.459325983               0.0               0.0    0.187572335689               0.0    -2.27550587793               0.0               0.0 0.000636099369542       168.6568284      -2.151998314       13.95261937                44
    "BPM.13L4.B1"       6311.221659                 1     36.7481030768               0.0               0.0   0.0312335204787               0.0    0.435010088266               0.0               0.0 0.000124391245419       32.43719825      0.4937614438        14.0701935                44
    "BPM.12L4.B1"       6364.670174                 1     145.386815276               0.0               0.0    0.216535861966               0.0    -2.28567739569               0.0               0.0 0.000582332720438       175.5566068      -2.439232459       14.20727716                36
    "BPM.11L4.B1"        6418.11869                 1     45.4618602664               0.0               0.0   0.0331265482664               0.0    0.435973071691               0.0               0.0 0.000341686820571       42.26546525      0.6232579934       14.30542978                42
    "BPM.10L4.B1"       6469.957401                 1     170.246356871               0.0               0.0    0.186319867785               0.0    -2.30563006657               0.0               0.0 0.000183231193116       175.6574743      -2.209117018       14.41649855                43
