@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ FILES %s ""
*            NAME                 S                S1                S2             X3000            X3000i            X3000r          X3000RMS        X3000PHASE     X3000PHASERMS            X3000M           X3000Mi           X3000Mr       X3000MPHASE
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.12R2.B1"       680.2202583       733.6687742       787.1172901    0.522697078672   -0.104317979422    0.512181603752 1.48323969742e-08    0.968021703568 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13R2.B1"       733.6687742       787.1172901        840.565806    0.347351627294   0.0693231728024   -0.340363703553 1.48323969742e-08    0.468021703568 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14R2.B1"       787.1172901        840.565806       894.0143219    0.100246152741   -0.100088749985   0.0056154488616 1.48323969742e-08    0.758919988237 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15R2.B1"        840.565806       894.0143219       947.4628378    0.151172758041    0.150935392235 -0.00846818425276 1.48323969742e-08    0.258919988237 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16R2.B1"       894.0143219       947.4628378       1000.911354    0.113782477898   -0.113603820911  0.00637370780335 1.48323969742e-08    0.758919988237 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17R2.B1"       947.4628378       1000.911354        1054.35987               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18R2.B1"       1000.911354        1054.35987       1107.808386               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19R2.B1"        1054.35987       1107.808386       1161.256901               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20R2.B1"       1107.808386       1161.256901       1214.705417               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21R2.B1"       1161.256901       1214.705417       1268.153933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22R2.B1"       1214.705417       1268.153933       1321.602449               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23R2.B1"       1268.153933       1321.602449       1375.050965      5.6422654368      4.7037620493     3.11605228501 1.48323969742e-08    0.156880932812 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24R2.B1"       1321.602449       1375.050965       1428.499481     13.3504825244    -11.1298367192    -7.37306708487 1.48323969742e-08    0.656880932812 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25R2.B1"       1375.050965       1428.499481       1481.947997     11.7656798401      9.8086413934     6.49782856921 1.48323969742e-08    0.156880932812 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26R2.B1"       1428.499481       1481.947997       1535.396513               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27R2.B1"       1481.947997       1535.396513       1588.845029               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28R2.B1"       1535.396513       1588.845029       1642.293545               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29R2.B1"       1588.845029       1642.293545        1695.74206               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30R2.B1"       1642.293545        1695.74206       1749.190576     1.65244879948    -1.06188297917     1.26609303507 1.48323969742e-08    0.888925426816 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31R2.B1"        1695.74206       1749.190576       1802.639092      2.1728264484     1.39628375958    -1.66480222176 1.48323969742e-08    0.388925426816 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32R2.B1"       1749.190576       1802.639092       1856.087608       1.364500636    0.876844112142     -1.0454694585 1.48323969742e-08    0.388925426816 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33R2.B1"       1802.639092       1856.087608       1909.536124     0.33518362793    0.312754770685    0.120550893178 1.48323969742e-08    0.191446978179 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.34R2.B1"       1856.087608       1909.536124        1962.98464    0.423170038809   -0.394853559125   -0.152195757471 1.48323969742e-08    0.691446978179 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33L3.B1"       1909.536124        1962.98464       2016.433156    0.274488946091     0.25612148159   0.0987216703367 1.48323969742e-08    0.191446978179 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32L3.B1"        1962.98464       2016.433156       2069.881672               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31L3.B1"       2016.433156       2069.881672       2123.330188               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30L3.B1"       2069.881672       2123.330188       2176.778704               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29L3.B1"       2123.330188       2176.778704        2230.22722               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28L3.B1"       2176.778704        2230.22722       2283.675735               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27L3.B1"        2230.22722       2283.675735       2337.124251               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26L3.B1"       2283.675735       2337.124251       2390.572767               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25L3.B1"       2337.124251       2390.572767       2444.021283    0.271844935174   -0.117817352803     0.24498722448 1.48323969742e-08    0.928657026678 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24L3.B1"       2390.572767       2444.021283       2497.469799    0.374434437808     0.16227955188   -0.337441098947 1.48323969742e-08    0.428657026678 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23L3.B1"       2444.021283       2497.469799       2550.918315    0.242488363735   -0.105094240886    0.218531020863 1.48323969742e-08    0.928657026678 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22L3.B1"       2497.469799       2550.918315       2604.366831               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21L3.B1"       2550.918315       2604.366831       2657.815347               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20L3.B1"       2604.366831       2657.815347       2711.263863               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19L3.B1"       2657.815347       2711.263863       2764.712379               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18L3.B1"       2711.263863       2764.712379       2818.160894               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17L3.B1"       2764.712379       2818.160894        2871.60941    0.276100632775  -0.0855651750776   -0.262507447957 1.48323969742e-08    0.550148752633 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16L3.B1"       2818.160894        2871.60941       2925.057926      51.020627684    -50.2375982602    -8.90439050774 1.48323969742e-08    0.722080458695 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15L3.B1"        2871.60941       2925.057926       2978.506442     51.4885383495     50.6649536395      9.1723527014 1.48323969742e-08    0.221495423897 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14L3.B1"       2925.057926       2978.506442       3031.954958     9.24541290054     9.10936898882     1.58020768482 1.48323969742e-08    0.222663335919 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13L3.B1"       2978.506442       3031.954958       3085.403474    0.141138372461   0.0830763150753    -0.11409805456 1.48323969742e-08    0.399836493907 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12L3.B1"       3031.954958       3085.403474       3138.184185    0.110151219719  -0.0648367787994   0.0890476463506 1.48323969742e-08    0.899836493907 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11L3.B1"       3085.403474       3138.184185       3177.249195               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10L3.B1"       3138.184185       3177.249195       3217.712206               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9L3.B1"       3177.249195       3217.712206       3256.776216               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8L3.B1"       3217.712206       3256.776216       3329.415216               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7L3.B1"       3256.776216       3329.415216       3371.119716               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.6L3.B1"       3329.415216       3371.119716       3400.089716               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWG.A5L3.B1"       3371.119716       3400.089716       3475.217716               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5L3.B1"       3400.089716       3475.217716       3502.762716     2.22071724603     2.21912630777  -0.0840447322033 1.48323969742e-08      0.2560247786 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4L3.B1"       3475.217716       3502.762716       3547.727716     2.65523935082     -2.6533371177    0.100489551551 1.48323969742e-08      0.7560247786 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4L3.B1"       3502.762716       3547.727716       3575.272716    0.514815078759    0.514446261427  -0.0194835679805 1.48323969742e-08      0.2560247786 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.4R3.B1"       3547.727716       3575.272716       3650.400716    0.127760410409    0.102725726916   0.0759614869363 1.48323969742e-08    0.148662735073 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWE.4R3.B1"       3575.272716       3650.400716       3679.118716      1.7004298057    -1.36723017169    -1.01101097012 1.48323969742e-08    0.648662735073 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMW.5R3.B1"       3650.400716       3679.118716       3718.936716     1.61689048098     1.30006039797    0.961341660961 1.48323969742e-08    0.148662735073 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWJ.A5R3.B1"       3679.118716       3718.936716       3731.015216               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMWC.6R3.B1"       3718.936716       3731.015216       3825.903227               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPMR.6R3.B1"       3731.015216       3825.903227       3864.968238               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8R3.B1"       3825.903227       3864.968238       3905.431248               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9R3.B1"       3864.968238       3905.431248       3958.211959               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10R3.B1"       3905.431248       3958.211959       4012.935475               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11R3.B1"       3958.211959       4012.935475       4066.383991               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12R3.B1"       4012.935475       4066.383991       4119.832506    0.398613377591 -0.00299446586688   -0.398602129909 1.48323969742e-08    0.501195615988 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13R3.B1"       4066.383991       4119.832506       4173.281022    0.523189711947  0.00393030897206    0.523174949093 1.48323969742e-08    0.001195615988 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14R3.B1"       4119.832506       4173.281022       4226.729538    0.330718685992 -0.00248442694705   -0.330709354097 1.48323969742e-08    0.501195615988 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15R3.B1"       4173.281022       4226.729538       4280.178054     4.39573308079     3.90615490427     2.01604146321 1.48323969742e-08    0.174169093262 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16R3.B1"       4226.729538       4280.178054        4333.62657    0.108924240384   0.0967927187454   0.0499565785561 1.48323969742e-08    0.174169093262 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17R3.B1"       4280.178054        4333.62657       4387.075086      4.4644544421    -3.96722237074    -2.04755955388 1.48323969742e-08    0.674169093262 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18R3.B1"        4333.62657       4387.075086       4440.523602               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19R3.B1"       4387.075086       4440.523602       4493.972118      11.753932275     8.09360012514     8.52341251723 1.48323969742e-08     0.12088424714 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20R3.B1"       4440.523602       4493.972118       4547.420634     251.504617762      170.29651998     185.077464966 1.48323969742e-08    0.118384137785 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21R3.B1"       4493.972118       4547.420634        4600.86915      250.73870614     169.655160351     184.626718876 1.48323969742e-08    0.118278288302 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22R3.B1"       4547.420634        4600.86915       4654.317666      8.6453604975    -3.65095223635     7.83663230601 1.48323969742e-08    0.930611105241 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23R3.B1"        4600.86915       4654.317666       4707.766181     11.2709164848     4.76834822056    -10.2125615619 1.48323969742e-08    0.430476816151 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24R3.B1"       4654.317666       4707.766181       4761.214697     22.8460959788    -13.0637912693     18.7425040788 1.48323969742e-08     0.90311932212 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25R3.B1"       4707.766181       4761.214697       4814.663213     29.5512802716     15.9536454476    -24.8748741228 1.48323969742e-08    0.409238002223 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26R3.B1"       4761.214697       4814.663213       4868.111729     3.50925878006    -1.89451928466      2.9539285478 1.48323969742e-08    0.909238002223 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27R3.B1"       4814.663213       4868.111729       4921.560245               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28R3.B1"       4868.111729       4921.560245       4975.008761               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29R3.B1"       4921.560245       4975.008761       5028.457277               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30R3.B1"       4975.008761       5028.457277       5081.905793               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31R3.B1"       5028.457277       5081.905793       5135.354309   0.0834687416651   0.0776521949386   0.0306131908885 1.48323969742e-08    0.190233110162 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32R3.B1"       5081.905793       5135.354309       5188.802825    0.131344194743   -0.122191431316  -0.0481721040182 1.48323969742e-08    0.690233110162 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33R3.B1"       5135.354309       5188.802825        5242.25134    0.031463012454 -9.02214261718e-05   -0.031462883097 1.48323969742e-08    0.500456383687 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.34R3.B1"       5188.802825        5242.25134       5295.699856    0.167183789868    0.135428688537   0.0980280057729 1.48323969742e-08    0.150282416434 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.33L4.B1"        5242.25134       5295.699856       5349.148372    0.138937689673   -0.128421922868   0.0530234979853 1.48323969742e-08    0.812319446818 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.32L4.B1"       5295.699856       5349.148372       5402.596888    0.217024671714   0.0355122257072   -0.214099486122 1.48323969742e-08    0.473839484088 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.31L4.B1"       5349.148372       5402.596888       5456.045404    0.160385013874  -0.0262441535692    0.158223250753 1.48323969742e-08    0.973839484088 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.30L4.B1"       5402.596888       5456.045404        5509.49392               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.29L4.B1"       5456.045404        5509.49392       5562.942436               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.28L4.B1"        5509.49392       5562.942436       5616.390952    0.397103477025    0.395727056886   0.0330343444519 1.48323969742e-08    0.236744860044 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.27L4.B1"       5562.942436       5616.390952       5669.839468    0.493584438035   -0.491873600432   -0.041060427031 1.48323969742e-08    0.736744860044 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.26L4.B1"       5616.390952       5669.839468       5723.287984    0.909022068966    0.908715652679  -0.0236005178583 1.48323969742e-08    0.254132530228 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.25L4.B1"       5669.839468       5723.287984         5776.7365    0.794383800255    -0.76685545226      0.2073121739 1.48323969742e-08    0.792021564675 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.24L4.B1"       5723.287984         5776.7365       5830.185015    0.540797912131    0.477154776796    -0.25453035329 1.48323969742e-08    0.327991544237 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.23L4.B1"         5776.7365       5830.185015       5883.633531    0.170480030819   0.0233758462812    0.168869804047 1.48323969742e-08     0.02189194367 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.22L4.B1"       5830.185015       5883.633531       5937.082047               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.21L4.B1"       5883.633531       5937.082047       5990.530563               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.20L4.B1"       5937.082047       5990.530563       6043.979079               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.19L4.B1"       5990.530563       6043.979079       6097.427595    0.131580616379   -0.114184175395   0.0653867929783 1.48323969742e-08    0.832770324601 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.18L4.B1"       6043.979079       6097.427595       6150.876111    0.202815183773     0.17600072985   -0.100785623287 1.48323969742e-08    0.332770324601 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.17L4.B1"       6097.427595       6150.876111       6204.324627    0.153288206012   -0.133021776938   0.0761740176355 1.48323969742e-08    0.832770324601 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.16L4.B1"       6150.876111       6204.324627       6257.773143               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.15L4.B1"       6204.324627       6257.773143       6311.221659               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.14L4.B1"       6257.773143       6311.221659       6364.670174    0.217314076358  -0.0528148161793    0.210798489025 1.48323969742e-08    0.960928588824 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.13L4.B1"       6311.221659       6364.670174        6418.11869    0.251015726433  -0.0271532034478   -0.249542778816 1.48323969742e-08     0.51725007199 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.12L4.B1"       6364.670174        6418.11869       6469.957401    0.179125515509    0.103852866974    0.145947018907 1.48323969742e-08   0.0984301795201 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.11L4.B1"        6418.11869       6469.957401       6509.022412    0.125308563699   -0.113168250598   0.0538069065547 1.48323969742e-08    0.820636637776 1.48323969742e-08               0.0               0.0               0.0                 0
    "BPM.10L4.B1"       6469.957401       6509.022412       6549.485422               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.9L4.B1"       6509.022412       6549.485422       6588.549433               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.8L4.B1"       6549.485422       6588.549433       6685.153433               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
     "BPM.7L4.B1"       6588.549433       6685.153433       6722.153433               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYB.6L4.B1"       6685.153433       6722.153433       6798.755933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
   "BPMYA.5L4.B1"       6722.153433       6798.755933       6824.619933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWI.A5L4.B1"       6798.755933       6824.619933       6833.504933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5L4.B1"       6824.619933       6833.504933       6881.553933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5L4.B1"       6833.504933       6881.553933       6890.438933               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.A5R4.B1"       6881.553933       6890.438933       6992.829433               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
  "BPMWA.B5R4.B1"       6890.438933       6992.829433       7024.393433               0.0               0.0               0.0 1.48323969742e-08               0.0 1.48323969742e-08               0.0               0.0               0.0                 0
