@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscan_after_holeInOneCleaning' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:03:12"
@ CG %le 0.000521137979972
@ QG %le -2.95606035965
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds"
*            NAME                 S             COUNT            F1001W            FWSTD1            F1001R            F1001I            F1010W            FWSTD2            F1010R            F1010I             Q1001          Q1001STD             Q1010          Q1010STD         MDLF1001R         MDLF1001I         MDLF1010R         MDLF1010I
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.10R2.B1"       573.6580318                 1   0.0626495196674 0.000311191434871 -0.00728959847556  -0.0622239830662    0.020963780951 0.000132774251293   0.0122807658153  -0.0169900824822     1.56960914962    0.082846885455     0.84785757088   0.0247932184247               0.0               0.0               0.0               0.0
    "BPM.11R2.B1"       625.4967424                 1   0.0692843727998 0.000287172238661   0.0277968453023  -0.0634638456564   0.0190518952939 0.000169960075577   -0.016218496932  -0.0099967530507     1.75043240513    0.063561390607    0.586699754142   0.0479479735936               0.0               0.0               0.0               0.0
    "BPM.14R2.B1"       787.1172901                 1   0.0802282664916 0.000323601839778    0.027172157877  -0.0754867444029   0.0167757414189 0.000194249792485   0.0122951703286  -0.0114129000147     1.72744507044   0.0452160886994    0.879101476162   0.0377398597161               0.0               0.0               0.0               0.0
    "BPM.15R2.B1"        840.565806                 1   0.0686268855221 0.000227079806245   0.0304455971732  -0.0615037806093   0.0183775947324 0.000264824880487  -0.0168924336298 -0.00723751851204      1.7664263507    0.082271649641    0.563258648822   0.0457147311699               0.0               0.0               0.0               0.0
    "BPM.16R2.B1"       894.0143219                 1   0.0687626876391   0.0002347231401  0.00876658398791  -0.0682015704844   0.0106513532443 0.000163344000388 -0.00591030690928  0.00886112849321     1.65309964199   0.0315111184975    0.342910057284   0.0259616681559               0.0               0.0               0.0               0.0
    "BPM.17R2.B1"       947.4628378                 1   0.0767093012369 0.000216450369003   0.0131864928736  -0.0755674089932   0.0143606280852 0.000395925043911  0.00938117523314   0.0108729568309     1.66844196998   0.0350220965246    0.136418936367   0.0389937892342               0.0               0.0               0.0               0.0
    "BPM.18R2.B1"       1000.911354                 1   0.0823817994839 0.000369333638234   0.0135440299246  -0.0812608155239   0.0153003690263 0.000118701829178   0.0121130688216  -0.0093474518487     1.66584466413   0.0593929768075    0.893549411947   0.0124590680377               0.0               0.0               0.0               0.0
    "BPM.19R2.B1"        1054.35987                 1   0.0766011238095 0.000300928952865   0.0183465596448  -0.0743716069348   0.0193100144693 0.000329846760037  -0.0139226543402  -0.0133804467387     1.69204143563    0.071119052031    0.620556058256  0.00448553963068               0.0               0.0               0.0               0.0
    "BPM.20R2.B1"       1107.808386                 1   0.0712183440318  0.00023785566181   0.0101317914369  -0.0704939666135   0.0123148483139 0.000427440384068 -0.00204086517376    0.012144560854     1.65819182151   0.0254128115012    0.275927231028     0.15172744292               0.0               0.0               0.0               0.0
    "BPM.21R2.B1"       1161.256901                 1   0.0920752259149 0.000316578966608   0.0339581719768  -0.0855844015185   0.0202274046096 0.000408187660732  0.00940884382477   0.0179059083858     1.73844510943    0.107640047197     0.17264246164    0.110194815059               0.0               0.0               0.0               0.0
    "BPM.22R2.B1"       1214.705417                 1   0.0555082101801 0.000361805257899  0.00601068939283  -0.0551818177521   0.0148638929832 9.20232725429e-05  0.00684266703766  -0.0131951969454      1.6464940749   0.0861053762097    0.824433450431   0.0623051346619               0.0               0.0               0.0               0.0
    "BPM.23R2.B1"       1268.153933                 1   0.0734487238422  0.00032284922805   0.0165385544614  -0.0715624989109   0.0155327836621 0.000357046157398  -0.0110097533826  -0.0109568562438     1.68700730569   0.0701109843548    0.623327285285  0.00913382209115               0.0               0.0               0.0               0.0
    "BPM.24R2.B1"       1321.602449                 1   0.0748358215778 0.000308146233248   0.0196107623936  -0.0722206216365     0.01791052102 0.000258948124103 -0.00651036167082   0.0166853814498     1.69999491155    0.149970345433    0.308569760058   0.0955842746269               0.0               0.0               0.0               0.0
    "BPM.26R2.B1"       1428.499481                 1   0.0678932843272  0.00031032056229  -0.0116045070115  -0.0668941961141   0.0198046246372 0.000195050621814   0.0119465596506  -0.0157956598322     1.55077468842   0.0703627167994    0.851297039771   0.0243631470596               0.0               0.0               0.0               0.0
    "BPM.27R2.B1"       1481.947997                 1   0.0625481289426  0.00031652958857  0.00279814406856   -0.062485508912   0.0166566605394 0.000321449132543   -0.014261285648 -0.00860581617225      1.6247224631   0.0694632903152    0.585201687607  0.00287130287787               0.0               0.0               0.0               0.0
    "BPM.28R2.B1"       1535.396513                 1   0.0705002516475 0.000247390124076   -0.019776486684  -0.0676696095511   0.0165731030429 0.000240755778233  -0.0114423773332   0.0119891511557     1.51232960179   0.0599304241828    0.370520314667   0.0271822824484               0.0               0.0               0.0               0.0
    "BPM.29R2.B1"       1588.845029                 1   0.0719689984769 0.000156249989565  -0.0146440209899  -0.0704633904308   0.0181575999542 0.000278992690537   0.0114749806173   0.0140720736187     1.53945573155   0.0687776953001    0.140832833461  0.00104547968949               0.0               0.0               0.0               0.0
    "BPM.30R2.B1"       1642.293545                 1   0.0931701206324 0.000294029924167  -0.0095307122936  -0.0926813730036   0.0221585155607 0.000394107440339   0.0197760408635 -0.00999539992284     1.57444064429   0.0922003989543    0.923607712464   0.0493361350123               0.0               0.0               0.0               0.0
    "BPM.33L3.B1"       1909.536124                 1   0.0687081787437 0.000320935300785  -0.0163245086274  -0.0667407240323   0.0183355186573 0.000324128454834  -0.0107573332594  -0.0148482667534      1.5275094593   0.0763494098193    0.648872328771 0.000257852176539               0.0               0.0               0.0               0.0
    "BPM.32L3.B1"        1962.98464                 1    0.061663152079 0.000212899123779  -0.0207752349951  -0.0580580221435   0.0164025926426 0.000333658507949  -0.0084602662882   0.0140523642043     1.49207458739   0.0569268253257     0.33555630088   0.0506968641277               0.0               0.0               0.0               0.0
    "BPM.31L3.B1"       2016.433156                 1    0.063333293293 0.000292070861356  -0.0138713853403  -0.0617955557308    0.016356592174 0.000242419843743   0.0120269182656   0.0110856368594     1.53402386976   0.0805765784563    0.118277162759  0.00666990691077               0.0               0.0               0.0               0.0
    "BPM.30L3.B1"       2069.881672                 1   0.0589797337425 0.000304703925667  -0.0248470751153  -0.0534904837382    0.016764531481 0.000254974717112   0.0113364540997  -0.0123504787042     1.46092002516   0.0712993493728    0.866398528098    0.019144575767               0.0               0.0               0.0               0.0
    "BPM.29L3.B1"       2123.330188                 1   0.0744790379723  0.00035925068657  -0.0370156303513  -0.0646294840377   0.0310039810799  0.00032067295763  -0.0246981340518  -0.0187416385933     1.43179637668    0.149915906963    0.602066326045   0.0547269844324               0.0               0.0               0.0               0.0
    "BPM.26L3.B1"       2283.675735                 1   0.0631987407541 0.000327140209321  -0.0310481401772  -0.0550462880169   0.0147875818459 0.000220780190594   0.0115649813255 -0.00921541012603     1.43404192949   0.0626117787426    0.891075687725  0.00468140701657               0.0               0.0               0.0               0.0
    "BPM.25L3.B1"       2337.124251                 1   0.0736302950957 0.000346552381363  -0.0250204308018  -0.0692488151405   0.0167540659152 0.000370278028566 -0.00967977934706  -0.0136748161408     1.49102324429   0.0629889393732    0.650618145696   0.0258035708462               0.0               0.0               0.0               0.0
    "BPM.24L3.B1"       2390.572767                 1   0.0677709329077 0.000222744634402  -0.0309549704525  -0.0602883832216   0.0180127885912 0.000284036368395  -0.0138333459349   0.0115368580245     1.44743274492   0.0940952995332    0.388563595766   0.0370343167352               0.0               0.0               0.0               0.0
    "BPM.23L3.B1"       2444.021283                 1   0.0597319923146 0.000211327759063  -0.0224108258464  -0.0553684548344   0.0190966752775 0.000131902845947   0.0147798494649   0.0120929341537     1.47808432815   0.0905684808661    0.108914062798   0.0283107978774               0.0               0.0               0.0               0.0
    "BPM.22L3.B1"       2497.469799                 1   0.0620792636552 0.000332861702067  -0.0364424341794   -0.050257178264   0.0122454097289 0.000322994539356  0.00855346064521 -0.00876289737583     1.39516518978   0.0532503612248    0.871272780408   0.0177504753471               0.0               0.0               0.0               0.0
    "BPM.21L3.B1"       2550.918315                 1   0.0745342551521 0.000334497156233  -0.0280775200275  -0.0690435229416   0.0143687885869 0.000401942666738  -0.0076695999255  -0.0121506922616     1.47752535445   0.0669767460548    0.659024471431   0.0317244159464               0.0               0.0               0.0               0.0
    "BPM.20L3.B1"       2604.366831                 1   0.0587480742171 0.000184769186662  -0.0240068024533  -0.0536191165555   0.0134535848866    0.000477770465 -0.00300912930331   0.0131127452175     1.46566552118   0.0762443275081    0.285311265424    0.100005502115               0.0               0.0               0.0               0.0
    "BPM.19L3.B1"       2657.815347                 1   0.0715311950477  0.00016345211112  -0.0416473632982  -0.0581567622488  0.00954535228339 0.000437939859452   0.0022514005541  0.00927604149188     1.39718759073    0.023778849071     0.21166621333   0.0246588567116               0.0               0.0               0.0               0.0
    "BPM.18L3.B1"       2711.263863                 1   0.0667593164767 0.000270328231199   -0.040085913395  -0.0533846970932   0.0186998320329 0.000277173817407   0.0152627810284    -0.01080422294     1.38946744613   0.0790871117153    0.900099303119   0.0483485320418               0.0               0.0               0.0               0.0
    "BPM.17L3.B1"       2764.712379                 1   0.0525352491432 0.000405659837175  -0.0306383893574  -0.0426760061407   0.0153575294075 0.000273897965473  -0.0123940438508 -0.00906870368501     1.39677984964   0.0462189007584    0.599296029858   0.0071317358127               0.0               0.0               0.0               0.0
    "BPM.16L3.B1"       2818.160894                 1   0.0460252067801 0.000287423580137  -0.0155832480736  -0.0433068359342   0.0131104457856  0.00018117555655  0.00063417259617   0.0130950988471      1.4914701326    0.127550653973    0.241798222195   0.0254485049781               0.0               0.0               0.0               0.0
    "BPM.13L3.B1"       2978.506442                 1    0.065375133458 0.000340031274085  -0.0362427520279  -0.0544092914868   0.0183442375437 0.000222398266597  -0.0138822562685  -0.0119914140933     1.40874687722   0.0615061077986    0.612123349263    0.114963053561               0.0               0.0               0.0               0.0
    "BPM.12L3.B1"       3031.954958                 1   0.0524072746282 0.000208631899397  -0.0268494446065  -0.0450069967702   0.0190160959087  0.00037713586452 -0.00641855918217   0.0179001117771     1.42573201665   0.0835682943653     0.30416700041   0.0789557388486               0.0               0.0               0.0               0.0
    "BPM.11L3.B1"       3085.403474                 1   0.0618750132962 0.000198433567085  -0.0422727033548  -0.0451833577933  0.00771915225143 0.000199180818196  0.00558314385853  0.00533046115602     1.35256130427   0.0642830662038    0.121065299463   0.0253693950695               0.0               0.0               0.0               0.0
    "BPM.10L3.B1"       3138.184185                 1   0.0515680416963 0.000308431726909  -0.0492769247633  -0.0152002503354   0.0177388211514 0.000373884963009   0.0133101270372  -0.0117263077777     1.17514772418    0.062970847245    0.883227726943   0.0309299820847               0.0               0.0               0.0               0.0
     "BPM.9L3.B1"       3177.249195                 1   0.0596107779825 0.000399395734274   -0.038744117776  -0.0453027393149   0.0155190338636 0.000479811134681 -0.00618916028734  -0.0142314688981     1.36779657303   0.0538868261974    0.683297967789   0.0761319751958               0.0               0.0               0.0               0.0
     "BPM.8L3.B1"       3217.712206                 1   0.0571682142864 0.000266116955229 -0.00676977360863  -0.0567659659477   0.0144992521077  0.00031028206414  -0.0140237199373  0.00368287805958     1.56889956696   0.0719893524561    0.458178245259   0.0314354267937               0.0               0.0               0.0               0.0
     "BPM.7L3.B1"       3256.776216                 1   0.0575807687003 0.000268290784888   0.0311098122023  -0.0484533229908   0.0158395629887 0.000425548811223  0.00402933229794   0.0153184932976     1.80437609318   0.0454921000851    0.208632045782   0.0901316295081               0.0               0.0               0.0               0.0
     "BPM.6L3.B1"       3329.415216                 1   0.0584361988076 0.000843748157787   0.0316644703253  -0.0491136503438   0.0163350173449 0.000918406762762   0.0160901208716 -0.00281794286622      1.8050188406   0.0293624286797    0.970398817132   0.0772919988534               0.0               0.0               0.0               0.0
  "BPMWG.A5L3.B1"       3371.119716                 1   0.0887322304602  0.00112424749753   0.0638812173441  -0.0615840790553   0.0260951314993 0.000737486928057    0.018526654766  -0.0183771312002     1.88393075376     0.12256434666    0.873837164958    0.165175493469               0.0               0.0               0.0               0.0
    "BPMW.5L3.B1"       3400.089716                 1   0.0594247389472 0.000656382200218     0.01476808793  -0.0575604306606   0.0132775616514 0.000473516954324  0.00269838338076  -0.0130004757812     1.69521451179   0.0422908901066    0.780956225948   0.0371126119193               0.0               0.0               0.0               0.0
   "BPMWE.4L3.B1"       3475.217716                 1   0.0722661323262 0.000999480859511   0.0417074514527   -0.059015950172    0.020616776418  0.00169011494249  0.00743422155674  -0.0192297639016     1.81955624902  0.00584669443369    0.807042961372    0.103732211032               0.0               0.0               0.0               0.0
    "BPMW.4L3.B1"       3502.762716                 1   0.0735043443746  0.00133342447455  -0.0104443396667  -0.0727585349692   0.0367101250211 0.000856229747042   -0.035256489009  -0.0102280624665     1.56074477855   0.0763364950632    0.543813019476   0.0717299005771               0.0               0.0               0.0               0.0
   "BPMWE.4R3.B1"       3575.272716                 1   0.0778855881904 0.000353775240365  -0.0635862014176  -0.0449773258103   0.0142379119566 0.000469984193851 -0.00497020166082   0.0133422349078     1.28322000249   0.0399078247704    0.306120040473    0.151404936942               0.0               0.0               0.0               0.0
  "BPMWJ.A5R3.B1"       3679.118716                 1   0.0298081966239 0.000699299769542  -0.0288413234692 -0.00753038156489   0.0211071119649 0.000201031113005   0.0187267204846  0.00973756208653     1.16018508161   0.0415605843042   0.0761580947377    0.096767353131               0.0               0.0               0.0               0.0
   "BPMWC.6R3.B1"       3718.936716                 1   0.0681800132494  0.00171942274314   -0.054326451992  -0.0411964903924  0.00877853823588 0.000977702418259  0.00787210981756 -0.00388492221016     1.29454618554   0.0448784218062    0.925123584736   0.0185479305256               0.0               0.0               0.0               0.0
    "BPMR.6R3.B1"       3731.015216                 1   0.0750456271554 0.000305846225054  -0.0609569092284  -0.0437732951978   0.0242023227924 0.000220383416085   0.0145573664081  -0.0193348263972     1.28565656749    0.133197481973    0.850951945814  0.00716259755206               0.0               0.0               0.0               0.0
     "BPM.8R3.B1"       3825.903227                 1   0.0491420722924 0.000473561022274  -0.0365698821022   0.0328266201766   0.0180115601039 0.000394901460721  -0.0156540695723   0.0089087823636    0.823123836576   0.0499087175434    0.416792387205   0.0366052447196               0.0               0.0               0.0               0.0
     "BPM.9R3.B1"       3864.968238                 1   0.0589459137318 0.000467452302934  -0.0315554015927      0.0497883257   0.0141338161434 0.000192418462411 -0.00187995998916   0.0140082300528    0.729410449278   0.0531653736487    0.270672428457   0.0326295629848               0.0               0.0               0.0               0.0
    "BPM.10R3.B1"       3905.431248                 1   0.0806434182379 0.000455294562906    -0.03365250051   0.0732862204955    0.021490766917 0.000504002360071   0.0101007726561   0.0189691184411    0.683500209605   0.0565024187363    0.171770675605    0.107683789911               0.0               0.0               0.0               0.0
    "BPM.11R3.B1"       3958.211959                 1   0.0676860629142 0.000376548385224  -0.0492611739734    0.046419175473   0.0183910584449 0.000264291175797   0.0154047877421  -0.0100460711397    0.814860890088    0.121741852883    0.906153355396   0.0389386114437               0.0               0.0               0.0               0.0
    "BPM.12R3.B1"       4012.935475                 1   0.0612355091801 0.000182417791947  -0.0297145316078   0.0535428258115   0.0133953031343 0.000299883393356 -0.000847580493869  -0.0133684611443    0.709517142076   0.0515203121577    0.738395328834    0.066855574907               0.0               0.0               0.0               0.0
    "BPM.13R3.B1"       4066.383991                 1   0.0637872420126 0.000296219319745  -0.0404617986892    0.049311814917   0.0183375933237 0.000313209271678  -0.0183262843405 0.000643918609366    0.771158844499   0.0580539368865    0.493389516269   0.0839139041514               0.0               0.0               0.0               0.0
    "BPM.14R3.B1"       4119.832506                 1   0.0616166967982 0.000361133928558  -0.0614191702056 -0.00492979265137   0.0281926269623 0.000409067063165 -0.00592219761912   0.0275635953823     1.10031349371   0.0369256574487    0.283097646007   0.0602629820857               0.0               0.0               0.0               0.0
    "BPM.17R3.B1"       4280.178054                 1   0.0628821580022 0.000216446988117  -0.0550748568219   0.0303467616239    0.034437823642 0.000255479333176  -0.0235847490609  -0.0250942883727    0.900956703666   0.0670609265484    0.628633385666   0.0588465969201               0.0               0.0               0.0               0.0
    "BPM.22R3.B1"       4547.420634                 1   0.0467070546657 0.000373585261119  -0.0193261467814   0.0425211595106   0.0159019320176 0.000327803258999 -0.00168264423965   0.0158126579125    0.682176088685   0.0619233921764    0.266321447591   0.0539842453849               0.0               0.0               0.0               0.0
    "BPM.25R3.B1"       4707.766181                 1   0.0717639242937  0.00031371845075  -0.0152406887671   0.0701269009435    0.019649920345 0.000185024354844  -0.0194774511073 -0.00259774285227    0.609568462612   0.0980629238162    0.520026484098   0.0481265727431               0.0               0.0               0.0               0.0
    "BPM.27R3.B1"       4814.663213                 1   0.0594833626977 0.000164766742709 -0.000441554086652   0.0594817238134   0.0169522466612  0.00025162376115   0.0155407229819   0.0067723405159    0.539014801798    0.073382213919   0.0652722575365  0.00200650115896               0.0               0.0               0.0               0.0
    "BPM.28R3.B1"       4868.111729                 1   0.0711234026491 0.000275635554128  -0.0349884548173   0.0619220997212   0.0237808086663 0.000300133293007 -0.00132308362486  -0.0237439741944    0.712135911704    0.173178855594     0.73961057249    0.104129336438               0.0               0.0               0.0               0.0
    "BPM.30R3.B1"       4975.008761                 1   0.0574611393259 0.000339627983248 -0.00324051076991   0.0573696925438   0.0197900103615 0.000313182938774 -0.00743001710335   0.0183422832808    0.555750467049   0.0835435231101    0.310612123017  0.00269265565192               0.0               0.0               0.0               0.0
    "BPM.31R3.B1"       5028.457277                 1   0.0590008964131 0.000176852016232 -0.00101159098102   0.0589922237353   0.0174761104043 0.000259807972907   0.0161068475788  0.00678114267178    0.542335521011   0.0791008816629   0.0632901170502   0.0102029507302               0.0               0.0               0.0               0.0
    "BPM.32R3.B1"       5081.905793                 1   0.0559177269249 0.000180461202663 -0.00392591425197   0.0557797398859   0.0192404516255 0.000202421359641  0.00768541685775  -0.0176388589902     0.56047790821   0.0761633970947    0.813714498181   0.0156908476685               0.0               0.0               0.0               0.0
    "BPM.33R3.B1"       5135.354309                 1   0.0576806063637 0.000339498657106  0.00785563780007   0.0571431649914   0.0179321008027 0.000292066763501  -0.0155793739905 -0.00887937752686    0.489820386516   0.0854006245786    0.581244089478  0.00135383317201               0.0               0.0               0.0               0.0
    "BPM.34R3.B1"       5188.802825                 1   0.0499929855611 0.000348939474517  0.00381476232368   0.0498472285461   0.0196552630521  0.00031770549732 -0.00805072832645   0.0179308432334    0.510393129899   0.0811337100074    0.316510506274   0.0102437440386               0.0               0.0               0.0               0.0
    "BPM.33L4.B1"        5242.25134                 1    0.051079459024 0.000209917442053   0.0103663320271   0.0500165002223   0.0187001744778 0.000175468123377   0.0171155961686   0.0075334516189    0.466682103596   0.0706792740171   0.0658547572364   0.0146188062318               0.0               0.0               0.0               0.0
    "BPM.32L4.B1"       5295.699856                 1   0.0700257457168 0.000249743658959   0.0205443144078   0.0669442768929   0.0182663939814 0.000310519571614   0.0137549240924  -0.0120192850161    0.434783520833   0.0339373255028    0.883872918846    0.121190033293               0.0               0.0               0.0               0.0
    "BPM.31L4.B1"       5349.148372                 1   0.0713887024295 0.000302263253133   0.0148592166116   0.0698251424363   0.0228760449226  0.00030779671502  -0.0161788683624   -0.016172744041    0.464867381068    0.103340695733    0.623679683007  0.00496572880909               0.0               0.0               0.0               0.0
    "BPM.30L4.B1"       5402.596888                 1   0.0600630727344 0.000394634853309   0.0130999318945   0.0586171006675   0.0214640664932 0.000341705979776  -0.0120267710165   0.0177781587726    0.461386498969    0.100492723578     0.34394962642   0.0312513959313               0.0               0.0               0.0               0.0
    "BPM.29L4.B1"       5456.045404                 1   0.0488873446142 0.000249179127595   0.0208810609297   0.0442035491548   0.0214000765905 0.000131378212735   0.0190829897215  0.00968518360018    0.385756715312   0.0899978316673   0.0745933176443   0.0197160146638               0.0               0.0               0.0               0.0
    "BPM.28L4.B1"        5509.49392                 1   0.0479471261916 0.000118030936404  0.00993420085765   0.0469067006232   0.0195498602813 0.000240918721119  0.00527087735146  -0.0188259100434    0.465200628117   0.0755333876578    0.791809731562    0.014035318854               0.0               0.0               0.0               0.0
    "BPM.27L4.B1"       5562.942436                 1   0.0537842362609 0.000336701306034   0.0291840598891   0.0451778122375   0.0158873787828 0.000279884904173  -0.0129671215865 -0.00917946416465    0.340594527897   0.0539641575919    0.596806490489   0.0115427156557               0.0               0.0               0.0               0.0
    "BPM.26L4.B1"       5616.390952                 1   0.0560862552291 0.000359986098242   0.0169683743174   0.0534578553502   0.0192756194532 0.000307829427591  -0.0119924665227   0.0150907339783    0.431506772344   0.0864992303561    0.356135052857  0.00775289992216               0.0               0.0               0.0               0.0
    "BPM.25L4.B1"       5669.839468                 1    0.043285351915 0.000318589982927   0.0246705199523   0.0355666576402   0.0199947772923 0.000173554121139   0.0179704766603  0.00876658927808    0.329357932999   0.0611994906653   0.0720859932343   0.0501175853296               0.0               0.0               0.0               0.0
    "BPM.24L4.B1"       5723.287984                 1   0.0348227895898 0.000336141263862  0.00813038992572   0.0338603519543   0.0211284096692  0.00028616885681   0.0046717449338  -0.0206054481733    0.455995782193   0.0998756821161    0.783862763861   0.0512231677542               0.0               0.0               0.0               0.0
    "BPM.23L4.B1"         5776.7365                 1   0.0572559120671 0.000268799325894   0.0482945010061   0.0307551725603   0.0090211943962 0.000504961058417 -0.00885736738216 -0.00171142963382    0.193669263139   0.0154809725562     0.52928281713   0.0775431918315               0.0               0.0               0.0               0.0
    "BPM.22L4.B1"       5830.185015                 1   0.0613398552605 0.000344935778733   0.0404513307867    0.046111470167  0.00845762997543 0.000189765791204 -0.00471509690399  0.00702135072385    0.290540091875  0.00935780541003    0.343408551305    0.041140304758               0.0               0.0               0.0               0.0
    "BPM.21L4.B1"       5883.633531                 1    0.064734765662 0.000294462274957   0.0449685381975   0.0465663017395   0.0105019888164 0.000289351812915  0.00670592427035  0.00808222424706    0.274200708577   0.0106408016933    0.139481109855 7.03014303553e-05               0.0               0.0               0.0               0.0
    "BPM.20L4.B1"       5937.082047                 1   0.0682171454178 0.000278368813821   0.0430374403644   0.0529278533084   0.0105415759469 0.000315482493112  0.00896215664626 -0.00555018663572    0.303315180212    0.020691639065    0.909868954385  0.00864391034946               0.0               0.0               0.0               0.0
